Year,Géographie,Actifs d'infrastructures publiques essentielles,Type de municipalité par taille de population,GeoCode,Value
2020,Canada,Routes,"Municipalités urbaines, population plus de 30 000 à 100 000",11124,64.2
2020,Canada,Routes,"Municipalités urbaines, population plus de 100 000 à 200 000",11124,63.64
2020,Canada,Routes,"Municipalités urbaines, population 200 000 et plus",11124,76.92
2020,Canada,Routes,Toutes les municipalités rurales,11124,43.13
2020,Canada,Routes,"Municipalités rurales, population moins de 5 000",11124,41.47
2020,Canada,Routes,"Municipalités rurales, population 5 000 et plus",11124,57.14
2020,Canada,Ponts et tunnels,Toutes les municipalités,11124,39.93
2020,Canada,Ponts et tunnels,Toutes les municipalités urbaines,11124,52.16
2020,Canada,Ponts et tunnels,"Municipalités urbaines, population moins de 5 000",11124,32.53
2020,Canada,Ponts et tunnels,"Municipalités urbaines, population plus de 5 000 à 30 000",11124,57.14
2020,Canada,Ponts et tunnels,"Municipalités urbaines, population plus de 30 000 à 100 000",11124,57.58
2020,Canada,Ponts et tunnels,"Municipalités urbaines, population plus de 100 000 à 200 000",11124,62.5
2020,Canada,Ponts et tunnels,"Municipalités urbaines, population 200 000 et plus",11124,65.38
2020,Canada,Ponts et tunnels,Toutes les municipalités rurales,11124,36.51
2020,Canada,Ponts et tunnels,"Municipalités rurales, population moins de 5 000",11124,32.77
2020,Canada,Ponts et tunnels,"Municipalités rurales, population 5 000 et plus",11124,55.25
2020,Canada,Logement social et abordable,Toutes les municipalités,11124,
2020,Canada,Logement social et abordable,Toutes les municipalités urbaines,11124,
2020,Canada,Logement social et abordable,"Municipalités urbaines, population moins de 5 000",11124,
2020,Canada,Logement social et abordable,"Municipalités urbaines, population plus de 5 000 à 30 000",11124,
2020,Canada,Logement social et abordable,"Municipalités urbaines, population plus de 30 000 à 100 000",11124,
2020,Canada,Logement social et abordable,"Municipalités urbaines, population plus de 100 000 à 200 000",11124,
2020,Canada,Logement social et abordable,"Municipalités urbaines, population 200 000 et plus",11124,
2020,Canada,Logement social et abordable,Toutes les municipalités rurales,11124,
2020,Canada,Logement social et abordable,"Municipalités rurales, population moins de 5 000",11124,
2020,Canada,Logement social et abordable,"Municipalités rurales, population 5 000 et plus",11124,
2020,Canada,"Installations culturelles, sportives et de loisirs",Toutes les municipalités,11124,39.12
2020,Canada,"Installations culturelles, sportives et de loisirs",Toutes les municipalités urbaines,11124,50.24
2020,Canada,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population moins de 5 000",11124,46.96
2020,Canada,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 5 000 à 30 000",11124,49.8
2020,Canada,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 30 000 à 100 000",11124,53.09
2020,Canada,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 100 000 à 200 000",11124,54.55
2020,Canada,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population 200 000 et plus",11124,69.23
2020,Canada,"Installations culturelles, sportives et de loisirs",Toutes les municipalités rurales,11124,36.04
2020,Canada,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population moins de 5 000",11124,34.74
2020,Canada,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population 5 000 et plus",11124,45.91
2020,Canada,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités,11124,
2020,Canada,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités urbaines,11124,
2020,Canada,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population moins de 5 000",11124,
2020,Canada,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 5 000 à 30 000",11124,
2020,Canada,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 30 000 à 100 000",11124,
2020,Canada,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 100 000 à 200 000",11124,
2020,Canada,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population 200 000 et plus",11124,
2020,Canada,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités rurales,11124,
2020,Canada,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population moins de 5 000",11124,
2020,Canada,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population 5 000 et plus",11124,
2020,Canada,Actifs de transport actif,Toutes les municipalités,11124,
2020,Canada,Actifs de transport actif,Toutes les municipalités urbaines,11124,
2020,Canada,Actifs de transport actif,"Municipalités urbaines, population moins de 5 000",11124,
2020,Canada,Actifs de transport actif,"Municipalités urbaines, population plus de 5 000 à 30 000",11124,
2020,Canada,Actifs de transport actif,"Municipalités urbaines, population plus de 30 000 à 100 000",11124,
2020,Canada,Actifs de transport actif,"Municipalités urbaines, population plus de 100 000 à 200 000",11124,
2020,Canada,Actifs de transport actif,"Municipalités urbaines, population 200 000 et plus",11124,
2020,Canada,Actifs de transport actif,Toutes les municipalités rurales,11124,
2020,Canada,Actifs de transport actif,"Municipalités rurales, population moins de 5 000",11124,
2020,Canada,Actifs de transport actif,"Municipalités rurales, population 5 000 et plus",11124,
2020,Terre-Neuve-et-Labrador,Actifs de transport en commun,Toutes les municipalités,10,10.0
2020,Terre-Neuve-et-Labrador,Actifs de transport en commun,Toutes les municipalités urbaines,10,50.0
2020,Terre-Neuve-et-Labrador,Actifs de transport en commun,"Municipalités urbaines, population moins de 5 000",10,
2020,Terre-Neuve-et-Labrador,Actifs de transport en commun,"Municipalités urbaines, population plus de 5 000 à 30 000",10,100.0
2020,Terre-Neuve-et-Labrador,Actifs de transport en commun,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2020,Terre-Neuve-et-Labrador,Actifs de transport en commun,"Municipalités urbaines, population plus de 100 000 à 200 000",10,0.0
2020,Terre-Neuve-et-Labrador,Actifs de transport en commun,"Municipalités urbaines, population 200 000 et plus",10,
2020,Terre-Neuve-et-Labrador,Actifs de transport en commun,Toutes les municipalités rurales,10,0.0
2020,Terre-Neuve-et-Labrador,Actifs de transport en commun,"Municipalités rurales, population moins de 5 000",10,0.0
2020,Terre-Neuve-et-Labrador,Actifs de transport en commun,"Municipalités rurales, population 5 000 et plus",10,
2020,Terre-Neuve-et-Labrador,Actifs relatifs à l'eau potable,Toutes les municipalités,10,50.6
2020,Terre-Neuve-et-Labrador,Actifs relatifs à l'eau potable,Toutes les municipalités urbaines,10,68.0
2020,Terre-Neuve-et-Labrador,Actifs relatifs à l'eau potable,"Municipalités urbaines, population moins de 5 000",10,54.55
2020,Terre-Neuve-et-Labrador,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 5 000 à 30 000",10,76.92
2020,Terre-Neuve-et-Labrador,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2020,Terre-Neuve-et-Labrador,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 100 000 à 200 000",10,100.0
2020,Terre-Neuve-et-Labrador,Actifs relatifs à l'eau potable,"Municipalités urbaines, population 200 000 et plus",10,
2020,Terre-Neuve-et-Labrador,Actifs relatifs à l'eau potable,Toutes les municipalités rurales,10,48.21
2020,Terre-Neuve-et-Labrador,Actifs relatifs à l'eau potable,"Municipalités rurales, population moins de 5 000",10,48.64
2020,Terre-Neuve-et-Labrador,Actifs relatifs à l'eau potable,"Municipalités rurales, population 5 000 et plus",10,25.0
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux pluviales,Toutes les municipalités,10,55.19
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux pluviales,Toutes les municipalités urbaines,10,83.33
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population moins de 5 000",10,80.0
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 5 000 à 30 000",10,84.62
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 100 000 à 200 000",10,100.0
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population 200 000 et plus",10,
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux pluviales,Toutes les municipalités rurales,10,50.94
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population moins de 5 000",10,50.32
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population 5 000 et plus",10,75.0
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux usées,Toutes les municipalités,10,57.45
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux usées,Toutes les municipalités urbaines,10,80.0
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux usées,"Municipalités urbaines, population moins de 5 000",10,72.73
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 5 000 à 30 000",10,84.62
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 100 000 à 200 000",10,100.0
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux usées,"Municipalités urbaines, population 200 000 et plus",10,
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux usées,Toutes les municipalités rurales,10,54.76
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux usées,"Municipalités rurales, population moins de 5 000",10,54.37
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux eaux usées,"Municipalités rurales, population 5 000 et plus",10,75.0
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,Toutes les municipalités,10,38.46
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,Toutes les municipalités urbaines,10,63.64
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités urbaines, population moins de 5 000",10,20.0
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 5 000 à 30 000",10,100.0
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 100 000 à 200 000",10,100.0
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités urbaines, population 200 000 et plus",10,
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,Toutes les municipalités rurales,10,36.44
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités rurales, population moins de 5 000",10,34.48
2020,Terre-Neuve-et-Labrador,Actifs relatifs aux déchets solides,"Municipalités rurales, population 5 000 et plus",10,100.0
2020,Terre-Neuve-et-Labrador,Routes,Toutes les municipalités,10,56.39
2020,Terre-Neuve-et-Labrador,Routes,Toutes les municipalités urbaines,10,76.0
2020,Terre-Neuve-et-Labrador,Routes,"Municipalités urbaines, population moins de 5 000",10,72.73
2020,Terre-Neuve-et-Labrador,Routes,"Municipalités urbaines, population plus de 5 000 à 30 000",10,84.62
2020,Terre-Neuve-et-Labrador,Routes,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2020,Terre-Neuve-et-Labrador,Routes,"Municipalités urbaines, population plus de 100 000 à 200 000",10,0.0
2020,Terre-Neuve-et-Labrador,Routes,"Municipalités urbaines, population 200 000 et plus",10,
2020,Terre-Neuve-et-Labrador,Routes,Toutes les municipalités rurales,10,54.36
2020,Terre-Neuve-et-Labrador,Routes,"Municipalités rurales, population moins de 5 000",10,53.59
2020,Terre-Neuve-et-Labrador,Routes,"Municipalités rurales, population 5 000 et plus",10,100.0
2020,Terre-Neuve-et-Labrador,Ponts et tunnels,Toutes les municipalités,10,20.19
2020,Terre-Neuve-et-Labrador,Ponts et tunnels,Toutes les municipalités urbaines,10,52.94
2020,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités urbaines, population moins de 5 000",10,16.67
2020,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités urbaines, population plus de 5 000 à 30 000",10,80.0
2020,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2020,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités urbaines, population plus de 100 000 à 200 000",10,0.0
2020,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités urbaines, population 200 000 et plus",10,
2020,Terre-Neuve-et-Labrador,Ponts et tunnels,Toutes les municipalités rurales,10,13.79
2020,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités rurales, population moins de 5 000",10,12.94
2020,Terre-Neuve-et-Labrador,Ponts et tunnels,"Municipalités rurales, population 5 000 et plus",10,100.0
2020,Terre-Neuve-et-Labrador,Logement social et abordable,Toutes les municipalités,10,
2020,Terre-Neuve-et-Labrador,Logement social et abordable,Toutes les municipalités urbaines,10,
2020,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités urbaines, population moins de 5 000",10,
2020,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités urbaines, population plus de 5 000 à 30 000",10,
2020,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2020,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités urbaines, population plus de 100 000 à 200 000",10,
2020,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités urbaines, population 200 000 et plus",10,
2020,Terre-Neuve-et-Labrador,Logement social et abordable,Toutes les municipalités rurales,10,
2020,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités rurales, population moins de 5 000",10,
2020,Terre-Neuve-et-Labrador,Logement social et abordable,"Municipalités rurales, population 5 000 et plus",10,
2020,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs",Toutes les municipalités,10,42.19
2020,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs",Toutes les municipalités urbaines,10,76.0
2020,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population moins de 5 000",10,72.73
2020,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 5 000 à 30 000",10,76.92
2020,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 30 000 à 100 000",10,
2020,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 100 000 à 200 000",10,100.0
2020,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population 200 000 et plus",10,
2020,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs",Toutes les municipalités rurales,10,38.96
2020,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population moins de 5 000",10,37.44
2020,Terre-Neuve-et-Labrador,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population 5 000 et plus",10,100.0
2020,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités,10,
2020,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités urbaines,10,
2020,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population moins de 5 000",10,
2020,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 5 000 à 30 000",10,
2020,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2020,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 100 000 à 200 000",10,
2020,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population 200 000 et plus",10,
2020,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités rurales,10,
2020,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population moins de 5 000",10,
2020,Terre-Neuve-et-Labrador,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités rurales, population 5 000 et plus",10,
2020,Terre-Neuve-et-Labrador,Actifs de transport actif,Toutes les municipalités,10,
2020,Terre-Neuve-et-Labrador,Actifs de transport actif,Toutes les municipalités urbaines,10,
2020,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités urbaines, population moins de 5 000",10,
2020,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités urbaines, population plus de 5 000 à 30 000",10,
2020,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités urbaines, population plus de 30 000 à 100 000",10,
2020,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités urbaines, population plus de 100 000 à 200 000",10,
2020,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités urbaines, population 200 000 et plus",10,
2020,Terre-Neuve-et-Labrador,Actifs de transport actif,Toutes les municipalités rurales,10,
2020,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités rurales, population moins de 5 000",10,
2020,Terre-Neuve-et-Labrador,Actifs de transport actif,"Municipalités rurales, population 5 000 et plus",10,
2020,Île-du-Prince-Édouard,Actifs de transport en commun,Toutes les municipalités,11,0.0
2020,Île-du-Prince-Édouard,Actifs de transport en commun,Toutes les municipalités urbaines,11,0.0
2020,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités urbaines, population moins de 5 000",11,
2020,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités urbaines, population plus de 5 000 à 30 000",11,0.0
2020,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités urbaines, population plus de 30 000 à 100 000",11,0.0
2020,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2020,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités urbaines, population 200 000 et plus",11,
2020,Île-du-Prince-Édouard,Actifs de transport en commun,Toutes les municipalités rurales,11,0.0
2020,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités rurales, population moins de 5 000",11,
2020,Île-du-Prince-Édouard,Actifs de transport en commun,"Municipalités rurales, population 5 000 et plus",11,0.0
2020,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,Toutes les municipalités,11,88.89
2020,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,Toutes les municipalités urbaines,11,100.0
2020,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités urbaines, population moins de 5 000",11,100.0
2020,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 5 000 à 30 000",11,100.0
2020,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 30 000 à 100 000",11,100.0
2020,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2020,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités urbaines, population 200 000 et plus",11,
2020,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,Toutes les municipalités rurales,11,90.91
2020,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités rurales, population moins de 5 000",11,100.0
2020,Île-du-Prince-Édouard,Actifs relatifs à l'eau potable,"Municipalités rurales, population 5 000 et plus",11,66.67
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,Toutes les municipalités,11,50.0
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,Toutes les municipalités urbaines,11,60.0
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population moins de 5 000",11,0.0
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 5 000 à 30 000",11,100.0
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 30 000 à 100 000",11,100.0
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités urbaines, population 200 000 et plus",11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,Toutes les municipalités rurales,11,42.86
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population moins de 5 000",11,42.86
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux pluviales,"Municipalités rurales, population 5 000 et plus",11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,Toutes les municipalités,11,82.35
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,Toutes les municipalités urbaines,11,83.33
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités urbaines, population moins de 5 000",11,100.0
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 5 000 à 30 000",11,100.0
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 30 000 à 100 000",11,0.0
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités urbaines, population 200 000 et plus",11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,Toutes les municipalités rurales,11,78.57
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités rurales, population moins de 5 000",11,84.0
2020,Île-du-Prince-Édouard,Actifs relatifs aux eaux usées,"Municipalités rurales, population 5 000 et plus",11,66.67
2020,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,Toutes les municipalités,11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,Toutes les municipalités urbaines,11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités urbaines, population moins de 5 000",11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 5 000 à 30 000",11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 30 000 à 100 000",11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités urbaines, population 200 000 et plus",11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,Toutes les municipalités rurales,11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités rurales, population moins de 5 000",11,
2020,Île-du-Prince-Édouard,Actifs relatifs aux déchets solides,"Municipalités rurales, population 5 000 et plus",11,
2020,Île-du-Prince-Édouard,Routes,Toutes les municipalités,11,50.0
2020,Île-du-Prince-Édouard,Routes,Toutes les municipalités urbaines,11,60.0
2020,Île-du-Prince-Édouard,Routes,"Municipalités urbaines, population moins de 5 000",11,0.0
2020,Île-du-Prince-Édouard,Routes,"Municipalités urbaines, population plus de 5 000 à 30 000",11,100.0
2020,Île-du-Prince-Édouard,Routes,"Municipalités urbaines, population plus de 30 000 à 100 000",11,100.0
2020,Île-du-Prince-Édouard,Routes,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2020,Île-du-Prince-Édouard,Routes,"Municipalités urbaines, population 200 000 et plus",11,
2020,Île-du-Prince-Édouard,Routes,Toutes les municipalités rurales,11,57.14
2020,Île-du-Prince-Édouard,Routes,"Municipalités rurales, population moins de 5 000",11,57.14
2020,Île-du-Prince-Édouard,Routes,"Municipalités rurales, population 5 000 et plus",11,
2020,Île-du-Prince-Édouard,Ponts et tunnels,Toutes les municipalités,11,100.0
2020,Île-du-Prince-Édouard,Ponts et tunnels,Toutes les municipalités urbaines,11,
2020,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités urbaines, population moins de 5 000",11,
2020,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités urbaines, population plus de 5 000 à 30 000",11,
2020,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités urbaines, population plus de 30 000 à 100 000",11,
2020,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2020,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités urbaines, population 200 000 et plus",11,
2020,Île-du-Prince-Édouard,Ponts et tunnels,Toutes les municipalités rurales,11,100.0
2020,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités rurales, population moins de 5 000",11,100.0
2020,Île-du-Prince-Édouard,Ponts et tunnels,"Municipalités rurales, population 5 000 et plus",11,
2020,Île-du-Prince-Édouard,Logement social et abordable,Toutes les municipalités,11,
2020,Île-du-Prince-Édouard,Logement social et abordable,Toutes les municipalités urbaines,11,
2020,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités urbaines, population moins de 5 000",11,
2020,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités urbaines, population plus de 5 000 à 30 000",11,
2020,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités urbaines, population plus de 30 000 à 100 000",11,
2020,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités urbaines, population plus de 100 000 à 200 000",11,
2020,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités urbaines, population 200 000 et plus",11,
2020,Île-du-Prince-Édouard,Logement social et abordable,Toutes les municipalités rurales,11,
2020,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités rurales, population moins de 5 000",11,
2020,Île-du-Prince-Édouard,Logement social et abordable,"Municipalités rurales, population 5 000 et plus",11,
2020,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs",Toutes les municipalités,11,78.38
2020,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs",Toutes les municipalités urbaines,11,100.0
2020,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population moins de 5 000",11,100.0
2020,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 5 000 à 30 000",11,100.0
2020,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 30 000 à 100 000",11,100.0
2020,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population plus de 100 000 à 200 000",11,
2020,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités urbaines, population 200 000 et plus",11,
2020,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs",Toutes les municipalités rurales,11,70.97
2020,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population moins de 5 000",11,75.0
2020,Île-du-Prince-Édouard,"Installations culturelles, sportives et de loisirs","Municipalités rurales, population 5 000 et plus",11,66.67
2020,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités,11,
2020,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,Toutes les municipalités urbaines,11,
2020,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population moins de 5 000",11,
2020,Île-du-Prince-Édouard,Refuges et actifs relatifs aux services aux sans-abri,"Municipalités urbaines, population plus de 5 000 à 30 000",11,
