Year,Géographie,Groupe d'âge,Sexe,Revenu du ménage,Plus haut niveau de scolarité,Minorité visible,Statut d'immigration,GeoCode,Value
2019,Québec,35 à 49 ans,Hommes,,,,,24,69.0
2019,Québec,35 à 49 ans,Femmes,,,,,24,64.1
2019,Québec,50 à 64 ans,Les deux sexes,,,,,24,58.2
2019,Québec,50 à 64 ans,Hommes,,,,,24,61.7
2019,Québec,50 à 64 ans,Femmes,,,,,24,54.7
2019,Québec,65 ans et plus,Les deux sexes,,,,,24,50.3
2019,Québec,65 ans et plus,Hommes,,,,,24,48.9
2019,Québec,65 ans et plus,Femmes,,,,,24,51.5
2019,Ontario,"Total, 18 ans et plus",Les deux sexes,,,,,35,60.1
2019,Ontario,"Total, 18 ans et plus",Hommes,,,,,35,59.9
2019,Ontario,"Total, 18 ans et plus",Femmes,,,,,35,60.3
2019,Ontario,18 à 34 ans,Les deux sexes,,,,,35,68.1
2019,Ontario,18 à 34 ans,Hommes,,,,,35,66.6
2019,Ontario,18 à 34 ans,Femmes,,,,,35,69.7
2019,Ontario,35 à 49 ans,Les deux sexes,,,,,35,64.5
2019,Ontario,35 à 49 ans,Hommes,,,,,35,66.1
2019,Ontario,35 à 49 ans,Femmes,,,,,35,63.0
2019,Ontario,50 à 64 ans,Les deux sexes,,,,,35,56.6
2019,Ontario,50 à 64 ans,Hommes,,,,,35,56.0
2019,Ontario,50 à 64 ans,Femmes,,,,,35,57.1
2019,Ontario,65 ans et plus,Les deux sexes,,,,,35,48.1
2019,Ontario,65 ans et plus,Hommes,,,,,35,47.1
2019,Ontario,65 ans et plus,Femmes,,,,,35,48.9
2019,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,,,46,59.2
2019,Manitoba,"Total, 18 ans et plus",Hommes,,,,,46,58.3
2019,Manitoba,"Total, 18 ans et plus",Femmes,,,,,46,60.1
2019,Manitoba,18 à 34 ans,Les deux sexes,,,,,46,69.3
2019,Manitoba,18 à 34 ans,Hommes,,,,,46,71.7
2019,Manitoba,18 à 34 ans,Femmes,,,,,46,66.7
2019,Manitoba,35 à 49 ans,Les deux sexes,,,,,46,65.2
2019,Manitoba,35 à 49 ans,Hommes,,,,,46,65.7
2019,Manitoba,35 à 49 ans,Femmes,,,,,46,64.7
2019,Manitoba,50 à 64 ans,Les deux sexes,,,,,46,51.2
2019,Manitoba,50 à 64 ans,Hommes,,,,,46,43.4
2019,Manitoba,50 à 64 ans,Femmes,,,,,46,59.2
2019,Manitoba,65 ans et plus,Les deux sexes,,,,,46,46.4
2019,Manitoba,65 ans et plus,Hommes,,,,,46,46.0
2019,Manitoba,65 ans et plus,Femmes,,,,,46,46.7
2019,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,,,47,55.5
2019,Saskatchewan,"Total, 18 ans et plus",Hommes,,,,,47,55.9
2019,Saskatchewan,"Total, 18 ans et plus",Femmes,,,,,47,55.2
2019,Saskatchewan,18 à 34 ans,Les deux sexes,,,,,47,61.2
2019,Saskatchewan,18 à 34 ans,Hommes,,,,,47,64.8
2019,Saskatchewan,18 à 34 ans,Femmes,,,,,47,57.4
2019,Saskatchewan,35 à 49 ans,Les deux sexes,,,,,47,65.7
2019,Saskatchewan,35 à 49 ans,Hommes,,,,,47,66.9
2019,Saskatchewan,35 à 49 ans,Femmes,,,,,47,64.4
2019,Saskatchewan,50 à 64 ans,Les deux sexes,,,,,47,49.4
2019,Saskatchewan,50 à 64 ans,Hommes,,,,,47,45.1
2019,Saskatchewan,50 à 64 ans,Femmes,,,,,47,53.7
2019,Saskatchewan,65 ans et plus,Les deux sexes,,,,,47,41.7
2019,Saskatchewan,65 ans et plus,Hommes,,,,,47,40.1
2019,Saskatchewan,65 ans et plus,Femmes,,,,,47,43.2
2019,Alberta,"Total, 18 ans et plus",Les deux sexes,,,,,48,62.8
2019,Alberta,"Total, 18 ans et plus",Hommes,,,,,48,63.3
2019,Alberta,"Total, 18 ans et plus",Femmes,,,,,48,62.3
2019,Alberta,18 à 34 ans,Les deux sexes,,,,,48,68.6
2019,Alberta,18 à 34 ans,Hommes,,,,,48,69.7
2019,Alberta,18 à 34 ans,Femmes,,,,,48,67.5
2019,Alberta,35 à 49 ans,Les deux sexes,,,,,48,67.3
2019,Alberta,35 à 49 ans,Hommes,,,,,48,69.5
2019,Alberta,35 à 49 ans,Femmes,,,,,48,64.9
2019,Alberta,50 à 64 ans,Les deux sexes,,,,,48,59.6
2019,Alberta,50 à 64 ans,Hommes,,,,,48,57.1
2019,Alberta,50 à 64 ans,Femmes,,,,,48,62.2
2019,Alberta,65 ans et plus,Les deux sexes,,,,,48,49.2
2019,Alberta,65 ans et plus,Hommes,,,,,48,48.8
2019,Alberta,65 ans et plus,Femmes,,,,,48,49.6
2019,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,,,59,59.0
2019,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,,,59,59.9
2019,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,,,59,58.0
2019,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,,,59,66.6
2019,Colombie-Britannique,18 à 34 ans,Hommes,,,,,59,70.3
2019,Colombie-Britannique,18 à 34 ans,Femmes,,,,,59,62.8
2019,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,,,59,64.3
2019,Colombie-Britannique,35 à 49 ans,Hommes,,,,,59,67.6
2019,Colombie-Britannique,35 à 49 ans,Femmes,,,,,59,61.1
2019,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,,,59,55.5
2019,Colombie-Britannique,50 à 64 ans,Hommes,,,,,59,52.4
2019,Colombie-Britannique,50 à 64 ans,Femmes,,,,,59,58.5
2019,Colombie-Britannique,65 ans et plus,Les deux sexes,,,,,59,47.9
2019,Colombie-Britannique,65 ans et plus,Hommes,,,,,59,46.7
2019,Colombie-Britannique,65 ans et plus,Femmes,,,,,59,49.0
2020,Canada,"Total, 18 ans et plus",Hommes,,,,,,62.1
2020,Canada,"Total, 18 ans et plus",Femmes,,,,,,60.6
2020,Canada,18 à 34 ans,Les deux sexes,,,,,,69.0
2020,Canada,18 à 34 ans,Hommes,,,,,,70.0
2020,Canada,18 à 34 ans,Femmes,,,,,,68.0
2020,Canada,35 à 49 ans,Les deux sexes,,,,,,65.9
2020,Canada,35 à 49 ans,Hommes,,,,,,67.7
2020,Canada,35 à 49 ans,Femmes,,,,,,64.2
2020,Canada,50 à 64 ans,Les deux sexes,,,,,,58.1
2020,Canada,50 à 64 ans,Hommes,,,,,,58.1
2020,Canada,50 à 64 ans,Femmes,,,,,,58.1
2020,Canada,65 ans et plus,Les deux sexes,,,,,,50.0
2020,Canada,65 ans et plus,Hommes,,,,,,49.0
2020,Canada,65 ans et plus,Femmes,,,,,,50.8
2020,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,,,10,62.7
2020,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,,,10,58.8
2020,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,,,10,66.4
2020,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,,,10,68.9
2020,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,,,,,10,
2020,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,,,,,10,80.6
2020,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,,,10,67.1
2020,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,,,10,
2020,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,,,10,66.7
2020,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,,,10,63.0
2020,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,,,10,58.7
2020,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,,,10,67.0
2020,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,,,10,53.5
2020,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,,,10,52.6
2020,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,,,10,54.3
2020,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,,,11,60.5
2020,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,,,11,65.5
2020,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,,,11,55.6
2020,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,,,11,68.9
2020,Île-du-Prince-Édouard,18 à 34 ans,Hommes,,,,,11,
2020,Île-du-Prince-Édouard,18 à 34 ans,Femmes,,,,,11,
2020,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,,,,,11,64.7
2020,Île-du-Prince-Édouard,35 à 49 ans,Hommes,,,,,11,
2020,Île-du-Prince-Édouard,35 à 49 ans,Femmes,,,,,11,
2020,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,,,11,53.0
2020,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,,,11,
2020,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,,,11,56.5
2020,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,,,11,55.1
2020,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,,,11,55.0
2020,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,,,11,55.3
2020,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,,,12,60.5
2020,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,,,12,60.7
2020,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,,,12,60.3
2020,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,,,12,74.7
2020,Nouvelle-Écosse,18 à 34 ans,Hommes,,,,,12,
2020,Nouvelle-Écosse,18 à 34 ans,Femmes,,,,,12,76.9
2020,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,,,12,67.2
2020,Nouvelle-Écosse,35 à 49 ans,Hommes,,,,,12,74.5
2020,Nouvelle-Écosse,35 à 49 ans,Femmes,,,,,12,60.8
2020,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,,,12,51.5
2020,Nouvelle-Écosse,50 à 64 ans,Hommes,,,,,12,49.4
2020,Nouvelle-Écosse,50 à 64 ans,Femmes,,,,,12,53.5
2020,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,,,12,50.3
2020,Nouvelle-Écosse,65 ans et plus,Hommes,,,,,12,48.7
2020,Nouvelle-Écosse,65 ans et plus,Femmes,,,,,12,51.7
2020,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,,,13,52.7
2020,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,,,13,52.0
2020,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,,,13,53.4
2020,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,,,13,63.3
2020,Nouveau-Brunswick,18 à 34 ans,Hommes,,,,,13,
2020,Nouveau-Brunswick,18 à 34 ans,Femmes,,,,,13,65.7
2020,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,,,13,59.4
2020,Nouveau-Brunswick,35 à 49 ans,Hommes,,,,,13,64.3
2020,Nouveau-Brunswick,35 à 49 ans,Femmes,,,,,13,54.8
2020,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,,,13,44.2
2020,Nouveau-Brunswick,50 à 64 ans,Hommes,,,,,13,40.4
2020,Nouveau-Brunswick,50 à 64 ans,Femmes,,,,,13,47.9
2020,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,,,13,46.9
2020,Nouveau-Brunswick,65 ans et plus,Hommes,,,,,13,45.7
2020,Nouveau-Brunswick,65 ans et plus,Femmes,,,,,13,48.0
2020,Québec,"Total, 18 ans et plus",Les deux sexes,,,,,24,63.8
2020,Québec,"Total, 18 ans et plus",Hommes,,,,,24,64.6
2020,Québec,"Total, 18 ans et plus",Femmes,,,,,24,63.0
2020,Québec,18 à 34 ans,Les deux sexes,,,,,24,75.0
2020,Québec,18 à 34 ans,Hommes,,,,,24,78.4
2020,Québec,18 à 34 ans,Femmes,,,,,24,71.5
2020,Québec,35 à 49 ans,Les deux sexes,,,,,24,70.9
2020,Québec,35 à 49 ans,Hommes,,,,,24,72.0
2020,Québec,35 à 49 ans,Femmes,,,,,24,69.9
2020,Québec,50 à 64 ans,Les deux sexes,,,,,24,59.1
2020,Québec,50 à 64 ans,Hommes,,,,,24,58.1
2020,Québec,50 à 64 ans,Femmes,,,,,24,60.1
2020,Québec,65 ans et plus,Les deux sexes,,,,,24,49.5
2020,Québec,65 ans et plus,Hommes,,,,,24,48.1
2020,Québec,65 ans et plus,Femmes,,,,,24,50.8
2020,Ontario,"Total, 18 ans et plus",Les deux sexes,,,,,35,61.2
2020,Ontario,"Total, 18 ans et plus",Hommes,,,,,35,62.7
2020,Ontario,"Total, 18 ans et plus",Femmes,,,,,35,59.7
2020,Ontario,18 à 34 ans,Les deux sexes,,,,,35,67.1
2020,Ontario,18 à 34 ans,Hommes,,,,,35,69.0
2020,Ontario,18 à 34 ans,Femmes,,,,,35,65.0
2020,Ontario,35 à 49 ans,Les deux sexes,,,,,35,66.5
2020,Ontario,35 à 49 ans,Hommes,,,,,35,68.1
2020,Ontario,35 à 49 ans,Femmes,,,,,35,65.1
2020,Ontario,50 à 64 ans,Les deux sexes,,,,,35,59.2
2020,Ontario,50 à 64 ans,Hommes,,,,,35,60.9
2020,Ontario,50 à 64 ans,Femmes,,,,,35,57.6
2020,Ontario,65 ans et plus,Les deux sexes,,,,,35,49.2
2020,Ontario,65 ans et plus,Hommes,,,,,35,48.7
2020,Ontario,65 ans et plus,Femmes,,,,,35,49.7
2020,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,,,46,58.7
2020,Manitoba,"Total, 18 ans et plus",Hommes,,,,,46,62.5
2020,Manitoba,"Total, 18 ans et plus",Femmes,,,,,46,54.9
2020,Manitoba,18 à 34 ans,Les deux sexes,,,,,46,73.3
2020,Manitoba,18 à 34 ans,Hommes,,,,,46,79.0
2020,Manitoba,18 à 34 ans,Femmes,,,,,46,67.3
2020,Manitoba,35 à 49 ans,Les deux sexes,,,,,46,57.0
2020,Manitoba,35 à 49 ans,Hommes,,,,,46,57.7
2020,Manitoba,35 à 49 ans,Femmes,,,,,46,56.3
2020,Manitoba,50 à 64 ans,Les deux sexes,,,,,46,49.6
2020,Manitoba,50 à 64 ans,Hommes,,,,,46,53.9
2020,Manitoba,50 à 64 ans,Femmes,,,,,46,45.3
2020,Manitoba,65 ans et plus,Les deux sexes,,,,,46,49.5
2020,Manitoba,65 ans et plus,Hommes,,,,,46,52.2
2020,Manitoba,65 ans et plus,Femmes,,,,,46,47.2
2020,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,,,47,59.5
2020,Saskatchewan,"Total, 18 ans et plus",Hommes,,,,,47,57.6
2020,Saskatchewan,"Total, 18 ans et plus",Femmes,,,,,47,61.4
2020,Saskatchewan,18 à 34 ans,Les deux sexes,,,,,47,62.4
2020,Saskatchewan,18 à 34 ans,Hommes,,,,,47,56.2
2020,Saskatchewan,18 à 34 ans,Femmes,,,,,47,68.9
2020,Saskatchewan,35 à 49 ans,Les deux sexes,,,,,47,70.0
2020,Saskatchewan,35 à 49 ans,Hommes,,,,,47,72.4
2020,Saskatchewan,35 à 49 ans,Femmes,,,,,47,67.6
2020,Saskatchewan,50 à 64 ans,Les deux sexes,,,,,47,56.0
2020,Saskatchewan,50 à 64 ans,Hommes,,,,,47,51.5
2020,Saskatchewan,50 à 64 ans,Femmes,,,,,47,60.5
2020,Saskatchewan,65 ans et plus,Les deux sexes,,,,,47,46.8
2020,Saskatchewan,65 ans et plus,Hommes,,,,,47,47.9
2020,Saskatchewan,65 ans et plus,Femmes,,,,,47,45.8
2020,Alberta,"Total, 18 ans et plus",Les deux sexes,,,,,48,62.6
2020,Alberta,"Total, 18 ans et plus",Hommes,,,,,48,61.7
2020,Alberta,"Total, 18 ans et plus",Femmes,,,,,48,63.5
2020,Alberta,18 à 34 ans,Les deux sexes,,,,,48,67.4
2020,Alberta,18 à 34 ans,Hommes,,,,,48,64.8
2020,Alberta,18 à 34 ans,Femmes,,,,,48,70.2
2020,Alberta,35 à 49 ans,Les deux sexes,,,,,48,63.8
2020,Alberta,35 à 49 ans,Hommes,,,,,48,63.6
2020,Alberta,35 à 49 ans,Femmes,,,,,48,64.1
2020,Alberta,50 à 64 ans,Les deux sexes,,,,,48,62.4
2020,Alberta,50 à 64 ans,Hommes,,,,,48,62.9
2020,Alberta,50 à 64 ans,Femmes,,,,,48,61.9
2020,Alberta,65 ans et plus,Les deux sexes,,,,,48,52.3
2020,Alberta,65 ans et plus,Hommes,,,,,48,50.5
2020,Alberta,65 ans et plus,Femmes,,,,,48,53.8
2020,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,,,59,59.1
2020,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,,,59,59.4
2020,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,,,59,58.9
2020,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,,,59,67.3
2020,Colombie-Britannique,18 à 34 ans,Hommes,,,,,59,67.1
2020,Colombie-Britannique,18 à 34 ans,Femmes,,,,,59,67.5
2020,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,,,59,59.9
2020,Colombie-Britannique,35 à 49 ans,Hommes,,,,,59,63.9
2020,Colombie-Britannique,35 à 49 ans,Femmes,,,,,59,56.0
2020,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,,,59,55.8
2020,Colombie-Britannique,50 à 64 ans,Hommes,,,,,59,53.9
2020,Colombie-Britannique,50 à 64 ans,Femmes,,,,,59,57.7
2020,Colombie-Britannique,65 ans et plus,Les deux sexes,,,,,59,51.8
2020,Colombie-Britannique,65 ans et plus,Hommes,,,,,59,50.2
2020,Colombie-Britannique,65 ans et plus,Femmes,,,,,59,53.2
2021,Canada,"Total, 18 ans et plus",Hommes,,,,,,59.0
2021,Canada,"Total, 18 ans et plus",Femmes,,,,,,58.6
2021,Canada,18 à 34 ans,Les deux sexes,,,,,,66.1
2021,Canada,18 à 34 ans,Hommes,,,,,,66.6
2021,Canada,18 à 34 ans,Femmes,,,,,,65.6
2021,Canada,35 à 49 ans,Les deux sexes,,,,,,61.3
2021,Canada,35 à 49 ans,Hommes,,,,,,62.0
2021,Canada,35 à 49 ans,Femmes,,,,,,60.7
2021,Canada,50 à 64 ans,Les deux sexes,,,,,,56.0
2021,Canada,50 à 64 ans,Hommes,,,,,,56.1
2021,Canada,50 à 64 ans,Femmes,,,,,,55.9
2021,Canada,65 ans et plus,Les deux sexes,,,,,,49.9
2021,Canada,65 ans et plus,Hommes,,,,,,48.4
2021,Canada,65 ans et plus,Femmes,,,,,,51.2
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,,,10,59.4
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,,,10,59.0
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,,,10,59.8
2021,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,,,10,61.9
2021,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,,,,,10,59.8
2021,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,,,,,10,64.2
2021,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,,,10,61.8
2021,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,,,10,64.4
2021,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,,,10,59.4
2021,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,,,10,61.1
2021,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,,,10,62.7
2021,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,,,10,59.5
2021,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,,,10,53.7
2021,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,,,10,49.9
2021,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,,,10,57.2
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,,,11,55.3
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,,,11,57.1
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,,,11,53.5
2021,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,,,11,64.3
2021,Île-du-Prince-Édouard,18 à 34 ans,Hommes,,,,,11,67.6
2021,Île-du-Prince-Édouard,18 à 34 ans,Femmes,,,,,11,60.7
2021,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,,,,,11,56.6
2021,Île-du-Prince-Édouard,35 à 49 ans,Hommes,,,,,11,65.6
2021,Île-du-Prince-Édouard,35 à 49 ans,Femmes,,,,,11,48.0
2021,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,,,11,53.5
2021,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,,,11,48.2
2021,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,,,11,58.5
2021,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,,,11,45.8
2021,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,,,11,45.5
2021,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,,,11,46.0
2021,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,,,12,57.6
2021,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,,,12,57.6
2021,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,,,12,57.5
2021,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,,,12,71.6
2021,Nouvelle-Écosse,18 à 34 ans,Hommes,,,,,12,70.5
2021,Nouvelle-Écosse,18 à 34 ans,Femmes,,,,,12,72.7
2021,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,,,12,66.8
2021,Nouvelle-Écosse,35 à 49 ans,Hommes,,,,,12,69.9
2021,Nouvelle-Écosse,35 à 49 ans,Femmes,,,,,12,64.0
2021,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,,,12,50.0
2021,Nouvelle-Écosse,50 à 64 ans,Hommes,,,,,12,50.4
2021,Nouvelle-Écosse,50 à 64 ans,Femmes,,,,,12,49.6
2021,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,,,12,44.1
2021,Nouvelle-Écosse,65 ans et plus,Hommes,,,,,12,41.3
2021,Nouvelle-Écosse,65 ans et plus,Femmes,,,,,12,46.6
2021,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,,,13,51.3
2021,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,,,13,50.6
2021,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,,,13,51.9
2021,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,,,13,63.6
2021,Nouveau-Brunswick,18 à 34 ans,Hommes,,,,,13,58.5
2021,Nouveau-Brunswick,18 à 34 ans,Femmes,,,,,13,68.8
2021,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,,,13,57.3
2021,Nouveau-Brunswick,35 à 49 ans,Hommes,,,,,13,61.1
2021,Nouveau-Brunswick,35 à 49 ans,Femmes,,,,,13,53.7
2021,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,,,13,46.6
2021,Nouveau-Brunswick,50 à 64 ans,Hommes,,,,,13,44.6
2021,Nouveau-Brunswick,50 à 64 ans,Femmes,,,,,13,48.5
2021,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,,,13,40.6
2021,Nouveau-Brunswick,65 ans et plus,Hommes,,,,,13,40.8
2021,Nouveau-Brunswick,65 ans et plus,Femmes,,,,,13,40.5
2021,Québec,"Total, 18 ans et plus",Les deux sexes,,,,,24,60.2
2021,Québec,"Total, 18 ans et plus",Hommes,,,,,24,59.7
2021,Québec,"Total, 18 ans et plus",Femmes,,,,,24,60.6
2021,Québec,18 à 34 ans,Les deux sexes,,,,,24,68.4
2021,Québec,18 à 34 ans,Hommes,,,,,24,67.4
2021,Québec,18 à 34 ans,Femmes,,,,,24,69.6
2021,Québec,35 à 49 ans,Les deux sexes,,,,,24,62.3
2021,Québec,35 à 49 ans,Hommes,,,,,24,63.8
2021,Québec,35 à 49 ans,Femmes,,,,,24,60.8
2021,Québec,50 à 64 ans,Les deux sexes,,,,,24,56.2
2021,Québec,50 à 64 ans,Hommes,,,,,24,53.3
2021,Québec,50 à 64 ans,Femmes,,,,,24,59.1
2021,Québec,65 ans et plus,Les deux sexes,,,,,24,53.6
2021,Québec,65 ans et plus,Hommes,,,,,24,53.9
2021,Québec,65 ans et plus,Femmes,,,,,24,53.3
2021,Ontario,"Total, 18 ans et plus",Les deux sexes,,,,,35,58.7
2021,Ontario,"Total, 18 ans et plus",Hommes,,,,,35,59.5
2021,Ontario,"Total, 18 ans et plus",Femmes,,,,,35,57.9
2021,Ontario,18 à 34 ans,Les deux sexes,,,,,35,65.2
2021,Ontario,18 à 34 ans,Hommes,,,,,35,66.3
2021,Ontario,18 à 34 ans,Femmes,,,,,35,64.1
2021,Ontario,35 à 49 ans,Les deux sexes,,,,,35,62.0
2021,Ontario,35 à 49 ans,Hommes,,,,,35,62.7
2021,Ontario,35 à 49 ans,Femmes,,,,,35,61.3
2021,Ontario,50 à 64 ans,Les deux sexes,,,,,35,57.3
2021,Ontario,50 à 64 ans,Hommes,,,,,35,58.7
2021,Ontario,50 à 64 ans,Femmes,,,,,35,56.1
2021,Ontario,65 ans et plus,Les deux sexes,,,,,35,47.6
2021,Ontario,65 ans et plus,Hommes,,,,,35,46.4
2021,Ontario,65 ans et plus,Femmes,,,,,35,48.7
2021,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,,,46,57.9
2021,Manitoba,"Total, 18 ans et plus",Hommes,,,,,46,57.0
2021,Manitoba,"Total, 18 ans et plus",Femmes,,,,,46,58.8
2021,Manitoba,18 à 34 ans,Les deux sexes,,,,,46,66.0
2021,Manitoba,18 à 34 ans,Hommes,,,,,46,64.9
2021,Manitoba,18 à 34 ans,Femmes,,,,,46,67.2
2021,Manitoba,35 à 49 ans,Les deux sexes,,,,,46,61.0
2021,Manitoba,35 à 49 ans,Hommes,,,,,46,59.7
2021,Manitoba,35 à 49 ans,Femmes,,,,,46,62.2
2021,Manitoba,50 à 64 ans,Les deux sexes,,,,,46,55.2
2021,Manitoba,50 à 64 ans,Hommes,,,,,46,51.8
2021,Manitoba,50 à 64 ans,Femmes,,,,,46,58.4
2021,Manitoba,65 ans et plus,Les deux sexes,,,,,46,46.0
2021,Manitoba,65 ans et plus,Hommes,,,,,46,47.5
2021,Manitoba,65 ans et plus,Femmes,,,,,46,44.7
2021,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,,,47,56.5
2021,Saskatchewan,"Total, 18 ans et plus",Hommes,,,,,47,55.5
2021,Saskatchewan,"Total, 18 ans et plus",Femmes,,,,,47,57.6
2021,Saskatchewan,18 à 34 ans,Les deux sexes,,,,,47,65.4
2021,Saskatchewan,18 à 34 ans,Hommes,,,,,47,64.1
2021,Saskatchewan,18 à 34 ans,Femmes,,,,,47,66.7
2021,Saskatchewan,35 à 49 ans,Les deux sexes,,,,,47,54.8
2021,Saskatchewan,35 à 49 ans,Hommes,,,,,47,54.9
2021,Saskatchewan,35 à 49 ans,Femmes,,,,,47,54.7
2021,Saskatchewan,50 à 64 ans,Les deux sexes,,,,,47,57.6
2021,Saskatchewan,50 à 64 ans,Hommes,,,,,47,57.5
2021,Saskatchewan,50 à 64 ans,Femmes,,,,,47,57.8
