Year,Geography,Age group,Sex,Household income,Highest level of education,GeoCode,Value
2023,New Brunswick,35 to 49 years,Females,,,13,21.2
2023,New Brunswick,50 to 64 years,Both sexes,,,13,17.9
2023,New Brunswick,50 to 64 years,Males,,,13,10.3
2023,New Brunswick,50 to 64 years,Females,,,13,25.2
2023,New Brunswick,65 years and over,Both sexes,,,13,16.7
2023,New Brunswick,65 years and over,Males,,,13,15.1
2023,New Brunswick,65 years and over,Females,,,13,18.1
2023,Quebec,"Total, 18 years and over",Both sexes,,,24,27.1
2023,Quebec,"Total, 18 years and over",Males,,,24,21.6
2023,Quebec,"Total, 18 years and over",Females,,,24,32.6
2023,Quebec,18 to 34 years,Both sexes,,,24,25.2
2023,Quebec,18 to 34 years,Males,,,24,20.2
2023,Quebec,18 to 34 years,Females,,,24,30.5
2023,Quebec,35 to 49 years,Both sexes,,,24,29.0
2023,Quebec,35 to 49 years,Males,,,24,24.4
2023,Quebec,35 to 49 years,Females,,,24,33.7
2023,Quebec,50 to 64 years,Both sexes,,,24,26.7
2023,Quebec,50 to 64 years,Males,,,24,21.5
2023,Quebec,50 to 64 years,Females,,,24,31.9
2023,Quebec,65 years and over,Both sexes,,,24,27.6
2023,Quebec,65 years and over,Males,,,24,20.3
2023,Quebec,65 years and over,Females,,,24,34.4
2023,Ontario,"Total, 18 years and over",Both sexes,,,35,19.1
2023,Ontario,"Total, 18 years and over",Males,,,35,15.3
2023,Ontario,"Total, 18 years and over",Females,,,35,22.8
2023,Ontario,18 to 34 years,Both sexes,,,35,13.3
2023,Ontario,18 to 34 years,Males,,,35,11.7
2023,Ontario,18 to 34 years,Females,,,35,15.0
2023,Ontario,35 to 49 years,Both sexes,,,35,20.2
2023,Ontario,35 to 49 years,Males,,,35,15.2
2023,Ontario,35 to 49 years,Females,,,35,25.0
2023,Ontario,50 to 64 years,Both sexes,,,35,20.1
2023,Ontario,50 to 64 years,Males,,,35,16.5
2023,Ontario,50 to 64 years,Females,,,35,23.5
2023,Ontario,65 years and over,Both sexes,,,35,24.4
2023,Ontario,65 years and over,Males,,,35,19.3
2023,Ontario,65 years and over,Females,,,35,28.8
2023,Manitoba,"Total, 18 years and over",Both sexes,,,46,20.6
2023,Manitoba,"Total, 18 years and over",Males,,,46,16.3
2023,Manitoba,"Total, 18 years and over",Females,,,46,24.7
2023,Manitoba,18 to 34 years,Both sexes,,,46,18.2
2023,Manitoba,18 to 34 years,Males,,,46,16.0
2023,Manitoba,18 to 34 years,Females,,,46,20.5
2023,Manitoba,35 to 49 years,Both sexes,,,46,20.7
2023,Manitoba,35 to 49 years,Males,,,46,18.0
2023,Manitoba,35 to 49 years,Females,,,46,23.3
2023,Manitoba,50 to 64 years,Both sexes,,,46,22.4
2023,Manitoba,50 to 64 years,Males,,,46,14.8
2023,Manitoba,50 to 64 years,Females,,,46,29.8
2023,Manitoba,65 years and over,Both sexes,,,46,21.6
2023,Manitoba,65 years and over,Males,,,46,16.3
2023,Manitoba,65 years and over,Females,,,46,26.5
2023,Saskatchewan,"Total, 18 years and over",Both sexes,,,47,19.4
2023,Saskatchewan,"Total, 18 years and over",Males,,,47,17.9
2023,Saskatchewan,"Total, 18 years and over",Females,,,47,20.9
2023,Saskatchewan,18 to 34 years,Both sexes,,,47,17.7
2023,Saskatchewan,18 to 34 years,Males,,,47,16.6
2023,Saskatchewan,18 to 34 years,Females,,,47,18.9
2023,Saskatchewan,35 to 49 years,Both sexes,,,47,23.5
2023,Saskatchewan,35 to 49 years,Males,,,47,22.4
2023,Saskatchewan,35 to 49 years,Females,,,47,24.6
2023,Saskatchewan,50 to 64 years,Both sexes,,,47,13.8
2023,Saskatchewan,50 to 64 years,Males,,,47,11.8
2023,Saskatchewan,50 to 64 years,Females,,,47,16.0
2023,Saskatchewan,65 years and over,Both sexes,,,47,22.3
2023,Saskatchewan,65 years and over,Males,,,47,20.5
2023,Saskatchewan,65 years and over,Females,,,47,23.9
2023,Alberta,"Total, 18 years and over",Both sexes,,,48,21.7
2023,Alberta,"Total, 18 years and over",Males,,,48,17.5
2023,Alberta,"Total, 18 years and over",Females,,,48,25.9
2023,Alberta,18 to 34 years,Both sexes,,,48,20.0
2023,Alberta,18 to 34 years,Males,,,48,17.7
2023,Alberta,18 to 34 years,Females,,,48,22.5
2023,Alberta,35 to 49 years,Both sexes,,,48,21.8
2023,Alberta,35 to 49 years,Males,,,48,17.7
2023,Alberta,35 to 49 years,Females,,,48,25.9
2023,Alberta,50 to 64 years,Both sexes,,,48,22.4
2023,Alberta,50 to 64 years,Males,,,48,16.7
2023,Alberta,50 to 64 years,Females,,,48,28.2
2023,Alberta,65 years and over,Both sexes,,,48,23.3
2023,Alberta,65 years and over,Males,,,48,18.1
2023,Alberta,65 years and over,Females,,,48,28.1
2023,British Columbia,"Total, 18 years and over",Both sexes,,,59,22.9
2023,British Columbia,"Total, 18 years and over",Males,,,59,18.1
2023,British Columbia,"Total, 18 years and over",Females,,,59,27.4
2023,British Columbia,18 to 34 years,Both sexes,,,59,18.6
2023,British Columbia,18 to 34 years,Males,,,59,15.3
2023,British Columbia,18 to 34 years,Females,,,59,22.1
2023,British Columbia,35 to 49 years,Both sexes,,,59,25.0
2023,British Columbia,35 to 49 years,Males,,,59,19.1
2023,British Columbia,35 to 49 years,Females,,,59,30.4
2023,British Columbia,50 to 64 years,Both sexes,,,59,23.1
2023,British Columbia,50 to 64 years,Males,,,59,18.4
2023,British Columbia,50 to 64 years,Females,,,59,27.3
2023,British Columbia,65 years and over,Both sexes,,,59,25.4
2023,British Columbia,65 years and over,Males,,,59,20.3
2023,British Columbia,65 years and over,Females,,,59,30.2
2015,Canada,"Total, 18 years and over",,First quintile,,,27.4
2015,Canada,"Total, 18 years and over",,Second quintile,,,30.2
2015,Canada,"Total, 18 years and over",,Third quintile,,,32.1
2015,Canada,"Total, 18 years and over",,Fourth quintile,,,34.5
2015,Canada,"Total, 18 years and over",,Fifth quintile,,,33.1
2015,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,23.0
2015,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,25.1
2015,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,33.4
2015,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,10,13.7
2015,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,10,18.4
2015,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,10,24.2
2015,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,10,24.5
2015,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,10,28.2
2015,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,10,14.8
2015,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",10,20.5
2015,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,10,24.5
2015,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,29.5
2015,Prince Edward Island,"Total, 18 years and over",,Second quintile,,11,22.8
2015,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,26.5
2015,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,11,29.0
2015,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,11,29.6
2015,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,11,21.3
2015,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",11,20.0
2015,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,28.9
2015,Nova Scotia,"Total, 18 years and over",,First quintile,,12,17.9
2015,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,21.9
2015,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,24.4
2015,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,29.0
2015,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,31.8
2015,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,19.2
2015,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,12.7
2015,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,29.1
2015,New Brunswick,"Total, 18 years and over",,First quintile,,13,22.5
2015,New Brunswick,"Total, 18 years and over",,Second quintile,,13,26.6
2015,New Brunswick,"Total, 18 years and over",,Third quintile,,13,29.1
2015,New Brunswick,"Total, 18 years and over",,Fourth quintile,,13,30.6
2015,New Brunswick,"Total, 18 years and over",,Fifth quintile,,13,32.6
2015,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,13,14.0
2015,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",13,20.3
2015,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,13,31.6
2015,Quebec,"Total, 18 years and over",,First quintile,,24,32.5
2015,Quebec,"Total, 18 years and over",,Second quintile,,24,37.9
2015,Quebec,"Total, 18 years and over",,Third quintile,,24,39.4
2015,Quebec,"Total, 18 years and over",,Fourth quintile,,24,41.8
2015,Quebec,"Total, 18 years and over",,Fifth quintile,,24,41.6
2015,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,24,28.8
2015,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",24,31.2
2015,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,24,40.9
2015,Ontario,"Total, 18 years and over",,First quintile,,35,24.5
2015,Ontario,"Total, 18 years and over",,Second quintile,,35,26.8
2015,Ontario,"Total, 18 years and over",,Third quintile,,35,30.6
2015,Ontario,"Total, 18 years and over",,Fourth quintile,,35,32.6
2015,Ontario,"Total, 18 years and over",,Fifth quintile,,35,30.6
2015,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,35,19.9
2015,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",35,22.6
2015,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,35,30.5
2015,Manitoba,"Total, 18 years and over",,First quintile,,46,20.4
2015,Manitoba,"Total, 18 years and over",,Second quintile,,46,33.6
2015,Manitoba,"Total, 18 years and over",,Third quintile,,46,29.2
2015,Manitoba,"Total, 18 years and over",,Fourth quintile,,46,28.2
2015,Manitoba,"Total, 18 years and over",,Fifth quintile,,46,30.5
2015,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,46,16.3
2015,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",46,23.0
2015,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,46,31.3
2015,Saskatchewan,"Total, 18 years and over",,First quintile,,47,27.3
2015,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,25.2
2015,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,28.5
2015,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,28.9
2015,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,34.8
2015,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,19.9
2015,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,21.5
2015,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,47,33.2
2015,Alberta,"Total, 18 years and over",,First quintile,,48,31.0
2015,Alberta,"Total, 18 years and over",,Second quintile,,48,30.8
2015,Alberta,"Total, 18 years and over",,Third quintile,,48,29.7
2015,Alberta,"Total, 18 years and over",,Fourth quintile,,48,32.6
2015,Alberta,"Total, 18 years and over",,Fifth quintile,,48,33.9
2015,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,48,19.5
2015,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",48,28.4
2015,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,48,33.5
2015,British Columbia,"Total, 18 years and over",,First quintile,,59,29.8
2015,British Columbia,"Total, 18 years and over",,Second quintile,,59,28.3
2015,British Columbia,"Total, 18 years and over",,Third quintile,,59,28.7
2015,British Columbia,"Total, 18 years and over",,Fourth quintile,,59,34.6
2015,British Columbia,"Total, 18 years and over",,Fifth quintile,,59,29.0
2015,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,59,25.3
2015,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",59,25.7
2015,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,59,31.6
2016,Canada,"Total, 18 years and over",,First quintile,,,27.9
2016,Canada,"Total, 18 years and over",,Second quintile,,,29.8
2016,Canada,"Total, 18 years and over",,Third quintile,,,29.7
2016,Canada,"Total, 18 years and over",,Fourth quintile,,,30.1
2016,Canada,"Total, 18 years and over",,Fifth quintile,,,32.9
2016,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,24.5
2016,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,23.8
2016,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,31.9
2016,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,10,15.6
2016,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,10,11.6
2016,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,10,18.0
2016,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,10,18.1
2016,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,10,24.8
2016,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,10,7.5
2016,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",10,14.6
2016,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,10,20.2
2016,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,29.7
2016,Prince Edward Island,"Total, 18 years and over",,Second quintile,,11,22.7
2016,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,34.2
2016,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,11,31.3
2016,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,11,33.8
2016,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,11,16.5
2016,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",11,31.0
2016,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,31.3
2016,Nova Scotia,"Total, 18 years and over",,First quintile,,12,17.0
2016,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,21.7
2016,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,26.0
2016,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,28.4
2016,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,21.6
2016,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,13.0
2016,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,17.3
2016,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,25.3
2016,New Brunswick,"Total, 18 years and over",,First quintile,,13,16.5
2016,New Brunswick,"Total, 18 years and over",,Second quintile,,13,23.3
2016,New Brunswick,"Total, 18 years and over",,Third quintile,,13,22.5
2016,New Brunswick,"Total, 18 years and over",,Fourth quintile,,13,27.7
2016,New Brunswick,"Total, 18 years and over",,Fifth quintile,,13,31.4
2016,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,13,9.7
2016,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",13,17.6
2016,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,13,29.1
2016,Quebec,"Total, 18 years and over",,First quintile,,24,35.4
2016,Quebec,"Total, 18 years and over",,Second quintile,,24,34.9
2016,Quebec,"Total, 18 years and over",,Third quintile,,24,39.8
2016,Quebec,"Total, 18 years and over",,Fourth quintile,,24,40.0
2016,Quebec,"Total, 18 years and over",,Fifth quintile,,24,42.4
2016,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,24,30.1
2016,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",24,27.8
2016,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,24,41.1
2016,Ontario,"Total, 18 years and over",,First quintile,,35,23.8
2016,Ontario,"Total, 18 years and over",,Second quintile,,35,28.1
2016,Ontario,"Total, 18 years and over",,Third quintile,,35,25.3
2016,Ontario,"Total, 18 years and over",,Fourth quintile,,35,26.4
2016,Ontario,"Total, 18 years and over",,Fifth quintile,,35,31.3
2016,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,35,22.7
2016,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",35,22.0
2016,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,35,28.3
2016,Manitoba,"Total, 18 years and over",,First quintile,,46,24.7
2016,Manitoba,"Total, 18 years and over",,Second quintile,,46,21.6
2016,Manitoba,"Total, 18 years and over",,Third quintile,,46,23.9
2016,Manitoba,"Total, 18 years and over",,Fourth quintile,,46,30.8
2016,Manitoba,"Total, 18 years and over",,Fifth quintile,,46,25.9
2016,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,46,24.1
2016,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",46,16.6
2016,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,46,27.7
2016,Saskatchewan,"Total, 18 years and over",,First quintile,,47,24.0
2016,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,23.7
2016,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,26.8
2016,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,27.7
2016,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,29.1
2016,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,23.4
2016,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,18.2
2016,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,47,30.0
2016,Alberta,"Total, 18 years and over",,First quintile,,48,25.1
2016,Alberta,"Total, 18 years and over",,Second quintile,,48,29.8
2016,Alberta,"Total, 18 years and over",,Third quintile,,48,26.2
2016,Alberta,"Total, 18 years and over",,Fourth quintile,,48,27.6
2016,Alberta,"Total, 18 years and over",,Fifth quintile,,48,29.5
2016,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,48,19.5
2016,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",48,24.3
2016,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,48,29.0
2016,British Columbia,"Total, 18 years and over",,First quintile,,59,31.8
2016,British Columbia,"Total, 18 years and over",,Second quintile,,59,32.4
2016,British Columbia,"Total, 18 years and over",,Third quintile,,59,30.5
2016,British Columbia,"Total, 18 years and over",,Fourth quintile,,59,28.8
2016,British Columbia,"Total, 18 years and over",,Fifth quintile,,59,36.5
2016,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,59,29.9
2016,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",59,29.4
2016,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,59,32.8
2017,Canada,"Total, 18 years and over",,First quintile,,,25.3
2017,Canada,"Total, 18 years and over",,Second quintile,,,27.9
2017,Canada,"Total, 18 years and over",,Third quintile,,,29.2
2017,Canada,"Total, 18 years and over",,Fourth quintile,,,29.6
2017,Canada,"Total, 18 years and over",,Fifth quintile,,,31.1
2017,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,23.2
2017,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,23.5
2017,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,30.2
2017,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,10,11.6
2017,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,10,22.2
2017,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,10,15.7
2017,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,10,20.5
2017,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,10,21.8
2017,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,10,9.3
2017,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",10,13.0
2017,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,10,20.9
2017,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,21.3
2017,Prince Edward Island,"Total, 18 years and over",,Second quintile,,11,19.1
2017,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,27.2
2017,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,11,28.8
2017,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,11,35.0
2017,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,11,20.8
2017,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",11,11.9
2017,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,28.8
2017,Nova Scotia,"Total, 18 years and over",,First quintile,,12,22.9
2017,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,22.3
2017,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,25.3
2017,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,23.1
2017,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,33.0
2017,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,17.8
2017,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,17.4
2017,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,27.7
2017,New Brunswick,"Total, 18 years and over",,First quintile,,13,20.3
2017,New Brunswick,"Total, 18 years and over",,Second quintile,,13,22.9
2017,New Brunswick,"Total, 18 years and over",,Third quintile,,13,21.6
2017,New Brunswick,"Total, 18 years and over",,Fourth quintile,,13,30.8
2017,New Brunswick,"Total, 18 years and over",,Fifth quintile,,13,27.9
2017,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,13,14.5
2017,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",13,21.6
2017,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,13,26.8
2017,Quebec,"Total, 18 years and over",,First quintile,,24,30.1
2017,Quebec,"Total, 18 years and over",,Second quintile,,24,33.8
2017,Quebec,"Total, 18 years and over",,Third quintile,,24,36.6
2017,Quebec,"Total, 18 years and over",,Fourth quintile,,24,33.8
2017,Quebec,"Total, 18 years and over",,Fifth quintile,,24,38.7
2017,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,24,28.3
2017,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",24,28.6
2017,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,24,36.0
2017,Ontario,"Total, 18 years and over",,First quintile,,35,24.2
2017,Ontario,"Total, 18 years and over",,Second quintile,,35,26.7
2017,Ontario,"Total, 18 years and over",,Third quintile,,35,27.7
2017,Ontario,"Total, 18 years and over",,Fourth quintile,,35,27.7
2017,Ontario,"Total, 18 years and over",,Fifth quintile,,35,28.0
2017,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,35,19.5
2017,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",35,21.0
2017,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,35,28.3
2017,Manitoba,"Total, 18 years and over",,First quintile,,46,23.9
2017,Manitoba,"Total, 18 years and over",,Second quintile,,46,23.9
2017,Manitoba,"Total, 18 years and over",,Third quintile,,46,24.6
2017,Manitoba,"Total, 18 years and over",,Fourth quintile,,46,24.0
2017,Manitoba,"Total, 18 years and over",,Fifth quintile,,46,31.9
2017,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,46,24.6
2017,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",46,18.5
2017,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,46,26.8
2017,Saskatchewan,"Total, 18 years and over",,First quintile,,47,23.8
2017,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,26.1
2017,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,22.8
2017,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,28.9
2017,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,27.4
2017,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,19.8
2017,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,20.9
2017,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,47,28.3
2017,Alberta,"Total, 18 years and over",,First quintile,,48,23.9
2017,Alberta,"Total, 18 years and over",,Second quintile,,48,23.8
2017,Alberta,"Total, 18 years and over",,Third quintile,,48,28.0
2017,Alberta,"Total, 18 years and over",,Fourth quintile,,48,28.0
2017,Alberta,"Total, 18 years and over",,Fifth quintile,,48,31.0
2017,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,48,26.5
2017,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",48,23.5
2017,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,48,28.8
2017,British Columbia,"Total, 18 years and over",,First quintile,,59,23.4
2017,British Columbia,"Total, 18 years and over",,Second quintile,,59,27.4
2017,British Columbia,"Total, 18 years and over",,Third quintile,,59,27.5
2017,British Columbia,"Total, 18 years and over",,Fourth quintile,,59,32.7
2017,British Columbia,"Total, 18 years and over",,Fifth quintile,,59,34.0
2017,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,59,23.4
2017,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",59,28.0
2017,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,59,29.8
2019,Prince Edward Island,"Total, 18 years and over",,First quintile,,11,16.9
2019,Prince Edward Island,"Total, 18 years and over",,Second quintile,,11,21.9
2019,Prince Edward Island,"Total, 18 years and over",,Third quintile,,11,19.0
2019,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,11,16.4
2019,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,11,28.6
2019,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,11,15.1
2019,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",11,11.5
2019,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,11,24.8
2019,Nova Scotia,"Total, 18 years and over",,First quintile,,12,20.1
2019,Nova Scotia,"Total, 18 years and over",,Second quintile,,12,19.8
2019,Nova Scotia,"Total, 18 years and over",,Third quintile,,12,21.4
2019,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,12,28.2
2019,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,12,28.1
2019,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,12,15.4
2019,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",12,22.7
2019,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,12,24.7
2019,Saskatchewan,"Total, 18 years and over",,First quintile,,47,19.4
2019,Saskatchewan,"Total, 18 years and over",,Second quintile,,47,24.4
2019,Saskatchewan,"Total, 18 years and over",,Third quintile,,47,30.9
2019,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,47,29.4
2019,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,47,29.4
2019,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,47,24.0
2019,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",47,19.4
