Year,Géographie,Groupe d'âge,Sexe,Revenu du ménage,Plus haut niveau de scolarité,GeoCode,Value
2019,Saskatchewan,65 ans et plus,Les deux sexes,,,47,9.8
2019,Saskatchewan,65 ans et plus,Hommes,,,47,8.8
2019,Saskatchewan,65 ans et plus,Femmes,,,47,10.8
2019,Alberta,"Total, 18 ans et plus",Les deux sexes,,,48,16.8
2019,Alberta,"Total, 18 ans et plus",Hommes,,,48,18.9
2019,Alberta,"Total, 18 ans et plus",Femmes,,,48,14.7
2019,Alberta,18 à 34 ans,Les deux sexes,,,48,18.7
2019,Alberta,18 à 34 ans,Hommes,,,48,21.9
2019,Alberta,18 à 34 ans,Femmes,,,48,15.3
2019,Alberta,35 à 49 ans,Les deux sexes,,,48,16.6
2019,Alberta,35 à 49 ans,Hommes,,,48,18.3
2019,Alberta,35 à 49 ans,Femmes,,,48,14.9
2019,Alberta,50 à 64 ans,Les deux sexes,,,48,19.5
2019,Alberta,50 à 64 ans,Hommes,,,48,21.3
2019,Alberta,50 à 64 ans,Femmes,,,48,17.5
2019,Alberta,65 ans et plus,Les deux sexes,,,48,9.7
2019,Alberta,65 ans et plus,Hommes,,,48,10.0
2019,Alberta,65 ans et plus,Femmes,,,48,9.5
2019,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,59,11.7
2019,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,59,14.1
2019,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,59,9.4
2019,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,59,11.5
2019,Colombie-Britannique,18 à 34 ans,Hommes,,,59,14.8
2019,Colombie-Britannique,18 à 34 ans,Femmes,,,59,8.1
2019,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,59,14.6
2019,Colombie-Britannique,35 à 49 ans,Hommes,,,59,17.6
2019,Colombie-Britannique,35 à 49 ans,Femmes,,,59,11.6
2019,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,59,13.6
2019,Colombie-Britannique,50 à 64 ans,Hommes,,,59,16.4
2019,Colombie-Britannique,50 à 64 ans,Femmes,,,59,11.0
2019,Colombie-Britannique,65 ans et plus,Les deux sexes,,,59,6.8
2019,Colombie-Britannique,65 ans et plus,Hommes,,,59,6.7
2019,Colombie-Britannique,65 ans et plus,Femmes,,,59,6.9
2020,Canada,"Total, 18 ans et plus",Hommes,,,,17.0
2020,Canada,"Total, 18 ans et plus",Femmes,,,,10.8
2020,Canada,18 à 34 ans,Les deux sexes,,,,14.9
2020,Canada,18 à 34 ans,Hommes,,,,19.6
2020,Canada,18 à 34 ans,Femmes,,,,9.9
2020,Canada,35 à 49 ans,Les deux sexes,,,,15.1
2020,Canada,35 à 49 ans,Hommes,,,,18.3
2020,Canada,35 à 49 ans,Femmes,,,,11.9
2020,Canada,50 à 64 ans,Les deux sexes,,,,16.1
2020,Canada,50 à 64 ans,Hommes,,,,18.5
2020,Canada,50 à 64 ans,Femmes,,,,13.7
2020,Canada,65 ans et plus,Les deux sexes,,,,8.4
2020,Canada,65 ans et plus,Hommes,,,,9.6
2020,Canada,65 ans et plus,Femmes,,,,7.4
2020,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,10,20.2
2020,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,10,20.1
2020,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,10,20.3
2020,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,10,24.7
2020,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,10,22.0
2020,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,10,16.8
2020,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,10,26.8
2020,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,10,24.5
2020,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,10,29.0
2020,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,10,20.1
2020,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,10,10.3
2020,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,10,9.8
2020,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,10,10.7
2020,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,11,13.1
2020,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,11,13.7
2020,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,11,12.4
2020,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,11,17.9
2020,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,11,16.2
2020,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,11,12.7
2020,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,11,8.5
2020,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,11,9.0
2020,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,11,8.1
2020,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,12,13.9
2020,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,12,15.0
2020,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,12,12.9
2020,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,12,12.6
2020,Nouvelle-Écosse,18 à 34 ans,Femmes,,,12,17.3
2020,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,12,18.9
2020,Nouvelle-Écosse,35 à 49 ans,Hommes,,,12,18.2
2020,Nouvelle-Écosse,35 à 49 ans,Femmes,,,12,19.5
2020,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,12,16.7
2020,Nouvelle-Écosse,50 à 64 ans,Hommes,,,12,24.9
2020,Nouvelle-Écosse,50 à 64 ans,Femmes,,,12,8.9
2020,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,12,8.0
2020,Nouvelle-Écosse,65 ans et plus,Hommes,,,12,8.9
2020,Nouvelle-Écosse,65 ans et plus,Femmes,,,12,7.3
2020,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,13,14.0
2020,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,13,17.0
2020,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,13,11.2
2020,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,13,15.8
2020,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,13,16.5
2020,Nouveau-Brunswick,35 à 49 ans,Hommes,,,13,13.8
2020,Nouveau-Brunswick,35 à 49 ans,Femmes,,,13,19.1
2020,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,13,15.1
2020,Nouveau-Brunswick,50 à 64 ans,Hommes,,,13,15.8
2020,Nouveau-Brunswick,50 à 64 ans,Femmes,,,13,14.5
2020,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,13,9.2
2020,Nouveau-Brunswick,65 ans et plus,Hommes,,,13,12.8
2020,Nouveau-Brunswick,65 ans et plus,Femmes,,,13,5.9
2020,Québec,"Total, 18 ans et plus",Les deux sexes,,,24,16.1
2020,Québec,"Total, 18 ans et plus",Hommes,,,24,21.3
2020,Québec,"Total, 18 ans et plus",Femmes,,,24,11.0
2020,Québec,18 à 34 ans,Les deux sexes,,,24,18.5
2020,Québec,18 à 34 ans,Hommes,,,24,29.4
2020,Québec,18 à 34 ans,Femmes,,,24,6.9
2020,Québec,35 à 49 ans,Les deux sexes,,,24,16.8
2020,Québec,35 à 49 ans,Hommes,,,24,21.8
2020,Québec,35 à 49 ans,Femmes,,,24,11.6
2020,Québec,50 à 64 ans,Les deux sexes,,,24,18.3
2020,Québec,50 à 64 ans,Hommes,,,24,20.0
2020,Québec,50 à 64 ans,Femmes,,,24,16.6
2020,Québec,65 ans et plus,Les deux sexes,,,24,10.4
2020,Québec,65 ans et plus,Hommes,,,24,12.4
2020,Québec,65 ans et plus,Femmes,,,24,8.7
2020,Ontario,"Total, 18 ans et plus",Les deux sexes,,,35,12.5
2020,Ontario,"Total, 18 ans et plus",Hommes,,,35,15.1
2020,Ontario,"Total, 18 ans et plus",Femmes,,,35,9.9
2020,Ontario,18 à 34 ans,Les deux sexes,,,35,13.3
2020,Ontario,18 à 34 ans,Hommes,,,35,16.5
2020,Ontario,18 à 34 ans,Femmes,,,35,10.0
2020,Ontario,35 à 49 ans,Les deux sexes,,,35,13.3
2020,Ontario,35 à 49 ans,Hommes,,,35,17.0
2020,Ontario,35 à 49 ans,Femmes,,,35,9.8
2020,Ontario,50 à 64 ans,Les deux sexes,,,35,14.9
2020,Ontario,50 à 64 ans,Hommes,,,35,17.3
2020,Ontario,50 à 64 ans,Femmes,,,35,12.6
2020,Ontario,65 ans et plus,Les deux sexes,,,35,7.4
2020,Ontario,65 ans et plus,Hommes,,,35,8.1
2020,Ontario,65 ans et plus,Femmes,,,35,6.9
2020,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,46,16.7
2020,Manitoba,"Total, 18 ans et plus",Hommes,,,46,17.9
2020,Manitoba,"Total, 18 ans et plus",Femmes,,,46,15.5
2020,Manitoba,18 à 34 ans,Les deux sexes,,,46,16.5
2020,Manitoba,18 à 34 ans,Hommes,,,46,18.2
2020,Manitoba,18 à 34 ans,Femmes,,,46,14.7
2020,Manitoba,35 à 49 ans,Les deux sexes,,,46,22.7
2020,Manitoba,35 à 49 ans,Hommes,,,46,25.0
2020,Manitoba,35 à 49 ans,Femmes,,,46,20.4
2020,Manitoba,50 à 64 ans,Les deux sexes,,,46,18.6
2020,Manitoba,50 à 64 ans,Hommes,,,46,18.3
2020,Manitoba,50 à 64 ans,Femmes,,,46,18.8
2020,Manitoba,65 ans et plus,Les deux sexes,,,46,7.5
2020,Manitoba,65 ans et plus,Hommes,,,46,7.4
2020,Manitoba,65 ans et plus,Femmes,,,46,7.5
2020,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,47,17.3
2020,Saskatchewan,"Total, 18 ans et plus",Hommes,,,47,21.5
2020,Saskatchewan,"Total, 18 ans et plus",Femmes,,,47,13.2
2020,Saskatchewan,18 à 34 ans,Les deux sexes,,,47,17.0
2020,Saskatchewan,18 à 34 ans,Hommes,,,47,21.4
2020,Saskatchewan,18 à 34 ans,Femmes,,,47,12.2
2020,Saskatchewan,35 à 49 ans,Les deux sexes,,,47,14.4
2020,Saskatchewan,35 à 49 ans,Hommes,,,47,15.2
2020,Saskatchewan,35 à 49 ans,Femmes,,,47,13.6
2020,Saskatchewan,50 à 64 ans,Les deux sexes,,,47,25.7
2020,Saskatchewan,50 à 64 ans,Hommes,,,47,35.2
2020,Saskatchewan,50 à 64 ans,Femmes,,,47,16.1
2020,Saskatchewan,65 ans et plus,Les deux sexes,,,47,11.7
2020,Saskatchewan,65 ans et plus,Hommes,,,47,12.8
2020,Saskatchewan,65 ans et plus,Femmes,,,47,10.7
2020,Alberta,"Total, 18 ans et plus",Les deux sexes,,,48,15.3
2020,Alberta,"Total, 18 ans et plus",Hommes,,,48,18.3
2020,Alberta,"Total, 18 ans et plus",Femmes,,,48,12.2
2020,Alberta,18 à 34 ans,Les deux sexes,,,48,15.8
2020,Alberta,18 à 34 ans,Hommes,,,48,18.5
2020,Alberta,18 à 34 ans,Femmes,,,48,12.9
2020,Alberta,35 à 49 ans,Les deux sexes,,,48,17.8
2020,Alberta,35 à 49 ans,Hommes,,,48,22.6
2020,Alberta,35 à 49 ans,Femmes,,,48,12.9
2020,Alberta,50 à 64 ans,Les deux sexes,,,48,15.7
2020,Alberta,50 à 64 ans,Hommes,,,48,18.1
2020,Alberta,50 à 64 ans,Femmes,,,48,13.4
2020,Alberta,65 ans et plus,Les deux sexes,,,48,9.6
2020,Alberta,65 ans et plus,Hommes,,,48,10.9
2020,Alberta,65 ans et plus,Femmes,,,48,8.4
2020,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,59,10.6
2020,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,59,12.7
2020,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,59,8.6
2020,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,59,12.1
2020,Colombie-Britannique,18 à 34 ans,Hommes,,,59,16.3
2020,Colombie-Britannique,18 à 34 ans,Femmes,,,59,7.6
2020,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,59,11.4
2020,Colombie-Britannique,35 à 49 ans,Hommes,,,59,11.7
2020,Colombie-Britannique,35 à 49 ans,Femmes,,,59,11.1
2020,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,59,12.4
2020,Colombie-Britannique,50 à 64 ans,Hommes,,,59,14.3
2020,Colombie-Britannique,50 à 64 ans,Femmes,,,59,10.5
2020,Colombie-Britannique,65 ans et plus,Les deux sexes,,,59,6.0
2020,Colombie-Britannique,65 ans et plus,Hommes,,,59,7.1
2020,Colombie-Britannique,65 ans et plus,Femmes,,,59,5.1
2021,Canada,"Total, 18 ans et plus",Hommes,,,,14.3
2021,Canada,"Total, 18 ans et plus",Femmes,,,,11.0
2021,Canada,18 à 34 ans,Les deux sexes,,,,11.4
2021,Canada,18 à 34 ans,Hommes,,,,13.2
2021,Canada,18 à 34 ans,Femmes,,,,9.5
2021,Canada,35 à 49 ans,Les deux sexes,,,,14.0
2021,Canada,35 à 49 ans,Hommes,,,,16.2
2021,Canada,35 à 49 ans,Femmes,,,,11.9
2021,Canada,50 à 64 ans,Les deux sexes,,,,16.3
2021,Canada,50 à 64 ans,Hommes,,,,18.1
2021,Canada,50 à 64 ans,Femmes,,,,14.4
2021,Canada,65 ans et plus,Les deux sexes,,,,8.7
2021,Canada,65 ans et plus,Hommes,,,,9.1
2021,Canada,65 ans et plus,Femmes,,,,8.3
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,10,14.2
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,10,15.1
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,10,13.4
2021,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,10,16.0
2021,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,,,10,16.7
2021,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,,,10,15.2
2021,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,10,17.5
2021,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,10,18.9
2021,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,10,16.2
2021,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,10,13.8
2021,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,10,14.7
2021,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,10,13.0
2021,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,10,10.6
2021,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,10,11.0
2021,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,10,10.2
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,11,15.3
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,11,20.8
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,11,10.0
2021,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,11,11.7
2021,Île-du-Prince-Édouard,18 à 34 ans,Hommes,,,11,16.6
2021,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,,,11,16.1
2021,Île-du-Prince-Édouard,35 à 49 ans,Hommes,,,11,23.2
2021,Île-du-Prince-Édouard,35 à 49 ans,Femmes,,,11,9.4
2021,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,11,18.9
2021,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,11,23.4
2021,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,11,14.6
2021,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,11,14.8
2021,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,11,20.9
2021,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,11,9.6
2021,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,12,14.2
2021,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,12,15.8
2021,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,12,12.7
2021,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,12,11.8
2021,Nouvelle-Écosse,18 à 34 ans,Hommes,,,12,16.3
2021,Nouvelle-Écosse,18 à 34 ans,Femmes,,,12,7.2
2021,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,12,15.4
2021,Nouvelle-Écosse,35 à 49 ans,Hommes,,,12,12.0
2021,Nouvelle-Écosse,35 à 49 ans,Femmes,,,12,18.4
2021,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,12,21.5
2021,Nouvelle-Écosse,50 à 64 ans,Hommes,,,12,24.5
2021,Nouvelle-Écosse,50 à 64 ans,Femmes,,,12,18.6
2021,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,12,8.2
2021,Nouvelle-Écosse,65 ans et plus,Hommes,,,12,9.1
2021,Nouvelle-Écosse,65 ans et plus,Femmes,,,12,7.4
2021,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,13,13.1
2021,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,13,13.5
2021,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,13,12.8
2021,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,13,13.0
2021,Nouveau-Brunswick,18 à 34 ans,Hommes,,,13,16.2
2021,Nouveau-Brunswick,18 à 34 ans,Femmes,,,13,9.7
2021,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,13,18.1
2021,Nouveau-Brunswick,35 à 49 ans,Hommes,,,13,19.6
2021,Nouveau-Brunswick,35 à 49 ans,Femmes,,,13,16.6
2021,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,13,13.6
2021,Nouveau-Brunswick,50 à 64 ans,Hommes,,,13,12.4
2021,Nouveau-Brunswick,50 à 64 ans,Femmes,,,13,14.8
2021,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,13,8.6
2021,Nouveau-Brunswick,65 ans et plus,Hommes,,,13,6.9
2021,Nouveau-Brunswick,65 ans et plus,Femmes,,,13,10.1
2021,Québec,"Total, 18 ans et plus",Les deux sexes,,,24,14.1
2021,Québec,"Total, 18 ans et plus",Hommes,,,24,14.7
2021,Québec,"Total, 18 ans et plus",Femmes,,,24,13.5
2021,Québec,18 à 34 ans,Les deux sexes,,,24,13.2
2021,Québec,18 à 34 ans,Hommes,,,24,14.4
2021,Québec,18 à 34 ans,Femmes,,,24,11.8
2021,Québec,35 à 49 ans,Les deux sexes,,,24,15.1
2021,Québec,35 à 49 ans,Hommes,,,24,15.3
2021,Québec,35 à 49 ans,Femmes,,,24,14.9
2021,Québec,50 à 64 ans,Les deux sexes,,,24,19.6
2021,Québec,50 à 64 ans,Hommes,,,24,20.8
2021,Québec,50 à 64 ans,Femmes,,,24,18.4
2021,Québec,65 ans et plus,Les deux sexes,,,24,8.3
2021,Québec,65 ans et plus,Hommes,,,24,7.7
2021,Québec,65 ans et plus,Femmes,,,24,8.9
2021,Ontario,"Total, 18 ans et plus",Les deux sexes,,,35,12.5
2021,Ontario,"Total, 18 ans et plus",Hommes,,,35,14.6
2021,Ontario,"Total, 18 ans et plus",Femmes,,,35,10.4
2021,Ontario,18 à 34 ans,Les deux sexes,,,35,11.3
2021,Ontario,18 à 34 ans,Hommes,,,35,12.6
2021,Ontario,18 à 34 ans,Femmes,,,35,9.9
2021,Ontario,35 à 49 ans,Les deux sexes,,,35,14.2
2021,Ontario,35 à 49 ans,Hommes,,,35,17.8
2021,Ontario,35 à 49 ans,Femmes,,,35,10.6
2021,Ontario,50 à 64 ans,Les deux sexes,,,35,15.4
2021,Ontario,50 à 64 ans,Hommes,,,35,18.4
2021,Ontario,50 à 64 ans,Femmes,,,35,12.5
2021,Ontario,65 ans et plus,Les deux sexes,,,35,8.8
2021,Ontario,65 ans et plus,Hommes,,,35,9.3
2021,Ontario,65 ans et plus,Femmes,,,35,8.4
2021,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,46,12.0
2021,Manitoba,"Total, 18 ans et plus",Hommes,,,46,12.2
2021,Manitoba,"Total, 18 ans et plus",Femmes,,,46,11.9
2021,Manitoba,18 à 34 ans,Les deux sexes,,,46,11.8
2021,Manitoba,18 à 34 ans,Hommes,,,46,11.9
2021,Manitoba,18 à 34 ans,Femmes,,,46,11.7
2021,Manitoba,35 à 49 ans,Les deux sexes,,,46,11.0
2021,Manitoba,35 à 49 ans,Hommes,,,46,10.8
2021,Manitoba,35 à 49 ans,Femmes,,,46,11.2
2021,Manitoba,50 à 64 ans,Les deux sexes,,,46,16.4
2021,Manitoba,50 à 64 ans,Hommes,,,46,16.7
2021,Manitoba,50 à 64 ans,Femmes,,,46,16.1
2021,Manitoba,65 ans et plus,Les deux sexes,,,46,8.7
2021,Manitoba,65 ans et plus,Hommes,,,46,9.1
2021,Manitoba,65 ans et plus,Femmes,,,46,8.4
2021,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,47,13.4
2021,Saskatchewan,"Total, 18 ans et plus",Hommes,,,47,15.3
2021,Saskatchewan,"Total, 18 ans et plus",Femmes,,,47,11.5
2021,Saskatchewan,18 à 34 ans,Les deux sexes,,,47,10.5
2021,Saskatchewan,18 à 34 ans,Hommes,,,47,14.6
2021,Saskatchewan,18 à 34 ans,Femmes,,,47,6.2
2021,Saskatchewan,35 à 49 ans,Les deux sexes,,,47,16.0
2021,Saskatchewan,35 à 49 ans,Hommes,,,47,14.6
2021,Saskatchewan,35 à 49 ans,Femmes,,,47,17.5
2021,Saskatchewan,50 à 64 ans,Les deux sexes,,,47,16.8
2021,Saskatchewan,50 à 64 ans,Hommes,,,47,19.5
2021,Saskatchewan,50 à 64 ans,Femmes,,,47,14.1
2021,Saskatchewan,65 ans et plus,Les deux sexes,,,47,10.3
2021,Saskatchewan,65 ans et plus,Hommes,,,47,12.2
2021,Saskatchewan,65 ans et plus,Femmes,,,47,8.6
2021,Alberta,"Total, 18 ans et plus",Les deux sexes,,,48,12.6
2021,Alberta,"Total, 18 ans et plus",Hommes,,,48,14.8
2021,Alberta,"Total, 18 ans et plus",Femmes,,,48,10.3
2021,Alberta,18 à 34 ans,Les deux sexes,,,48,11.9
2021,Alberta,18 à 34 ans,Hommes,,,48,15.2
2021,Alberta,18 à 34 ans,Femmes,,,48,8.4
2021,Alberta,35 à 49 ans,Les deux sexes,,,48,12.1
2021,Alberta,35 à 49 ans,Hommes,,,48,15.1
2021,Alberta,35 à 49 ans,Femmes,,,48,9.1
2021,Alberta,50 à 64 ans,Les deux sexes,,,48,16.4
2021,Alberta,50 à 64 ans,Hommes,,,48,17.2
2021,Alberta,50 à 64 ans,Femmes,,,48,15.6
2021,Alberta,65 ans et plus,Les deux sexes,,,48,9.5
2021,Alberta,65 ans et plus,Hommes,,,48,10.4
2021,Alberta,65 ans et plus,Femmes,,,48,8.7
2021,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,59,10.3
2021,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,59,12.3
2021,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,59,8.3
2021,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,59,8.2
2021,Colombie-Britannique,18 à 34 ans,Hommes,,,59,10.2
2021,Colombie-Britannique,18 à 34 ans,Femmes,,,59,6.0
2021,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,59,12.8
2021,Colombie-Britannique,35 à 49 ans,Hommes,,,59,16.1
2021,Colombie-Britannique,35 à 49 ans,Femmes,,,59,9.7
2021,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,59,12.3
2021,Colombie-Britannique,50 à 64 ans,Hommes,,,59,13.4
2021,Colombie-Britannique,50 à 64 ans,Femmes,,,59,11.3
2021,Colombie-Britannique,65 ans et plus,Les deux sexes,,,59,7.9
2021,Colombie-Britannique,65 ans et plus,Hommes,,,59,9.6
2021,Colombie-Britannique,65 ans et plus,Femmes,,,59,6.3
2022,Canada,"Total, 18 ans et plus",Hommes,,,,14.4
2022,Canada,"Total, 18 ans et plus",Femmes,,,,10.6
2022,Canada,18 à 34 ans,Les deux sexes,,,,10.7
2022,Canada,18 à 34 ans,Hommes,,,,13.2
2022,Canada,18 à 34 ans,Femmes,,,,8.1
2022,Canada,35 à 49 ans,Les deux sexes,,,,14.0
2022,Canada,35 à 49 ans,Hommes,,,,16.9
2022,Canada,35 à 49 ans,Femmes,,,,11.2
2022,Canada,50 à 64 ans,Les deux sexes,,,,16.1
2022,Canada,50 à 64 ans,Hommes,,,,17.3
2022,Canada,50 à 64 ans,Femmes,,,,14.9
2022,Canada,65 ans et plus,Les deux sexes,,,,8.9
2022,Canada,65 ans et plus,Hommes,,,,9.8
2022,Canada,65 ans et plus,Femmes,,,,8.2
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,10,17.4
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,10,16.4
2022,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,10,18.3
2022,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,10,17.9
2022,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,,,10,18.8
2022,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,,,10,17.0
2022,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,10,15.9
2022,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,10,14.5
2022,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,10,17.2
2022,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,10,24.8
2022,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,10,21.9
2022,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,10,27.7
2022,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,10,10.3
2022,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,10,9.6
2022,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,10,10.9
2022,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,11,16.6
2022,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,11,25.0
2022,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,11,8.5
2022,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,11,25.5
2022,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,11,9.0
2022,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,12,16.2
2022,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,12,17.0
2022,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,12,15.5
2022,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,12,15.1
2022,Nouvelle-Écosse,18 à 34 ans,Hommes,,,12,15.6
2022,Nouvelle-Écosse,18 à 34 ans,Femmes,,,12,14.6
2022,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,12,13.1
2022,Nouvelle-Écosse,35 à 49 ans,Hommes,,,12,17.3
2022,Nouvelle-Écosse,35 à 49 ans,Femmes,,,12,9.0
2022,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,12,24.3
2022,Nouvelle-Écosse,50 à 64 ans,Hommes,,,12,23.4
2022,Nouvelle-Écosse,50 à 64 ans,Femmes,,,12,25.1
