Year,Géographie,Groupe d'âge et type de famille,Statistiques,GeoCode,Value
2012,Nouvelle-Écosse,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,12,56.2
2012,Nouvelle-Écosse,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,12,65.7
2012,Nouvelle-Écosse,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,12,59.2
2012,Nouvelle-Écosse,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,12,36.7
2012,Nouveau-Brunswick,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,13,65.7
2012,Nouveau-Brunswick,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,13,53.3
2012,Nouveau-Brunswick,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,13,46.0
2012,Nouveau-Brunswick,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,13,59.6
2012,Nouveau-Brunswick,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,13,44.7
2012,Nouveau-Brunswick,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,13,35.0
2012,Nouveau-Brunswick,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,13,65.9
2012,Nouveau-Brunswick,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,13,54.1
2012,Nouveau-Brunswick,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,13,48.0
2012,Nouveau-Brunswick,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,13,72.1
2012,Nouveau-Brunswick,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,13,59.9
2012,Nouveau-Brunswick,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,13,50.3
2012,Nouveau-Brunswick,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,13,67.2
2012,Nouveau-Brunswick,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,13,55.0
2012,Nouveau-Brunswick,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,13,47.2
2012,Nouveau-Brunswick,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,13,74.9
2012,Nouveau-Brunswick,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,13,65.2
2012,Nouveau-Brunswick,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,13,56.0
2012,Nouveau-Brunswick,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,13,66.5
2012,Nouveau-Brunswick,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,13,50.0
2012,Nouveau-Brunswick,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,13,40.8
2012,Nouveau-Brunswick,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,13,32.0
2012,Nouveau-Brunswick,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,13,24.9
2012,Nouveau-Brunswick,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,13,21.1
2012,Nouveau-Brunswick,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,13,66.6
2012,Nouveau-Brunswick,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,13,58.4
2012,Nouveau-Brunswick,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,13,54.7
2012,Nouveau-Brunswick,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,13,57.7
2012,Nouveau-Brunswick,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,13,43.5
2012,Nouveau-Brunswick,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,13,38.8
2012,Québec,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,24,77.6
2012,Québec,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,24,66.3
2012,Québec,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,24,56.7
2012,Québec,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,24,72.4
2012,Québec,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,24,59.6
2012,Québec,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,24,49.0
2012,Québec,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,24,78.0
2012,Québec,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,24,66.3
2012,Québec,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,24,56.3
2012,Québec,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,24,82.6
2012,Québec,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,24,74.2
2012,Québec,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,24,67.6
2012,Québec,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,24,79.9
2012,Québec,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,24,68.5
2012,Québec,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,24,58.8
2012,Québec,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,24,89.3
2012,Québec,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,24,80.0
2012,Québec,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,24,70.4
2012,Québec,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,24,77.5
2012,Québec,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,24,62.8
2012,Québec,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,24,53.3
2012,Québec,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,24,45.4
2012,Québec,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,24,38.7
2012,Québec,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,24,21.1
2012,Québec,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,24,82.4
2012,Québec,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,24,73.5
2012,Québec,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,24,65.3
2012,Québec,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,24,66.7
2012,Québec,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,24,55.5
2012,Québec,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,24,46.5
2012,Ontario,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,35,74.1
2012,Ontario,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,35,62.8
2012,Ontario,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,35,56.3
2012,Ontario,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,35,65.8
2012,Ontario,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,35,52.6
2012,Ontario,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,35,46.1
2012,Ontario,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,35,73.9
2012,Ontario,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,35,62.1
2012,Ontario,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,35,55.2
2012,Ontario,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,35,86.7
2012,Ontario,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,35,80.7
2012,Ontario,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,35,75.9
2012,Ontario,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,35,75.2
2012,Ontario,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,35,64.5
2012,Ontario,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,35,57.8
2012,Ontario,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,35,86.2
2012,Ontario,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,35,78.8
2012,Ontario,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,35,72.2
2012,Ontario,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,35,72.3
2012,Ontario,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,35,58.2
2012,Ontario,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,35,52.0
2012,Ontario,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,35,35.1
2012,Ontario,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,35,25.6
2012,Ontario,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,35,17.9
2012,Ontario,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,35,79.5
2012,Ontario,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,35,71.4
2012,Ontario,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,35,63.9
2012,Ontario,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,35,67.0
2012,Ontario,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,35,51.8
2012,Ontario,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,35,46.5
2012,Manitoba,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,46,74.1
2012,Manitoba,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,46,64.7
2012,Manitoba,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,46,56.1
2012,Manitoba,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,46,64.3
2012,Manitoba,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,46,54.1
2012,Manitoba,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,46,44.7
2012,Manitoba,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,46,75.6
2012,Manitoba,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,46,66.0
2012,Manitoba,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,46,56.7
2012,Manitoba,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,46,82.5
2012,Manitoba,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,46,75.8
2012,Manitoba,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,46,70.9
2012,Manitoba,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,46,74.0
2012,Manitoba,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,46,65.4
2012,Manitoba,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,46,57.1
2012,Manitoba,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,46,88.6
2012,Manitoba,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,46,80.5
2012,Manitoba,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,46,74.9
2012,Manitoba,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,46,72.1
2012,Manitoba,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,46,61.4
2012,Manitoba,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,46,49.0
2012,Manitoba,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,46,38.7
2012,Manitoba,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,46,36.9
2012,Manitoba,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,46,32.1
2012,Manitoba,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,46,74.1
2012,Manitoba,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,46,67.0
2012,Manitoba,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,46,62.7
2012,Manitoba,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,46,74.6
2012,Manitoba,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,46,61.2
2012,Manitoba,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,46,50.4
2012,Saskatchewan,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,47,78.0
2012,Saskatchewan,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,47,66.1
2012,Saskatchewan,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,47,58.7
2012,Saskatchewan,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,47,67.5
2012,Saskatchewan,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,47,54.6
2012,Saskatchewan,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,47,46.2
2012,Saskatchewan,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,47,79.8
2012,Saskatchewan,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,47,66.7
2012,Saskatchewan,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,47,58.7
2012,Saskatchewan,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,47,86.7
2012,Saskatchewan,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,47,81.1
2012,Saskatchewan,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,47,78.1
2012,Saskatchewan,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,47,78.0
2012,Saskatchewan,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,47,67.1
2012,Saskatchewan,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,47,60.0
2012,Saskatchewan,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,47,88.1
2012,Saskatchewan,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,47,80.8
2012,Saskatchewan,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,47,76.0
2012,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,47,78.5
2012,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,47,64.1
2012,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,47,54.6
2012,Saskatchewan,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,47,17.9
2012,Saskatchewan,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,47,16.0
2012,Saskatchewan,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,47,8.6
2012,Saskatchewan,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,47,81.3
2012,Saskatchewan,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,47,70.2
2012,Saskatchewan,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,47,65.2
2012,Saskatchewan,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,47,78.1
2012,Saskatchewan,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,47,60.5
2012,Saskatchewan,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,47,52.1
2012,Alberta,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,48,82.7
2012,Alberta,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,48,70.1
2012,Alberta,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,48,59.9
2012,Alberta,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,48,81.6
2012,Alberta,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,48,62.8
2012,Alberta,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,48,51.3
2012,Alberta,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,48,81.6
2012,Alberta,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,48,69.7
2012,Alberta,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,48,59.3
2012,Alberta,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,48,91.4
2012,Alberta,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,48,87.2
2012,Alberta,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,48,81.2
2012,Alberta,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,48,83.3
2012,Alberta,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,48,70.3
2012,Alberta,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,48,61.0
2012,Alberta,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,48,86.6
2012,Alberta,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,48,80.3
2012,Alberta,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,48,71.0
2012,Alberta,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,48,85.2
2012,Alberta,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,48,66.2
2012,Alberta,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,48,52.5
2012,Alberta,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,48,48.9
2012,Alberta,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,48,41.0
2012,Alberta,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,48,41.0
2012,Alberta,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,48,83.0
2012,Alberta,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,48,73.9
2012,Alberta,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,48,72.0
2012,Alberta,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,48,78.7
2012,Alberta,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,48,68.8
2012,Alberta,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,48,53.4
2012,Colombie-Britannique,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,59,82.3
2012,Colombie-Britannique,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,59,71.1
2012,Colombie-Britannique,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,59,61.6
2012,Colombie-Britannique,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,59,75.9
2012,Colombie-Britannique,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,59,63.4
2012,Colombie-Britannique,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,59,50.9
2012,Colombie-Britannique,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,59,82.4
2012,Colombie-Britannique,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,59,70.7
2012,Colombie-Britannique,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,59,60.7
2012,Colombie-Britannique,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,59,89.2
2012,Colombie-Britannique,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,59,81.6
2012,Colombie-Britannique,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,59,78.1
2012,Colombie-Britannique,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,59,83.4
2012,Colombie-Britannique,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,59,73.2
2012,Colombie-Britannique,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,59,63.3
2012,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,59,92.1
2012,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,59,86.6
2012,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,59,80.7
2012,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,59,83.9
2012,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,59,70.3
2012,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,59,57.2
2012,Colombie-Britannique,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,59,51.6
2012,Colombie-Britannique,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,59,43.7
2012,Colombie-Britannique,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,59,36.1
2012,Colombie-Britannique,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,59,82.5
2012,Colombie-Britannique,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,59,72.0
2012,Colombie-Britannique,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,59,62.3
2012,Colombie-Britannique,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,59,76.3
2012,Colombie-Britannique,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,59,60.5
2012,Colombie-Britannique,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,59,53.2
2016,Canada,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,,78.4
2016,Canada,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 6 mois,,57.0
2016,Canada,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,,71.5
2016,Canada,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,,56.5
2016,Canada,Personnes de moins de 18 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,,46.0
2016,Canada,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 1 mois,,78.8
2016,Canada,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 3 mois,,66.9
2016,Canada,Personnes de 18 à 64 ans,Personnes en situation de résilience des actifs pour au moins 6 mois,,56.6
2016,Canada,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 1 mois,,85.1
2016,Canada,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 3 mois,,77.5
2016,Canada,Personnes de 65 ans et plus,Personnes en situation de résilience des actifs pour au moins 6 mois,,71.6
2016,Canada,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,,79.1
2016,Canada,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,,67.2
2016,Canada,Personnes dans une famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,,57.9
2016,Canada,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 1 mois,,87.5
2016,Canada,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 3 mois,,79.6
2016,Canada,Personnes dans une famille ayant un couple seulement,Personnes en situation de résilience des actifs pour au moins 6 mois,,72.3
2016,Canada,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 1 mois,,75.5
2016,Canada,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 3 mois,,60.7
2016,Canada,Personnes dans une famille ayant un couple avec enfant,Personnes en situation de résilience des actifs pour au moins 6 mois,,50.0
2016,Canada,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 1 mois,,55.6
2016,Canada,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 3 mois,,38.7
2016,Canada,Personnes dans une famille monoparentale,Personnes en situation de résilience des actifs pour au moins 6 mois,,30.6
2016,Canada,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,,81.6
2016,Canada,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,,71.7
2016,Canada,Personnes dans un autre type de famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,,62.4
2016,Canada,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 1 mois,,75.1
2016,Canada,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 3 mois,,63.2
2016,Canada,Personnes hors famille économique,Personnes en situation de résilience des actifs pour au moins 6 mois,,51.8
2016,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 1 mois,10,68.9
2016,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,Personnes en situation de résilience des actifs pour au moins 3 mois,10,57.5
