Year,data.Geography,data.Age group,data.Sex,Value
2019,data.Saskatchewan,"data.Total, 12 years and over",data.Females,11.8
2020,data.Saskatchewan,"data.Total, 12 years and over",data.Females,14.6
2015,data.Saskatchewan,data.12 to 17 years,data.Both sexes,7.1
2016,data.Saskatchewan,data.12 to 17 years,data.Both sexes,4.7
2017,data.Saskatchewan,data.12 to 17 years,data.Both sexes,
2018,data.Saskatchewan,data.12 to 17 years,data.Both sexes,
2019,data.Saskatchewan,data.12 to 17 years,data.Both sexes,
2020,data.Saskatchewan,data.12 to 17 years,data.Both sexes,
2015,data.Saskatchewan,data.12 to 17 years,data.Males,
2016,data.Saskatchewan,data.12 to 17 years,data.Males,
2017,data.Saskatchewan,data.12 to 17 years,data.Males,
2018,data.Saskatchewan,data.12 to 17 years,data.Males,
2019,data.Saskatchewan,data.12 to 17 years,data.Males,
2020,data.Saskatchewan,data.12 to 17 years,data.Males,
2015,data.Saskatchewan,data.12 to 17 years,data.Females,
2016,data.Saskatchewan,data.12 to 17 years,data.Females,
2017,data.Saskatchewan,data.12 to 17 years,data.Females,
2018,data.Saskatchewan,data.12 to 17 years,data.Females,
2019,data.Saskatchewan,data.12 to 17 years,data.Females,
2020,data.Saskatchewan,data.12 to 17 years,data.Females,
2015,data.Saskatchewan,data.18 to 34 years,data.Both sexes,33.0
2016,data.Saskatchewan,data.18 to 34 years,data.Both sexes,33.5
2017,data.Saskatchewan,data.18 to 34 years,data.Both sexes,33.6
2018,data.Saskatchewan,data.18 to 34 years,data.Both sexes,30.4
2019,data.Saskatchewan,data.18 to 34 years,data.Both sexes,31.5
2020,data.Saskatchewan,data.18 to 34 years,data.Both sexes,26.5
2015,data.Saskatchewan,data.18 to 34 years,data.Males,39.3
2016,data.Saskatchewan,data.18 to 34 years,data.Males,43.6
2017,data.Saskatchewan,data.18 to 34 years,data.Males,39.6
2018,data.Saskatchewan,data.18 to 34 years,data.Males,36.4
2019,data.Saskatchewan,data.18 to 34 years,data.Males,42.7
2020,data.Saskatchewan,data.18 to 34 years,data.Males,30.8
2015,data.Saskatchewan,data.18 to 34 years,data.Females,26.3
2016,data.Saskatchewan,data.18 to 34 years,data.Females,22.7
2017,data.Saskatchewan,data.18 to 34 years,data.Females,27.1
2018,data.Saskatchewan,data.18 to 34 years,data.Females,24.1
2019,data.Saskatchewan,data.18 to 34 years,data.Females,19.6
2020,data.Saskatchewan,data.18 to 34 years,data.Females,21.9
2015,data.Saskatchewan,data.35 to 49 years,data.Both sexes,24.2
2016,data.Saskatchewan,data.35 to 49 years,data.Both sexes,19.5
2017,data.Saskatchewan,data.35 to 49 years,data.Both sexes,27.8
2018,data.Saskatchewan,data.35 to 49 years,data.Both sexes,26.8
2019,data.Saskatchewan,data.35 to 49 years,data.Both sexes,23.8
2020,data.Saskatchewan,data.35 to 49 years,data.Both sexes,23.6
2015,data.Saskatchewan,data.35 to 49 years,data.Males,35.5
2016,data.Saskatchewan,data.35 to 49 years,data.Males,27.1
2017,data.Saskatchewan,data.35 to 49 years,data.Males,32.9
2018,data.Saskatchewan,data.35 to 49 years,data.Males,35.1
2019,data.Saskatchewan,data.35 to 49 years,data.Males,33.1
2020,data.Saskatchewan,data.35 to 49 years,data.Males,28.3
2015,data.Saskatchewan,data.35 to 49 years,data.Females,12.3
2016,data.Saskatchewan,data.35 to 49 years,data.Females,11.7
2017,data.Saskatchewan,data.35 to 49 years,data.Females,22.6
2018,data.Saskatchewan,data.35 to 49 years,data.Females,18.2
2019,data.Saskatchewan,data.35 to 49 years,data.Females,14.2
2020,data.Saskatchewan,data.35 to 49 years,data.Females,18.7
2015,data.Saskatchewan,data.50 to 64 years,data.Both sexes,20.6
2016,data.Saskatchewan,data.50 to 64 years,data.Both sexes,16.0
2017,data.Saskatchewan,data.50 to 64 years,data.Both sexes,19.1
2018,data.Saskatchewan,data.50 to 64 years,data.Both sexes,17.4
2019,data.Saskatchewan,data.50 to 64 years,data.Both sexes,18.5
2020,data.Saskatchewan,data.50 to 64 years,data.Both sexes,19.3
2015,data.Saskatchewan,data.50 to 64 years,data.Males,26.1
2016,data.Saskatchewan,data.50 to 64 years,data.Males,19.4
2017,data.Saskatchewan,data.50 to 64 years,data.Males,27.8
2018,data.Saskatchewan,data.50 to 64 years,data.Males,24.6
2019,data.Saskatchewan,data.50 to 64 years,data.Males,26.9
2020,data.Saskatchewan,data.50 to 64 years,data.Males,22.8
2015,data.Saskatchewan,data.50 to 64 years,data.Females,14.9
2016,data.Saskatchewan,data.50 to 64 years,data.Females,12.5
2017,data.Saskatchewan,data.50 to 64 years,data.Females,10.1
2018,data.Saskatchewan,data.50 to 64 years,data.Females,9.9
2019,data.Saskatchewan,data.50 to 64 years,data.Females,9.9
2020,data.Saskatchewan,data.50 to 64 years,data.Females,15.7
2015,data.Saskatchewan,data.65 years and over,data.Both sexes,7.8
2016,data.Saskatchewan,data.65 years and over,data.Both sexes,4.0
2017,data.Saskatchewan,data.65 years and over,data.Both sexes,6.2
2018,data.Saskatchewan,data.65 years and over,data.Both sexes,8.6
2019,data.Saskatchewan,data.65 years and over,data.Both sexes,6.7
2020,data.Saskatchewan,data.65 years and over,data.Both sexes,5.9
2015,data.Saskatchewan,data.65 years and over,data.Males,13.8
2016,data.Saskatchewan,data.65 years and over,data.Males,5.7
2017,data.Saskatchewan,data.65 years and over,data.Males,10.6
2018,data.Saskatchewan,data.65 years and over,data.Males,14.8
2019,data.Saskatchewan,data.65 years and over,data.Males,10.4
2020,data.Saskatchewan,data.65 years and over,data.Males,7.3
2015,data.Saskatchewan,data.65 years and over,data.Females,
2016,data.Saskatchewan,data.65 years and over,data.Females,
2017,data.Saskatchewan,data.65 years and over,data.Females,
2018,data.Saskatchewan,data.65 years and over,data.Females,
2019,data.Saskatchewan,data.65 years and over,data.Females,3.5
2020,data.Saskatchewan,data.65 years and over,data.Females,4.6
2015,data.Alberta,"data.Total, 12 years and over",data.Both sexes,18.8
2016,data.Alberta,"data.Total, 12 years and over",data.Both sexes,19.1
2017,data.Alberta,"data.Total, 12 years and over",data.Both sexes,19.4
2018,data.Alberta,"data.Total, 12 years and over",data.Both sexes,19.3
2019,data.Alberta,"data.Total, 12 years and over",data.Both sexes,19.9
2020,data.Alberta,"data.Total, 12 years and over",data.Both sexes,17.8
2015,data.Alberta,"data.Total, 12 years and over",data.Males,23.1
2016,data.Alberta,"data.Total, 12 years and over",data.Males,24.6
2017,data.Alberta,"data.Total, 12 years and over",data.Males,23.9
2018,data.Alberta,"data.Total, 12 years and over",data.Males,24.2
2019,data.Alberta,"data.Total, 12 years and over",data.Males,25.3
2020,data.Alberta,"data.Total, 12 years and over",data.Males,20.4
2015,data.Alberta,"data.Total, 12 years and over",data.Females,14.2
2016,data.Alberta,"data.Total, 12 years and over",data.Females,13.4
2017,data.Alberta,"data.Total, 12 years and over",data.Females,14.9
2018,data.Alberta,"data.Total, 12 years and over",data.Females,14.3
2019,data.Alberta,"data.Total, 12 years and over",data.Females,14.5
2020,data.Alberta,"data.Total, 12 years and over",data.Females,15.1
2015,data.Alberta,data.12 to 17 years,data.Both sexes,3.5
2016,data.Alberta,data.12 to 17 years,data.Both sexes,
2017,data.Alberta,data.12 to 17 years,data.Both sexes,2.9
2018,data.Alberta,data.12 to 17 years,data.Both sexes,2.8
2019,data.Alberta,data.12 to 17 years,data.Both sexes,
2020,data.Alberta,data.12 to 17 years,data.Both sexes,
2015,data.Alberta,data.12 to 17 years,data.Males,
2016,data.Alberta,data.12 to 17 years,data.Males,
2017,data.Alberta,data.12 to 17 years,data.Males,2.7
2018,data.Alberta,data.12 to 17 years,data.Males,
2019,data.Alberta,data.12 to 17 years,data.Males,
2020,data.Alberta,data.12 to 17 years,data.Males,
2015,data.Alberta,data.12 to 17 years,data.Females,
2016,data.Alberta,data.12 to 17 years,data.Females,
2017,data.Alberta,data.12 to 17 years,data.Females,
2018,data.Alberta,data.12 to 17 years,data.Females,
2019,data.Alberta,data.12 to 17 years,data.Females,
2020,data.Alberta,data.12 to 17 years,data.Females,
2015,data.Alberta,data.18 to 34 years,data.Both sexes,28.5
2016,data.Alberta,data.18 to 34 years,data.Both sexes,28.6
2017,data.Alberta,data.18 to 34 years,data.Both sexes,29.5
2018,data.Alberta,data.18 to 34 years,data.Both sexes,28.0
2019,data.Alberta,data.18 to 34 years,data.Both sexes,32.8
2020,data.Alberta,data.18 to 34 years,data.Both sexes,25.7
2015,data.Alberta,data.18 to 34 years,data.Males,31.9
2016,data.Alberta,data.18 to 34 years,data.Males,35.7
2017,data.Alberta,data.18 to 34 years,data.Males,34.2
2018,data.Alberta,data.18 to 34 years,data.Males,31.9
2019,data.Alberta,data.18 to 34 years,data.Males,39.8
2020,data.Alberta,data.18 to 34 years,data.Males,28.8
2015,data.Alberta,data.18 to 34 years,data.Females,25.0
2016,data.Alberta,data.18 to 34 years,data.Females,21.1
2017,data.Alberta,data.18 to 34 years,data.Females,24.6
2018,data.Alberta,data.18 to 34 years,data.Females,24.0
2019,data.Alberta,data.18 to 34 years,data.Females,25.5
2020,data.Alberta,data.18 to 34 years,data.Females,22.4
2015,data.Alberta,data.35 to 49 years,data.Both sexes,19.8
2016,data.Alberta,data.35 to 49 years,data.Both sexes,21.0
2017,data.Alberta,data.35 to 49 years,data.Both sexes,23.1
2018,data.Alberta,data.35 to 49 years,data.Both sexes,22.5
2019,data.Alberta,data.35 to 49 years,data.Both sexes,22.4
2020,data.Alberta,data.35 to 49 years,data.Both sexes,21.8
2015,data.Alberta,data.35 to 49 years,data.Males,26.2
2016,data.Alberta,data.35 to 49 years,data.Males,28.1
2017,data.Alberta,data.35 to 49 years,data.Males,28.0
2018,data.Alberta,data.35 to 49 years,data.Males,28.8
2019,data.Alberta,data.35 to 49 years,data.Males,29.4
2020,data.Alberta,data.35 to 49 years,data.Males,27.6
2015,data.Alberta,data.35 to 49 years,data.Females,13.0
2016,data.Alberta,data.35 to 49 years,data.Females,13.4
2017,data.Alberta,data.35 to 49 years,data.Females,17.9
2018,data.Alberta,data.35 to 49 years,data.Females,15.9
2019,data.Alberta,data.35 to 49 years,data.Females,15.1
2020,data.Alberta,data.35 to 49 years,data.Females,16.0
2015,data.Alberta,data.50 to 64 years,data.Both sexes,16.3
2016,data.Alberta,data.50 to 64 years,data.Both sexes,18.0
2017,data.Alberta,data.50 to 64 years,data.Both sexes,15.0
2018,data.Alberta,data.50 to 64 years,data.Both sexes,17.7
2019,data.Alberta,data.50 to 64 years,data.Both sexes,15.0
2020,data.Alberta,data.50 to 64 years,data.Both sexes,17.9
2015,data.Alberta,data.50 to 64 years,data.Males,21.7
2016,data.Alberta,data.50 to 64 years,data.Males,22.1
2017,data.Alberta,data.50 to 64 years,data.Males,20.6
2018,data.Alberta,data.50 to 64 years,data.Males,24.3
2019,data.Alberta,data.50 to 64 years,data.Males,19.8
2020,data.Alberta,data.50 to 64 years,data.Males,16.9
2015,data.Alberta,data.50 to 64 years,data.Females,10.5
2016,data.Alberta,data.50 to 64 years,data.Females,13.6
2017,data.Alberta,data.50 to 64 years,data.Females,9.1
2018,data.Alberta,data.50 to 64 years,data.Females,10.8
2019,data.Alberta,data.50 to 64 years,data.Females,10.0
2020,data.Alberta,data.50 to 64 years,data.Females,19.0
2015,data.Alberta,data.65 years and over,data.Both sexes,6.9
2016,data.Alberta,data.65 years and over,data.Both sexes,5.7
2017,data.Alberta,data.65 years and over,data.Both sexes,7.4
2018,data.Alberta,data.65 years and over,data.Both sexes,7.2
2019,data.Alberta,data.65 years and over,data.Both sexes,7.0
2020,data.Alberta,data.65 years and over,data.Both sexes,5.0
2015,data.Alberta,data.65 years and over,data.Males,10.1
2016,data.Alberta,data.65 years and over,data.Males,8.9
2017,data.Alberta,data.65 years and over,data.Males,10.0
2018,data.Alberta,data.65 years and over,data.Males,12.1
2019,data.Alberta,data.65 years and over,data.Males,8.7
2020,data.Alberta,data.65 years and over,data.Males,7.1
2015,data.Alberta,data.65 years and over,data.Females,4.0
2016,data.Alberta,data.65 years and over,data.Females,2.9
2017,data.Alberta,data.65 years and over,data.Females,5.1
2018,data.Alberta,data.65 years and over,data.Females,2.8
2019,data.Alberta,data.65 years and over,data.Females,5.5
2020,data.Alberta,data.65 years and over,data.Females,3.1
2015,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,17.3
2016,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,16.7
2017,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,17.6
2018,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,20.1
2019,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,18.2
2020,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,17.1
2015,data.British Columbia,"data.Total, 12 years and over",data.Males,22.4
2016,data.British Columbia,"data.Total, 12 years and over",data.Males,21.5
2017,data.British Columbia,"data.Total, 12 years and over",data.Males,22.3
2018,data.British Columbia,"data.Total, 12 years and over",data.Males,24.6
2019,data.British Columbia,"data.Total, 12 years and over",data.Males,21.4
2020,data.British Columbia,"data.Total, 12 years and over",data.Males,20.0
2015,data.British Columbia,"data.Total, 12 years and over",data.Females,12.3
2016,data.British Columbia,"data.Total, 12 years and over",data.Females,12.1
2017,data.British Columbia,"data.Total, 12 years and over",data.Females,13.2
2018,data.British Columbia,"data.Total, 12 years and over",data.Females,15.7
2019,data.British Columbia,"data.Total, 12 years and over",data.Females,15.1
2020,data.British Columbia,"data.Total, 12 years and over",data.Females,14.2
2015,data.British Columbia,data.12 to 17 years,data.Both sexes,2.0
2016,data.British Columbia,data.12 to 17 years,data.Both sexes,4.3
2017,data.British Columbia,data.12 to 17 years,data.Both sexes,1.8
2018,data.British Columbia,data.12 to 17 years,data.Both sexes,2.9
2019,data.British Columbia,data.12 to 17 years,data.Both sexes,2.9
2020,data.British Columbia,data.12 to 17 years,data.Both sexes,
2015,data.British Columbia,data.12 to 17 years,data.Males,2.0
2016,data.British Columbia,data.12 to 17 years,data.Males,
2017,data.British Columbia,data.12 to 17 years,data.Males,
2018,data.British Columbia,data.12 to 17 years,data.Males,
2019,data.British Columbia,data.12 to 17 years,data.Males,
2020,data.British Columbia,data.12 to 17 years,data.Males,
2015,data.British Columbia,data.12 to 17 years,data.Females,
2016,data.British Columbia,data.12 to 17 years,data.Females,4.2
2017,data.British Columbia,data.12 to 17 years,data.Females,
2018,data.British Columbia,data.12 to 17 years,data.Females,3.6
2019,data.British Columbia,data.12 to 17 years,data.Females,
2020,data.British Columbia,data.12 to 17 years,data.Females,
2015,data.British Columbia,data.18 to 34 years,data.Both sexes,28.5
2016,data.British Columbia,data.18 to 34 years,data.Both sexes,24.1
2017,data.British Columbia,data.18 to 34 years,data.Both sexes,29.3
2018,data.British Columbia,data.18 to 34 years,data.Both sexes,32.2
2019,data.British Columbia,data.18 to 34 years,data.Both sexes,27.0
2020,data.British Columbia,data.18 to 34 years,data.Both sexes,25.7
2015,data.British Columbia,data.18 to 34 years,data.Males,37.6
2016,data.British Columbia,data.18 to 34 years,data.Males,30.2
2017,data.British Columbia,data.18 to 34 years,data.Males,35.5
2018,data.British Columbia,data.18 to 34 years,data.Males,36.9
2019,data.British Columbia,data.18 to 34 years,data.Males,32.0
2020,data.British Columbia,data.18 to 34 years,data.Males,29.0
2015,data.British Columbia,data.18 to 34 years,data.Females,19.4
2016,data.British Columbia,data.18 to 34 years,data.Females,17.9
2017,data.British Columbia,data.18 to 34 years,data.Females,23.2
2018,data.British Columbia,data.18 to 34 years,data.Females,27.4
2019,data.British Columbia,data.18 to 34 years,data.Females,21.9
2020,data.British Columbia,data.18 to 34 years,data.Females,22.2
2015,data.British Columbia,data.35 to 49 years,data.Both sexes,21.2
2016,data.British Columbia,data.35 to 49 years,data.Both sexes,22.1
2017,data.British Columbia,data.35 to 49 years,data.Both sexes,18.9
2018,data.British Columbia,data.35 to 49 years,data.Both sexes,23.3
2019,data.British Columbia,data.35 to 49 years,data.Both sexes,20.0
2020,data.British Columbia,data.35 to 49 years,data.Both sexes,22.3
2015,data.British Columbia,data.35 to 49 years,data.Males,27.3
2016,data.British Columbia,data.35 to 49 years,data.Males,28.2
2017,data.British Columbia,data.35 to 49 years,data.Males,24.3
2018,data.British Columbia,data.35 to 49 years,data.Males,29.2
2019,data.British Columbia,data.35 to 49 years,data.Males,21.8
2020,data.British Columbia,data.35 to 49 years,data.Males,24.9
2015,data.British Columbia,data.35 to 49 years,data.Females,15.4
2016,data.British Columbia,data.35 to 49 years,data.Females,16.3
2017,data.British Columbia,data.35 to 49 years,data.Females,13.7
2018,data.British Columbia,data.35 to 49 years,data.Females,17.6
2019,data.British Columbia,data.35 to 49 years,data.Females,18.2
2020,data.British Columbia,data.35 to 49 years,data.Females,19.8
2015,data.British Columbia,data.50 to 64 years,data.Both sexes,14.6
2016,data.British Columbia,data.50 to 64 years,data.Both sexes,15.2
2017,data.British Columbia,data.50 to 64 years,data.Both sexes,17.1
2018,data.British Columbia,data.50 to 64 years,data.Both sexes,19.9
2019,data.British Columbia,data.50 to 64 years,data.Both sexes,20.7
2020,data.British Columbia,data.50 to 64 years,data.Both sexes,15.9
2015,data.British Columbia,data.50 to 64 years,data.Males,18.6
2016,data.British Columbia,data.50 to 64 years,data.Males,19.7
2017,data.British Columbia,data.50 to 64 years,data.Males,20.9
2018,data.British Columbia,data.50 to 64 years,data.Males,24.8
2019,data.British Columbia,data.50 to 64 years,data.Males,24.4
2020,data.British Columbia,data.50 to 64 years,data.Males,19.4
2015,data.British Columbia,data.50 to 64 years,data.Females,10.6
2016,data.British Columbia,data.50 to 64 years,data.Females,10.8
2017,data.British Columbia,data.50 to 64 years,data.Females,13.5
2018,data.British Columbia,data.50 to 64 years,data.Females,15.3
2019,data.British Columbia,data.50 to 64 years,data.Females,17.1
2020,data.British Columbia,data.50 to 64 years,data.Females,12.6
2015,data.British Columbia,data.65 years and over,data.Both sexes,6.3
2016,data.British Columbia,data.65 years and over,data.Both sexes,7.3
2017,data.British Columbia,data.65 years and over,data.Both sexes,7.4
2018,data.British Columbia,data.65 years and over,data.Both sexes,7.3
2019,data.British Columbia,data.65 years and over,data.Both sexes,7.8
2020,data.British Columbia,data.65 years and over,data.Both sexes,7.1
2015,data.British Columbia,data.65 years and over,data.Males,7.7
2016,data.British Columbia,data.65 years and over,data.Males,10.3
2017,data.British Columbia,data.65 years and over,data.Males,11.7
2018,data.British Columbia,data.65 years and over,data.Males,10.9
2019,data.British Columbia,data.65 years and over,data.Males,10.2
2020,data.British Columbia,data.65 years and over,data.Males,9.5
2015,data.British Columbia,data.65 years and over,data.Females,5.1
2016,data.British Columbia,data.65 years and over,data.Females,4.5
2017,data.British Columbia,data.65 years and over,data.Females,3.4
2018,data.British Columbia,data.65 years and over,data.Females,4.1
2019,data.British Columbia,data.65 years and over,data.Females,5.6
2020,data.British Columbia,data.65 years and over,data.Females,4.9
