Year,Geography,Age group,Sex,Household income,Highest level of education,Visible minority,Immigration status,GeoCode,Value
2024,British Columbia,35 to 49 years,Males,,,,,59,77.5
2024,British Columbia,35 to 49 years,Females,,,,,59,86.6
2024,British Columbia,50 to 64 years,Both sexes,,,,,59,83.1
2024,British Columbia,50 to 64 years,Males,,,,,59,84.5
2024,British Columbia,50 to 64 years,Females,,,,,59,81.9
2024,British Columbia,65 years and over,Both sexes,,,,,59,85.2
2024,British Columbia,65 years and over,Males,,,,,59,86.2
2024,British Columbia,65 years and over,Females,,,,,59,84.3
2015,Canada,"Total, 18 years and over",,First quintile,,,,,84.5
2015,Canada,"Total, 18 years and over",,Second quintile,,,,,91.3
2015,Canada,"Total, 18 years and over",,Third quintile,,,,,94.0
2015,Canada,"Total, 18 years and over",,Fourth quintile,,,,,96.0
2015,Canada,"Total, 18 years and over",,Fifth quintile,,,,,97.8
2015,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,,,82.8
2015,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,,88.9
2015,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,,94.4
2015,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,,,10,72.0
2015,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,,,10,88.7
2015,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,,,10,93.6
2015,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,,,10,94.9
2015,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,,,10,97.9
2015,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,,,10,78.9
2015,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,10,86.1
2015,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,10,93.5
2015,Prince Edward Island,"Total, 18 years and over",,First quintile,,,,11,81.9
2015,Prince Edward Island,"Total, 18 years and over",,Second quintile,,,,11,92.8
2015,Prince Edward Island,"Total, 18 years and over",,Third quintile,,,,11,96.7
2015,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,,,11,95.4
2015,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,,,11,97.1
2015,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,,,11,84.8
2015,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,11,89.3
2015,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,11,95.7
2015,Nova Scotia,"Total, 18 years and over",,First quintile,,,,12,82.6
2015,Nova Scotia,"Total, 18 years and over",,Second quintile,,,,12,89.5
2015,Nova Scotia,"Total, 18 years and over",,Third quintile,,,,12,90.6
2015,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,,,12,95.7
2015,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,,,12,97.3
2015,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,,,12,83.6
2015,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,12,89.6
2015,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,12,93.3
2015,New Brunswick,"Total, 18 years and over",,First quintile,,,,13,74.3
2015,New Brunswick,"Total, 18 years and over",,Second quintile,,,,13,86.9
2015,New Brunswick,"Total, 18 years and over",,Third quintile,,,,13,91.3
2015,New Brunswick,"Total, 18 years and over",,Fourth quintile,,,,13,95.7
2015,New Brunswick,"Total, 18 years and over",,Fifth quintile,,,,13,96.9
2015,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,,,13,76.9
2015,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,13,89.1
2015,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,13,91.6
2015,Quebec,"Total, 18 years and over",,First quintile,,,,24,84.3
2015,Quebec,"Total, 18 years and over",,Second quintile,,,,24,93.5
2015,Quebec,"Total, 18 years and over",,Third quintile,,,,24,94.2
2015,Quebec,"Total, 18 years and over",,Fourth quintile,,,,24,97.4
2015,Quebec,"Total, 18 years and over",,Fifth quintile,,,,24,98.7
2015,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,,,24,84.9
2015,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,24,90.0
2015,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,24,94.8
2015,Ontario,"Total, 18 years and over",,First quintile,,,,35,85.5
2015,Ontario,"Total, 18 years and over",,Second quintile,,,,35,90.5
2015,Ontario,"Total, 18 years and over",,Third quintile,,,,35,94.7
2015,Ontario,"Total, 18 years and over",,Fourth quintile,,,,35,95.8
2015,Ontario,"Total, 18 years and over",,Fifth quintile,,,,35,98.3
2015,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,,,35,82.2
2015,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,35,87.2
2015,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,35,94.5
2015,Manitoba,"Total, 18 years and over",,First quintile,,,,46,81.3
2015,Manitoba,"Total, 18 years and over",,Second quintile,,,,46,92.5
2015,Manitoba,"Total, 18 years and over",,Third quintile,,,,46,93.2
2015,Manitoba,"Total, 18 years and over",,Fourth quintile,,,,46,95.1
2015,Manitoba,"Total, 18 years and over",,Fifth quintile,,,,46,97.2
2015,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,,,46,82.5
2015,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,46,84.3
2015,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,46,95.3
2015,Saskatchewan,"Total, 18 years and over",,First quintile,,,,47,82.0
2015,Saskatchewan,"Total, 18 years and over",,Second quintile,,,,47,91.8
2015,Saskatchewan,"Total, 18 years and over",,Third quintile,,,,47,86.7
2015,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,,,47,96.8
2015,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,,,47,97.2
2015,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,,,47,80.9
2015,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,47,92.1
2015,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,47,94.4
2015,Alberta,"Total, 18 years and over",,First quintile,,,,48,85.1
2015,Alberta,"Total, 18 years and over",,Second quintile,,,,48,90.5
2015,Alberta,"Total, 18 years and over",,Third quintile,,,,48,93.2
2015,Alberta,"Total, 18 years and over",,Fourth quintile,,,,48,95.8
2015,Alberta,"Total, 18 years and over",,Fifth quintile,,,,48,96.5
2015,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,,,48,82.9
2015,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,48,91.0
2015,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,48,94.4
2015,British Columbia,"Total, 18 years and over",,First quintile,,,,59,85.7
2015,British Columbia,"Total, 18 years and over",,Second quintile,,,,59,90.4
2015,British Columbia,"Total, 18 years and over",,Third quintile,,,,59,94.7
2015,British Columbia,"Total, 18 years and over",,Fourth quintile,,,,59,94.5
2015,British Columbia,"Total, 18 years and over",,Fifth quintile,,,,59,97.8
2015,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,,,59,79.4
2015,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,59,90.5
2015,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,59,93.7
2016,Canada,"Total, 18 years and over",,First quintile,,,,,85.0
2016,Canada,"Total, 18 years and over",,Second quintile,,,,,90.3
2016,Canada,"Total, 18 years and over",,Third quintile,,,,,93.1
2016,Canada,"Total, 18 years and over",,Fourth quintile,,,,,95.2
2016,Canada,"Total, 18 years and over",,Fifth quintile,,,,,96.7
2016,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,,,82.9
2016,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,,88.9
2016,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,,93.7
2016,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,,,10,89.9
2016,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,,,10,92.1
2016,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,,,10,93.6
2016,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,,,10,94.8
2016,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,,,10,93.9
2016,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,,,10,86.5
2016,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,10,86.9
2016,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,10,94.8
2016,Prince Edward Island,"Total, 18 years and over",,First quintile,,,,11,86.8
2016,Prince Edward Island,"Total, 18 years and over",,Second quintile,,,,11,94.7
2016,Prince Edward Island,"Total, 18 years and over",,Third quintile,,,,11,97.7
2016,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,,,11,93.3
2016,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,,,11,97.8
2016,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,,,11,85.9
2016,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,11,87.4
2016,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,11,95.3
2016,Nova Scotia,"Total, 18 years and over",,First quintile,,,,12,81.2
2016,Nova Scotia,"Total, 18 years and over",,Second quintile,,,,12,86.4
2016,Nova Scotia,"Total, 18 years and over",,Third quintile,,,,12,91.6
2016,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,,,12,95.0
2016,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,,,12,96.2
2016,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,,,12,82.1
2016,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,12,89.9
2016,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,12,91.5
2016,New Brunswick,"Total, 18 years and over",,First quintile,,,,13,83.3
2016,New Brunswick,"Total, 18 years and over",,Second quintile,,,,13,92.0
2016,New Brunswick,"Total, 18 years and over",,Third quintile,,,,13,95.4
2016,New Brunswick,"Total, 18 years and over",,Fourth quintile,,,,13,94.0
2016,New Brunswick,"Total, 18 years and over",,Fifth quintile,,,,13,97.1
2016,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,,,13,80.9
2016,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,13,92.1
2016,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,13,95.0
2016,Quebec,"Total, 18 years and over",,First quintile,,,,24,87.1
2016,Quebec,"Total, 18 years and over",,Second quintile,,,,24,91.9
2016,Quebec,"Total, 18 years and over",,Third quintile,,,,24,96.2
2016,Quebec,"Total, 18 years and over",,Fourth quintile,,,,24,97.3
2016,Quebec,"Total, 18 years and over",,Fifth quintile,,,,24,98.2
2016,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,,,24,86.1
2016,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,24,92.2
2016,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,24,95.0
2016,Ontario,"Total, 18 years and over",,First quintile,,,,35,84.3
2016,Ontario,"Total, 18 years and over",,Second quintile,,,,35,89.4
2016,Ontario,"Total, 18 years and over",,Third quintile,,,,35,91.9
2016,Ontario,"Total, 18 years and over",,Fourth quintile,,,,35,94.3
2016,Ontario,"Total, 18 years and over",,Fifth quintile,,,,35,96.5
2016,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,,,35,81.2
2016,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,35,86.3
2016,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,35,93.0
2016,Manitoba,"Total, 18 years and over",,First quintile,,,,46,80.7
2016,Manitoba,"Total, 18 years and over",,Second quintile,,,,46,90.9
2016,Manitoba,"Total, 18 years and over",,Third quintile,,,,46,92.8
2016,Manitoba,"Total, 18 years and over",,Fourth quintile,,,,46,95.9
2016,Manitoba,"Total, 18 years and over",,Fifth quintile,,,,46,95.0
2016,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,,,46,85.4
2016,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,46,90.1
2016,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,46,92.6
2016,Saskatchewan,"Total, 18 years and over",,First quintile,,,,47,89.3
2016,Saskatchewan,"Total, 18 years and over",,Second quintile,,,,47,92.4
2016,Saskatchewan,"Total, 18 years and over",,Third quintile,,,,47,90.9
2016,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,,,47,97.7
2016,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,,,47,98.3
2016,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,,,47,86.3
2016,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,47,92.6
2016,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,47,96.1
2016,Alberta,"Total, 18 years and over",,First quintile,,,,48,82.4
2016,Alberta,"Total, 18 years and over",,Second quintile,,,,48,89.8
2016,Alberta,"Total, 18 years and over",,Third quintile,,,,48,93.2
2016,Alberta,"Total, 18 years and over",,Fourth quintile,,,,48,94.8
2016,Alberta,"Total, 18 years and over",,Fifth quintile,,,,48,96.3
2016,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,,,48,82.9
2016,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,48,87.6
2016,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,48,94.1
2016,British Columbia,"Total, 18 years and over",,First quintile,,,,59,84.6
2016,British Columbia,"Total, 18 years and over",,Second quintile,,,,59,90.0
2016,British Columbia,"Total, 18 years and over",,Third quintile,,,,59,90.6
2016,British Columbia,"Total, 18 years and over",,Fourth quintile,,,,59,94.5
2016,British Columbia,"Total, 18 years and over",,Fifth quintile,,,,59,96.1
2016,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,,,59,73.0
2016,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,59,89.9
2016,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,59,92.6
2017,Canada,"Total, 18 years and over",,First quintile,,,,,86.0
2017,Canada,"Total, 18 years and over",,Second quintile,,,,,90.0
2017,Canada,"Total, 18 years and over",,Third quintile,,,,,93.9
2017,Canada,"Total, 18 years and over",,Fourth quintile,,,,,95.2
2017,Canada,"Total, 18 years and over",,Fifth quintile,,,,,97.0
2017,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,,,82.8
2017,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,,88.9
2017,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,,94.0
2017,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,,,10,85.2
2017,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,,,10,89.4
2017,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,,,10,93.0
2017,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,,,10,95.1
2017,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,,,10,96.8
2017,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,,,10,89.7
2017,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,10,86.1
2017,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,10,93.3
2017,Prince Edward Island,"Total, 18 years and over",,First quintile,,,,11,83.6
2017,Prince Edward Island,"Total, 18 years and over",,Second quintile,,,,11,87.8
2017,Prince Edward Island,"Total, 18 years and over",,Third quintile,,,,11,93.2
2017,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,,,11,96.2
2017,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,,,11,97.4
2017,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,,,11,88.5
2017,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,11,83.8
2017,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,11,93.8
2017,Nova Scotia,"Total, 18 years and over",,First quintile,,,,12,86.8
2017,Nova Scotia,"Total, 18 years and over",,Second quintile,,,,12,86.4
2017,Nova Scotia,"Total, 18 years and over",,Third quintile,,,,12,91.4
2017,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,,,12,92.7
2017,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,,,12,94.8
2017,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,,,12,78.3
2017,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,12,87.9
2017,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,12,92.2
2017,New Brunswick,"Total, 18 years and over",,First quintile,,,,13,82.7
2017,New Brunswick,"Total, 18 years and over",,Second quintile,,,,13,91.9
2017,New Brunswick,"Total, 18 years and over",,Third quintile,,,,13,90.3
2017,New Brunswick,"Total, 18 years and over",,Fourth quintile,,,,13,94.3
2017,New Brunswick,"Total, 18 years and over",,Fifth quintile,,,,13,97.2
2017,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,,,13,78.8
2017,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,13,89.7
2017,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,13,94.1
2017,Quebec,"Total, 18 years and over",,First quintile,,,,24,87.8
2017,Quebec,"Total, 18 years and over",,Second quintile,,,,24,92.4
2017,Quebec,"Total, 18 years and over",,Third quintile,,,,24,96.4
2017,Quebec,"Total, 18 years and over",,Fourth quintile,,,,24,96.5
2017,Quebec,"Total, 18 years and over",,Fifth quintile,,,,24,97.5
2017,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,,,24,86.0
2017,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,24,91.9
2017,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,24,95.2
2017,Ontario,"Total, 18 years and over",,First quintile,,,,35,85.4
2017,Ontario,"Total, 18 years and over",,Second quintile,,,,35,89.3
2017,Ontario,"Total, 18 years and over",,Third quintile,,,,35,93.9
2017,Ontario,"Total, 18 years and over",,Fourth quintile,,,,35,95.2
2017,Ontario,"Total, 18 years and over",,Fifth quintile,,,,35,97.4
2017,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,,,35,80.8
2017,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,35,89.0
2017,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,35,93.8
2017,Manitoba,"Total, 18 years and over",,First quintile,,,,46,87.2
2017,Manitoba,"Total, 18 years and over",,Second quintile,,,,46,91.5
2017,Manitoba,"Total, 18 years and over",,Third quintile,,,,46,95.5
2017,Manitoba,"Total, 18 years and over",,Fourth quintile,,,,46,96.4
2017,Manitoba,"Total, 18 years and over",,Fifth quintile,,,,46,98.0
2017,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,,,46,77.9
2017,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,46,92.6
2017,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,46,95.4
2017,Saskatchewan,"Total, 18 years and over",,First quintile,,,,47,81.2
2017,Saskatchewan,"Total, 18 years and over",,Second quintile,,,,47,87.1
2017,Saskatchewan,"Total, 18 years and over",,Third quintile,,,,47,93.2
2017,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,,,47,95.2
2017,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,,,47,96.3
2017,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,,,47,82.4
2017,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,47,89.6
2017,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,47,93.5
2017,Alberta,"Total, 18 years and over",,First quintile,,,,48,83.9
2017,Alberta,"Total, 18 years and over",,Second quintile,,,,48,87.5
2017,Alberta,"Total, 18 years and over",,Third quintile,,,,48,92.9
2017,Alberta,"Total, 18 years and over",,Fourth quintile,,,,48,94.6
2017,Alberta,"Total, 18 years and over",,Fifth quintile,,,,48,96.5
2017,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,,,48,86.0
2017,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,48,86.0
2017,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,48,93.4
2017,British Columbia,"Total, 18 years and over",,First quintile,,,,59,86.4
2017,British Columbia,"Total, 18 years and over",,Second quintile,,,,59,89.6
2017,British Columbia,"Total, 18 years and over",,Third quintile,,,,59,91.3
2017,British Columbia,"Total, 18 years and over",,Fourth quintile,,,,59,93.5
2017,British Columbia,"Total, 18 years and over",,Fifth quintile,,,,59,96.5
2017,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,,,59,77.4
2017,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,59,86.1
2017,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,59,93.2
2018,Canada,"Total, 18 years and over",,First quintile,,,,,86.3
2018,Canada,"Total, 18 years and over",,Second quintile,,,,,91.8
2018,Canada,"Total, 18 years and over",,Third quintile,,,,,94.1
2018,Canada,"Total, 18 years and over",,Fourth quintile,,,,,95.7
2018,Canada,"Total, 18 years and over",,Fifth quintile,,,,,97.0
2018,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,,,84.0
2018,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,,90.0
2018,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,,94.3
2018,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,,,10,88.6
2018,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,,,10,87.7
2018,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,,,10,91.0
2018,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,,,10,92.6
2018,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,,,10,99.4
2018,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,,,10,84.6
2018,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,10,89.8
2018,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,10,94.0
2018,Prince Edward Island,"Total, 18 years and over",,First quintile,,,,11,83.2
2018,Prince Edward Island,"Total, 18 years and over",,Second quintile,,,,11,88.0
2018,Prince Edward Island,"Total, 18 years and over",,Third quintile,,,,11,98.5
2018,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,,,11,95.4
2018,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,,,11,97.8
2018,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,,,11,88.9
2018,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,11,90.7
2018,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,11,94.0
2018,Nova Scotia,"Total, 18 years and over",,First quintile,,,,12,79.3
2018,Nova Scotia,"Total, 18 years and over",,Second quintile,,,,12,87.2
2018,Nova Scotia,"Total, 18 years and over",,Third quintile,,,,12,93.1
2018,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,,,12,96.3
2018,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,,,12,95.6
2018,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,,,12,81.4
2018,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,12,86.4
2018,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,12,92.1
2018,New Brunswick,"Total, 18 years and over",,First quintile,,,,13,83.4
2018,New Brunswick,"Total, 18 years and over",,Second quintile,,,,13,89.7
2018,New Brunswick,"Total, 18 years and over",,Third quintile,,,,13,93.4
2018,New Brunswick,"Total, 18 years and over",,Fourth quintile,,,,13,95.0
2018,New Brunswick,"Total, 18 years and over",,Fifth quintile,,,,13,96.0
2018,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,,,13,80.1
2018,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,13,92.5
2018,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,13,93.4
2018,Quebec,"Total, 18 years and over",,First quintile,,,,24,87.7
2018,Quebec,"Total, 18 years and over",,Second quintile,,,,24,93.2
2018,Quebec,"Total, 18 years and over",,Third quintile,,,,24,96.4
2018,Quebec,"Total, 18 years and over",,Fourth quintile,,,,24,96.8
2018,Quebec,"Total, 18 years and over",,Fifth quintile,,,,24,97.9
2018,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,,,24,85.4
2018,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,24,91.1
2018,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,24,95.4
2018,Ontario,"Total, 18 years and over",,First quintile,,,,35,87.7
2018,Ontario,"Total, 18 years and over",,Second quintile,,,,35,91.0
2018,Ontario,"Total, 18 years and over",,Third quintile,,,,35,93.6
2018,Ontario,"Total, 18 years and over",,Fourth quintile,,,,35,95.7
2018,Ontario,"Total, 18 years and over",,Fifth quintile,,,,35,97.2
2018,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,,,35,83.9
2018,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,35,88.9
2018,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,35,94.4
2018,Manitoba,"Total, 18 years and over",,First quintile,,,,46,85.5
2018,Manitoba,"Total, 18 years and over",,Second quintile,,,,46,89.5
2018,Manitoba,"Total, 18 years and over",,Third quintile,,,,46,93.9
2018,Manitoba,"Total, 18 years and over",,Fourth quintile,,,,46,95.8
2018,Manitoba,"Total, 18 years and over",,Fifth quintile,,,,46,96.6
2018,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,,,46,84.6
2018,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,46,90.7
2018,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,46,93.4
2018,Saskatchewan,"Total, 18 years and over",,First quintile,,,,47,84.7
2018,Saskatchewan,"Total, 18 years and over",,Second quintile,,,,47,91.9
2018,Saskatchewan,"Total, 18 years and over",,Third quintile,,,,47,92.5
2018,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,,,47,96.9
2018,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,,,47,97.1
2018,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,,,47,85.3
2018,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,47,93.0
2018,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,47,94.4
