Year,Geography,Age group,Sex,GeoCode,Value
2020,Prince Edward Island,50 to 64 years,Both sexes,11,21.4
2020,Prince Edward Island,50 to 64 years,Males,11,
2020,Prince Edward Island,50 to 64 years,Females,11,30.5
2020,Prince Edward Island,65 years and over,Both sexes,11,23.0
2020,Prince Edward Island,65 years and over,Males,11,20.9
2020,Prince Edward Island,65 years and over,Females,11,24.6
2020,Nova Scotia,"Total, 12 years and over",Both sexes,12,19.2
2020,Nova Scotia,"Total, 12 years and over",Males,12,16.2
2020,Nova Scotia,"Total, 12 years and over",Females,12,21.8
2020,Nova Scotia,12 to 17 years,Both sexes,12,12.1
2020,Nova Scotia,12 to 17 years,Males,12,
2020,Nova Scotia,12 to 17 years,Females,12,
2020,Nova Scotia,18 to 34 years,Both sexes,12,16.9
2020,Nova Scotia,18 to 34 years,Males,12,
2020,Nova Scotia,18 to 34 years,Females,12,16.7
2020,Nova Scotia,35 to 49 years,Both sexes,12,24.3
2020,Nova Scotia,35 to 49 years,Males,12,17.1
2020,Nova Scotia,35 to 49 years,Females,12,30.4
2020,Nova Scotia,50 to 64 years,Both sexes,12,17.4
2020,Nova Scotia,50 to 64 years,Males,12,16.3
2020,Nova Scotia,50 to 64 years,Females,12,18.4
2020,Nova Scotia,65 years and over,Both sexes,12,21.0
2020,Nova Scotia,65 years and over,Males,12,17.1
2020,Nova Scotia,65 years and over,Females,12,24.3
2020,New Brunswick,"Total, 12 years and over",Both sexes,13,20.9
2020,New Brunswick,"Total, 12 years and over",Males,13,12.6
2020,New Brunswick,"Total, 12 years and over",Females,13,28.6
2020,New Brunswick,12 to 17 years,Both sexes,13,27.1
2020,New Brunswick,12 to 17 years,Males,13,
2020,New Brunswick,12 to 17 years,Females,13,32.2
2020,New Brunswick,18 to 34 years,Both sexes,13,22.6
2020,New Brunswick,18 to 34 years,Males,13,
2020,New Brunswick,18 to 34 years,Females,13,38.9
2020,New Brunswick,35 to 49 years,Both sexes,13,17.6
2020,New Brunswick,35 to 49 years,Males,13,
2020,New Brunswick,35 to 49 years,Females,13,25.9
2020,New Brunswick,50 to 64 years,Both sexes,13,19.1
2020,New Brunswick,50 to 64 years,Males,13,14.3
2020,New Brunswick,50 to 64 years,Females,13,23.8
2020,New Brunswick,65 years and over,Both sexes,13,22.7
2020,New Brunswick,65 years and over,Males,13,18.1
2020,New Brunswick,65 years and over,Females,13,26.5
2020,Quebec,"Total, 12 years and over",Both sexes,24,34.3
2020,Quebec,"Total, 12 years and over",Males,24,28.0
2020,Quebec,"Total, 12 years and over",Females,24,40.6
2020,Quebec,12 to 17 years,Both sexes,24,31.7
2020,Quebec,12 to 17 years,Males,24,34.3
2020,Quebec,12 to 17 years,Females,24,29.0
2020,Quebec,18 to 34 years,Both sexes,24,29.3
2020,Quebec,18 to 34 years,Males,24,24.8
2020,Quebec,18 to 34 years,Females,24,34.0
2020,Quebec,35 to 49 years,Both sexes,24,38.9
2020,Quebec,35 to 49 years,Males,24,31.5
2020,Quebec,35 to 49 years,Females,24,46.3
2020,Quebec,50 to 64 years,Both sexes,24,33.6
2020,Quebec,50 to 64 years,Males,24,24.6
2020,Quebec,50 to 64 years,Females,24,42.5
2020,Quebec,65 years and over,Both sexes,24,36.8
2020,Quebec,65 years and over,Males,24,29.9
2020,Quebec,65 years and over,Females,24,42.8
2020,Ontario,"Total, 12 years and over",Both sexes,35,22.0
2020,Ontario,"Total, 12 years and over",Males,35,17.6
2020,Ontario,"Total, 12 years and over",Females,35,26.1
2020,Ontario,12 to 17 years,Both sexes,35,21.9
2020,Ontario,12 to 17 years,Males,35,17.6
2020,Ontario,12 to 17 years,Females,35,26.2
2020,Ontario,18 to 34 years,Both sexes,35,18.1
2020,Ontario,18 to 34 years,Males,35,14.2
2020,Ontario,18 to 34 years,Females,35,22.1
2020,Ontario,35 to 49 years,Both sexes,35,23.3
2020,Ontario,35 to 49 years,Males,35,21.2
2020,Ontario,35 to 49 years,Females,35,25.2
2020,Ontario,50 to 64 years,Both sexes,35,21.6
2020,Ontario,50 to 64 years,Males,35,16.3
2020,Ontario,50 to 64 years,Females,35,26.8
2020,Ontario,65 years and over,Both sexes,35,26.6
2020,Ontario,65 years and over,Males,35,20.7
2020,Ontario,65 years and over,Females,35,31.5
2020,Manitoba,"Total, 12 years and over",Both sexes,46,19.0
2020,Manitoba,"Total, 12 years and over",Males,46,17.4
2020,Manitoba,"Total, 12 years and over",Females,46,20.6
2020,Manitoba,12 to 17 years,Both sexes,46,18.6
2020,Manitoba,12 to 17 years,Males,46,18.2
2020,Manitoba,12 to 17 years,Females,46,18.9
2020,Manitoba,18 to 34 years,Both sexes,46,12.9
2020,Manitoba,18 to 34 years,Males,46,16.2
2020,Manitoba,18 to 34 years,Females,46,9.5
2020,Manitoba,35 to 49 years,Both sexes,46,24.7
2020,Manitoba,35 to 49 years,Males,46,23.3
2020,Manitoba,35 to 49 years,Females,46,26.1
2020,Manitoba,50 to 64 years,Both sexes,46,18.1
2020,Manitoba,50 to 64 years,Males,46,14.3
2020,Manitoba,50 to 64 years,Females,46,21.8
2020,Manitoba,65 years and over,Both sexes,46,22.5
2020,Manitoba,65 years and over,Males,46,14.9
2020,Manitoba,65 years and over,Females,46,29.0
2020,Saskatchewan,"Total, 12 years and over",Both sexes,47,24.5
2020,Saskatchewan,"Total, 12 years and over",Males,47,20.8
2020,Saskatchewan,"Total, 12 years and over",Females,47,28.2
2020,Saskatchewan,12 to 17 years,Both sexes,47,24.0
2020,Saskatchewan,12 to 17 years,Males,47,30.9
2020,Saskatchewan,12 to 17 years,Females,47,17.0
2020,Saskatchewan,18 to 34 years,Both sexes,47,27.9
2020,Saskatchewan,18 to 34 years,Males,47,25.8
2020,Saskatchewan,18 to 34 years,Females,47,30.0
2020,Saskatchewan,35 to 49 years,Both sexes,47,22.0
2020,Saskatchewan,35 to 49 years,Males,47,18.9
2020,Saskatchewan,35 to 49 years,Females,47,25.3
2020,Saskatchewan,50 to 64 years,Both sexes,47,23.1
2020,Saskatchewan,50 to 64 years,Males,47,15.0
2020,Saskatchewan,50 to 64 years,Females,47,31.0
2020,Saskatchewan,65 years and over,Both sexes,47,25.0
2020,Saskatchewan,65 years and over,Males,47,18.2
2020,Saskatchewan,65 years and over,Females,47,30.9
2020,Alberta,"Total, 12 years and over",Both sexes,48,25.5
2020,Alberta,"Total, 12 years and over",Males,48,19.9
2020,Alberta,"Total, 12 years and over",Females,48,30.8
2020,Alberta,12 to 17 years,Both sexes,48,22.1
2020,Alberta,12 to 17 years,Males,48,16.7
2020,Alberta,12 to 17 years,Females,48,27.6
2020,Alberta,18 to 34 years,Both sexes,48,25.6
2020,Alberta,18 to 34 years,Males,48,22.9
2020,Alberta,18 to 34 years,Females,48,28.2
2020,Alberta,35 to 49 years,Both sexes,48,27.7
2020,Alberta,35 to 49 years,Males,48,17.9
2020,Alberta,35 to 49 years,Females,48,37.4
2020,Alberta,50 to 64 years,Both sexes,48,22.6
2020,Alberta,50 to 64 years,Males,48,19.1
2020,Alberta,50 to 64 years,Females,48,25.9
2020,Alberta,65 years and over,Both sexes,48,27.3
2020,Alberta,65 years and over,Males,48,20.9
2020,Alberta,65 years and over,Females,48,32.6
2020,British Columbia,"Total, 12 years and over",Both sexes,59,24.4
2020,British Columbia,"Total, 12 years and over",Males,59,18.1
2020,British Columbia,"Total, 12 years and over",Females,59,30.4
2020,British Columbia,12 to 17 years,Both sexes,59,24.8
2020,British Columbia,12 to 17 years,Males,59,24.3
2020,British Columbia,12 to 17 years,Females,59,25.3
2020,British Columbia,18 to 34 years,Both sexes,59,24.7
2020,British Columbia,18 to 34 years,Males,59,14.4
2020,British Columbia,18 to 34 years,Females,59,35.5
2020,British Columbia,35 to 49 years,Both sexes,59,21.7
2020,British Columbia,35 to 49 years,Males,59,18.4
2020,British Columbia,35 to 49 years,Females,59,24.8
2020,British Columbia,50 to 64 years,Both sexes,59,22.0
2020,British Columbia,50 to 64 years,Males,59,15.8
2020,British Columbia,50 to 64 years,Females,59,27.8
2020,British Columbia,65 years and over,Both sexes,59,29.9
2020,British Columbia,65 years and over,Males,59,24.2
2020,British Columbia,65 years and over,Females,59,34.6
2021,Canada,"Total, 12 years and over",Males,,18.0
2021,Canada,"Total, 12 years and over",Females,,25.5
2021,Canada,12 to 17 years,Both sexes,,22.1
2021,Canada,12 to 17 years,Males,,20.1
2021,Canada,12 to 17 years,Females,,24.2
2021,Canada,18 to 34 years,Both sexes,,17.8
2021,Canada,18 to 34 years,Males,,14.0
2021,Canada,18 to 34 years,Females,,21.7
2021,Canada,35 to 49 years,Both sexes,,23.6
2021,Canada,35 to 49 years,Males,,20.3
2021,Canada,35 to 49 years,Females,,26.9
2021,Canada,50 to 64 years,Both sexes,,21.2
2021,Canada,50 to 64 years,Males,,17.7
2021,Canada,50 to 64 years,Females,,24.5
2021,Canada,65 years and over,Both sexes,,25.6
2021,Canada,65 years and over,Males,,20.4
2021,Canada,65 years and over,Females,,29.9
2021,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,10,11.9
2021,Newfoundland and Labrador,"Total, 12 years and over",Males,10,8.4
2021,Newfoundland and Labrador,"Total, 12 years and over",Females,10,15.3
2021,Newfoundland and Labrador,12 to 17 years,Both sexes,10,
2021,Newfoundland and Labrador,12 to 17 years,Males,10,
2021,Newfoundland and Labrador,12 to 17 years,Females,10,
2021,Newfoundland and Labrador,18 to 34 years,Both sexes,10,9.5
2021,Newfoundland and Labrador,18 to 34 years,Males,10,8.6
2021,Newfoundland and Labrador,18 to 34 years,Females,10,10.4
2021,Newfoundland and Labrador,35 to 49 years,Both sexes,10,13.1
2021,Newfoundland and Labrador,35 to 49 years,Males,10,
2021,Newfoundland and Labrador,35 to 49 years,Females,10,18.1
2021,Newfoundland and Labrador,50 to 64 years,Both sexes,10,13.2
2021,Newfoundland and Labrador,50 to 64 years,Males,10,9.1
2021,Newfoundland and Labrador,50 to 64 years,Females,10,17.1
2021,Newfoundland and Labrador,65 years and over,Both sexes,10,14.1
2021,Newfoundland and Labrador,65 years and over,Males,10,10.4
2021,Newfoundland and Labrador,65 years and over,Females,10,17.2
2021,Prince Edward Island,"Total, 12 years and over",Both sexes,11,16.6
2021,Prince Edward Island,"Total, 12 years and over",Males,11,13.5
2021,Prince Edward Island,"Total, 12 years and over",Females,11,19.5
2021,Prince Edward Island,12 to 17 years,Both sexes,11,21.0
2021,Prince Edward Island,12 to 17 years,Males,11,
2021,Prince Edward Island,12 to 17 years,Females,11,
2021,Prince Edward Island,18 to 34 years,Both sexes,11,18.5
2021,Prince Edward Island,18 to 34 years,Males,11,18.1
2021,Prince Edward Island,18 to 34 years,Females,11,18.9
2021,Prince Edward Island,35 to 49 years,Both sexes,11,17.4
2021,Prince Edward Island,35 to 49 years,Males,11,10.7
2021,Prince Edward Island,35 to 49 years,Females,11,23.6
2021,Prince Edward Island,50 to 64 years,Both sexes,11,12.3
2021,Prince Edward Island,50 to 64 years,Males,11,7.7
2021,Prince Edward Island,50 to 64 years,Females,11,16.5
2021,Prince Edward Island,65 years and over,Both sexes,11,16.6
2021,Prince Edward Island,65 years and over,Males,11,12.6
2021,Prince Edward Island,65 years and over,Females,11,19.9
2021,Nova Scotia,"Total, 12 years and over",Both sexes,12,17.7
2021,Nova Scotia,"Total, 12 years and over",Males,12,16.4
2021,Nova Scotia,"Total, 12 years and over",Females,12,18.9
2021,Nova Scotia,12 to 17 years,Both sexes,12,16.6
2021,Nova Scotia,12 to 17 years,Males,12,19.2
2021,Nova Scotia,12 to 17 years,Females,12,
2021,Nova Scotia,18 to 34 years,Both sexes,12,16.4
2021,Nova Scotia,18 to 34 years,Males,12,16.5
2021,Nova Scotia,18 to 34 years,Females,12,16.3
2021,Nova Scotia,35 to 49 years,Both sexes,12,18.0
2021,Nova Scotia,35 to 49 years,Males,12,18.4
2021,Nova Scotia,35 to 49 years,Females,12,17.6
2021,Nova Scotia,50 to 64 years,Both sexes,12,18.5
2021,Nova Scotia,50 to 64 years,Males,12,16.6
2021,Nova Scotia,50 to 64 years,Females,12,20.4
2021,Nova Scotia,65 years and over,Both sexes,12,18.1
2021,Nova Scotia,65 years and over,Males,12,13.2
2021,Nova Scotia,65 years and over,Females,12,22.2
2021,New Brunswick,"Total, 12 years and over",Both sexes,13,15.9
2021,New Brunswick,"Total, 12 years and over",Males,13,11.8
2021,New Brunswick,"Total, 12 years and over",Females,13,19.8
2021,New Brunswick,12 to 17 years,Both sexes,13,16.7
2021,New Brunswick,12 to 17 years,Males,13,
2021,New Brunswick,12 to 17 years,Females,13,
2021,New Brunswick,18 to 34 years,Both sexes,13,20.3
2021,New Brunswick,18 to 34 years,Males,13,13.8
2021,New Brunswick,18 to 34 years,Females,13,26.7
2021,New Brunswick,35 to 49 years,Both sexes,13,11.7
2021,New Brunswick,35 to 49 years,Males,13,8.4
2021,New Brunswick,35 to 49 years,Females,13,14.9
2021,New Brunswick,50 to 64 years,Both sexes,13,14.0
2021,New Brunswick,50 to 64 years,Males,13,10.4
2021,New Brunswick,50 to 64 years,Females,13,17.5
2021,New Brunswick,65 years and over,Both sexes,13,17.8
2021,New Brunswick,65 years and over,Males,13,14.7
2021,New Brunswick,65 years and over,Females,13,20.2
2021,Quebec,"Total, 12 years and over",Both sexes,24,28.6
2021,Quebec,"Total, 12 years and over",Males,24,23.8
2021,Quebec,"Total, 12 years and over",Females,24,33.3
2021,Quebec,12 to 17 years,Both sexes,24,31.3
2021,Quebec,12 to 17 years,Males,24,29.2
2021,Quebec,12 to 17 years,Females,24,33.4
2021,Quebec,18 to 34 years,Both sexes,24,23.7
2021,Quebec,18 to 34 years,Males,24,18.9
2021,Quebec,18 to 34 years,Females,24,28.7
2021,Quebec,35 to 49 years,Both sexes,24,31.7
2021,Quebec,35 to 49 years,Males,24,28.9
2021,Quebec,35 to 49 years,Females,24,34.6
2021,Quebec,50 to 64 years,Both sexes,24,27.6
2021,Quebec,50 to 64 years,Males,24,21.9
2021,Quebec,50 to 64 years,Females,24,33.2
2021,Quebec,65 years and over,Both sexes,24,31.0
2021,Quebec,65 years and over,Males,24,24.3
2021,Quebec,65 years and over,Females,24,36.9
2021,Ontario,"Total, 12 years and over",Both sexes,35,19.9
2021,Ontario,"Total, 12 years and over",Males,35,16.5
2021,Ontario,"Total, 12 years and over",Females,35,23.3
2021,Ontario,12 to 17 years,Both sexes,35,21.9
2021,Ontario,12 to 17 years,Males,35,20.2
2021,Ontario,12 to 17 years,Females,35,23.8
2021,Ontario,18 to 34 years,Both sexes,35,16.6
2021,Ontario,18 to 34 years,Males,35,12.5
2021,Ontario,18 to 34 years,Females,35,20.9
2021,Ontario,35 to 49 years,Both sexes,35,20.9
2021,Ontario,35 to 49 years,Males,35,18.5
2021,Ontario,35 to 49 years,Females,35,23.3
2021,Ontario,50 to 64 years,Both sexes,35,19.5
2021,Ontario,50 to 64 years,Males,35,16.1
2021,Ontario,50 to 64 years,Females,35,22.8
2021,Ontario,65 years and over,Both sexes,35,23.2
2021,Ontario,65 years and over,Males,35,19.2
2021,Ontario,65 years and over,Females,35,26.7
2021,Manitoba,"Total, 12 years and over",Both sexes,46,19.7
2021,Manitoba,"Total, 12 years and over",Males,46,16.1
2021,Manitoba,"Total, 12 years and over",Females,46,23.2
2021,Manitoba,12 to 17 years,Both sexes,46,11.5
2021,Manitoba,12 to 17 years,Males,46,8.0
2021,Manitoba,12 to 17 years,Females,46,15.2
2021,Manitoba,18 to 34 years,Both sexes,46,19.5
2021,Manitoba,18 to 34 years,Males,46,18.6
2021,Manitoba,18 to 34 years,Females,46,20.5
2021,Manitoba,35 to 49 years,Both sexes,46,21.3
2021,Manitoba,35 to 49 years,Males,46,12.9
2021,Manitoba,35 to 49 years,Females,46,29.5
2021,Manitoba,50 to 64 years,Both sexes,46,19.5
2021,Manitoba,50 to 64 years,Males,46,18.7
2021,Manitoba,50 to 64 years,Females,46,20.1
2021,Manitoba,65 years and over,Both sexes,46,21.9
2021,Manitoba,65 years and over,Males,46,17.1
2021,Manitoba,65 years and over,Females,46,25.9
2021,Saskatchewan,"Total, 12 years and over",Both sexes,47,21.9
2021,Saskatchewan,"Total, 12 years and over",Males,47,17.4
2021,Saskatchewan,"Total, 12 years and over",Females,47,26.4
2021,Saskatchewan,12 to 17 years,Both sexes,47,14.3
2021,Saskatchewan,12 to 17 years,Males,47,
2021,Saskatchewan,12 to 17 years,Females,47,14.3
2021,Saskatchewan,18 to 34 years,Both sexes,47,19.4
2021,Saskatchewan,18 to 34 years,Males,47,14.1
2021,Saskatchewan,18 to 34 years,Females,47,25.1
2021,Saskatchewan,35 to 49 years,Both sexes,47,24.9
2021,Saskatchewan,35 to 49 years,Males,47,20.3
2021,Saskatchewan,35 to 49 years,Females,47,29.7
2021,Saskatchewan,50 to 64 years,Both sexes,47,19.5
2021,Saskatchewan,50 to 64 years,Males,47,15.3
2021,Saskatchewan,50 to 64 years,Females,47,23.9
2021,Saskatchewan,65 years and over,Both sexes,47,27.4
2021,Saskatchewan,65 years and over,Males,47,22.6
2021,Saskatchewan,65 years and over,Females,47,31.6
2021,Alberta,"Total, 12 years and over",Both sexes,48,19.4
2021,Alberta,"Total, 12 years and over",Males,48,16.3
2021,Alberta,"Total, 12 years and over",Females,48,22.4
2021,Alberta,12 to 17 years,Both sexes,48,17.2
2021,Alberta,12 to 17 years,Males,48,17.5
2021,Alberta,12 to 17 years,Females,48,17.0
2021,Alberta,18 to 34 years,Both sexes,48,15.2
2021,Alberta,18 to 34 years,Males,48,13.1
2021,Alberta,18 to 34 years,Females,48,17.4
2021,Alberta,35 to 49 years,Both sexes,48,20.7
2021,Alberta,35 to 49 years,Males,48,16.7
2021,Alberta,35 to 49 years,Females,48,24.7
2021,Alberta,50 to 64 years,Both sexes,48,18.8
2021,Alberta,50 to 64 years,Males,48,17.0
2021,Alberta,50 to 64 years,Females,48,20.5
2021,Alberta,65 years and over,Both sexes,48,26.2
2021,Alberta,65 years and over,Males,48,19.7
2021,Alberta,65 years and over,Females,48,31.8
2021,British Columbia,"Total, 12 years and over",Both sexes,59,21.2
2021,British Columbia,"Total, 12 years and over",Males,59,16.8
2021,British Columbia,"Total, 12 years and over",Females,59,25.4
2021,British Columbia,12 to 17 years,Both sexes,59,21.6
2021,British Columbia,12 to 17 years,Males,59,16.2
2021,British Columbia,12 to 17 years,Females,59,27.3
2021,British Columbia,18 to 34 years,Both sexes,59,14.5
2021,British Columbia,18 to 34 years,Males,59,10.4
2021,British Columbia,18 to 34 years,Females,59,18.7
2021,British Columbia,35 to 49 years,Both sexes,59,24.5
2021,British Columbia,35 to 49 years,Males,59,19.2
2021,British Columbia,35 to 49 years,Females,59,29.6
2021,British Columbia,50 to 64 years,Both sexes,59,20.4
2021,British Columbia,50 to 64 years,Males,59,18.1
2021,British Columbia,50 to 64 years,Females,59,22.6
2021,British Columbia,65 years and over,Both sexes,59,26.8
2021,British Columbia,65 years and over,Males,59,21.5
2021,British Columbia,65 years and over,Females,59,31.2
2022,Canada,"Total, 12 years and over",Males,,
2022,Canada,"Total, 12 years and over",Females,,
2022,Canada,12 to 17 years,Both sexes,,
2022,Canada,12 to 17 years,Males,,
2022,Canada,12 to 17 years,Females,,
2022,Canada,"data.Total, 18 years and over",Both sexes,,
2022,Canada,"data.Total, 18 years and over",Males,,
2022,Canada,"data.Total, 18 years and over",Females,,
2022,Canada,18 to 34 years,Both sexes,,
2022,Canada,18 to 34 years,Males,,
2022,Canada,18 to 34 years,Females,,
2022,Canada,35 to 49 years,Both sexes,,
2022,Canada,35 to 49 years,Males,,
2022,Canada,35 to 49 years,Females,,
2022,Canada,50 to 64 years,Both sexes,,
2022,Canada,50 to 64 years,Males,,
2022,Canada,50 to 64 years,Females,,
2022,Canada,65 years and over,Both sexes,,
2022,Canada,65 years and over,Males,,
2022,Canada,65 years and over,Females,,
2022,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,10,
2022,Newfoundland and Labrador,"Total, 12 years and over",Males,10,
2022,Newfoundland and Labrador,"Total, 12 years and over",Females,10,
2022,Newfoundland and Labrador,12 to 17 years,Both sexes,10,
2022,Newfoundland and Labrador,12 to 17 years,Males,10,
2022,Newfoundland and Labrador,12 to 17 years,Females,10,
2022,Newfoundland and Labrador,"data.Total, 18 years and over",Both sexes,10,
2022,Newfoundland and Labrador,"data.Total, 18 years and over",Males,10,
2022,Newfoundland and Labrador,"data.Total, 18 years and over",Females,10,
2022,Newfoundland and Labrador,18 to 34 years,Both sexes,10,
2022,Newfoundland and Labrador,18 to 34 years,Males,10,
2022,Newfoundland and Labrador,18 to 34 years,Females,10,
2022,Newfoundland and Labrador,35 to 49 years,Both sexes,10,
2022,Newfoundland and Labrador,35 to 49 years,Males,10,
2022,Newfoundland and Labrador,35 to 49 years,Females,10,
2022,Newfoundland and Labrador,50 to 64 years,Both sexes,10,
2022,Newfoundland and Labrador,50 to 64 years,Males,10,
2022,Newfoundland and Labrador,50 to 64 years,Females,10,
2022,Newfoundland and Labrador,65 years and over,Both sexes,10,
2022,Newfoundland and Labrador,65 years and over,Males,10,
2022,Newfoundland and Labrador,65 years and over,Females,10,
2022,Prince Edward Island,"Total, 12 years and over",Both sexes,11,
2022,Prince Edward Island,"Total, 12 years and over",Males,11,
2022,Prince Edward Island,"Total, 12 years and over",Females,11,
2022,Prince Edward Island,12 to 17 years,Both sexes,11,
2022,Prince Edward Island,12 to 17 years,Males,11,
2022,Prince Edward Island,12 to 17 years,Females,11,
2022,Prince Edward Island,"data.Total, 18 years and over",Both sexes,11,
2022,Prince Edward Island,"data.Total, 18 years and over",Males,11,
2022,Prince Edward Island,"data.Total, 18 years and over",Females,11,
2022,Prince Edward Island,18 to 34 years,Both sexes,11,
2022,Prince Edward Island,18 to 34 years,Males,11,
2022,Prince Edward Island,18 to 34 years,Females,11,
2022,Prince Edward Island,35 to 49 years,Both sexes,11,
2022,Prince Edward Island,35 to 49 years,Males,11,
2022,Prince Edward Island,35 to 49 years,Females,11,
2022,Prince Edward Island,50 to 64 years,Both sexes,11,
2022,Prince Edward Island,50 to 64 years,Males,11,
2022,Prince Edward Island,50 to 64 years,Females,11,
2022,Prince Edward Island,65 years and over,Both sexes,11,
2022,Prince Edward Island,65 years and over,Males,11,
2022,Prince Edward Island,65 years and over,Females,11,
2022,Nova Scotia,"Total, 12 years and over",Both sexes,12,
2022,Nova Scotia,"Total, 12 years and over",Males,12,
2022,Nova Scotia,"Total, 12 years and over",Females,12,
2022,Nova Scotia,12 to 17 years,Both sexes,12,
2022,Nova Scotia,12 to 17 years,Males,12,
2022,Nova Scotia,12 to 17 years,Females,12,
2022,Nova Scotia,"data.Total, 18 years and over",Both sexes,12,
2022,Nova Scotia,"data.Total, 18 years and over",Males,12,
2022,Nova Scotia,"data.Total, 18 years and over",Females,12,
2022,Nova Scotia,18 to 34 years,Both sexes,12,
2022,Nova Scotia,18 to 34 years,Males,12,
2022,Nova Scotia,18 to 34 years,Females,12,
2022,Nova Scotia,35 to 49 years,Both sexes,12,
2022,Nova Scotia,35 to 49 years,Males,12,
2022,Nova Scotia,35 to 49 years,Females,12,
2022,Nova Scotia,50 to 64 years,Both sexes,12,
2022,Nova Scotia,50 to 64 years,Males,12,
2022,Nova Scotia,50 to 64 years,Females,12,
2022,Nova Scotia,65 years and over,Both sexes,12,
2022,Nova Scotia,65 years and over,Males,12,
2022,Nova Scotia,65 years and over,Females,12,
2022,New Brunswick,"Total, 12 years and over",Both sexes,13,
2022,New Brunswick,"Total, 12 years and over",Males,13,
2022,New Brunswick,"Total, 12 years and over",Females,13,
2022,New Brunswick,12 to 17 years,Both sexes,13,
2022,New Brunswick,12 to 17 years,Males,13,
2022,New Brunswick,12 to 17 years,Females,13,
2022,New Brunswick,"data.Total, 18 years and over",Both sexes,13,
2022,New Brunswick,"data.Total, 18 years and over",Males,13,
2022,New Brunswick,"data.Total, 18 years and over",Females,13,
2022,New Brunswick,18 to 34 years,Both sexes,13,
2022,New Brunswick,18 to 34 years,Males,13,
2022,New Brunswick,18 to 34 years,Females,13,
2022,New Brunswick,35 to 49 years,Both sexes,13,
2022,New Brunswick,35 to 49 years,Males,13,
2022,New Brunswick,35 to 49 years,Females,13,
2022,New Brunswick,50 to 64 years,Both sexes,13,
2022,New Brunswick,50 to 64 years,Males,13,
2022,New Brunswick,50 to 64 years,Females,13,
2022,New Brunswick,65 years and over,Both sexes,13,
2022,New Brunswick,65 years and over,Males,13,
2022,New Brunswick,65 years and over,Females,13,
2022,Quebec,"Total, 12 years and over",Both sexes,24,
2022,Quebec,"Total, 12 years and over",Males,24,
2022,Quebec,"Total, 12 years and over",Females,24,
2022,Quebec,12 to 17 years,Both sexes,24,
2022,Quebec,12 to 17 years,Males,24,
2022,Quebec,12 to 17 years,Females,24,
2022,Quebec,"data.Total, 18 years and over",Both sexes,24,
2022,Quebec,"data.Total, 18 years and over",Males,24,
2022,Quebec,"data.Total, 18 years and over",Females,24,
2022,Quebec,18 to 34 years,Both sexes,24,
2022,Quebec,18 to 34 years,Males,24,
2022,Quebec,18 to 34 years,Females,24,
2022,Quebec,35 to 49 years,Both sexes,24,
2022,Quebec,35 to 49 years,Males,24,
2022,Quebec,35 to 49 years,Females,24,
2022,Quebec,50 to 64 years,Both sexes,24,
2022,Quebec,50 to 64 years,Males,24,
2022,Quebec,50 to 64 years,Females,24,
2022,Quebec,65 years and over,Both sexes,24,
2022,Quebec,65 years and over,Males,24,
2022,Quebec,65 years and over,Females,24,
2022,Ontario,"Total, 12 years and over",Both sexes,35,
2022,Ontario,"Total, 12 years and over",Males,35,
2022,Ontario,"Total, 12 years and over",Females,35,
2022,Ontario,12 to 17 years,Both sexes,35,
2022,Ontario,12 to 17 years,Males,35,
2022,Ontario,12 to 17 years,Females,35,
2022,Ontario,"data.Total, 18 years and over",Both sexes,35,
2022,Ontario,"data.Total, 18 years and over",Males,35,
2022,Ontario,"data.Total, 18 years and over",Females,35,
2022,Ontario,18 to 34 years,Both sexes,35,
2022,Ontario,18 to 34 years,Males,35,
2022,Ontario,18 to 34 years,Females,35,
2022,Ontario,35 to 49 years,Both sexes,35,
2022,Ontario,35 to 49 years,Males,35,
2022,Ontario,35 to 49 years,Females,35,
2022,Ontario,50 to 64 years,Both sexes,35,
2022,Ontario,50 to 64 years,Males,35,
2022,Ontario,50 to 64 years,Females,35,
2022,Ontario,65 years and over,Both sexes,35,
2022,Ontario,65 years and over,Males,35,
2022,Ontario,65 years and over,Females,35,
2022,Manitoba,"Total, 12 years and over",Both sexes,46,
2022,Manitoba,"Total, 12 years and over",Males,46,
2022,Manitoba,"Total, 12 years and over",Females,46,
2022,Manitoba,12 to 17 years,Both sexes,46,
2022,Manitoba,12 to 17 years,Males,46,
2022,Manitoba,12 to 17 years,Females,46,
2022,Manitoba,"data.Total, 18 years and over",Both sexes,46,
2022,Manitoba,"data.Total, 18 years and over",Males,46,
2022,Manitoba,"data.Total, 18 years and over",Females,46,
2022,Manitoba,18 to 34 years,Both sexes,46,
2022,Manitoba,18 to 34 years,Males,46,
2022,Manitoba,18 to 34 years,Females,46,
2022,Manitoba,35 to 49 years,Both sexes,46,
2022,Manitoba,35 to 49 years,Males,46,
2022,Manitoba,35 to 49 years,Females,46,
2022,Manitoba,50 to 64 years,Both sexes,46,
2022,Manitoba,50 to 64 years,Males,46,
2022,Manitoba,50 to 64 years,Females,46,
2022,Manitoba,65 years and over,Both sexes,46,
2022,Manitoba,65 years and over,Males,46,
2022,Manitoba,65 years and over,Females,46,
2022,Saskatchewan,"Total, 12 years and over",Both sexes,47,
2022,Saskatchewan,"Total, 12 years and over",Males,47,
2022,Saskatchewan,"Total, 12 years and over",Females,47,
