Year,Geography,Asset,GeoCode,Value
2020,Northwest Territories,Transportation engineering infrastructure,61,0.308
2020,Northwest Territories,Waterworks infrastructure,61,0.412
2020,Northwest Territories,Sewage infrastructure,61,0.412
2020,Northwest Territories,Communications networks,61,0.3143
2020,Northwest Territories,Electric power infrastructure,61,0.3143
2020,Northwest Territories,Oil and gas engineering construction,61,0.3357
2020,Northwest Territories,Other engineering construction,61,0.412
2020,Northwest Territories,Other machinery and equipment,61,0.5067
2020,Northwest Territories,Transportation machinery and equipment,61,0.4382
2020,Nunavut,Total assets,62,0.3583
2020,Nunavut,Commercial buildings,62,0.3507
2020,Nunavut,Institutional buildings,62,0.3507
2020,Nunavut,Marine engineering infrastructure,62,0.3929
2020,Nunavut,Transportation engineering infrastructure,62,0.3252
2020,Nunavut,Waterworks infrastructure,62,0.3929
2020,Nunavut,Sewage infrastructure,62,0.3929
2020,Nunavut,Communications networks,62,0.3113
2020,Nunavut,Electric power infrastructure,62,0.3006
2020,Nunavut,Oil and gas engineering construction,62,0.3811
2020,Nunavut,Other engineering construction,62,0.3929
2020,Nunavut,Other machinery and equipment,62,0.5687
2020,Nunavut,Transportation machinery and equipment,62,0.4315
2021,Canada,Commercial buildings,,0.3167
2021,Canada,Institutional buildings,,0.3171
2021,Canada,Marine engineering infrastructure,,0.3479
2021,Canada,Transportation engineering infrastructure,,0.3207
2021,Canada,Waterworks infrastructure,,0.3384
2021,Canada,Sewage infrastructure,,0.3411
2021,Canada,Communications networks,,0.3064
2021,Canada,Electric power infrastructure,,0.3066
2021,Canada,Oil and gas engineering construction,,0.368
2021,Canada,Other engineering construction,,0.3443
2021,Canada,Other machinery and equipment,,0.4989
2021,Canada,Transportation machinery and equipment,,0.5143
2021,Newfoundland and Labrador,Total assets,10,0.3064
2021,Newfoundland and Labrador,Commercial buildings,10,0.3121
2021,Newfoundland and Labrador,Institutional buildings,10,0.3121
2021,Newfoundland and Labrador,Marine engineering infrastructure,10,0.3165
2021,Newfoundland and Labrador,Transportation engineering infrastructure,10,0.3027
2021,Newfoundland and Labrador,Waterworks infrastructure,10,0.3165
2021,Newfoundland and Labrador,Sewage infrastructure,10,0.3165
2021,Newfoundland and Labrador,Communications networks,10,0.2938
2021,Newfoundland and Labrador,Electric power infrastructure,10,0.2972
2021,Newfoundland and Labrador,Oil and gas engineering construction,10,0.3221
2021,Newfoundland and Labrador,Other engineering construction,10,0.3165
2021,Newfoundland and Labrador,Other machinery and equipment,10,0.4945
2021,Newfoundland and Labrador,Transportation machinery and equipment,10,0.5212
2021,Prince Edward Island,Total assets,11,0.3403
2021,Prince Edward Island,Commercial buildings,11,0.3201
2021,Prince Edward Island,Institutional buildings,11,0.3201
2021,Prince Edward Island,Marine engineering infrastructure,11,0.3076
2021,Prince Edward Island,Transportation engineering infrastructure,11,0.3636
2021,Prince Edward Island,Waterworks infrastructure,11,0.3076
2021,Prince Edward Island,Sewage infrastructure,11,0.3076
2021,Prince Edward Island,Communications networks,11,0.3014
2021,Prince Edward Island,Electric power infrastructure,11,0.3103
2021,Prince Edward Island,Oil and gas engineering construction,11,0.2669
2021,Prince Edward Island,Other engineering construction,11,0.3076
2021,Prince Edward Island,Other machinery and equipment,11,0.5093
2021,Prince Edward Island,Transportation machinery and equipment,11,0.5224
2021,Nova Scotia,Total assets,12,0.3144
2021,Nova Scotia,Commercial buildings,12,0.3222
2021,Nova Scotia,Institutional buildings,12,0.3222
2021,Nova Scotia,Marine engineering infrastructure,12,0.2847
2021,Nova Scotia,Transportation engineering infrastructure,12,0.308
2021,Nova Scotia,Waterworks infrastructure,12,0.2847
2021,Nova Scotia,Sewage infrastructure,12,0.2847
2021,Nova Scotia,Communications networks,12,0.2868
2021,Nova Scotia,Electric power infrastructure,12,0.3112
2021,Nova Scotia,Oil and gas engineering construction,12,0.2805
2021,Nova Scotia,Other engineering construction,12,0.2847
2021,Nova Scotia,Other machinery and equipment,12,0.5085
2021,Nova Scotia,Transportation machinery and equipment,12,0.5004
2021,New Brunswick,Total assets,13,0.3079
2021,New Brunswick,Commercial buildings,13,0.3139
2021,New Brunswick,Institutional buildings,13,0.3139
2021,New Brunswick,Marine engineering infrastructure,13,0.3181
2021,New Brunswick,Transportation engineering infrastructure,13,0.2967
2021,New Brunswick,Waterworks infrastructure,13,0.3181
2021,New Brunswick,Sewage infrastructure,13,0.3181
2021,New Brunswick,Communications networks,13,0.2947
2021,New Brunswick,Electric power infrastructure,13,0.2945
2021,New Brunswick,Oil and gas engineering construction,13,0.2685
2021,New Brunswick,Other engineering construction,13,0.3181
2021,New Brunswick,Other machinery and equipment,13,0.4757
2021,New Brunswick,Transportation machinery and equipment,13,0.479
2021,Quebec,Total assets,24,0.316
2021,Quebec,Commercial buildings,24,0.3163
2021,Quebec,Institutional buildings,24,0.3163
2021,Quebec,Marine engineering infrastructure,24,0.3415
2021,Quebec,Transportation engineering infrastructure,24,0.309
2021,Quebec,Waterworks infrastructure,24,0.3415
2021,Quebec,Sewage infrastructure,24,0.3415
2021,Quebec,Communications networks,24,0.3017
2021,Quebec,Electric power infrastructure,24,0.2953
2021,Quebec,Oil and gas engineering construction,24,0.2822
2021,Quebec,Other engineering construction,24,0.3415
2021,Quebec,Other machinery and equipment,24,0.5079
2021,Quebec,Transportation machinery and equipment,24,0.5087
2021,Ontario,Total assets,35,0.328
2021,Ontario,Commercial buildings,35,0.3073
2021,Ontario,Institutional buildings,35,0.3073
2021,Ontario,Marine engineering infrastructure,35,0.334
2021,Ontario,Transportation engineering infrastructure,35,0.3279
2021,Ontario,Waterworks infrastructure,35,0.334
2021,Ontario,Sewage infrastructure,35,0.334
2021,Ontario,Communications networks,35,0.3057
2021,Ontario,Electric power infrastructure,35,0.3049
2021,Ontario,Oil and gas engineering construction,35,0.2892
2021,Ontario,Other engineering construction,35,0.334
2021,Ontario,Other machinery and equipment,35,0.5038
2021,Ontario,Transportation machinery and equipment,35,0.5194
2021,Manitoba,Total assets,46,0.3207
2021,Manitoba,Commercial buildings,46,0.3203
2021,Manitoba,Institutional buildings,46,0.3203
2021,Manitoba,Marine engineering infrastructure,46,0.332
2021,Manitoba,Transportation engineering infrastructure,46,0.3183
2021,Manitoba,Waterworks infrastructure,46,0.332
2021,Manitoba,Sewage infrastructure,46,0.332
2021,Manitoba,Communications networks,46,0.3096
2021,Manitoba,Electric power infrastructure,46,0.3178
2021,Manitoba,Oil and gas engineering construction,46,0.4
2021,Manitoba,Other engineering construction,46,0.332
2021,Manitoba,Other machinery and equipment,46,0.4911
2021,Manitoba,Transportation machinery and equipment,46,0.5011
2021,Saskatchewan,Total assets,47,0.3364
2021,Saskatchewan,Commercial buildings,47,0.3194
2021,Saskatchewan,Institutional buildings,47,0.3194
2021,Saskatchewan,Marine engineering infrastructure,47,0.3989
2021,Saskatchewan,Transportation engineering infrastructure,47,0.3298
2021,Saskatchewan,Waterworks infrastructure,47,0.3989
2021,Saskatchewan,Sewage infrastructure,47,0.3989
2021,Saskatchewan,Communications networks,47,0.3306
2021,Saskatchewan,Electric power infrastructure,47,0.3223
2021,Saskatchewan,Oil and gas engineering construction,47,0.4144
2021,Saskatchewan,Other engineering construction,47,0.3989
2021,Saskatchewan,Other machinery and equipment,47,0.4692
2021,Saskatchewan,Transportation machinery and equipment,47,0.5219
2021,Alberta,Total assets,48,0.3317
2021,Alberta,Commercial buildings,48,0.3329
2021,Alberta,Institutional buildings,48,0.3329
2021,Alberta,Marine engineering infrastructure,48,0.337
2021,Alberta,Transportation engineering infrastructure,48,0.3326
2021,Alberta,Waterworks infrastructure,48,0.337
2021,Alberta,Sewage infrastructure,48,0.337
2021,Alberta,Communications networks,48,0.3209
2021,Alberta,Electric power infrastructure,48,0.3135
2021,Alberta,Oil and gas engineering construction,48,0.3417
2021,Alberta,Other engineering construction,48,0.337
2021,Alberta,Other machinery and equipment,48,0.4701
2021,Alberta,Transportation machinery and equipment,48,0.5073
2021,British Columbia,Total assets,59,0.3296
2021,British Columbia,Commercial buildings,59,0.3168
2021,British Columbia,Institutional buildings,59,0.3168
2021,British Columbia,Marine engineering infrastructure,59,0.3692
2021,British Columbia,Transportation engineering infrastructure,59,0.3158
2021,British Columbia,Waterworks infrastructure,59,0.3692
2021,British Columbia,Sewage infrastructure,59,0.3692
2021,British Columbia,Communications networks,59,0.3081
2021,British Columbia,Electric power infrastructure,59,0.3096
2021,British Columbia,Oil and gas engineering construction,59,0.3987
2021,British Columbia,Other engineering construction,59,0.3692
2021,British Columbia,Other machinery and equipment,59,0.4628
2021,British Columbia,Transportation machinery and equipment,59,0.5014
2021,Yukon,Total assets,60,0.307
2021,Yukon,Commercial buildings,60,0.3046
2021,Yukon,Institutional buildings,60,0.3046
2021,Yukon,Marine engineering infrastructure,60,0.4118
2021,Yukon,Transportation engineering infrastructure,60,0.2888
2021,Yukon,Waterworks infrastructure,60,0.4118
2021,Yukon,Sewage infrastructure,60,0.4118
2021,Yukon,Communications networks,60,0.2645
2021,Yukon,Electric power infrastructure,60,0.2904
2021,Yukon,Oil and gas engineering construction,60,0.368
2021,Yukon,Other engineering construction,60,0.4118
2021,Yukon,Other machinery and equipment,60,0.4837
2021,Yukon,Transportation machinery and equipment,60,0.5033
2021,Northwest Territories,Total assets,61,0.3174
2021,Northwest Territories,Commercial buildings,61,0.3413
2021,Northwest Territories,Institutional buildings,61,0.3413
2021,Northwest Territories,Marine engineering infrastructure,61,0.4009
2021,Northwest Territories,Transportation engineering infrastructure,61,0.2996
2021,Northwest Territories,Waterworks infrastructure,61,0.4009
2021,Northwest Territories,Sewage infrastructure,61,0.4009
2021,Northwest Territories,Communications networks,61,0.3097
2021,Northwest Territories,Electric power infrastructure,61,0.308
2021,Northwest Territories,Oil and gas engineering construction,61,0.319
2021,Northwest Territories,Other engineering construction,61,0.4009
2021,Northwest Territories,Other machinery and equipment,61,0.4917
2021,Northwest Territories,Transportation machinery and equipment,61,0.4398
2021,Nunavut,Total assets,62,0.3336
2021,Nunavut,Commercial buildings,62,0.3384
2021,Nunavut,Institutional buildings,62,0.3384
2021,Nunavut,Marine engineering infrastructure,62,0.3542
2021,Nunavut,Transportation engineering infrastructure,62,0.3189
2021,Nunavut,Waterworks infrastructure,62,0.3542
2021,Nunavut,Sewage infrastructure,62,0.3542
2021,Nunavut,Communications networks,62,0.3057
2021,Nunavut,Electric power infrastructure,62,0.2906
2021,Nunavut,Oil and gas engineering construction,62,0.368
2021,Nunavut,Other engineering construction,62,0.3542
2021,Nunavut,Other machinery and equipment,62,0.485
2021,Nunavut,Transportation machinery and equipment,62,0.4367
