Year,Geography,Sex,Age group,Value
2018,Prince Edward Island,Males,55 to 64 years,0.0
2018,Prince Edward Island,Males,55 years and over,14.29
2018,Prince Edward Island,Males,65 years and over,0.0
2018,Quebec,Both sexes,15 to 24 years,9.54
2018,Quebec,Both sexes,15 years and over,17.86
2018,Quebec,Both sexes,25 to 44 years,29.44
2018,Quebec,Both sexes,25 to 54 years,29.43
2018,Quebec,Both sexes,25 years and over,22.89
2018,Quebec,Both sexes,45 years and over,18.45
2018,Quebec,Both sexes,55 to 64 years,16.03
2018,Quebec,Both sexes,55 years and over,12.89
2018,Quebec,Both sexes,65 years and over,3.38
2018,Quebec,Females,15 to 24 years,9.94
2018,Quebec,Females,15 years and over,18.05
2018,Quebec,Females,25 to 44 years,27.63
2018,Quebec,Females,25 to 54 years,27.29
2018,Quebec,Females,25 years and over,22.18
2018,Quebec,Females,45 years and over,18.07
2018,Quebec,Females,55 to 64 years,14.22
2018,Quebec,Females,55 years and over,12.32
2018,Quebec,Females,65 years and over,0.0
2018,Quebec,Males,15 to 24 years,8.98
2018,Quebec,Males,15 years and over,17.51
2018,Quebec,Males,25 to 44 years,34.67
2018,Quebec,Males,25 to 54 years,35.7
2018,Quebec,Males,25 years and over,24.47
2018,Quebec,Males,45 years and over,19.35
2018,Quebec,Males,55 to 64 years,13.45
2018,Quebec,Males,55 years and over,13.74
2018,Quebec,Males,65 years and over,0.0
2018,Saskatchewan,Both sexes,15 to 24 years,19.64
2018,Saskatchewan,Both sexes,15 years and over,23.21
2018,Saskatchewan,Both sexes,25 to 44 years,32.73
2018,Saskatchewan,Both sexes,25 to 54 years,33.51
2018,Saskatchewan,Both sexes,25 years and over,25.07
2018,Saskatchewan,Both sexes,45 years and over,19.55
2018,Saskatchewan,Both sexes,55 to 64 years,13.94
2018,Saskatchewan,Both sexes,55 years and over,12.46
2018,Saskatchewan,Both sexes,65 years and over,5.65
2018,Saskatchewan,Females,15 to 24 years,21.47
2018,Saskatchewan,Females,15 years and over,22.37
2018,Saskatchewan,Females,25 to 44 years,27.62
2018,Saskatchewan,Females,25 to 54 years,28.43
2018,Saskatchewan,Females,25 years and over,23.16
2018,Saskatchewan,Females,45 years and over,19.25
2018,Saskatchewan,Females,55 to 64 years,8.62
2018,Saskatchewan,Females,55 years and over,7.39
2018,Saskatchewan,Females,65 years and over,0.0
2018,Saskatchewan,Males,15 to 24 years,11.43
2018,Saskatchewan,Males,15 years and over,24.56
2018,Saskatchewan,Males,25 to 44 years,46.15
2018,Saskatchewan,Males,25 to 54 years,44.71
2018,Saskatchewan,Males,25 years and over,29.8
2018,Saskatchewan,Males,45 years and over,12.78
2018,Saskatchewan,Males,55 to 64 years,16.33
2018,Saskatchewan,Males,55 years and over,10.62
2018,Saskatchewan,Males,65 years and over,0.0
2019,Alberta,Both sexes,15 to 24 years,20.37
2019,Alberta,Both sexes,15 years and over,23.11
2019,Alberta,Both sexes,25 to 44 years,26.61
2019,Alberta,Both sexes,25 to 54 years,27.5
2019,Alberta,Both sexes,25 years and over,24.31
2019,Alberta,Both sexes,45 years and over,22.42
2019,Alberta,Both sexes,55 to 64 years,24.03
2019,Alberta,Both sexes,55 years and over,18.4
2019,Alberta,Both sexes,65 years and over,6.65
2019,Alberta,Females,15 to 24 years,19.09
2019,Alberta,Females,15 years and over,20.71
2019,Alberta,Females,25 to 44 years,22.56
2019,Alberta,Females,25 to 54 years,23.81
2019,Alberta,Females,25 years and over,21.23
2019,Alberta,Females,45 years and over,19.87
2019,Alberta,Females,55 to 64 years,12.24
2019,Alberta,Females,55 years and over,10.25
2019,Alberta,Females,65 years and over,0.0
2019,Alberta,Males,15 to 24 years,21.78
2019,Alberta,Males,15 years and over,28.21
2019,Alberta,Males,25 to 44 years,37.25
2019,Alberta,Males,25 to 54 years,36.9
2019,Alberta,Males,25 years and over,32.5
2019,Alberta,Males,45 years and over,25.45
2019,Alberta,Males,55 to 64 years,29.05
2019,Alberta,Males,55 years and over,18.78
2019,Alberta,Males,65 years and over,7.54
2019,British Columbia,Both sexes,15 to 24 years,12.63
2019,British Columbia,Both sexes,15 years and over,16.28
2019,British Columbia,Both sexes,25 to 44 years,20.24
2019,British Columbia,Both sexes,25 to 54 years,21.4
2019,British Columbia,Both sexes,25 years and over,17.85
2019,British Columbia,Both sexes,45 years and over,16.11
2019,British Columbia,Both sexes,55 to 64 years,14.86
2019,British Columbia,Both sexes,55 years and over,12.15
2019,British Columbia,Both sexes,65 years and over,4.75
2019,British Columbia,Females,15 to 24 years,13.49
2019,British Columbia,Females,15 years and over,14.88
2019,British Columbia,Females,25 to 44 years,17.23
2019,British Columbia,Females,25 to 54 years,17.86
2019,British Columbia,Females,25 years and over,15.38
2019,British Columbia,Females,45 years and over,13.79
2019,British Columbia,Females,55 to 64 years,7.61
2019,British Columbia,Females,55 years and over,7.89
2019,British Columbia,Females,65 years and over,0.0
2019,British Columbia,Males,15 to 24 years,10.13
2019,British Columbia,Males,15 years and over,18.85
2019,British Columbia,Males,25 to 44 years,25.4
2019,British Columbia,Males,25 to 54 years,31.32
2019,British Columbia,Males,25 years and over,23.23
2019,British Columbia,Males,45 years and over,20.35
2019,British Columbia,Males,55 to 64 years,17.05
2019,British Columbia,Males,55 years and over,11.9
2019,British Columbia,Males,65 years and over,5.99
2019,Canada,Both sexes,15 to 24 years,14.48
2019,Canada,Both sexes,25 to 44 years,27.53
2019,Canada,Both sexes,25 to 54 years,27.65
2019,Canada,Both sexes,25 years and over,22.22
2019,Canada,Both sexes,45 years and over,18.53
2019,Canada,Both sexes,55 to 64 years,19.32
2019,Canada,Both sexes,55 years and over,14.05
2019,Canada,Both sexes,65 years and over,6.44
2019,Canada,Females,15 to 24 years,14.48
2019,Canada,Females,15 years and over,18.46
2019,Canada,Females,25 to 44 years,23.76
2019,Canada,Females,25 to 54 years,24.27
2019,Canada,Females,25 years and over,20.28
2019,Canada,Females,45 years and over,17.59
2019,Canada,Females,55 to 64 years,16.79
2019,Canada,Females,55 years and over,12.96
2019,Canada,Females,65 years and over,3.99
2019,Canada,Males,15 to 24 years,14.5
2019,Canada,Males,15 years and over,21.36
2019,Canada,Males,25 to 44 years,37.18
2019,Canada,Males,25 to 54 years,36.8
2019,Canada,Males,25 years and over,26.3
2019,Canada,Males,45 years and over,20.26
2019,Canada,Males,55 to 64 years,24.62
2019,Canada,Males,55 years and over,15.69
2019,Canada,Males,65 years and over,7.02
2019,Manitoba,Both sexes,15 to 24 years,20.31
2019,Manitoba,Both sexes,15 years and over,21.63
2019,Manitoba,Both sexes,25 to 44 years,27.47
2019,Manitoba,Both sexes,25 to 54 years,28.38
2019,Manitoba,Both sexes,25 years and over,22.46
2019,Manitoba,Both sexes,45 years and over,18.6
2019,Manitoba,Both sexes,55 to 64 years,15.26
2019,Manitoba,Both sexes,55 years and over,11.35
2019,Manitoba,Both sexes,65 years and over,5.88
2019,Manitoba,Females,15 to 24 years,20.3
2019,Manitoba,Females,15 years and over,20.53
2019,Manitoba,Females,25 to 44 years,22.71
2019,Manitoba,Females,25 to 54 years,24.35
2019,Manitoba,Females,25 years and over,20.28
2019,Manitoba,Females,45 years and over,18.46
2019,Manitoba,Females,55 to 64 years,10.08
2019,Manitoba,Females,55 years and over,8.6
2019,Manitoba,Females,65 years and over,0.0
2019,Manitoba,Males,15 to 24 years,17.58
2019,Manitoba,Males,15 years and over,23.94
2019,Manitoba,Males,25 to 44 years,36.26
2019,Manitoba,Males,25 to 54 years,41.94
2019,Manitoba,Males,25 years and over,26.79
2019,Manitoba,Males,45 years and over,16.09
2019,Manitoba,Males,55 to 64 years,16.39
2019,Manitoba,Males,55 years and over,10.64
2019,Manitoba,Males,65 years and over,6.33
2019,New Brunswick,Both sexes,15 to 24 years,20.99
2019,New Brunswick,Both sexes,15 years and over,22.69
2019,New Brunswick,Both sexes,25 to 44 years,28.0
2019,New Brunswick,Both sexes,25 to 54 years,32.26
2019,New Brunswick,Both sexes,25 years and over,23.55
2019,New Brunswick,Both sexes,45 years and over,19.83
2019,New Brunswick,Both sexes,55 to 64 years,11.93
2019,New Brunswick,Both sexes,55 years and over,9.09
2019,New Brunswick,Both sexes,65 years and over,0.0
2019,New Brunswick,Females,15 to 24 years,10.09
2019,New Brunswick,Females,15 years and over,21.65
2019,New Brunswick,Females,25 to 44 years,23.33
2019,New Brunswick,Females,25 to 54 years,27.41
2019,New Brunswick,Females,25 years and over,22.63
2019,New Brunswick,Females,45 years and over,13.73
2019,New Brunswick,Females,55 to 64 years,11.69
2019,New Brunswick,Females,55 years and over,8.33
2019,New Brunswick,Females,65 years and over,0.0
2019,New Brunswick,Males,15 to 24 years,16.67
2019,New Brunswick,Males,15 years and over,24.08
2019,New Brunswick,Males,25 to 44 years,17.14
2019,New Brunswick,Males,25 to 54 years,20.0
2019,New Brunswick,Males,25 years and over,18.49
2019,New Brunswick,Males,45 years and over,11.9
2019,New Brunswick,Males,55 to 64 years,15.62
2019,New Brunswick,Males,55 years and over,8.82
2019,New Brunswick,Males,65 years and over,0.0
2019,Newfoundland and Labrador,Both sexes,15 to 24 years,15.52
2019,Newfoundland and Labrador,Both sexes,15 years and over,33.14
2019,Newfoundland and Labrador,Both sexes,25 to 44 years,39.58
2019,Newfoundland and Labrador,Both sexes,25 to 54 years,43.57
2019,Newfoundland and Labrador,Both sexes,25 years and over,37.89
2019,Newfoundland and Labrador,Both sexes,45 years and over,33.59
2019,Newfoundland and Labrador,Both sexes,55 to 64 years,25.49
2019,Newfoundland and Labrador,Both sexes,55 years and over,21.84
2019,Newfoundland and Labrador,Both sexes,65 years and over,0.0
2019,Newfoundland and Labrador,Females,15 to 24 years,9.37
2019,Newfoundland and Labrador,Females,15 years and over,34.22
2019,Newfoundland and Labrador,Females,25 to 44 years,32.39
2019,Newfoundland and Labrador,Females,25 to 54 years,37.38
2019,Newfoundland and Labrador,Females,25 years and over,37.89
2019,Newfoundland and Labrador,Females,45 years and over,31.87
2019,Newfoundland and Labrador,Females,55 to 64 years,23.68
2019,Newfoundland and Labrador,Females,55 years and over,16.67
2019,Newfoundland and Labrador,Females,65 years and over,0.0
2019,Newfoundland and Labrador,Males,15 to 24 years,13.21
2019,Newfoundland and Labrador,Males,15 years and over,28.81
2019,Newfoundland and Labrador,Males,25 to 44 years,44.0
2019,Newfoundland and Labrador,Males,25 to 54 years,39.39
2019,Newfoundland and Labrador,Males,25 years and over,30.3
2019,Newfoundland and Labrador,Males,45 years and over,17.07
2019,Newfoundland and Labrador,Males,55 to 64 years,0.0
2019,Newfoundland and Labrador,Males,55 years and over,15.62
2019,Newfoundland and Labrador,Males,65 years and over,0.0
2019,Nova Scotia,Both sexes,15 to 24 years,15.77
2019,Nova Scotia,Both sexes,15 years and over,22.14
2019,Nova Scotia,Both sexes,25 to 44 years,33.0
2019,Nova Scotia,Both sexes,25 to 54 years,33.66
2019,Nova Scotia,Both sexes,25 years and over,25.83
2019,Nova Scotia,Both sexes,45 years and over,21.83
2019,Nova Scotia,Both sexes,55 to 64 years,16.22
2019,Nova Scotia,Both sexes,55 years and over,12.18
2019,Nova Scotia,Both sexes,65 years and over,6.67
2019,Nova Scotia,Females,15 to 24 years,17.03
2019,Nova Scotia,Females,15 years and over,22.32
2019,Nova Scotia,Females,25 to 44 years,30.32
2019,Nova Scotia,Females,25 to 54 years,30.77
2019,Nova Scotia,Females,25 years and over,25.06
2019,Nova Scotia,Females,45 years and over,20.26
2019,Nova Scotia,Females,55 to 64 years,16.04
2019,Nova Scotia,Females,55 years and over,12.5
2019,Nova Scotia,Females,65 years and over,0.0
2019,Nova Scotia,Males,15 to 24 years,9.7
2019,Nova Scotia,Males,15 years and over,21.8
2019,Nova Scotia,Males,25 to 44 years,33.33
2019,Nova Scotia,Males,25 to 54 years,31.88
2019,Nova Scotia,Males,25 years and over,23.23
2019,Nova Scotia,Males,45 years and over,18.69
2019,Nova Scotia,Males,55 to 64 years,16.67
2019,Nova Scotia,Males,55 years and over,11.63
2019,Nova Scotia,Males,65 years and over,0.0
2019,Ontario,Both sexes,15 to 24 years,17.2
2019,Ontario,Both sexes,15 years and over,22.44
2019,Ontario,Both sexes,25 to 44 years,32.96
2019,Ontario,Both sexes,25 to 54 years,32.2
2019,Ontario,Both sexes,25 years and over,25.44
2019,Ontario,Both sexes,45 years and over,20.36
2019,Ontario,Both sexes,55 to 64 years,21.32
2019,Ontario,Both sexes,55 years and over,15.43
2019,Ontario,Both sexes,65 years and over,4.97
2019,Ontario,Females,15 to 24 years,17.28
2019,Ontario,Females,15 years and over,21.22
2019,Ontario,Females,25 to 44 years,28.06
2019,Ontario,Females,25 to 54 years,28.14
2019,Ontario,Females,25 years and over,23.09
2019,Ontario,Females,45 years and over,19.64
2019,Ontario,Females,55 to 64 years,18.9
2019,Ontario,Females,55 years and over,14.27
2019,Ontario,Females,65 years and over,4.7
2019,Ontario,Males,15 to 24 years,17.04
2019,Ontario,Males,15 years and over,24.52
2019,Ontario,Males,25 to 44 years,43.95
2019,Ontario,Males,25 to 54 years,42.28
2019,Ontario,Males,25 years and over,30.13
2019,Ontario,Males,45 years and over,21.83
2019,Ontario,Males,55 to 64 years,26.55
2019,Ontario,Males,55 years and over,17.13
2019,Ontario,Males,65 years and over,5.26
2019,Prince Edward Island,Both sexes,15 to 24 years,13.64
2019,Prince Edward Island,Both sexes,15 years and over,23.58
2019,Prince Edward Island,Both sexes,25 to 44 years,32.26
2019,Prince Edward Island,Both sexes,25 to 54 years,34.09
2019,Prince Edward Island,Both sexes,25 years and over,28.21
2019,Prince Edward Island,Both sexes,45 years and over,18.75
2019,Prince Edward Island,Both sexes,55 to 64 years,21.05
2019,Prince Edward Island,Both sexes,55 years and over,14.29
2019,Prince Edward Island,Both sexes,65 years and over,0.0
2019,Prince Edward Island,Females,15 to 24 years,7.41
2019,Prince Edward Island,Females,15 years and over,25.93
2019,Prince Edward Island,Females,25 to 44 years,26.09
2019,Prince Edward Island,Females,25 to 54 years,25.0
2019,Prince Edward Island,Females,25 years and over,24.07
2019,Prince Edward Island,Females,45 years and over,19.35
2019,Prince Edward Island,Females,55 to 64 years,15.38
2019,Prince Edward Island,Females,55 years and over,9.09
2019,Prince Edward Island,Females,65 years and over,0.0
2019,Prince Edward Island,Males,15 to 24 years,0.0
2019,Prince Edward Island,Males,15 years and over,16.67
2019,Prince Edward Island,Males,25 to 44 years,25.0
2019,Prince Edward Island,Males,25 to 54 years,16.67
2019,Prince Edward Island,Males,25 years and over,20.83
2019,Prince Edward Island,Males,45 years and over,11.76
2019,Prince Edward Island,Males,55 to 64 years,0.0
2019,Prince Edward Island,Males,55 years and over,0.0
2019,Prince Edward Island,Males,65 years and over,0.0
2019,Quebec,Both sexes,15 to 24 years,7.0
2019,Quebec,Both sexes,15 years and over,13.28
2019,Quebec,Both sexes,25 to 44 years,22.33
2019,Quebec,Both sexes,25 to 54 years,22.52
2019,Quebec,Both sexes,25 years and over,17.36
2019,Quebec,Both sexes,45 years and over,14.05
2019,Quebec,Both sexes,55 to 64 years,13.66
2019,Quebec,Both sexes,55 years and over,9.57
2019,Quebec,Both sexes,65 years and over,0.0
2019,Quebec,Females,15 to 24 years,6.01
2019,Quebec,Females,15 years and over,13.13
2019,Quebec,Females,25 to 44 years,20.67
2019,Quebec,Females,25 to 54 years,20.78
2019,Quebec,Females,25 years and over,16.76
2019,Quebec,Females,45 years and over,13.96
2019,Quebec,Females,55 to 64 years,12.1
2019,Quebec,Females,55 years and over,9.34
2019,Quebec,Females,65 years and over,0.0
2019,Quebec,Males,15 to 24 years,6.36
2019,Quebec,Males,15 years and over,13.54
2019,Quebec,Males,25 to 44 years,26.41
2019,Quebec,Males,25 to 54 years,26.96
2019,Quebec,Males,25 years and over,18.46
2019,Quebec,Males,45 years and over,13.32
2019,Quebec,Males,55 to 64 years,13.69
2019,Quebec,Males,55 years and over,9.89
2019,Quebec,Males,65 years and over,0.0
2019,Saskatchewan,Both sexes,15 to 24 years,17.61
2019,Saskatchewan,Both sexes,15 years and over,21.69
2019,Saskatchewan,Both sexes,25 to 44 years,31.02
2019,Saskatchewan,Both sexes,25 to 54 years,31.33
2019,Saskatchewan,Both sexes,25 years and over,23.41
2019,Saskatchewan,Both sexes,45 years and over,18.14
2019,Saskatchewan,Both sexes,55 to 64 years,12.72
2019,Saskatchewan,Both sexes,55 years and over,11.76
2019,Saskatchewan,Both sexes,65 years and over,6.77
2019,Saskatchewan,Females,15 to 24 years,18.75
2019,Saskatchewan,Females,15 years and over,20.64
2019,Saskatchewan,Females,25 to 44 years,26.01
2019,Saskatchewan,Females,25 to 54 years,26.28
2019,Saskatchewan,Females,25 years and over,21.79
2019,Saskatchewan,Females,45 years and over,18.28
2019,Saskatchewan,Females,55 to 64 years,10.34
2019,Saskatchewan,Females,55 years and over,8.94
2019,Saskatchewan,Females,65 years and over,7.94
2019,Saskatchewan,Males,15 to 24 years,14.79
2019,Saskatchewan,Males,15 years and over,23.32
2019,Saskatchewan,Males,25 to 44 years,42.5
2019,Saskatchewan,Males,25 to 54 years,41.35
2019,Saskatchewan,Males,25 years and over,27.27
2019,Saskatchewan,Males,45 years and over,13.91
2019,Saskatchewan,Males,55 to 64 years,8.62
2019,Saskatchewan,Males,55 years and over,7.09
2019,Saskatchewan,Males,65 years and over,0.0
2020,Alberta,Both sexes,15 to 24 years,23.04
2020,Alberta,Both sexes,15 years and over,27.97
2020,Alberta,Both sexes,25 to 44 years,32.49
2020,Alberta,Both sexes,25 to 54 years,32.95
2020,Alberta,Both sexes,25 years and over,29.95
2020,Alberta,Both sexes,45 years and over,27.38
2020,Alberta,Both sexes,55 to 64 years,28.43
2020,Alberta,Both sexes,55 years and over,21.7
2020,Alberta,Both sexes,65 years and over,10.48
2020,Alberta,Females,15 to 24 years,23.87
2020,Alberta,Females,15 years and over,25.89
2020,Alberta,Females,25 to 44 years,27.91
2020,Alberta,Females,25 to 54 years,28.17
2020,Alberta,Females,25 years and over,26.58
2020,Alberta,Females,45 years and over,25.17
2020,Alberta,Females,55 to 64 years,18.41
2020,Alberta,Females,55 years and over,18.18
2020,Alberta,Females,65 years and over,0.0
2020,Alberta,Males,15 to 24 years,22.05
2020,Alberta,Males,15 years and over,32.13
2020,Alberta,Males,25 to 44 years,45.71
2020,Alberta,Males,25 to 54 years,47.03
2020,Alberta,Males,25 years and over,37.66
2020,Alberta,Males,45 years and over,30.0
2020,Alberta,Males,55 to 64 years,24.67
2020,Alberta,Males,55 years and over,17.66
2020,Alberta,Males,65 years and over,12.44
2020,British Columbia,Both sexes,15 to 24 years,17.22
2020,British Columbia,Both sexes,15 years and over,21.16
2020,British Columbia,Both sexes,25 to 44 years,25.4
2020,British Columbia,Both sexes,25 to 54 years,26.81
2020,British Columbia,Both sexes,25 years and over,22.72
2020,British Columbia,Both sexes,45 years and over,21.09
2020,British Columbia,Both sexes,55 to 64 years,21.36
2020,British Columbia,Both sexes,55 years and over,16.82
2020,British Columbia,Both sexes,65 years and over,6.62
2020,British Columbia,Females,15 to 24 years,17.93
2020,British Columbia,Females,15 years and over,18.1
2020,British Columbia,Females,25 to 44 years,20.21
2020,British Columbia,Females,25 to 54 years,20.78
2020,British Columbia,Females,25 years and over,18.14
2020,British Columbia,Females,45 years and over,16.76
2020,British Columbia,Females,55 to 64 years,12.27
2020,British Columbia,Females,55 years and over,9.6
2020,British Columbia,Females,65 years and over,4.63
2020,British Columbia,Males,15 to 24 years,13.55
2020,British Columbia,Males,15 years and over,26.76
2020,British Columbia,Males,25 to 44 years,36.29
2020,British Columbia,Males,25 to 54 years,42.95
2020,British Columbia,Males,25 years and over,32.48
2020,British Columbia,Males,45 years and over,27.78
2020,British Columbia,Males,55 to 64 years,30.93
2020,British Columbia,Males,55 years and over,19.8
2020,British Columbia,Males,65 years and over,8.71
2020,Canada,Both sexes,15 to 24 years,17.43
2020,Canada,Both sexes,25 to 44 years,30.97
2020,Canada,Both sexes,25 to 54 years,31.42
2020,Canada,Both sexes,25 years and over,26.1
2020,Canada,Both sexes,45 years and over,22.64
2020,Canada,Both sexes,55 to 64 years,23.81
2020,Canada,Both sexes,55 years and over,18.06
2020,Canada,Both sexes,65 years and over,9.15
2020,Canada,Females,15 to 24 years,17.14
2020,Canada,Females,15 years and over,21.54
2020,Canada,Females,25 to 44 years,26.48
2020,Canada,Females,25 to 54 years,26.85
2020,Canada,Females,25 years and over,23.36
2020,Canada,Females,45 years and over,20.94
2020,Canada,Females,55 to 64 years,21.25
2020,Canada,Females,55 years and over,17.05
2020,Canada,Females,65 years and over,6.03
2020,Canada,Males,15 to 24 years,17.82
2020,Canada,Males,15 years and over,26.28
2020,Canada,Males,25 to 44 years,41.96
2020,Canada,Males,25 to 54 years,43.14
2020,Canada,Males,25 years and over,31.69
2020,Canada,Males,45 years and over,25.75
2020,Canada,Males,55 to 64 years,29.07
2020,Canada,Males,55 years and over,19.56
2020,Canada,Males,65 years and over,9.02
2020,Manitoba,Both sexes,15 to 24 years,20.8
2020,Manitoba,Both sexes,15 years and over,22.78
2020,Manitoba,Both sexes,25 to 44 years,28.73
2020,Manitoba,Both sexes,25 to 54 years,28.2
2020,Manitoba,Both sexes,25 years and over,23.95
2020,Manitoba,Both sexes,45 years and over,19.91
2020,Manitoba,Both sexes,55 to 64 years,18.18
2020,Manitoba,Both sexes,55 years and over,15.69
2020,Manitoba,Both sexes,65 years and over,6.72
2020,Manitoba,Females,15 to 24 years,18.93
2020,Manitoba,Females,15 years and over,22.21
2020,Manitoba,Females,25 to 44 years,26.2
2020,Manitoba,Females,25 to 54 years,25.87
2020,Manitoba,Females,25 years and over,23.3
2020,Manitoba,Females,45 years and over,20.44
2020,Manitoba,Females,55 to 64 years,16.1
2020,Manitoba,Females,55 years and over,12.94
2020,Manitoba,Females,65 years and over,0.0
2020,Manitoba,Males,15 to 24 years,23.46
2020,Manitoba,Males,15 years and over,24.32
2020,Manitoba,Males,25 to 44 years,32.65
2020,Manitoba,Males,25 to 54 years,32.8
2020,Manitoba,Males,25 years and over,25.29
2020,Manitoba,Males,45 years and over,15.34
2020,Manitoba,Males,55 to 64 years,14.49
2020,Manitoba,Males,55 years and over,11.03
2020,Manitoba,Males,65 years and over,7.35
2020,New Brunswick,Both sexes,15 to 24 years,19.64
2020,New Brunswick,Both sexes,15 years and over,25.53
2020,New Brunswick,Both sexes,25 to 44 years,32.43
2020,New Brunswick,Both sexes,25 to 54 years,34.44
2020,New Brunswick,Both sexes,25 years and over,27.22
2020,New Brunswick,Both sexes,45 years and over,23.01
2020,New Brunswick,Both sexes,55 to 64 years,18.81
2020,New Brunswick,Both sexes,55 years and over,13.02
2020,New Brunswick,Both sexes,65 years and over,0.0
2020,New Brunswick,Females,15 to 24 years,13.54
2020,New Brunswick,Females,15 years and over,24.07
2020,New Brunswick,Females,25 to 44 years,23.68
2020,New Brunswick,Females,25 to 54 years,26.19
2020,New Brunswick,Females,25 years and over,25.0
2020,New Brunswick,Females,45 years and over,18.42
2020,New Brunswick,Females,55 to 64 years,20.0
2020,New Brunswick,Females,55 years and over,15.53
2020,New Brunswick,Females,65 years and over,0.0
2020,New Brunswick,Males,15 to 24 years,9.72
2020,New Brunswick,Males,15 years and over,27.46
2020,New Brunswick,Males,25 to 44 years,23.53
2020,New Brunswick,Males,25 to 54 years,34.55
2020,New Brunswick,Males,25 years and over,28.1
2020,New Brunswick,Males,45 years and over,12.64
2020,New Brunswick,Males,55 to 64 years,16.13
2020,New Brunswick,Males,55 years and over,9.09
2020,New Brunswick,Males,65 years and over,0.0
2020,Newfoundland and Labrador,Both sexes,15 to 24 years,25.21
2020,Newfoundland and Labrador,Both sexes,15 years and over,28.7
2020,Newfoundland and Labrador,Both sexes,25 to 44 years,28.3
2020,Newfoundland and Labrador,Both sexes,25 to 54 years,34.01
2020,Newfoundland and Labrador,Both sexes,25 years and over,30.53
2020,Newfoundland and Labrador,Both sexes,45 years and over,24.37
2020,Newfoundland and Labrador,Both sexes,55 to 64 years,19.15
2020,Newfoundland and Labrador,Both sexes,55 years and over,13.92
2020,Newfoundland and Labrador,Both sexes,65 years and over,0.0
2020,Newfoundland and Labrador,Females,15 to 24 years,11.43
2020,Newfoundland and Labrador,Females,15 years and over,29.26
2020,Newfoundland and Labrador,Females,25 to 44 years,23.38
2020,Newfoundland and Labrador,Females,25 to 54 years,26.61
2020,Newfoundland and Labrador,Females,25 years and over,31.25
2020,Newfoundland and Labrador,Females,45 years and over,24.1
2020,Newfoundland and Labrador,Females,55 to 64 years,17.14
2020,Newfoundland and Labrador,Females,55 years and over,14.0
2020,Newfoundland and Labrador,Females,65 years and over,0.0
2020,Newfoundland and Labrador,Males,15 to 24 years,12.24
2020,Newfoundland and Labrador,Males,15 years and over,25.22
2020,Newfoundland and Labrador,Males,25 to 44 years,0.0
2020,Newfoundland and Labrador,Males,25 to 54 years,18.42
2020,Newfoundland and Labrador,Males,25 years and over,16.67
2020,Newfoundland and Labrador,Males,45 years and over,19.44
2020,Newfoundland and Labrador,Males,55 to 64 years,0.0
2020,Newfoundland and Labrador,Males,55 years and over,0.0
2020,Newfoundland and Labrador,Males,65 years and over,0.0
2020,Nova Scotia,Both sexes,15 to 24 years,21.4
2020,Nova Scotia,Both sexes,15 years and over,25.63
2020,Nova Scotia,Both sexes,25 to 44 years,31.16
2020,Nova Scotia,Both sexes,25 to 54 years,32.57
2020,Nova Scotia,Both sexes,25 years and over,27.81
2020,Nova Scotia,Both sexes,45 years and over,25.48
2020,Nova Scotia,Both sexes,55 to 64 years,25.0
2020,Nova Scotia,Both sexes,55 years and over,19.46
2020,Nova Scotia,Both sexes,65 years and over,8.6
2020,Nova Scotia,Females,15 to 24 years,15.0
2020,Nova Scotia,Females,15 years and over,24.76
2020,Nova Scotia,Females,25 to 44 years,25.85
2020,Nova Scotia,Females,25 to 54 years,31.02
2020,Nova Scotia,Females,25 years and over,26.99
2020,Nova Scotia,Females,45 years and over,24.27
2020,Nova Scotia,Females,55 to 64 years,17.05
2020,Nova Scotia,Females,55 years and over,14.71
2020,Nova Scotia,Females,65 years and over,10.42
2020,Nova Scotia,Males,15 to 24 years,17.12
2020,Nova Scotia,Males,15 years and over,27.11
2020,Nova Scotia,Males,25 to 44 years,27.94
2020,Nova Scotia,Males,25 to 54 years,27.27
2020,Nova Scotia,Males,25 years and over,29.07
2020,Nova Scotia,Males,45 years and over,14.42
2020,Nova Scotia,Males,55 to 64 years,20.0
2020,Nova Scotia,Males,55 years and over,11.76
2020,Nova Scotia,Males,65 years and over,0.0
2020,Ontario,Both sexes,15 to 24 years,20.3
2020,Ontario,Both sexes,15 years and over,26.27
2020,Ontario,Both sexes,25 to 44 years,35.61
2020,Ontario,Both sexes,25 to 54 years,35.52
2020,Ontario,Both sexes,25 years and over,29.15
2020,Ontario,Both sexes,45 years and over,24.71
2020,Ontario,Both sexes,55 to 64 years,25.91
2020,Ontario,Both sexes,55 years and over,19.84
2020,Ontario,Both sexes,65 years and over,8.01
2020,Ontario,Females,15 to 24 years,20.13
2020,Ontario,Females,15 years and over,24.78
2020,Ontario,Females,25 to 44 years,30.96
2020,Ontario,Females,25 to 54 years,30.91
2020,Ontario,Females,25 years and over,26.64
2020,Ontario,Females,45 years and over,23.45
2020,Ontario,Females,55 to 64 years,24.18
2020,Ontario,Females,55 years and over,19.28
2020,Ontario,Females,65 years and over,7.48
2020,Ontario,Males,15 to 24 years,20.4
2020,Ontario,Males,15 years and over,28.88
2020,Ontario,Males,25 to 44 years,46.55
2020,Ontario,Males,25 to 54 years,47.09
2020,Ontario,Males,25 years and over,34.21
2020,Ontario,Males,45 years and over,27.08
2020,Ontario,Males,55 to 64 years,29.47
2020,Ontario,Males,55 years and over,20.69
2020,Ontario,Males,65 years and over,8.52
