Year,Geography,Source,GeoCode,Value
2007,Ontario,Coal Production,35,0.0
2008,Ontario,Coal Production,35,0.0
2009,Ontario,Coal Production,35,0.0
2010,Ontario,Coal Production,35,0.0
2011,Ontario,Coal Production,35,0.0
2012,Ontario,Coal Production,35,0.0
2013,Ontario,Coal Production,35,0.0
2014,Ontario,Coal Production,35,0.0
2015,Ontario,Coal Production,35,0.0
2016,Ontario,Coal Production,35,0.0
2017,Ontario,Coal Production,35,0.0
2018,Ontario,Coal Production,35,0.0
2019,Ontario,Coal Production,35,0.0
2020,Ontario,Coal Production,35,0.0
1990,Ontario,"Light Manufacturing, Construction and Forest Resources",35,12.42285227
1991,Ontario,"Light Manufacturing, Construction and Forest Resources",35,12.15240778
1992,Ontario,"Light Manufacturing, Construction and Forest Resources",35,11.18002212
1993,Ontario,"Light Manufacturing, Construction and Forest Resources",35,11.01067738
1994,Ontario,"Light Manufacturing, Construction and Forest Resources",35,11.37965327
1995,Ontario,"Light Manufacturing, Construction and Forest Resources",35,11.91903145
1996,Ontario,"Light Manufacturing, Construction and Forest Resources",35,10.82382603
1997,Ontario,"Light Manufacturing, Construction and Forest Resources",35,11.15006696
1998,Ontario,"Light Manufacturing, Construction and Forest Resources",35,10.52401562
1999,Ontario,"Light Manufacturing, Construction and Forest Resources",35,10.04859333
2000,Ontario,"Light Manufacturing, Construction and Forest Resources",35,10.27459886
2001,Ontario,"Light Manufacturing, Construction and Forest Resources",35,9.541744063
2002,Ontario,"Light Manufacturing, Construction and Forest Resources",35,10.28576909
2003,Ontario,"Light Manufacturing, Construction and Forest Resources",35,10.93019724
2004,Ontario,"Light Manufacturing, Construction and Forest Resources",35,11.35398383
2005,Ontario,"Light Manufacturing, Construction and Forest Resources",35,10.96357076
2006,Ontario,"Light Manufacturing, Construction and Forest Resources",35,10.13785015
2007,Ontario,"Light Manufacturing, Construction and Forest Resources",35,10.75507498
2008,Ontario,"Light Manufacturing, Construction and Forest Resources",35,10.43201909
2009,Ontario,"Light Manufacturing, Construction and Forest Resources",35,9.023348155
2010,Ontario,"Light Manufacturing, Construction and Forest Resources",35,9.457063368
2011,Ontario,"Light Manufacturing, Construction and Forest Resources",35,9.652496516
2012,Ontario,"Light Manufacturing, Construction and Forest Resources",35,9.279951572
2013,Ontario,"Light Manufacturing, Construction and Forest Resources",35,9.057401836
2014,Ontario,"Light Manufacturing, Construction and Forest Resources",35,8.620619237
2015,Ontario,"Light Manufacturing, Construction and Forest Resources",35,8.980200306
2016,Ontario,"Light Manufacturing, Construction and Forest Resources",35,8.497423282
2017,Ontario,"Light Manufacturing, Construction and Forest Resources",35,9.031345125
2018,Ontario,"Light Manufacturing, Construction and Forest Resources",35,9.324255082
2019,Ontario,"Light Manufacturing, Construction and Forest Resources",35,9.081194542
2020,Ontario,"Light Manufacturing, Construction and Forest Resources",35,8.266013669
1990,Manitoba,Provincial Inventory Total,46,18.27141517
1991,Manitoba,Provincial Inventory Total,46,17.92478058
1992,Manitoba,Provincial Inventory Total,46,18.27106695
1993,Manitoba,Provincial Inventory Total,46,18.29448572
1994,Manitoba,Provincial Inventory Total,46,18.89625184
1995,Manitoba,Provincial Inventory Total,46,19.49700538
1996,Manitoba,Provincial Inventory Total,46,20.20629224
1997,Manitoba,Provincial Inventory Total,46,20.0628877
1998,Manitoba,Provincial Inventory Total,46,20.5909025
1999,Manitoba,Provincial Inventory Total,46,20.40710886
2000,Manitoba,Provincial Inventory Total,46,20.89714028
2001,Manitoba,Provincial Inventory Total,46,19.64239416
2002,Manitoba,Provincial Inventory Total,46,20.43713154
2003,Manitoba,Provincial Inventory Total,46,20.68569685
2004,Manitoba,Provincial Inventory Total,46,20.89091811
2005,Manitoba,Provincial Inventory Total,46,20.5305517
2006,Manitoba,Provincial Inventory Total,46,21.07535941
2007,Manitoba,Provincial Inventory Total,46,21.25994489
2008,Manitoba,Provincial Inventory Total,46,21.21374487
2009,Manitoba,Provincial Inventory Total,46,19.65234909
2010,Manitoba,Provincial Inventory Total,46,19.32570797
2011,Manitoba,Provincial Inventory Total,46,19.32256592
2012,Manitoba,Provincial Inventory Total,46,20.83326803
2013,Manitoba,Provincial Inventory Total,46,21.38922179
2014,Manitoba,Provincial Inventory Total,46,21.33517389
2015,Manitoba,Provincial Inventory Total,46,21.06286895
2016,Manitoba,Provincial Inventory Total,46,21.29634633
2017,Manitoba,Provincial Inventory Total,46,21.80941182
2018,Manitoba,Provincial Inventory Total,46,22.57298326
2019,Manitoba,Provincial Inventory Total,46,22.26388948
2020,Manitoba,Provincial Inventory Total,46,21.67406421
1990,Manitoba,Oil and Gas,46,1.536237574
1991,Manitoba,Oil and Gas,46,1.669167133
1992,Manitoba,Oil and Gas,46,1.922938572
1993,Manitoba,Oil and Gas,46,1.980589804
1994,Manitoba,Oil and Gas,46,1.939430123
1995,Manitoba,Oil and Gas,46,2.034446719
1996,Manitoba,Oil and Gas,46,2.062083521
1997,Manitoba,Oil and Gas,46,1.98321723
1998,Manitoba,Oil and Gas,46,1.735192852
1999,Manitoba,Oil and Gas,46,1.821845742
2000,Manitoba,Oil and Gas,46,1.425111333
2001,Manitoba,Oil and Gas,46,1.052070267
2002,Manitoba,Oil and Gas,46,1.095082522
2003,Manitoba,Oil and Gas,46,0.850087543
2004,Manitoba,Oil and Gas,46,0.799347322
2005,Manitoba,Oil and Gas,46,1.018343244
2006,Manitoba,Oil and Gas,46,1.047899241
2007,Manitoba,Oil and Gas,46,0.956575671
2008,Manitoba,Oil and Gas,46,0.840413817
2009,Manitoba,Oil and Gas,46,0.733542842
2010,Manitoba,Oil and Gas,46,0.673838163
2011,Manitoba,Oil and Gas,46,0.795400198
2012,Manitoba,Oil and Gas,46,0.880129849
2013,Manitoba,Oil and Gas,46,1.029400217
2014,Manitoba,Oil and Gas,46,1.216081795
2015,Manitoba,Oil and Gas,46,1.21815596
2016,Manitoba,Oil and Gas,46,1.102544717
2017,Manitoba,Oil and Gas,46,0.982325673
2018,Manitoba,Oil and Gas,46,1.147020689
2019,Manitoba,Oil and Gas,46,1.11294569
2020,Manitoba,Oil and Gas,46,0.892036671
1990,Manitoba,Electricity,46,0.523619399
1991,Manitoba,Electricity,46,0.389830195
1992,Manitoba,Electricity,46,0.393269702
1993,Manitoba,Electricity,46,0.304084222
1994,Manitoba,Electricity,46,0.316078861
1995,Manitoba,Electricity,46,0.202831365
1996,Manitoba,Electricity,46,0.307369759
1997,Manitoba,Electricity,46,0.276286283
1998,Manitoba,Electricity,46,1.016102901
1999,Manitoba,Electricity,46,0.609406479
2000,Manitoba,Electricity,46,1.076219728
2001,Manitoba,Electricity,46,0.556696831
2002,Manitoba,Electricity,46,0.462150205
2003,Manitoba,Electricity,46,0.817564849
2004,Manitoba,Electricity,46,0.614899076
2005,Manitoba,Electricity,46,0.361374615
2006,Manitoba,Electricity,46,0.425105473
2007,Manitoba,Electricity,46,0.498000228
2008,Manitoba,Electricity,46,0.447035382
2009,Manitoba,Electricity,46,0.203856641
2010,Manitoba,Electricity,46,0.094383778
2011,Manitoba,Electricity,46,0.127855969
2012,Manitoba,Electricity,46,0.113194517
2013,Manitoba,Electricity,46,0.121143196
2014,Manitoba,Electricity,46,0.12726682
2015,Manitoba,Electricity,46,0.125138127
2016,Manitoba,Electricity,46,0.071500715
2017,Manitoba,Electricity,46,0.070688662
2018,Manitoba,Electricity,46,0.04334626
2019,Manitoba,Electricity,46,0.041796458
2020,Manitoba,Electricity,46,0.042816966
1990,Manitoba,Transport,46,5.011800686
1991,Manitoba,Transport,46,4.847917808
1992,Manitoba,Transport,46,4.860849094
1993,Manitoba,Transport,46,4.76573112
1994,Manitoba,Transport,46,4.949259685
1995,Manitoba,Transport,46,5.024378952
1996,Manitoba,Transport,46,5.010530497
1997,Manitoba,Transport,46,5.144714909
1998,Manitoba,Transport,46,5.169140331
1999,Manitoba,Transport,46,5.357872229
2000,Manitoba,Transport,46,5.360140162
2001,Manitoba,Transport,46,5.374303476
2002,Manitoba,Transport,46,5.446754123
2003,Manitoba,Transport,46,5.601265705
2004,Manitoba,Transport,46,5.822440036
2005,Manitoba,Transport,46,5.661596309
2006,Manitoba,Transport,46,5.850446914
2007,Manitoba,Transport,46,6.167794423
2008,Manitoba,Transport,46,5.928311359
2009,Manitoba,Transport,46,5.55378471
2010,Manitoba,Transport,46,5.886854008
2011,Manitoba,Transport,46,6.008032827
2012,Manitoba,Transport,46,7.14661946
2013,Manitoba,Transport,46,7.018818073
2014,Manitoba,Transport,46,7.148161118
2015,Manitoba,Transport,46,6.755217057
2016,Manitoba,Transport,46,6.946122581
2017,Manitoba,Transport,46,7.203118468
2018,Manitoba,Transport,46,7.659309482
2019,Manitoba,Transport,46,7.500212392
2020,Manitoba,Transport,46,6.757319099
1990,Manitoba,Heavy Industry,46,1.344673849
1991,Manitoba,Heavy Industry,46,1.231599324
1992,Manitoba,Heavy Industry,46,1.075148746
1993,Manitoba,Heavy Industry,46,1.059547649
1994,Manitoba,Heavy Industry,46,0.956621369
1995,Manitoba,Heavy Industry,46,1.00927966
1996,Manitoba,Heavy Industry,46,1.148819082
1997,Manitoba,Heavy Industry,46,1.041944085
1998,Manitoba,Heavy Industry,46,1.287534935
1999,Manitoba,Heavy Industry,46,1.345226842
2000,Manitoba,Heavy Industry,46,1.348897897
2001,Manitoba,Heavy Industry,46,1.309540537
2002,Manitoba,Heavy Industry,46,1.319743129
2003,Manitoba,Heavy Industry,46,1.300212279
2004,Manitoba,Heavy Industry,46,1.415922153
2005,Manitoba,Heavy Industry,46,1.557247278
2006,Manitoba,Heavy Industry,46,1.620905037
2007,Manitoba,Heavy Industry,46,1.656181218
2008,Manitoba,Heavy Industry,46,1.725174289
2009,Manitoba,Heavy Industry,46,1.615687145
2010,Manitoba,Heavy Industry,46,1.319453403
2011,Manitoba,Heavy Industry,46,1.286273129
2012,Manitoba,Heavy Industry,46,1.183301108
2013,Manitoba,Heavy Industry,46,1.376196971
2014,Manitoba,Heavy Industry,46,1.210265259
2015,Manitoba,Heavy Industry,46,1.267767519
2016,Manitoba,Heavy Industry,46,1.331022208
2017,Manitoba,Heavy Industry,46,1.266001934
2018,Manitoba,Heavy Industry,46,1.349269692
2019,Manitoba,Heavy Industry,46,1.257139165
2020,Manitoba,Heavy Industry,46,1.246892269
1990,Manitoba,Buildings,46,3.059995504
1991,Manitoba,Buildings,46,2.981114546
1992,Manitoba,Buildings,46,2.95419714
1993,Manitoba,Buildings,46,3.01798769
1994,Manitoba,Buildings,46,2.856569181
1995,Manitoba,Buildings,46,3.070902433
1996,Manitoba,Buildings,46,3.319645177
1997,Manitoba,Buildings,46,3.128954795
1998,Manitoba,Buildings,46,2.817725333
1999,Manitoba,Buildings,46,2.832054747
2000,Manitoba,Buildings,46,3.11814683
2001,Manitoba,Buildings,46,2.882472423
2002,Manitoba,Buildings,46,3.072510751
2003,Manitoba,Buildings,46,2.900880123
2004,Manitoba,Buildings,46,2.907175253
2005,Manitoba,Buildings,46,2.633208355
2006,Manitoba,Buildings,46,2.318074835
2007,Manitoba,Buildings,46,2.559893724
2008,Manitoba,Buildings,46,2.736320766
2009,Manitoba,Buildings,46,2.597039903
2010,Manitoba,Buildings,46,2.554578259
2011,Manitoba,Buildings,46,2.59645762
2012,Manitoba,Buildings,46,2.443167636
2013,Manitoba,Buildings,46,2.829162603
2014,Manitoba,Buildings,46,2.925547805
2015,Manitoba,Buildings,46,2.612790101
2016,Manitoba,Buildings,46,2.623811345
2017,Manitoba,Buildings,46,2.820434226
2018,Manitoba,Buildings,46,3.103715683
2019,Manitoba,Buildings,46,3.170923172
2020,Manitoba,Buildings,46,3.039942005
1990,Manitoba,Agriculture,46,5.217147091
1991,Manitoba,Agriculture,46,5.254622847
1992,Manitoba,Agriculture,46,5.593405895
1993,Manitoba,Agriculture,46,5.689962167
1994,Manitoba,Agriculture,46,6.229131908
1995,Manitoba,Agriculture,46,6.423101709
1996,Manitoba,Agriculture,46,6.656212691
1997,Manitoba,Agriculture,46,6.716192856
1998,Manitoba,Agriculture,46,6.789542109
1999,Manitoba,Agriculture,46,6.56887017
2000,Manitoba,Agriculture,46,6.663487611
2001,Manitoba,Agriculture,46,6.517290442
2002,Manitoba,Agriculture,46,6.919250099
2003,Manitoba,Agriculture,46,7.204348488
2004,Manitoba,Agriculture,46,7.254022925
2005,Manitoba,Agriculture,46,7.150188845
2006,Manitoba,Agriculture,46,7.649734069
2007,Manitoba,Agriculture,46,7.113778337
2008,Manitoba,Agriculture,46,7.225161207
2009,Manitoba,Agriculture,46,6.705000156
2010,Manitoba,Agriculture,46,6.551542479
2011,Manitoba,Agriculture,46,6.262104752
2012,Manitoba,Agriculture,46,6.648676522
2013,Manitoba,Agriculture,46,6.799431271
2014,Manitoba,Agriculture,46,6.493204136
2015,Manitoba,Agriculture,46,6.6376593
2016,Manitoba,Agriculture,46,6.735397867
2017,Manitoba,Agriculture,46,6.869584218
2018,Manitoba,Agriculture,46,6.97492466
2019,Manitoba,Agriculture,46,6.906412904
2020,Manitoba,Agriculture,46,7.341940212
1990,Manitoba,Waste,46,0.98553412
1991,Manitoba,Waste,46,1.018482557
1992,Manitoba,Waste,46,1.051302372
1993,Manitoba,Waste,46,1.084493322
1994,Manitoba,Waste,46,1.119883041
1995,Manitoba,Waste,46,1.153361955
1996,Manitoba,Waste,46,1.186516375
1997,Manitoba,Waste,46,1.217991105
1998,Manitoba,Waste,46,1.24889744
1999,Manitoba,Waste,46,1.279832084
2000,Manitoba,Waste,46,1.305596631
2001,Manitoba,Waste,46,1.327507128
2002,Manitoba,Waste,46,1.348554484
2003,Manitoba,Waste,46,1.357717912
2004,Manitoba,Waste,46,1.36840061
2005,Manitoba,Waste,46,1.381224111
2006,Manitoba,Waste,46,1.38857662
2007,Manitoba,Waste,46,1.401093708
2008,Manitoba,Waste,46,1.413846457
2009,Manitoba,Waste,46,1.423311555
2010,Manitoba,Waste,46,1.436050929
2011,Manitoba,Waste,46,1.452260704
2012,Manitoba,Waste,46,1.468350038
2013,Manitoba,Waste,46,1.435899963
2014,Manitoba,Waste,46,1.39892185
2015,Manitoba,Waste,46,1.407587822
2016,Manitoba,Waste,46,1.422358728
2017,Manitoba,Waste,46,1.388583354
2018,Manitoba,Waste,46,1.351523756
2019,Manitoba,Waste,46,1.309604862
2020,Manitoba,Waste,46,1.38232058
1990,Manitoba,Coal Production,46,0.0
1991,Manitoba,Coal Production,46,0.0
1992,Manitoba,Coal Production,46,0.0
1993,Manitoba,Coal Production,46,0.0
1994,Manitoba,Coal Production,46,0.0
1995,Manitoba,Coal Production,46,0.0
1996,Manitoba,Coal Production,46,0.0
1997,Manitoba,Coal Production,46,0.0
1998,Manitoba,Coal Production,46,0.0
1999,Manitoba,Coal Production,46,0.0
2000,Manitoba,Coal Production,46,0.0
2001,Manitoba,Coal Production,46,0.0
2002,Manitoba,Coal Production,46,0.0
2003,Manitoba,Coal Production,46,0.0
2004,Manitoba,Coal Production,46,0.0
2005,Manitoba,Coal Production,46,0.0
2006,Manitoba,Coal Production,46,0.0
2007,Manitoba,Coal Production,46,0.0
2008,Manitoba,Coal Production,46,0.0
2009,Manitoba,Coal Production,46,0.0
2010,Manitoba,Coal Production,46,0.0
2011,Manitoba,Coal Production,46,0.0
2012,Manitoba,Coal Production,46,0.0
2013,Manitoba,Coal Production,46,0.0
2014,Manitoba,Coal Production,46,0.0
2015,Manitoba,Coal Production,46,0.0
2016,Manitoba,Coal Production,46,0.0
2017,Manitoba,Coal Production,46,0.0
2018,Manitoba,Coal Production,46,0.0
2019,Manitoba,Coal Production,46,0.0
2020,Manitoba,Coal Production,46,0.0
1990,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.592406941
1991,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.532046174
1992,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.419955429
1993,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.392089746
1994,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.529277667
1995,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.578702586
1996,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.515115137
1997,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.55358644
1998,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.526766604
1999,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.592000566
2000,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.599540086
2001,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.622513055
2002,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.773086223
2003,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.653619951
2004,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.708710738
2005,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.767368939
2006,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.774617223
2007,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.906627581
2008,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.897481591
2009,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.820126137
2010,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.809006953
2011,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.794180718
2012,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.949828901
2013,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.779169495
2014,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.815725106
2015,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,1.038553064
2016,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,1.063588166
2017,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,1.208675285
2018,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.943873043
2019,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.964854841
2020,Manitoba,"Light Manufacturing, Construction and Forest Resources",46,0.970796411
1990,Saskatchewan,Provincial Inventory Total,47,45.13146516
1991,Saskatchewan,Provincial Inventory Total,47,46.59449609
1992,Saskatchewan,Provincial Inventory Total,47,52.14312469
1993,Saskatchewan,Provincial Inventory Total,47,55.33541484
1994,Saskatchewan,Provincial Inventory Total,47,58.72004098
1995,Saskatchewan,Provincial Inventory Total,47,60.97651852
1996,Saskatchewan,Provincial Inventory Total,47,63.52324517
1997,Saskatchewan,Provincial Inventory Total,47,66.23152148
1998,Saskatchewan,Provincial Inventory Total,47,65.7619729
1999,Saskatchewan,Provincial Inventory Total,47,66.56856863
2000,Saskatchewan,Provincial Inventory Total,47,68.30989067
2001,Saskatchewan,Provincial Inventory Total,47,67.7153195
2002,Saskatchewan,Provincial Inventory Total,47,68.92771762
2003,Saskatchewan,Provincial Inventory Total,47,70.83183273
2004,Saskatchewan,Provincial Inventory Total,47,72.32076597
2005,Saskatchewan,Provincial Inventory Total,47,71.30882264
2006,Saskatchewan,Provincial Inventory Total,47,70.82444083
2007,Saskatchewan,Provincial Inventory Total,47,72.94018955
2008,Saskatchewan,Provincial Inventory Total,47,73.26168292
2009,Saskatchewan,Provincial Inventory Total,47,71.71322087
2010,Saskatchewan,Provincial Inventory Total,47,71.07082552
2011,Saskatchewan,Provincial Inventory Total,47,70.75141193
2012,Saskatchewan,Provincial Inventory Total,47,73.72664652
2013,Saskatchewan,Provincial Inventory Total,47,75.35131387
2014,Saskatchewan,Provincial Inventory Total,47,77.41710314
2015,Saskatchewan,Provincial Inventory Total,47,79.10774531
2016,Saskatchewan,Provincial Inventory Total,47,76.80626488
2017,Saskatchewan,Provincial Inventory Total,47,79.38558949
2018,Saskatchewan,Provincial Inventory Total,47,80.44376763
2019,Saskatchewan,Provincial Inventory Total,47,78.01624214
2020,Saskatchewan,Provincial Inventory Total,47,65.89415934
1990,Saskatchewan,Oil and Gas,47,13.72240133
1991,Saskatchewan,Oil and Gas,47,14.08582368
1992,Saskatchewan,Oil and Gas,47,17.0370401
1993,Saskatchewan,Oil and Gas,47,19.35109093
1994,Saskatchewan,Oil and Gas,47,20.58429278
1995,Saskatchewan,Oil and Gas,47,22.13076187
1996,Saskatchewan,Oil and Gas,47,22.91165901
1997,Saskatchewan,Oil and Gas,47,25.43560732
1998,Saskatchewan,Oil and Gas,47,25.4113322
1999,Saskatchewan,Oil and Gas,47,26.14966347
2000,Saskatchewan,Oil and Gas,47,28.41478328
2001,Saskatchewan,Oil and Gas,47,27.96080443
2002,Saskatchewan,Oil and Gas,47,28.5148465
2003,Saskatchewan,Oil and Gas,47,28.64999745
2004,Saskatchewan,Oil and Gas,47,29.29818864
2005,Saskatchewan,Oil and Gas,47,28.9742335
2006,Saskatchewan,Oil and Gas,47,28.63829028
2007,Saskatchewan,Oil and Gas,47,28.97623992
2008,Saskatchewan,Oil and Gas,47,27.99500414
2009,Saskatchewan,Oil and Gas,47,26.51981351
2010,Saskatchewan,Oil and Gas,47,25.69028229
2011,Saskatchewan,Oil and Gas,47,25.43057628
2012,Saskatchewan,Oil and Gas,47,26.48518692
2013,Saskatchewan,Oil and Gas,47,27.39115471
2014,Saskatchewan,Oil and Gas,47,29.77080503
2015,Saskatchewan,Oil and Gas,47,29.96389846
2016,Saskatchewan,Oil and Gas,47,27.85120815
2017,Saskatchewan,Oil and Gas,47,28.1968469
2018,Saskatchewan,Oil and Gas,47,27.76700161
2019,Saskatchewan,Oil and Gas,47,26.51861694
2020,Saskatchewan,Oil and Gas,47,17.32464886
1990,Saskatchewan,Electricity,47,11.12682686
1991,Saskatchewan,Electricity,47,11.30049996
1992,Saskatchewan,Electricity,47,12.83281854
1993,Saskatchewan,Electricity,47,13.02912641
1994,Saskatchewan,Electricity,47,13.84858605
1995,Saskatchewan,Electricity,47,14.32559174
1996,Saskatchewan,Electricity,47,14.33337877
1997,Saskatchewan,Electricity,47,15.00162791
1998,Saskatchewan,Electricity,47,15.15234846
1999,Saskatchewan,Electricity,47,14.82422522
2000,Saskatchewan,Electricity,47,13.77127921
2001,Saskatchewan,Electricity,47,14.27652173
2002,Saskatchewan,Electricity,47,14.1395822
2003,Saskatchewan,Electricity,47,15.04148914
2004,Saskatchewan,Electricity,47,15.59583734
2005,Saskatchewan,Electricity,47,14.2945175
2006,Saskatchewan,Electricity,47,13.84846886
2007,Saskatchewan,Electricity,47,14.39874828
2008,Saskatchewan,Electricity,47,14.13564052
2009,Saskatchewan,Electricity,47,15.03613635
2010,Saskatchewan,Electricity,47,14.94652556
2011,Saskatchewan,Electricity,47,14.24335274
2012,Saskatchewan,Electricity,47,14.72576029
2013,Saskatchewan,Electricity,47,13.63802143
2014,Saskatchewan,Electricity,47,13.79415665
2015,Saskatchewan,Electricity,47,14.75509567
2016,Saskatchewan,Electricity,47,14.66761903
2017,Saskatchewan,Electricity,47,15.27760984
2018,Saskatchewan,Electricity,47,14.91358736
2019,Saskatchewan,Electricity,47,14.82503912
2020,Saskatchewan,Electricity,47,12.60693492
1990,Saskatchewan,Transport,47,5.483066395
1991,Saskatchewan,Transport,47,5.429998411
1992,Saskatchewan,Transport,47,5.482105583
1993,Saskatchewan,Transport,47,5.487885189
1994,Saskatchewan,Transport,47,5.609121602
1995,Saskatchewan,Transport,47,5.476935872
1996,Saskatchewan,Transport,47,5.665157254
1997,Saskatchewan,Transport,47,5.728645901
1998,Saskatchewan,Transport,47,5.795505323
1999,Saskatchewan,Transport,47,6.008127116
2000,Saskatchewan,Transport,47,6.14502486
2001,Saskatchewan,Transport,47,6.15678884
2002,Saskatchewan,Transport,47,6.27086757
2003,Saskatchewan,Transport,47,6.460222438
2004,Saskatchewan,Transport,47,6.603351447
2005,Saskatchewan,Transport,47,6.49809063
2006,Saskatchewan,Transport,47,7.02378393
2007,Saskatchewan,Transport,47,7.543908313
2008,Saskatchewan,Transport,47,8.223414362
2009,Saskatchewan,Transport,47,8.495217806
2010,Saskatchewan,Transport,47,8.98689712
2011,Saskatchewan,Transport,47,8.582030818
2012,Saskatchewan,Transport,47,9.698419222
2013,Saskatchewan,Transport,47,10.46740029
2014,Saskatchewan,Transport,47,10.46143068
2015,Saskatchewan,Transport,47,10.85301322
2016,Saskatchewan,Transport,47,10.77141064
2017,Saskatchewan,Transport,47,11.16170761
2018,Saskatchewan,Transport,47,11.30275043
2019,Saskatchewan,Transport,47,11.05900797
2020,Saskatchewan,Transport,47,10.09344727
1990,Saskatchewan,Heavy Industry,47,1.610836069
1991,Saskatchewan,Heavy Industry,47,1.642332083
1992,Saskatchewan,Heavy Industry,47,1.360702227
1993,Saskatchewan,Heavy Industry,47,2.242978183
1994,Saskatchewan,Heavy Industry,47,2.681814296
1995,Saskatchewan,Heavy Industry,47,2.6998616
1996,Saskatchewan,Heavy Industry,47,2.677762211
1997,Saskatchewan,Heavy Industry,47,2.584290715
1998,Saskatchewan,Heavy Industry,47,2.528669137
1999,Saskatchewan,Heavy Industry,47,2.451073234
2000,Saskatchewan,Heavy Industry,47,2.426210387
2001,Saskatchewan,Heavy Industry,47,2.466412236
2002,Saskatchewan,Heavy Industry,47,2.427932968
2003,Saskatchewan,Heavy Industry,47,2.421431983
2004,Saskatchewan,Heavy Industry,47,2.464389658
2005,Saskatchewan,Heavy Industry,47,2.291543701
2006,Saskatchewan,Heavy Industry,47,2.4114655
2007,Saskatchewan,Heavy Industry,47,3.010749043
2008,Saskatchewan,Heavy Industry,47,3.458772255
2009,Saskatchewan,Heavy Industry,47,2.513788368
2010,Saskatchewan,Heavy Industry,47,3.023326927
2011,Saskatchewan,Heavy Industry,47,3.95636697
2012,Saskatchewan,Heavy Industry,47,3.948027488
2013,Saskatchewan,Heavy Industry,47,3.742569497
2014,Saskatchewan,Heavy Industry,47,3.441084323
2015,Saskatchewan,Heavy Industry,47,3.490916214
2016,Saskatchewan,Heavy Industry,47,3.377343373
2017,Saskatchewan,Heavy Industry,47,3.752942015
2018,Saskatchewan,Heavy Industry,47,4.653832571
2019,Saskatchewan,Heavy Industry,47,3.752360148
2020,Saskatchewan,Heavy Industry,47,3.983520174
1990,Saskatchewan,Buildings,47,3.097875957
1991,Saskatchewan,Buildings,47,3.217879374
1992,Saskatchewan,Buildings,47,3.0287542
1993,Saskatchewan,Buildings,47,3.535859812
1994,Saskatchewan,Buildings,47,3.308938593
1995,Saskatchewan,Buildings,47,3.281710593
1996,Saskatchewan,Buildings,47,3.811588242
1997,Saskatchewan,Buildings,47,3.25268034
1998,Saskatchewan,Buildings,47,3.148024993
1999,Saskatchewan,Buildings,47,3.537288374
2000,Saskatchewan,Buildings,47,3.680105449
2001,Saskatchewan,Buildings,47,3.522515681
2002,Saskatchewan,Buildings,47,4.009256226
2003,Saskatchewan,Buildings,47,3.625304054
2004,Saskatchewan,Buildings,47,3.453646498
2005,Saskatchewan,Buildings,47,3.305595384
2006,Saskatchewan,Buildings,47,3.220127695
2007,Saskatchewan,Buildings,47,3.054032656
2008,Saskatchewan,Buildings,47,3.25417004
2009,Saskatchewan,Buildings,47,3.615620127
2010,Saskatchewan,Buildings,47,3.544915143
2011,Saskatchewan,Buildings,47,3.32707887
2012,Saskatchewan,Buildings,47,3.128305956
2013,Saskatchewan,Buildings,47,3.336570091
2014,Saskatchewan,Buildings,47,3.359456508
2015,Saskatchewan,Buildings,47,3.18279216
2016,Saskatchewan,Buildings,47,3.379556739
2017,Saskatchewan,Buildings,47,3.647803504
2018,Saskatchewan,Buildings,47,4.032434216
2019,Saskatchewan,Buildings,47,4.222655005
2020,Saskatchewan,Buildings,47,3.850907686
1990,Saskatchewan,Agriculture,47,8.414444181
1991,Saskatchewan,Agriculture,47,8.679207811
1992,Saskatchewan,Agriculture,47,9.343399619
1993,Saskatchewan,Agriculture,47,9.996737386
