Year,data.Geography,data.Asset,GeoCode,Value
2020,data.Newfoundland and Labrador,data.Sewage infrastructure,10,0.1919
2020,data.Newfoundland and Labrador,data.Communications networks,10,0.361
2020,data.Newfoundland and Labrador,data.Electric power infrastructure,10,0.1463
2020,data.Newfoundland and Labrador,data.Oil and gas engineering construction,10,0.272
2020,data.Newfoundland and Labrador,data.Other engineering construction,10,0.1887
2020,data.Newfoundland and Labrador,data.Other machinery and equipment,10,0.17
2020,data.Newfoundland and Labrador,data.Transportation machinery and equipment,10,0.1248
2020,data.Prince Edward Island,data.Total assets,11,0.2204
2020,data.Prince Edward Island,data.Commercial buildings,11,0.1451
2020,data.Prince Edward Island,data.Institutional buildings,11,0.1396
2020,data.Prince Edward Island,data.Marine engineering infrastructure,11,0.228
2020,data.Prince Edward Island,data.Transportation engineering infrastructure,11,0.315
2020,data.Prince Edward Island,data.Waterworks infrastructure,11,0.229
2020,data.Prince Edward Island,data.Sewage infrastructure,11,0.2288
2020,data.Prince Edward Island,data.Communications networks,11,0.1946
2020,data.Prince Edward Island,data.Electric power infrastructure,11,0.0898
2020,data.Prince Edward Island,data.Oil and gas engineering construction,11,
2020,data.Prince Edward Island,data.Other engineering construction,11,0.2237
2020,data.Prince Edward Island,data.Other machinery and equipment,11,0.1688
2020,data.Prince Edward Island,data.Transportation machinery and equipment,11,0.1149
2020,data.Nova Scotia,data.Total assets,12,0.1564
2020,data.Nova Scotia,data.Commercial buildings,12,0.2106
2020,data.Nova Scotia,data.Institutional buildings,12,0.2102
2020,data.Nova Scotia,data.Marine engineering infrastructure,12,0.0718
2020,data.Nova Scotia,data.Transportation engineering infrastructure,12,0.1442
2020,data.Nova Scotia,data.Waterworks infrastructure,12,0.0722
2020,data.Nova Scotia,data.Sewage infrastructure,12,0.0714
2020,data.Nova Scotia,data.Communications networks,12,0.2038
2020,data.Nova Scotia,data.Electric power infrastructure,12,0.1196
2020,data.Nova Scotia,data.Oil and gas engineering construction,12,0.1369
2020,data.Nova Scotia,data.Other engineering construction,12,0.0711
2020,data.Nova Scotia,data.Other machinery and equipment,12,0.1475
2020,data.Nova Scotia,data.Transportation machinery and equipment,12,0.0738
2020,data.New Brunswick,data.Total assets,13,0.1371
2020,data.New Brunswick,data.Commercial buildings,13,0.1299
2020,data.New Brunswick,data.Institutional buildings,13,0.129
2020,data.New Brunswick,data.Marine engineering infrastructure,13,0.1501
2020,data.New Brunswick,data.Transportation engineering infrastructure,13,0.1584
2020,data.New Brunswick,data.Waterworks infrastructure,13,0.1501
2020,data.New Brunswick,data.Sewage infrastructure,13,0.1495
2020,data.New Brunswick,data.Communications networks,13,0.153
2020,data.New Brunswick,data.Electric power infrastructure,13,0.0819
2020,data.New Brunswick,data.Oil and gas engineering construction,13,0.2057
2020,data.New Brunswick,data.Other engineering construction,13,0.1493
2020,data.New Brunswick,data.Other machinery and equipment,13,0.1462
2020,data.New Brunswick,data.Transportation machinery and equipment,13,0.1054
2020,data.Quebec,data.Total assets,24,0.1841
2020,data.Quebec,data.Commercial buildings,24,0.172
2020,data.Quebec,data.Institutional buildings,24,0.1698
2020,data.Quebec,data.Marine engineering infrastructure,24,0.2418
2020,data.Quebec,data.Transportation engineering infrastructure,24,0.2315
2020,data.Quebec,data.Waterworks infrastructure,24,0.24
2020,data.Quebec,data.Sewage infrastructure,24,0.2371
2020,data.Quebec,data.Communications networks,24,0.1613
2020,data.Quebec,data.Electric power infrastructure,24,0.1016
2020,data.Quebec,data.Oil and gas engineering construction,24,0.1544
2020,data.Quebec,data.Other engineering construction,24,0.2421
2020,data.Quebec,data.Other machinery and equipment,24,0.1323
2020,data.Quebec,data.Transportation machinery and equipment,24,0.0826
2020,data.Ontario,data.Total assets,35,0.2363
2020,data.Ontario,data.Commercial buildings,35,0.1323
2020,data.Ontario,data.Institutional buildings,35,0.1303
2020,data.Ontario,data.Marine engineering infrastructure,35,0.2433
2020,data.Ontario,data.Transportation engineering infrastructure,35,0.3376
2020,data.Ontario,data.Waterworks infrastructure,35,0.2452
2020,data.Ontario,data.Sewage infrastructure,35,0.2452
2020,data.Ontario,data.Communications networks,35,0.2723
2020,data.Ontario,data.Electric power infrastructure,35,0.1979
2020,data.Ontario,data.Oil and gas engineering construction,35,0.2446
2020,data.Ontario,data.Other engineering construction,35,0.2446
2020,data.Ontario,data.Other machinery and equipment,35,0.1883
2020,data.Ontario,data.Transportation machinery and equipment,35,0.17
2020,data.Manitoba,data.Total assets,46,0.2417
2020,data.Manitoba,data.Commercial buildings,46,0.1884
2020,data.Manitoba,data.Institutional buildings,46,0.1871
2020,data.Manitoba,data.Marine engineering infrastructure,46,0.26
2020,data.Manitoba,data.Transportation engineering infrastructure,46,0.3151
2020,data.Manitoba,data.Waterworks infrastructure,46,0.2612
2020,data.Manitoba,data.Sewage infrastructure,46,0.2611
2020,data.Manitoba,data.Communications networks,46,0.2434
2020,data.Manitoba,data.Electric power infrastructure,46,0.2209
2020,data.Manitoba,data.Oil and gas engineering construction,46,0.4586
2020,data.Manitoba,data.Other engineering construction,46,0.2599
2020,data.Manitoba,data.Other machinery and equipment,46,0.1922
2020,data.Manitoba,data.Transportation machinery and equipment,46,0.1395
2020,data.Saskatchewan,data.Total assets,47,0.3613
2020,data.Saskatchewan,data.Commercial buildings,47,0.2237
2020,data.Saskatchewan,data.Institutional buildings,47,0.2236
2020,data.Saskatchewan,data.Marine engineering infrastructure,47,0.3498
2020,data.Saskatchewan,data.Transportation engineering infrastructure,47,0.4759
2020,data.Saskatchewan,data.Waterworks infrastructure,47,0.3568
2020,data.Saskatchewan,data.Sewage infrastructure,47,0.3577
2020,data.Saskatchewan,data.Communications networks,47,0.4555
2020,data.Saskatchewan,data.Electric power infrastructure,47,0.3055
2020,data.Saskatchewan,data.Oil and gas engineering construction,47,0.4426
2020,data.Saskatchewan,data.Other engineering construction,47,0.3566
2020,data.Saskatchewan,data.Other machinery and equipment,47,0.2109
2020,data.Saskatchewan,data.Transportation machinery and equipment,47,0.2125
2020,data.Alberta,data.Total assets,48,0.2911
2020,data.Alberta,data.Commercial buildings,48,0.2645
2020,data.Alberta,data.Institutional buildings,48,0.2642
2020,data.Alberta,data.Marine engineering infrastructure,48,0.3279
2020,data.Alberta,data.Transportation engineering infrastructure,48,0.3934
2020,data.Alberta,data.Waterworks infrastructure,48,0.3295
2020,data.Alberta,data.Sewage infrastructure,48,0.3295
2020,data.Alberta,data.Communications networks,48,0.2466
2020,data.Alberta,data.Electric power infrastructure,48,0.2276
2020,data.Alberta,data.Oil and gas engineering construction,48,0.2184
2020,data.Alberta,data.Other engineering construction,48,0.3295
2020,data.Alberta,data.Other machinery and equipment,48,0.1928
2020,data.Alberta,data.Transportation machinery and equipment,48,0.1573
2020,data.British Columbia,data.Total assets,59,0.2257
2020,data.British Columbia,data.Commercial buildings,59,0.187
2020,data.British Columbia,data.Institutional buildings,59,0.1841
2020,data.British Columbia,data.Marine engineering infrastructure,59,0.2249
2020,data.British Columbia,data.Transportation engineering infrastructure,59,0.2932
2020,data.British Columbia,data.Waterworks infrastructure,59,0.2257
2020,data.British Columbia,data.Sewage infrastructure,59,0.2248
2020,data.British Columbia,data.Communications networks,59,0.2052
2020,data.British Columbia,data.Electric power infrastructure,59,0.2157
2020,data.British Columbia,data.Oil and gas engineering construction,59,0.2017
2020,data.British Columbia,data.Other engineering construction,59,0.2266
2020,data.British Columbia,data.Other machinery and equipment,59,0.1346
2020,data.British Columbia,data.Transportation machinery and equipment,59,0.1113
2020,data.Yukon,data.Total assets,60,0.1616
2020,data.Yukon,data.Commercial buildings,60,0.1001
2020,data.Yukon,data.Institutional buildings,60,0.1018
2020,data.Yukon,data.Marine engineering infrastructure,60,0.6215
2020,data.Yukon,data.Transportation engineering infrastructure,60,0.1466
2020,data.Yukon,data.Waterworks infrastructure,60,0.6218
2020,data.Yukon,data.Sewage infrastructure,60,0.6219
2020,data.Yukon,data.Communications networks,60,0.1588
2020,data.Yukon,data.Electric power infrastructure,60,0.0728
2020,data.Yukon,data.Oil and gas engineering construction,60,
2020,data.Yukon,data.Other engineering construction,60,0.6312
2020,data.Yukon,data.Other machinery and equipment,60,0.1484
2020,data.Yukon,data.Transportation machinery and equipment,60,0.0754
2020,data.Northwest Territories,data.Total assets,61,0.2688
2020,data.Northwest Territories,data.Commercial buildings,61,0.2784
2020,data.Northwest Territories,data.Institutional buildings,61,0.2793
2020,data.Northwest Territories,data.Marine engineering infrastructure,61,0.4591
2020,data.Northwest Territories,data.Transportation engineering infrastructure,61,0.2763
2020,data.Northwest Territories,data.Waterworks infrastructure,61,0.4687
2020,data.Northwest Territories,data.Sewage infrastructure,61,0.4694
2020,data.Northwest Territories,data.Communications networks,61,0.2517
2020,data.Northwest Territories,data.Electric power infrastructure,61,0.1754
2020,data.Northwest Territories,data.Oil and gas engineering construction,61,0.1705
2020,data.Northwest Territories,data.Other engineering construction,61,0.4587
2020,data.Northwest Territories,data.Other machinery and equipment,61,0.1906
2020,data.Northwest Territories,data.Transportation machinery and equipment,61,0.5129
2020,data.Nunavut,data.Total assets,62,0.1984
2020,data.Nunavut,data.Commercial buildings,62,0.245
2020,data.Nunavut,data.Institutional buildings,62,0.2449
2020,data.Nunavut,data.Marine engineering infrastructure,62,0.2077
2020,data.Nunavut,data.Transportation engineering infrastructure,62,0.2467
2020,data.Nunavut,data.Waterworks infrastructure,62,0.2072
2020,data.Nunavut,data.Sewage infrastructure,62,0.2114
2020,data.Nunavut,data.Communications networks,62,0.0544
2020,data.Nunavut,data.Electric power infrastructure,62,0.048
2020,data.Nunavut,data.Oil and gas engineering construction,62,
2020,data.Nunavut,data.Other engineering construction,62,0.2075
2020,data.Nunavut,data.Other machinery and equipment,62,0.1014
2020,data.Nunavut,data.Transportation machinery and equipment,62,0.2289
2021,data.Canada,data.Commercial buildings,,0.163
2021,data.Canada,data.Institutional buildings,,0.1629
2021,data.Canada,data.Marine engineering infrastructure,,0.2045
2021,data.Canada,data.Transportation engineering infrastructure,,0.2742
2021,data.Canada,data.Waterworks infrastructure,,0.2371
2021,data.Canada,data.Sewage infrastructure,,0.2328
2021,data.Canada,data.Communications networks,,0.2033
2021,data.Canada,data.Electric power infrastructure,,0.1646
2021,data.Canada,data.Oil and gas engineering construction,,0.2087
2021,data.Canada,data.Other engineering construction,,0.2319
2021,data.Canada,data.Other machinery and equipment,,0.1826
2021,data.Canada,data.Transportation machinery and equipment,,0.1445
2021,data.Newfoundland and Labrador,data.Total assets,10,0.1718
2021,data.Newfoundland and Labrador,data.Commercial buildings,10,0.1662
2021,data.Newfoundland and Labrador,data.Institutional buildings,10,0.1685
2021,data.Newfoundland and Labrador,data.Marine engineering infrastructure,10,0.1763
2021,data.Newfoundland and Labrador,data.Transportation engineering infrastructure,10,0.2501
2021,data.Newfoundland and Labrador,data.Waterworks infrastructure,10,0.1787
2021,data.Newfoundland and Labrador,data.Sewage infrastructure,10,0.1787
2021,data.Newfoundland and Labrador,data.Communications networks,10,0.3059
2021,data.Newfoundland and Labrador,data.Electric power infrastructure,10,0.1328
2021,data.Newfoundland and Labrador,data.Oil and gas engineering construction,10,
2021,data.Newfoundland and Labrador,data.Other engineering construction,10,0.1757
2021,data.Newfoundland and Labrador,data.Other machinery and equipment,10,0.1675
2021,data.Newfoundland and Labrador,data.Transportation machinery and equipment,10,0.121
2021,data.Prince Edward Island,data.Total assets,11,0.2051
2021,data.Prince Edward Island,data.Commercial buildings,11,0.1347
2021,data.Prince Edward Island,data.Institutional buildings,11,0.1325
2021,data.Prince Edward Island,data.Marine engineering infrastructure,11,0.2124
2021,data.Prince Edward Island,data.Transportation engineering infrastructure,11,0.2842
2021,data.Prince Edward Island,data.Waterworks infrastructure,11,0.2132
2021,data.Prince Edward Island,data.Sewage infrastructure,11,0.213
2021,data.Prince Edward Island,data.Communications networks,11,0.1649
2021,data.Prince Edward Island,data.Electric power infrastructure,11,0.0815
2021,data.Prince Edward Island,data.Oil and gas engineering construction,11,
2021,data.Prince Edward Island,data.Other engineering construction,11,0.2085
2021,data.Prince Edward Island,data.Other machinery and equipment,11,0.1646
2021,data.Prince Edward Island,data.Transportation machinery and equipment,11,0.1114
2021,data.Nova Scotia,data.Total assets,12,0.1389
2021,data.Nova Scotia,data.Commercial buildings,12,0.1955
2021,data.Nova Scotia,data.Institutional buildings,12,0.1985
2021,data.Nova Scotia,data.Marine engineering infrastructure,12,0.0669
2021,data.Nova Scotia,data.Transportation engineering infrastructure,12,0.1301
2021,data.Nova Scotia,data.Waterworks infrastructure,12,0.0672
2021,data.Nova Scotia,data.Sewage infrastructure,12,0.0665
2021,data.Nova Scotia,data.Communications networks,12,0.1727
2021,data.Nova Scotia,data.Electric power infrastructure,12,0.1086
2021,data.Nova Scotia,data.Oil and gas engineering construction,12,0.1314
2021,data.Nova Scotia,data.Other engineering construction,12,0.0664
2021,data.Nova Scotia,data.Other machinery and equipment,12,0.1447
2021,data.Nova Scotia,data.Transportation machinery and equipment,12,0.0762
2021,data.New Brunswick,data.Total assets,13,0.1261
2021,data.New Brunswick,data.Commercial buildings,13,0.1243
2021,data.New Brunswick,data.Institutional buildings,13,0.1241
2021,data.New Brunswick,data.Marine engineering infrastructure,13,0.1398
2021,data.New Brunswick,data.Transportation engineering infrastructure,13,0.1429
2021,data.New Brunswick,data.Waterworks infrastructure,13,0.1397
2021,data.New Brunswick,data.Sewage infrastructure,13,0.1392
2021,data.New Brunswick,data.Communications networks,13,0.1297
2021,data.New Brunswick,data.Electric power infrastructure,13,0.0743
2021,data.New Brunswick,data.Oil and gas engineering construction,13,0.1974
2021,data.New Brunswick,data.Other engineering construction,13,0.1391
2021,data.New Brunswick,data.Other machinery and equipment,13,0.153
2021,data.New Brunswick,data.Transportation machinery and equipment,13,0.1109
2021,data.Quebec,data.Total assets,24,0.1646
2021,data.Quebec,data.Commercial buildings,24,0.1581
2021,data.Quebec,data.Institutional buildings,24,0.1588
2021,data.Quebec,data.Marine engineering infrastructure,24,0.2251
2021,data.Quebec,data.Transportation engineering infrastructure,24,0.2089
2021,data.Quebec,data.Waterworks infrastructure,24,0.2234
2021,data.Quebec,data.Sewage infrastructure,24,0.2208
2021,data.Quebec,data.Communications networks,24,0.1367
2021,data.Quebec,data.Electric power infrastructure,24,0.0922
2021,data.Quebec,data.Oil and gas engineering construction,24,0.1482
2021,data.Quebec,data.Other engineering construction,24,0.2254
2021,data.Quebec,data.Other machinery and equipment,24,0.1268
2021,data.Quebec,data.Transportation machinery and equipment,24,0.0843
2021,data.Ontario,data.Total assets,35,0.216
2021,data.Ontario,data.Commercial buildings,35,0.1205
2021,data.Ontario,data.Institutional buildings,35,0.1196
2021,data.Ontario,data.Marine engineering infrastructure,35,0.2264
2021,data.Ontario,data.Transportation engineering infrastructure,35,0.3046
2021,data.Ontario,data.Waterworks infrastructure,35,0.2283
2021,data.Ontario,data.Sewage infrastructure,35,0.2283
2021,data.Ontario,data.Communications networks,35,0.2307
2021,data.Ontario,data.Electric power infrastructure,35,0.1797
2021,data.Ontario,data.Oil and gas engineering construction,35,0.2347
2021,data.Ontario,data.Other engineering construction,35,0.2277
2021,data.Ontario,data.Other machinery and equipment,35,0.1875
2021,data.Ontario,data.Transportation machinery and equipment,35,0.1733
2021,data.Manitoba,data.Total assets,46,0.2227
2021,data.Manitoba,data.Commercial buildings,46,0.1771
2021,data.Manitoba,data.Institutional buildings,46,0.1771
2021,data.Manitoba,data.Marine engineering infrastructure,46,0.2421
2021,data.Manitoba,data.Transportation engineering infrastructure,46,0.2842
2021,data.Manitoba,data.Waterworks infrastructure,46,0.2432
2021,data.Manitoba,data.Sewage infrastructure,46,0.2432
2021,data.Manitoba,data.Communications networks,46,0.2064
2021,data.Manitoba,data.Electric power infrastructure,46,0.2006
2021,data.Manitoba,data.Oil and gas engineering construction,46,0.4402
2021,data.Manitoba,data.Other engineering construction,46,0.2421
2021,data.Manitoba,data.Other machinery and equipment,46,0.1957
2021,data.Manitoba,data.Transportation machinery and equipment,46,0.1411
2021,data.Saskatchewan,data.Total assets,47,0.3292
2021,data.Saskatchewan,data.Commercial buildings,47,0.2147
2021,data.Saskatchewan,data.Institutional buildings,47,0.215
2021,data.Saskatchewan,data.Marine engineering infrastructure,47,0.3257
2021,data.Saskatchewan,data.Transportation engineering infrastructure,47,0.4293
2021,data.Saskatchewan,data.Waterworks infrastructure,47,0.3322
2021,data.Saskatchewan,data.Sewage infrastructure,47,0.3333
2021,data.Saskatchewan,data.Communications networks,47,0.386
2021,data.Saskatchewan,data.Electric power infrastructure,47,0.2773
2021,data.Saskatchewan,data.Oil and gas engineering construction,47,0.4248
2021,data.Saskatchewan,data.Other engineering construction,47,0.3334
2021,data.Saskatchewan,data.Other machinery and equipment,47,0.2102
2021,data.Saskatchewan,data.Transportation machinery and equipment,47,0.2168
2021,data.Alberta,data.Total assets,48,0.259
2021,data.Alberta,data.Commercial buildings,48,0.2497
2021,data.Alberta,data.Institutional buildings,48,0.2525
2021,data.Alberta,data.Marine engineering infrastructure,48,0.3053
2021,data.Alberta,data.Transportation engineering infrastructure,48,0.3549
2021,data.Alberta,data.Waterworks infrastructure,48,0.3067
2021,data.Alberta,data.Sewage infrastructure,48,0.3068
2021,data.Alberta,data.Communications networks,48,0.2089
2021,data.Alberta,data.Electric power infrastructure,48,0.2067
2021,data.Alberta,data.Oil and gas engineering construction,48,0.2096
2021,data.Alberta,data.Other engineering construction,48,0.3067
2021,data.Alberta,data.Other machinery and equipment,48,0.1852
2021,data.Alberta,data.Transportation machinery and equipment,48,0.1593
2021,data.British Columbia,data.Total assets,59,0.2074
2021,data.British Columbia,data.Commercial buildings,59,0.1788
2021,data.British Columbia,data.Institutional buildings,59,0.1777
2021,data.British Columbia,data.Marine engineering infrastructure,59,0.2094
2021,data.British Columbia,data.Transportation engineering infrastructure,59,0.2646
2021,data.British Columbia,data.Waterworks infrastructure,59,0.2102
2021,data.British Columbia,data.Sewage infrastructure,59,0.2094
2021,data.British Columbia,data.Communications networks,59,0.1739
2021,data.British Columbia,data.Electric power infrastructure,59,0.1958
2021,data.British Columbia,data.Oil and gas engineering construction,59,0.1936
2021,data.British Columbia,data.Other engineering construction,59,0.2109
2021,data.British Columbia,data.Other machinery and equipment,59,0.1275
2021,data.British Columbia,data.Transportation machinery and equipment,59,0.1129
2021,data.Yukon,data.Total assets,60,0.1561
2021,data.Yukon,data.Commercial buildings,60,0.0933
2021,data.Yukon,data.Institutional buildings,60,0.0962
2021,data.Yukon,data.Marine engineering infrastructure,60,0.5779
2021,data.Yukon,data.Transportation engineering infrastructure,60,0.1321
2021,data.Yukon,data.Waterworks infrastructure,60,0.5787
2021,data.Yukon,data.Sewage infrastructure,60,0.5775
2021,data.Yukon,data.Communications networks,60,0.1346
2021,data.Yukon,data.Electric power infrastructure,60,0.066
2021,data.Yukon,data.Oil and gas engineering construction,60,
2021,data.Yukon,data.Other engineering construction,60,0.5819
2021,data.Yukon,data.Other machinery and equipment,60,0.2101
2021,data.Yukon,data.Transportation machinery and equipment,60,0.0731
2021,data.Northwest Territories,data.Total assets,61,0.2536
2021,data.Northwest Territories,data.Commercial buildings,61,0.2599
2021,data.Northwest Territories,data.Institutional buildings,61,0.2643
2021,data.Northwest Territories,data.Marine engineering infrastructure,61,0.4314
2021,data.Northwest Territories,data.Transportation engineering infrastructure,61,0.2493
2021,data.Northwest Territories,data.Waterworks infrastructure,61,0.4364
2021,data.Northwest Territories,data.Sewage infrastructure,61,0.4371
2021,data.Northwest Territories,data.Communications networks,61,0.2133
2021,data.Northwest Territories,data.Electric power infrastructure,61,0.1593
2021,data.Northwest Territories,data.Oil and gas engineering construction,61,0.1644
2021,data.Northwest Territories,data.Other engineering construction,61,0.426
2021,data.Northwest Territories,data.Other machinery and equipment,61,0.1866
2021,data.Northwest Territories,data.Transportation machinery and equipment,61,0.4975
2021,data.Nunavut,data.Total assets,62,0.1644
2021,data.Nunavut,data.Commercial buildings,62,0.2286
2021,data.Nunavut,data.Institutional buildings,62,0.2314
2021,data.Nunavut,data.Marine engineering infrastructure,62,0.1933
2021,data.Nunavut,data.Transportation engineering infrastructure,62,0.2226
2021,data.Nunavut,data.Waterworks infrastructure,62,0.1925
2021,data.Nunavut,data.Sewage infrastructure,62,0.1955
2021,data.Nunavut,data.Communications networks,62,0.0461
2021,data.Nunavut,data.Electric power infrastructure,62,0.0439
2021,data.Nunavut,data.Oil and gas engineering construction,62,
2021,data.Nunavut,data.Other engineering construction,62,0.1931
2021,data.Nunavut,data.Other machinery and equipment,62,0.0962
2021,data.Nunavut,data.Transportation machinery and equipment,62,0.2365
2022,data.Canada,data.Commercial buildings,,0.1477
2022,data.Canada,data.Institutional buildings,,0.1474
2022,data.Canada,data.Marine engineering infrastructure,,0.189
2022,data.Canada,data.Transportation engineering infrastructure,,0.2417
2022,data.Canada,data.Waterworks infrastructure,,0.2185
2022,data.Canada,data.Sewage infrastructure,,0.2154
2022,data.Canada,data.Communications networks,,0.1769
2022,data.Canada,data.Electric power infrastructure,,0.1479
2022,data.Canada,data.Oil and gas engineering construction,,0.1946
2022,data.Canada,data.Other engineering construction,,0.211
2022,data.Canada,data.Other machinery and equipment,,0.1631
2022,data.Canada,data.Transportation machinery and equipment,,0.1422
2022,data.Newfoundland and Labrador,data.Total assets,10,0.168
2022,data.Newfoundland and Labrador,data.Commercial buildings,10,0.1549
2022,data.Newfoundland and Labrador,data.Institutional buildings,10,0.1571
2022,data.Newfoundland and Labrador,data.Marine engineering infrastructure,10,0.1607
2022,data.Newfoundland and Labrador,data.Transportation engineering infrastructure,10,0.2208
2022,data.Newfoundland and Labrador,data.Waterworks infrastructure,10,0.1637
2022,data.Newfoundland and Labrador,data.Sewage infrastructure,10,0.1637
2022,data.Newfoundland and Labrador,data.Communications networks,10,0.2672
2022,data.Newfoundland and Labrador,data.Electric power infrastructure,10,0.1197
2022,data.Newfoundland and Labrador,data.Oil and gas engineering construction,10,
2022,data.Newfoundland and Labrador,data.Other engineering construction,10,0.1608
2022,data.Newfoundland and Labrador,data.Other machinery and equipment,10,0.1486
2022,data.Newfoundland and Labrador,data.Transportation machinery and equipment,10,0.1043
2022,data.Prince Edward Island,data.Total assets,11,0.1798
2022,data.Prince Edward Island,data.Commercial buildings,11,0.1229
2022,data.Prince Edward Island,data.Institutional buildings,11,0.1232
2022,data.Prince Edward Island,data.Marine engineering infrastructure,11,0.1945
2022,data.Prince Edward Island,data.Transportation engineering infrastructure,11,0.2508
2022,data.Prince Edward Island,data.Waterworks infrastructure,11,0.1953
2022,data.Prince Edward Island,data.Sewage infrastructure,11,0.1951
2022,data.Prince Edward Island,data.Communications networks,11,0.144
2022,data.Prince Edward Island,data.Electric power infrastructure,11,0.0735
2022,data.Prince Edward Island,data.Oil and gas engineering construction,11,
2022,data.Prince Edward Island,data.Other engineering construction,11,0.1909
2022,data.Prince Edward Island,data.Other machinery and equipment,11,0.1479
2022,data.Prince Edward Island,data.Transportation machinery and equipment,11,0.096
2022,data.Nova Scotia,data.Total assets,12,0.1246
2022,data.Nova Scotia,data.Commercial buildings,12,0.1783
2022,data.Nova Scotia,data.Institutional buildings,12,0.1838
2022,data.Nova Scotia,data.Marine engineering infrastructure,12,0.0613
2022,data.Nova Scotia,data.Transportation engineering infrastructure,12,0.1148
2022,data.Nova Scotia,data.Waterworks infrastructure,12,0.0616
2022,data.Nova Scotia,data.Sewage infrastructure,12,0.0609
2022,data.Nova Scotia,data.Communications networks,12,0.1508
2022,data.Nova Scotia,data.Electric power infrastructure,12,0.0979
2022,data.Nova Scotia,data.Oil and gas engineering construction,12,0.1224
2022,data.Nova Scotia,data.Other engineering construction,12,0.0609
2022,data.Nova Scotia,data.Other machinery and equipment,12,0.1187
2022,data.Nova Scotia,data.Transportation machinery and equipment,12,0.0672
2022,data.New Brunswick,data.Total assets,13,0.1077
2022,data.New Brunswick,data.Commercial buildings,13,0.1101
2022,data.New Brunswick,data.Institutional buildings,13,0.1125
2022,data.New Brunswick,data.Marine engineering infrastructure,13,0.128
2022,data.New Brunswick,data.Transportation engineering infrastructure,13,0.1261
2022,data.New Brunswick,data.Waterworks infrastructure,13,0.128
2022,data.New Brunswick,data.Sewage infrastructure,13,0.1275
2022,data.New Brunswick,data.Communications networks,13,0.1133
2022,data.New Brunswick,data.Electric power infrastructure,13,0.067
2022,data.New Brunswick,data.Oil and gas engineering construction,13,0.1839
2022,data.New Brunswick,data.Other engineering construction,13,0.1274
2022,data.New Brunswick,data.Other machinery and equipment,13,0.1118
2022,data.New Brunswick,data.Transportation machinery and equipment,13,0.1035
2022,data.Quebec,data.Total assets,24,0.1509
2022,data.Quebec,data.Commercial buildings,24,0.14
2022,data.Quebec,data.Institutional buildings,24,0.1431
2022,data.Quebec,data.Marine engineering infrastructure,24,0.2062
2022,data.Quebec,data.Transportation engineering infrastructure,24,0.1843
2022,data.Quebec,data.Waterworks infrastructure,24,0.2047
2022,data.Quebec,data.Sewage infrastructure,24,0.2022
2022,data.Quebec,data.Communications networks,24,0.1194
2022,data.Quebec,data.Electric power infrastructure,24,0.0831
2022,data.Quebec,data.Oil and gas engineering construction,24,0.138
2022,data.Quebec,data.Other engineering construction,24,0.2064
2022,data.Quebec,data.Other machinery and equipment,24,0.1177
2022,data.Quebec,data.Transportation machinery and equipment,24,0.0821
2022,data.Ontario,data.Total assets,35,0.1962
2022,data.Ontario,data.Commercial buildings,35,0.1038
2022,data.Ontario,data.Institutional buildings,35,0.1056
2022,data.Ontario,data.Marine engineering infrastructure,35,0.2074
2022,data.Ontario,data.Transportation engineering infrastructure,35,0.2688
2022,data.Ontario,data.Waterworks infrastructure,35,0.2091
2022,data.Ontario,data.Sewage infrastructure,35,0.2091
2022,data.Ontario,data.Communications networks,35,0.2015
2022,data.Ontario,data.Electric power infrastructure,35,0.1621
2022,data.Ontario,data.Oil and gas engineering construction,35,0.2187
2022,data.Ontario,data.Other engineering construction,35,0.2085
2022,data.Ontario,data.Other machinery and equipment,35,0.1694
2022,data.Ontario,data.Transportation machinery and equipment,35,0.1682
2022,data.Manitoba,data.Total assets,46,0.2082
2022,data.Manitoba,data.Commercial buildings,46,0.1633
2022,data.Manitoba,data.Institutional buildings,46,0.1642
2022,data.Manitoba,data.Marine engineering infrastructure,46,0.2217
2022,data.Manitoba,data.Transportation engineering infrastructure,46,0.2508
2022,data.Manitoba,data.Waterworks infrastructure,46,0.2227
2022,data.Manitoba,data.Sewage infrastructure,46,0.2227
2022,data.Manitoba,data.Communications networks,46,0.1801
2022,data.Manitoba,data.Electric power infrastructure,46,0.1808
2022,data.Manitoba,data.Oil and gas engineering construction,46,0.41
2022,data.Manitoba,data.Other engineering construction,46,0.2184
2022,data.Manitoba,data.Other machinery and equipment,46,0.1666
2022,data.Manitoba,data.Transportation machinery and equipment,46,0.1369
2022,data.Saskatchewan,data.Total assets,47,0.3018
2022,data.Saskatchewan,data.Commercial buildings,47,0.197
2022,data.Saskatchewan,data.Institutional buildings,47,0.1988
2022,data.Saskatchewan,data.Marine engineering infrastructure,47,0.2979
2022,data.Saskatchewan,data.Transportation engineering infrastructure,47,0.3788
2022,data.Saskatchewan,data.Waterworks infrastructure,47,0.3043
2022,data.Saskatchewan,data.Sewage infrastructure,47,0.3052
2022,data.Saskatchewan,data.Communications networks,47,0.3371
2022,data.Saskatchewan,data.Electric power infrastructure,47,0.2501
2022,data.Saskatchewan,data.Oil and gas engineering construction,47,0.3957
2022,data.Saskatchewan,data.Other engineering construction,47,0.3053
2022,data.Saskatchewan,data.Other machinery and equipment,47,0.1834
2022,data.Saskatchewan,data.Transportation machinery and equipment,47,0.2101
2022,data.Alberta,data.Total assets,48,0.2363
2022,data.Alberta,data.Commercial buildings,48,0.2251
