Year,data.Geography,data.Age group,data.Gender,GeoCode,Value
2020,data.Ontario,data.25 to 29 years,data.Men+,35,15.0
2020,data.Ontario,data.25 to 29 years,data.Women+,35,19.0
2020,data.Manitoba,"data.Total, 15 to 29 years",data.Total - Gender,46,13.0
2020,data.Manitoba,"data.Total, 15 to 29 years",data.Men+,46,13.0
2020,data.Manitoba,"data.Total, 15 to 29 years",data.Women+,46,13.0
2020,data.Manitoba,data.15 to 19 years,data.Total - Gender,46,7.0
2020,data.Manitoba,data.15 to 19 years,data.Men+,46,7.0
2020,data.Manitoba,data.15 to 19 years,data.Women+,46,6.0
2020,data.Manitoba,data.15 to 24 years,data.Total - Gender,46,11.0
2020,data.Manitoba,data.15 to 24 years,data.Men+,46,12.0
2020,data.Manitoba,data.15 to 24 years,data.Women+,46,10.0
2020,data.Manitoba,data.18 to 24 years,data.Total - Gender,46,13.0
2020,data.Manitoba,data.18 to 24 years,data.Men+,46,15.0
2020,data.Manitoba,data.18 to 24 years,data.Women+,46,12.0
2020,data.Manitoba,data.20 to 24 years,data.Total - Gender,46,15.0
2020,data.Manitoba,data.20 to 24 years,data.Men+,46,16.0
2020,data.Manitoba,data.20 to 24 years,data.Women+,46,14.0
2020,data.Manitoba,data.25 to 29 years,data.Total - Gender,46,17.0
2020,data.Manitoba,data.25 to 29 years,data.Men+,46,15.0
2020,data.Manitoba,data.25 to 29 years,data.Women+,46,19.0
2020,data.Saskatchewan,"data.Total, 15 to 29 years",data.Total - Gender,47,14.0
2020,data.Saskatchewan,"data.Total, 15 to 29 years",data.Men+,47,13.0
2020,data.Saskatchewan,"data.Total, 15 to 29 years",data.Women+,47,15.0
2020,data.Saskatchewan,data.15 to 19 years,data.Total - Gender,47,12.0
2020,data.Saskatchewan,data.15 to 19 years,data.Men+,47,13.0
2020,data.Saskatchewan,data.15 to 19 years,data.Women+,47,11.0
2020,data.Saskatchewan,data.15 to 24 years,data.Total - Gender,47,13.0
2020,data.Saskatchewan,data.15 to 24 years,data.Men+,47,13.0
2020,data.Saskatchewan,data.15 to 24 years,data.Women+,47,14.0
2020,data.Saskatchewan,data.18 to 24 years,data.Total - Gender,47,15.0
2020,data.Saskatchewan,data.18 to 24 years,data.Men+,47,14.0
2020,data.Saskatchewan,data.18 to 24 years,data.Women+,47,17.0
2020,data.Saskatchewan,data.20 to 24 years,data.Total - Gender,47,15.0
2020,data.Saskatchewan,data.20 to 24 years,data.Men+,47,13.0
2020,data.Saskatchewan,data.20 to 24 years,data.Women+,47,18.0
2020,data.Saskatchewan,data.25 to 29 years,data.Total - Gender,47,15.0
2020,data.Saskatchewan,data.25 to 29 years,data.Men+,47,14.0
2020,data.Saskatchewan,data.25 to 29 years,data.Women+,47,16.0
2020,data.Alberta,"data.Total, 15 to 29 years",data.Total - Gender,48,15.0
2020,data.Alberta,"data.Total, 15 to 29 years",data.Men+,48,15.0
2020,data.Alberta,"data.Total, 15 to 29 years",data.Women+,48,15.0
2020,data.Alberta,data.15 to 19 years,data.Total - Gender,48,8.0
2020,data.Alberta,data.15 to 19 years,data.Men+,48,10.0
2020,data.Alberta,data.15 to 19 years,data.Women+,48,7.0
2020,data.Alberta,data.15 to 24 years,data.Total - Gender,48,12.0
2020,data.Alberta,data.15 to 24 years,data.Men+,48,13.0
2020,data.Alberta,data.15 to 24 years,data.Women+,48,11.0
2020,data.Alberta,data.18 to 24 years,data.Total - Gender,48,15.0
2020,data.Alberta,data.18 to 24 years,data.Men+,48,16.0
2020,data.Alberta,data.18 to 24 years,data.Women+,48,14.0
2020,data.Alberta,data.20 to 24 years,data.Total - Gender,48,15.0
2020,data.Alberta,data.20 to 24 years,data.Men+,48,15.0
2020,data.Alberta,data.20 to 24 years,data.Women+,48,15.0
2020,data.Alberta,data.25 to 29 years,data.Total - Gender,48,20.0
2020,data.Alberta,data.25 to 29 years,data.Men+,48,18.0
2020,data.Alberta,data.25 to 29 years,data.Women+,48,23.0
2020,data.British Columbia,"data.Total, 15 to 29 years",data.Total - Gender,59,14.0
2020,data.British Columbia,"data.Total, 15 to 29 years",data.Men+,59,14.0
2020,data.British Columbia,"data.Total, 15 to 29 years",data.Women+,59,14.0
2020,data.British Columbia,data.15 to 19 years,data.Total - Gender,59,11.0
2020,data.British Columbia,data.15 to 19 years,data.Men+,59,11.0
2020,data.British Columbia,data.15 to 19 years,data.Women+,59,11.0
2020,data.British Columbia,data.15 to 24 years,data.Total - Gender,59,13.0
2020,data.British Columbia,data.15 to 24 years,data.Men+,59,14.0
2020,data.British Columbia,data.15 to 24 years,data.Women+,59,12.0
2020,data.British Columbia,data.18 to 24 years,data.Total - Gender,59,15.0
2020,data.British Columbia,data.18 to 24 years,data.Men+,59,16.0
2020,data.British Columbia,data.18 to 24 years,data.Women+,59,14.0
2020,data.British Columbia,data.20 to 24 years,data.Total - Gender,59,14.0
2020,data.British Columbia,data.20 to 24 years,data.Men+,59,16.0
2020,data.British Columbia,data.20 to 24 years,data.Women+,59,13.0
2020,data.British Columbia,data.25 to 29 years,data.Total - Gender,59,15.0
2020,data.British Columbia,data.25 to 29 years,data.Men+,59,15.0
2020,data.British Columbia,data.25 to 29 years,data.Women+,59,16.0
2020,data.Yukon,"data.Total, 15 to 29 years",data.Total - Gender,60,14.0
2020,data.Yukon,"data.Total, 15 to 29 years",data.Men+,60,15.0
2020,data.Yukon,"data.Total, 15 to 29 years",data.Women+,60,14.0
2020,data.Yukon,data.15 to 19 years,data.Total - Gender,60,12.0
2020,data.Yukon,data.15 to 19 years,data.Men+,60,
2020,data.Yukon,data.15 to 19 years,data.Women+,60,
2020,data.Yukon,data.15 to 24 years,data.Total - Gender,60,12.0
2020,data.Yukon,data.15 to 24 years,data.Men+,60,15.0
2020,data.Yukon,data.15 to 24 years,data.Women+,60,
2020,data.Yukon,data.18 to 24 years,data.Total - Gender,60,16.0
2020,data.Yukon,data.18 to 24 years,data.Men+,60,20.0
2020,data.Yukon,data.18 to 24 years,data.Women+,60,
2020,data.Yukon,data.20 to 24 years,data.Total - Gender,60,
2020,data.Yukon,data.20 to 24 years,data.Men+,60,
2020,data.Yukon,data.20 to 24 years,data.Women+,60,
2020,data.Yukon,data.25 to 29 years,data.Total - Gender,60,19.0
2020,data.Yukon,data.25 to 29 years,data.Men+,60,
2020,data.Yukon,data.25 to 29 years,data.Women+,60,25.0
2020,data.Northwest Territories,"data.Total, 15 to 29 years",data.Total - Gender,61,21.0
2020,data.Northwest Territories,"data.Total, 15 to 29 years",data.Men+,61,21.0
2020,data.Northwest Territories,"data.Total, 15 to 29 years",data.Women+,61,21.0
2020,data.Northwest Territories,data.15 to 19 years,data.Total - Gender,61,12.0
2020,data.Northwest Territories,data.15 to 19 years,data.Men+,61,
2020,data.Northwest Territories,data.15 to 19 years,data.Women+,61,
2020,data.Northwest Territories,data.15 to 24 years,data.Total - Gender,61,22.0
2020,data.Northwest Territories,data.15 to 24 years,data.Men+,61,23.0
2020,data.Northwest Territories,data.15 to 24 years,data.Women+,61,22.0
2020,data.Northwest Territories,data.18 to 24 years,data.Total - Gender,61,30.0
2020,data.Northwest Territories,data.18 to 24 years,data.Men+,61,33.0
2020,data.Northwest Territories,data.18 to 24 years,data.Women+,61,28.0
2020,data.Northwest Territories,data.20 to 24 years,data.Total - Gender,61,35.0
2020,data.Northwest Territories,data.20 to 24 years,data.Men+,61,36.0
2020,data.Northwest Territories,data.20 to 24 years,data.Women+,61,33.0
2020,data.Northwest Territories,data.25 to 29 years,data.Total - Gender,61,19.0
2020,data.Northwest Territories,data.25 to 29 years,data.Men+,61,19.0
2020,data.Northwest Territories,data.25 to 29 years,data.Women+,61,19.0
2020,data.Nunavut,"data.Total, 15 to 29 years",data.Total - Gender,62,37.0
2020,data.Nunavut,"data.Total, 15 to 29 years",data.Men+,62,39.0
2020,data.Nunavut,"data.Total, 15 to 29 years",data.Women+,62,34.0
2020,data.Nunavut,data.15 to 19 years,data.Total - Gender,62,26.0
2020,data.Nunavut,data.15 to 19 years,data.Men+,62,26.0
2020,data.Nunavut,data.15 to 19 years,data.Women+,62,
2020,data.Nunavut,data.15 to 24 years,data.Total - Gender,62,37.0
2020,data.Nunavut,data.15 to 24 years,data.Men+,62,39.0
2020,data.Nunavut,data.15 to 24 years,data.Women+,62,35.0
2020,data.Nunavut,data.18 to 24 years,data.Total - Gender,62,47.0
2020,data.Nunavut,data.18 to 24 years,data.Men+,62,51.0
2020,data.Nunavut,data.18 to 24 years,data.Women+,62,43.0
2020,data.Nunavut,data.20 to 24 years,data.Total - Gender,62,52.0
2020,data.Nunavut,data.20 to 24 years,data.Men+,62,55.0
2020,data.Nunavut,data.20 to 24 years,data.Women+,62,48.0
2020,data.Nunavut,data.25 to 29 years,data.Total - Gender,62,36.0
2020,data.Nunavut,data.25 to 29 years,data.Men+,62,39.0
2020,data.Nunavut,data.25 to 29 years,data.Women+,62,32.0
2021,data.Canada,"data.Total, 15 to 29 years",data.Men+,,15.0
2021,data.Canada,"data.Total, 15 to 29 years",data.Women+,,13.0
2021,data.Canada,data.15 to 19 years,data.Total - Gender,,7.0
2021,data.Canada,data.15 to 19 years,data.Men+,,8.0
2021,data.Canada,data.15 to 19 years,data.Women+,,5.0
2021,data.Canada,data.15 to 24 years,data.Total - Gender,,11.0
2021,data.Canada,data.15 to 24 years,data.Men+,,13.0
2021,data.Canada,data.15 to 24 years,data.Women+,,10.0
2021,data.Canada,data.18 to 24 years,data.Total - Gender,,15.0
2021,data.Canada,data.18 to 24 years,data.Men+,,17.0
2021,data.Canada,data.18 to 24 years,data.Women+,,12.0
2021,data.Canada,data.20 to 24 years,data.Total - Gender,,15.0
2021,data.Canada,data.20 to 24 years,data.Men+,,17.0
2021,data.Canada,data.20 to 24 years,data.Women+,,13.0
2021,data.Canada,data.25 to 29 years,data.Total - Gender,,18.0
2021,data.Canada,data.25 to 29 years,data.Men+,,17.0
2021,data.Canada,data.25 to 29 years,data.Women+,,18.0
2021,data.Newfoundland and Labrador,"data.Total, 15 to 29 years",data.Total - Gender,10,18.0
2021,data.Newfoundland and Labrador,"data.Total, 15 to 29 years",data.Men+,10,23.0
2021,data.Newfoundland and Labrador,"data.Total, 15 to 29 years",data.Women+,10,13.0
2021,data.Newfoundland and Labrador,data.15 to 19 years,data.Total - Gender,10,11.0
2021,data.Newfoundland and Labrador,data.15 to 19 years,data.Men+,10,13.0
2021,data.Newfoundland and Labrador,data.15 to 19 years,data.Women+,10,
2021,data.Newfoundland and Labrador,data.15 to 24 years,data.Total - Gender,10,16.0
2021,data.Newfoundland and Labrador,data.15 to 24 years,data.Men+,10,21.0
2021,data.Newfoundland and Labrador,data.15 to 24 years,data.Women+,10,10.0
2021,data.Newfoundland and Labrador,data.18 to 24 years,data.Total - Gender,10,20.0
2021,data.Newfoundland and Labrador,data.18 to 24 years,data.Men+,10,27.0
2021,data.Newfoundland and Labrador,data.18 to 24 years,data.Women+,10,12.0
2021,data.Newfoundland and Labrador,data.20 to 24 years,data.Total - Gender,10,20.0
2021,data.Newfoundland and Labrador,data.20 to 24 years,data.Men+,10,28.0
2021,data.Newfoundland and Labrador,data.20 to 24 years,data.Women+,10,12.0
2021,data.Newfoundland and Labrador,data.25 to 29 years,data.Total - Gender,10,23.0
2021,data.Newfoundland and Labrador,data.25 to 29 years,data.Men+,10,28.0
2021,data.Newfoundland and Labrador,data.25 to 29 years,data.Women+,10,19.0
2021,data.Prince Edward Island,"data.Total, 15 to 29 years",data.Total - Gender,11,13.0
2021,data.Prince Edward Island,"data.Total, 15 to 29 years",data.Men+,11,16.0
2021,data.Prince Edward Island,"data.Total, 15 to 29 years",data.Women+,11,10.0
2021,data.Prince Edward Island,data.15 to 19 years,data.Total - Gender,11,6.0
2021,data.Prince Edward Island,data.15 to 19 years,data.Men+,11,7.0
2021,data.Prince Edward Island,data.15 to 19 years,data.Women+,11,
2021,data.Prince Edward Island,data.15 to 24 years,data.Total - Gender,11,13.0
2021,data.Prince Edward Island,data.15 to 24 years,data.Men+,11,16.0
2021,data.Prince Edward Island,data.15 to 24 years,data.Women+,11,11.0
2021,data.Prince Edward Island,data.18 to 24 years,data.Total - Gender,11,17.0
2021,data.Prince Edward Island,data.18 to 24 years,data.Men+,11,21.0
2021,data.Prince Edward Island,data.18 to 24 years,data.Women+,11,13.0
2021,data.Prince Edward Island,data.20 to 24 years,data.Total - Gender,11,19.0
2021,data.Prince Edward Island,data.20 to 24 years,data.Men+,11,23.0
2021,data.Prince Edward Island,data.20 to 24 years,data.Women+,11,16.0
2021,data.Prince Edward Island,data.25 to 29 years,data.Total - Gender,11,12.0
2021,data.Prince Edward Island,data.25 to 29 years,data.Men+,11,15.0
2021,data.Prince Edward Island,data.25 to 29 years,data.Women+,11,9.0
2021,data.Nova Scotia,"data.Total, 15 to 29 years",data.Total - Gender,12,14.0
2021,data.Nova Scotia,"data.Total, 15 to 29 years",data.Men+,12,16.0
2021,data.Nova Scotia,"data.Total, 15 to 29 years",data.Women+,12,11.0
2021,data.Nova Scotia,data.15 to 19 years,data.Total - Gender,12,7.0
2021,data.Nova Scotia,data.15 to 19 years,data.Men+,12,10.0
2021,data.Nova Scotia,data.15 to 19 years,data.Women+,12,
2021,data.Nova Scotia,data.15 to 24 years,data.Total - Gender,12,12.0
2021,data.Nova Scotia,data.15 to 24 years,data.Men+,12,14.0
2021,data.Nova Scotia,data.15 to 24 years,data.Women+,12,9.0
2021,data.Nova Scotia,data.18 to 24 years,data.Total - Gender,12,15.0
2021,data.Nova Scotia,data.18 to 24 years,data.Men+,12,18.0
2021,data.Nova Scotia,data.18 to 24 years,data.Women+,12,12.0
2021,data.Nova Scotia,data.20 to 24 years,data.Total - Gender,12,15.0
2021,data.Nova Scotia,data.20 to 24 years,data.Men+,12,17.0
2021,data.Nova Scotia,data.20 to 24 years,data.Women+,12,13.0
2021,data.Nova Scotia,data.25 to 29 years,data.Total - Gender,12,17.0
2021,data.Nova Scotia,data.25 to 29 years,data.Men+,12,20.0
2021,data.Nova Scotia,data.25 to 29 years,data.Women+,12,15.0
2021,data.New Brunswick,"data.Total, 15 to 29 years",data.Total - Gender,13,15.0
2021,data.New Brunswick,"data.Total, 15 to 29 years",data.Men+,13,16.0
2021,data.New Brunswick,"data.Total, 15 to 29 years",data.Women+,13,14.0
2021,data.New Brunswick,data.15 to 19 years,data.Total - Gender,13,5.0
2021,data.New Brunswick,data.15 to 19 years,data.Men+,13,7.0
2021,data.New Brunswick,data.15 to 19 years,data.Women+,13,
2021,data.New Brunswick,data.15 to 24 years,data.Total - Gender,13,13.0
2021,data.New Brunswick,data.15 to 24 years,data.Men+,13,14.0
2021,data.New Brunswick,data.15 to 24 years,data.Women+,13,11.0
2021,data.New Brunswick,data.18 to 24 years,data.Total - Gender,13,18.0
2021,data.New Brunswick,data.18 to 24 years,data.Men+,13,20.0
2021,data.New Brunswick,data.18 to 24 years,data.Women+,13,15.0
2021,data.New Brunswick,data.20 to 24 years,data.Total - Gender,13,20.0
2021,data.New Brunswick,data.20 to 24 years,data.Men+,13,21.0
2021,data.New Brunswick,data.20 to 24 years,data.Women+,13,18.0
2021,data.New Brunswick,data.25 to 29 years,data.Total - Gender,13,19.0
2021,data.New Brunswick,data.25 to 29 years,data.Men+,13,19.0
2021,data.New Brunswick,data.25 to 29 years,data.Women+,13,19.0
2021,data.Quebec,"data.Total, 15 to 29 years",data.Total - Gender,24,12.0
2021,data.Quebec,"data.Total, 15 to 29 years",data.Men+,24,13.0
2021,data.Quebec,"data.Total, 15 to 29 years",data.Women+,24,10.0
2021,data.Quebec,data.15 to 19 years,data.Total - Gender,24,7.0
2021,data.Quebec,data.15 to 19 years,data.Men+,24,8.0
2021,data.Quebec,data.15 to 19 years,data.Women+,24,6.0
2021,data.Quebec,data.15 to 24 years,data.Total - Gender,24,9.0
2021,data.Quebec,data.15 to 24 years,data.Men+,24,12.0
2021,data.Quebec,data.15 to 24 years,data.Women+,24,7.0
2021,data.Quebec,data.18 to 24 years,data.Total - Gender,24,11.0
2021,data.Quebec,data.18 to 24 years,data.Men+,24,15.0
2021,data.Quebec,data.18 to 24 years,data.Women+,24,8.0
2021,data.Quebec,data.20 to 24 years,data.Total - Gender,24,12.0
2021,data.Quebec,data.20 to 24 years,data.Men+,24,15.0
2021,data.Quebec,data.20 to 24 years,data.Women+,24,8.0
2021,data.Quebec,data.25 to 29 years,data.Total - Gender,24,16.0
2021,data.Quebec,data.25 to 29 years,data.Men+,24,15.0
2021,data.Quebec,data.25 to 29 years,data.Women+,24,16.0
2021,data.Ontario,"data.Total, 15 to 29 years",data.Total - Gender,35,15.0
2021,data.Ontario,"data.Total, 15 to 29 years",data.Men+,35,16.0
2021,data.Ontario,"data.Total, 15 to 29 years",data.Women+,35,14.0
2021,data.Ontario,data.15 to 19 years,data.Total - Gender,35,6.0
2021,data.Ontario,data.15 to 19 years,data.Men+,35,7.0
2021,data.Ontario,data.15 to 19 years,data.Women+,35,4.0
2021,data.Ontario,data.15 to 24 years,data.Total - Gender,35,11.0
2021,data.Ontario,data.15 to 24 years,data.Men+,35,13.0
2021,data.Ontario,data.15 to 24 years,data.Women+,35,9.0
2021,data.Ontario,data.18 to 24 years,data.Total - Gender,35,15.0
2021,data.Ontario,data.18 to 24 years,data.Men+,35,18.0
2021,data.Ontario,data.18 to 24 years,data.Women+,35,12.0
2021,data.Ontario,data.20 to 24 years,data.Total - Gender,35,16.0
2021,data.Ontario,data.20 to 24 years,data.Men+,35,19.0
2021,data.Ontario,data.20 to 24 years,data.Women+,35,14.0
2021,data.Ontario,data.25 to 29 years,data.Total - Gender,35,21.0
2021,data.Ontario,data.25 to 29 years,data.Men+,35,21.0
2021,data.Ontario,data.25 to 29 years,data.Women+,35,21.0
2021,data.Manitoba,"data.Total, 15 to 29 years",data.Total - Gender,46,13.0
2021,data.Manitoba,"data.Total, 15 to 29 years",data.Men+,46,13.0
2021,data.Manitoba,"data.Total, 15 to 29 years",data.Women+,46,12.0
2021,data.Manitoba,data.15 to 19 years,data.Total - Gender,46,8.0
2021,data.Manitoba,data.15 to 19 years,data.Men+,46,8.0
2021,data.Manitoba,data.15 to 19 years,data.Women+,46,7.0
2021,data.Manitoba,data.15 to 24 years,data.Total - Gender,46,11.0
2021,data.Manitoba,data.15 to 24 years,data.Men+,46,13.0
2021,data.Manitoba,data.15 to 24 years,data.Women+,46,10.0
2021,data.Manitoba,data.18 to 24 years,data.Total - Gender,46,15.0
2021,data.Manitoba,data.18 to 24 years,data.Men+,46,17.0
2021,data.Manitoba,data.18 to 24 years,data.Women+,46,13.0
2021,data.Manitoba,data.20 to 24 years,data.Total - Gender,46,14.0
2021,data.Manitoba,data.20 to 24 years,data.Men+,46,16.0
2021,data.Manitoba,data.20 to 24 years,data.Women+,46,12.0
2021,data.Manitoba,data.25 to 29 years,data.Total - Gender,46,16.0
2021,data.Manitoba,data.25 to 29 years,data.Men+,46,15.0
2021,data.Manitoba,data.25 to 29 years,data.Women+,46,16.0
2021,data.Saskatchewan,"data.Total, 15 to 29 years",data.Total - Gender,47,15.0
2021,data.Saskatchewan,"data.Total, 15 to 29 years",data.Men+,47,15.0
2021,data.Saskatchewan,"data.Total, 15 to 29 years",data.Women+,47,14.0
2021,data.Saskatchewan,data.15 to 19 years,data.Total - Gender,47,9.0
2021,data.Saskatchewan,data.15 to 19 years,data.Men+,47,11.0
2021,data.Saskatchewan,data.15 to 19 years,data.Women+,47,7.0
2021,data.Saskatchewan,data.15 to 24 years,data.Total - Gender,47,13.0
2021,data.Saskatchewan,data.15 to 24 years,data.Men+,47,16.0
2021,data.Saskatchewan,data.15 to 24 years,data.Women+,47,11.0
2021,data.Saskatchewan,data.18 to 24 years,data.Total - Gender,47,18.0
2021,data.Saskatchewan,data.18 to 24 years,data.Men+,47,21.0
2021,data.Saskatchewan,data.18 to 24 years,data.Women+,47,14.0
2021,data.Saskatchewan,data.20 to 24 years,data.Total - Gender,47,18.0
2021,data.Saskatchewan,data.20 to 24 years,data.Men+,47,21.0
2021,data.Saskatchewan,data.20 to 24 years,data.Women+,47,14.0
2021,data.Saskatchewan,data.25 to 29 years,data.Total - Gender,47,17.0
2021,data.Saskatchewan,data.25 to 29 years,data.Men+,47,14.0
2021,data.Saskatchewan,data.25 to 29 years,data.Women+,47,21.0
2021,data.Alberta,"data.Total, 15 to 29 years",data.Total - Gender,48,13.0
2021,data.Alberta,"data.Total, 15 to 29 years",data.Men+,48,12.0
2021,data.Alberta,"data.Total, 15 to 29 years",data.Women+,48,14.0
2021,data.Alberta,data.15 to 19 years,data.Total - Gender,48,7.0
2021,data.Alberta,data.15 to 19 years,data.Men+,48,7.0
2021,data.Alberta,data.15 to 19 years,data.Women+,48,7.0
2021,data.Alberta,data.15 to 24 years,data.Total - Gender,48,11.0
2021,data.Alberta,data.15 to 24 years,data.Men+,48,12.0
2021,data.Alberta,data.15 to 24 years,data.Women+,48,11.0
2021,data.Alberta,data.18 to 24 years,data.Total - Gender,48,15.0
2021,data.Alberta,data.18 to 24 years,data.Men+,48,16.0
2021,data.Alberta,data.18 to 24 years,data.Women+,48,14.0
2021,data.Alberta,data.20 to 24 years,data.Total - Gender,48,15.0
2021,data.Alberta,data.20 to 24 years,data.Men+,48,16.0
2021,data.Alberta,data.20 to 24 years,data.Women+,48,14.0
2021,data.Alberta,data.25 to 29 years,data.Total - Gender,48,16.0
2021,data.Alberta,data.25 to 29 years,data.Men+,48,12.0
2021,data.Alberta,data.25 to 29 years,data.Women+,48,20.0
2021,data.British Columbia,"data.Total, 15 to 29 years",data.Total - Gender,59,13.0
2021,data.British Columbia,"data.Total, 15 to 29 years",data.Men+,59,13.0
2021,data.British Columbia,"data.Total, 15 to 29 years",data.Women+,59,13.0
2021,data.British Columbia,data.15 to 19 years,data.Total - Gender,59,8.0
2021,data.British Columbia,data.15 to 19 years,data.Men+,59,10.0
2021,data.British Columbia,data.15 to 19 years,data.Women+,59,6.0
2021,data.British Columbia,data.15 to 24 years,data.Total - Gender,59,13.0
2021,data.British Columbia,data.15 to 24 years,data.Men+,59,13.0
2021,data.British Columbia,data.15 to 24 years,data.Women+,59,12.0
2021,data.British Columbia,data.18 to 24 years,data.Total - Gender,59,16.0
2021,data.British Columbia,data.18 to 24 years,data.Men+,59,16.0
2021,data.British Columbia,data.18 to 24 years,data.Women+,59,16.0
2021,data.British Columbia,data.20 to 24 years,data.Total - Gender,59,16.0
2021,data.British Columbia,data.20 to 24 years,data.Men+,59,16.0
2021,data.British Columbia,data.20 to 24 years,data.Women+,59,17.0
2021,data.British Columbia,data.25 to 29 years,data.Total - Gender,59,13.0
2021,data.British Columbia,data.25 to 29 years,data.Men+,59,13.0
2021,data.British Columbia,data.25 to 29 years,data.Women+,59,14.0
2021,data.Yukon,"data.Total, 15 to 29 years",data.Total - Gender,60,17.0
2021,data.Yukon,"data.Total, 15 to 29 years",data.Men+,60,19.0
2021,data.Yukon,"data.Total, 15 to 29 years",data.Women+,60,15.0
2021,data.Yukon,data.15 to 19 years,data.Total - Gender,60,11.0
2021,data.Yukon,data.15 to 19 years,data.Men+,60,
2021,data.Yukon,data.15 to 19 years,data.Women+,60,
2021,data.Yukon,data.15 to 24 years,data.Total - Gender,60,14.0
2021,data.Yukon,data.15 to 24 years,data.Men+,60,17.0
2021,data.Yukon,data.15 to 24 years,data.Women+,60,
2021,data.Yukon,data.18 to 24 years,data.Total - Gender,60,18.0
2021,data.Yukon,data.18 to 24 years,data.Men+,60,22.0
2021,data.Yukon,data.18 to 24 years,data.Women+,60,
2021,data.Yukon,data.20 to 24 years,data.Total - Gender,60,18.0
2021,data.Yukon,data.20 to 24 years,data.Men+,60,
2021,data.Yukon,data.20 to 24 years,data.Women+,60,
2021,data.Yukon,data.25 to 29 years,data.Total - Gender,60,23.0
2021,data.Yukon,data.25 to 29 years,data.Men+,60,23.0
2021,data.Yukon,data.25 to 29 years,data.Women+,60,
2021,data.Northwest Territories,"data.Total, 15 to 29 years",data.Total - Gender,61,22.0
2021,data.Northwest Territories,"data.Total, 15 to 29 years",data.Men+,61,29.0
2021,data.Northwest Territories,"data.Total, 15 to 29 years",data.Women+,61,16.0
2021,data.Northwest Territories,data.15 to 19 years,data.Total - Gender,61,
2021,data.Northwest Territories,data.15 to 19 years,data.Men+,61,
2021,data.Northwest Territories,data.15 to 19 years,data.Women+,61,
2021,data.Northwest Territories,data.15 to 24 years,data.Total - Gender,61,19.0
2021,data.Northwest Territories,data.15 to 24 years,data.Men+,61,26.0
2021,data.Northwest Territories,data.15 to 24 years,data.Women+,61,12.0
2021,data.Northwest Territories,data.18 to 24 years,data.Total - Gender,61,26.0
2021,data.Northwest Territories,data.18 to 24 years,data.Men+,61,31.0
2021,data.Northwest Territories,data.18 to 24 years,data.Women+,61,20.0
2021,data.Northwest Territories,data.20 to 24 years,data.Total - Gender,61,27.0
2021,data.Northwest Territories,data.20 to 24 years,data.Men+,61,32.0
2021,data.Northwest Territories,data.20 to 24 years,data.Women+,61,21.0
2021,data.Northwest Territories,data.25 to 29 years,data.Total - Gender,61,28.0
2021,data.Northwest Territories,data.25 to 29 years,data.Men+,61,34.0
2021,data.Northwest Territories,data.25 to 29 years,data.Women+,61,
2021,data.Nunavut,"data.Total, 15 to 29 years",data.Total - Gender,62,42.0
2021,data.Nunavut,"data.Total, 15 to 29 years",data.Men+,62,44.0
2021,data.Nunavut,"data.Total, 15 to 29 years",data.Women+,62,39.0
2021,data.Nunavut,data.15 to 19 years,data.Total - Gender,62,24.0
2021,data.Nunavut,data.15 to 19 years,data.Men+,62,
2021,data.Nunavut,data.15 to 19 years,data.Women+,62,
2021,data.Nunavut,data.15 to 24 years,data.Total - Gender,62,40.0
2021,data.Nunavut,data.15 to 24 years,data.Men+,62,41.0
2021,data.Nunavut,data.15 to 24 years,data.Women+,62,39.0
2021,data.Nunavut,data.18 to 24 years,data.Total - Gender,62,51.0
2021,data.Nunavut,data.18 to 24 years,data.Men+,62,51.0
2021,data.Nunavut,data.18 to 24 years,data.Women+,62,50.0
2021,data.Nunavut,data.20 to 24 years,data.Total - Gender,62,56.0
2021,data.Nunavut,data.20 to 24 years,data.Men+,62,56.0
2021,data.Nunavut,data.20 to 24 years,data.Women+,62,56.0
2021,data.Nunavut,data.25 to 29 years,data.Total - Gender,62,46.0
2021,data.Nunavut,data.25 to 29 years,data.Men+,62,54.0
2021,data.Nunavut,data.25 to 29 years,data.Women+,62,38.0
2022,data.Canada,"data.Total, 15 to 29 years",data.Men+,,12.0
2022,data.Canada,"data.Total, 15 to 29 years",data.Women+,,10.0
2022,data.Canada,data.15 to 19 years,data.Total - Gender,,6.0
2022,data.Canada,data.15 to 19 years,data.Men+,,7.0
2022,data.Canada,data.15 to 19 years,data.Women+,,5.0
2022,data.Canada,data.15 to 24 years,data.Total - Gender,,10.0
2022,data.Canada,data.15 to 24 years,data.Men+,,12.0
2022,data.Canada,data.15 to 24 years,data.Women+,,7.0
2022,data.Canada,data.18 to 24 years,data.Total - Gender,,12.0
2022,data.Canada,data.18 to 24 years,data.Men+,,15.0
2022,data.Canada,data.18 to 24 years,data.Women+,,9.0
2022,data.Canada,data.20 to 24 years,data.Total - Gender,,13.0
2022,data.Canada,data.20 to 24 years,data.Men+,,16.0
2022,data.Canada,data.20 to 24 years,data.Women+,,10.0
2022,data.Canada,data.25 to 29 years,data.Total - Gender,,13.0
2022,data.Canada,data.25 to 29 years,data.Men+,,13.0
2022,data.Canada,data.25 to 29 years,data.Women+,,14.0
2022,data.Newfoundland and Labrador,"data.Total, 15 to 29 years",data.Total - Gender,10,17.0
2022,data.Newfoundland and Labrador,"data.Total, 15 to 29 years",data.Men+,10,20.0
