Year,Geography,Source,GeoCode,Value
2017,data.Ontario,data.Provincial Inventory Total,35,158.4259077
2018,data.Ontario,data.Provincial Inventory Total,35,164.198023
2019,data.Ontario,data.Provincial Inventory Total,35,165.4500454
2020,data.Ontario,data.Provincial Inventory Total,35,148.5325064
2021,data.Ontario,data.Provincial Inventory Total,35,151.0938699
2022,data.Ontario,data.Provincial Inventory Total,35,156.9938851
1990,data.Manitoba,data.Agriculture,46,4.983926051
1991,data.Manitoba,data.Agriculture,46,5.027397698
1992,data.Manitoba,data.Agriculture,46,5.324422563
1993,data.Manitoba,data.Agriculture,46,5.422933056
1994,data.Manitoba,data.Agriculture,46,5.779397836
1995,data.Manitoba,data.Agriculture,46,6.003585454
1996,data.Manitoba,data.Agriculture,46,6.23061026
1997,data.Manitoba,data.Agriculture,46,6.365685341
1998,data.Manitoba,data.Agriculture,46,6.471670673
1999,data.Manitoba,data.Agriculture,46,6.311044451
2000,data.Manitoba,data.Agriculture,46,6.43338602
2001,data.Manitoba,data.Agriculture,46,6.386209526
2002,data.Manitoba,data.Agriculture,46,6.733476099
2003,data.Manitoba,data.Agriculture,46,7.032086579
2004,data.Manitoba,data.Agriculture,46,7.148193072
2005,data.Manitoba,data.Agriculture,46,7.031009557
2006,data.Manitoba,data.Agriculture,46,7.468328628
2007,data.Manitoba,data.Agriculture,46,6.959152354
2008,data.Manitoba,data.Agriculture,46,7.171105504
2009,data.Manitoba,data.Agriculture,46,6.503458542
2010,data.Manitoba,data.Agriculture,46,6.378527262
2011,data.Manitoba,data.Agriculture,46,6.13264347
2012,data.Manitoba,data.Agriculture,46,6.662014586
2013,data.Manitoba,data.Agriculture,46,6.878924656
2014,data.Manitoba,data.Agriculture,46,6.655800485
2015,data.Manitoba,data.Agriculture,46,6.795886592
2016,data.Manitoba,data.Agriculture,46,7.030598629
2017,data.Manitoba,data.Agriculture,46,7.264340599
2018,data.Manitoba,data.Agriculture,46,7.43172114
2019,data.Manitoba,data.Agriculture,46,7.379843149
2020,data.Manitoba,data.Agriculture,46,7.675001194
2021,data.Manitoba,data.Agriculture,46,7.199448619
2022,data.Manitoba,data.Agriculture,46,7.210046874
1990,data.Manitoba,data.Buildings,46,3.11043889
1991,data.Manitoba,data.Buildings,46,3.031669404
1992,data.Manitoba,data.Buildings,46,3.005243087
1993,data.Manitoba,data.Buildings,46,3.069931139
1994,data.Manitoba,data.Buildings,46,2.908679497
1995,data.Manitoba,data.Buildings,46,3.122441972
1996,data.Manitoba,data.Buildings,46,3.371403255
1997,data.Manitoba,data.Buildings,46,3.180507861
1998,data.Manitoba,data.Buildings,46,2.86876547
1999,data.Manitoba,data.Buildings,46,2.882394999
2000,data.Manitoba,data.Buildings,46,3.166731828
2001,data.Manitoba,data.Buildings,46,2.930836056
2002,data.Manitoba,data.Buildings,46,3.120682698
2003,data.Manitoba,data.Buildings,46,2.949129522
2004,data.Manitoba,data.Buildings,46,2.955280492
2005,data.Manitoba,data.Buildings,46,2.68273783
2006,data.Manitoba,data.Buildings,46,2.368222514
2007,data.Manitoba,data.Buildings,46,2.608570328
2008,data.Manitoba,data.Buildings,46,2.785007501
2009,data.Manitoba,data.Buildings,46,2.645069299
2010,data.Manitoba,data.Buildings,46,2.601663922
2011,data.Manitoba,data.Buildings,46,2.643899685
2012,data.Manitoba,data.Buildings,46,2.488462888
2013,data.Manitoba,data.Buildings,46,2.872640702
2014,data.Manitoba,data.Buildings,46,2.967987102
2015,data.Manitoba,data.Buildings,46,2.656102183
2016,data.Manitoba,data.Buildings,46,2.724849869
2017,data.Manitoba,data.Buildings,46,2.862516124
2018,data.Manitoba,data.Buildings,46,3.145489262
2019,data.Manitoba,data.Buildings,46,3.155712121
2020,data.Manitoba,data.Buildings,46,3.030220554
2021,data.Manitoba,data.Buildings,46,2.882297776
2022,data.Manitoba,data.Buildings,46,3.239081699
1990,data.Manitoba,data.Heavy Industry,46,1.447353282
1991,data.Manitoba,data.Heavy Industry,46,1.34557988
1992,data.Manitoba,data.Heavy Industry,46,1.18254095
1993,data.Manitoba,data.Heavy Industry,46,1.164195408
1994,data.Manitoba,data.Heavy Industry,46,1.03838393
1995,data.Manitoba,data.Heavy Industry,46,1.142120107
1996,data.Manitoba,data.Heavy Industry,46,1.288362067
1997,data.Manitoba,data.Heavy Industry,46,1.186161412
1998,data.Manitoba,data.Heavy Industry,46,1.417627903
1999,data.Manitoba,data.Heavy Industry,46,1.466382301
2000,data.Manitoba,data.Heavy Industry,46,1.431688284
2001,data.Manitoba,data.Heavy Industry,46,1.401118215
2002,data.Manitoba,data.Heavy Industry,46,1.393734163
2003,data.Manitoba,data.Heavy Industry,46,1.363582386
2004,data.Manitoba,data.Heavy Industry,46,1.438939392
2005,data.Manitoba,data.Heavy Industry,46,1.575986328
2006,data.Manitoba,data.Heavy Industry,46,1.627851293
2007,data.Manitoba,data.Heavy Industry,46,1.660249265
2008,data.Manitoba,data.Heavy Industry,46,1.733927502
2009,data.Manitoba,data.Heavy Industry,46,1.617943983
2010,data.Manitoba,data.Heavy Industry,46,1.321359454
2011,data.Manitoba,data.Heavy Industry,46,1.325600431
2012,data.Manitoba,data.Heavy Industry,46,1.236757384
2013,data.Manitoba,data.Heavy Industry,46,1.420666639
2014,data.Manitoba,data.Heavy Industry,46,1.251490625
2015,data.Manitoba,data.Heavy Industry,46,1.312006487
2016,data.Manitoba,data.Heavy Industry,46,1.373453859
2017,data.Manitoba,data.Heavy Industry,46,1.308648181
2018,data.Manitoba,data.Heavy Industry,46,1.436854042
2019,data.Manitoba,data.Heavy Industry,46,1.303613027
2020,data.Manitoba,data.Heavy Industry,46,1.31555823
2021,data.Manitoba,data.Heavy Industry,46,1.234382761
2022,data.Manitoba,data.Heavy Industry,46,1.358523204
1990,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.769923835
1991,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.69389486
1992,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.582218404
1993,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.532652767
1994,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.672154498
1995,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.731157167
1996,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.649741225
1997,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.700304162
1998,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.705240662
1999,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.788100271
2000,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.79005449
2001,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.814450995
2002,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.968918955
2003,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.851864325
2004,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.966481029
2005,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.02345666
2006,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.013329578
2007,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.130596244
2008,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.127261149
2009,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.938374898
2010,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.938514902
2011,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.941702637
2012,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.142476482
2013,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.963365272
2014,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.013934388
2015,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.216086621
2016,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.251742296
2017,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.376949324
2018,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.071902629
2019,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.124440737
2020,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.099253351
2021,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.001713029
2022,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.102260889
1990,data.Manitoba,data.Oil and Gas,46,1.50215073
1991,data.Manitoba,data.Oil and Gas,46,1.6367403
1992,data.Manitoba,data.Oil and Gas,46,1.89389858
1993,data.Manitoba,data.Oil and Gas,46,1.965610228
1994,data.Manitoba,data.Oil and Gas,46,1.941346124
1995,data.Manitoba,data.Oil and Gas,46,2.01768273
1996,data.Manitoba,data.Oil and Gas,46,2.050671048
1997,data.Manitoba,data.Oil and Gas,46,1.982649533
1998,data.Manitoba,data.Oil and Gas,46,1.73369793
1999,data.Manitoba,data.Oil and Gas,46,1.824790893
2000,data.Manitoba,data.Oil and Gas,46,1.410473006
2001,data.Manitoba,data.Oil and Gas,46,1.021861919
2002,data.Manitoba,data.Oil and Gas,46,1.051619967
2003,data.Manitoba,data.Oil and Gas,46,0.798838037
2004,data.Manitoba,data.Oil and Gas,46,0.739822058
2005,data.Manitoba,data.Oil and Gas,46,0.955515399
2006,data.Manitoba,data.Oil and Gas,46,0.969251885
2007,data.Manitoba,data.Oil and Gas,46,0.875914777
2008,data.Manitoba,data.Oil and Gas,46,0.765049719
2009,data.Manitoba,data.Oil and Gas,46,0.661122496
2010,data.Manitoba,data.Oil and Gas,46,0.588691159
2011,data.Manitoba,data.Oil and Gas,46,0.711070225
2012,data.Manitoba,data.Oil and Gas,46,0.777886525
2013,data.Manitoba,data.Oil and Gas,46,0.922028079
2014,data.Manitoba,data.Oil and Gas,46,1.09866565
2015,data.Manitoba,data.Oil and Gas,46,1.099839008
2016,data.Manitoba,data.Oil and Gas,46,0.983213299
2017,data.Manitoba,data.Oil and Gas,46,0.873111827
2018,data.Manitoba,data.Oil and Gas,46,1.036553047
2019,data.Manitoba,data.Oil and Gas,46,1.000126491
2020,data.Manitoba,data.Oil and Gas,46,0.851151734
2021,data.Manitoba,data.Oil and Gas,46,0.958833759
2022,data.Manitoba,data.Oil and Gas,46,0.932375038
1990,data.Manitoba,data.Transport,46,5.009844564
1991,data.Manitoba,data.Transport,46,4.865983677
1992,data.Manitoba,data.Transport,46,4.914118421
1993,data.Manitoba,data.Transport,46,4.87972419
1994,data.Manitoba,data.Transport,46,5.134745709
1995,data.Manitoba,data.Transport,46,5.273665512
1996,data.Manitoba,data.Transport,46,5.271842527
1997,data.Manitoba,data.Transport,46,5.311363845
1998,data.Manitoba,data.Transport,46,5.273621836
1999,data.Manitoba,data.Transport,46,5.389417377
2000,data.Manitoba,data.Transport,46,5.400453574
2001,data.Manitoba,data.Transport,46,5.349908155
2002,data.Manitoba,data.Transport,46,5.454073829
2003,data.Manitoba,data.Transport,46,5.643199826
2004,data.Manitoba,data.Transport,46,5.811352764
2005,data.Manitoba,data.Transport,46,5.697072668
2006,data.Manitoba,data.Transport,46,5.858164498
2007,data.Manitoba,data.Transport,46,6.229910309
2008,data.Manitoba,data.Transport,46,5.866861167
2009,data.Manitoba,data.Transport,46,5.732558098
2010,data.Manitoba,data.Transport,46,5.957510105
2011,data.Manitoba,data.Transport,46,5.982754448
2012,data.Manitoba,data.Transport,46,6.828794744
2013,data.Manitoba,data.Transport,46,6.64757102
2014,data.Manitoba,data.Transport,46,6.685025846
2015,data.Manitoba,data.Transport,46,6.29266344
2016,data.Manitoba,data.Transport,46,6.34641215
2017,data.Manitoba,data.Transport,46,6.463859227
2018,data.Manitoba,data.Transport,46,6.856340649
2019,data.Manitoba,data.Transport,46,6.735853549
2020,data.Manitoba,data.Transport,46,5.877801619
2021,data.Manitoba,data.Transport,46,6.07385697
2022,data.Manitoba,data.Transport,46,6.362774604
1990,data.Manitoba,data.Waste,46,0.882982039
1991,data.Manitoba,data.Waste,46,0.915987782
1992,data.Manitoba,data.Waste,46,0.948819939
1993,data.Manitoba,data.Waste,46,0.981944361
1994,data.Manitoba,data.Waste,46,1.015389685
1995,data.Manitoba,data.Waste,46,1.048695759
1996,data.Manitoba,data.Waste,46,1.081034927
1997,data.Manitoba,data.Waste,46,1.111706386
1998,data.Manitoba,data.Waste,46,1.141793512
1999,data.Manitoba,data.Waste,46,1.172037193
2000,data.Manitoba,data.Waste,46,1.197241468
2001,data.Manitoba,data.Waste,46,1.219305056
2002,data.Manitoba,data.Waste,46,1.240374438
2003,data.Manitoba,data.Waste,46,1.256700592
2004,data.Manitoba,data.Waste,46,1.274130231
2005,data.Manitoba,data.Waste,46,1.293651499
2006,data.Manitoba,data.Waste,46,1.306928206
2007,data.Manitoba,data.Waste,46,1.325672433
2008,data.Manitoba,data.Waste,46,1.344197514
2009,data.Manitoba,data.Waste,46,1.359333572
2010,data.Manitoba,data.Waste,46,1.376994111
2011,data.Manitoba,data.Waste,46,1.392039486
2012,data.Manitoba,data.Waste,46,1.409593846
2013,data.Manitoba,data.Waste,46,1.37045877
2014,data.Manitoba,data.Waste,46,1.334340185
2015,data.Manitoba,data.Waste,46,1.345698239
2016,data.Manitoba,data.Waste,46,1.359315146
2017,data.Manitoba,data.Waste,46,1.378870665
2018,data.Manitoba,data.Waste,46,1.387601335
2019,data.Manitoba,data.Waste,46,1.389190757
2020,data.Manitoba,data.Waste,46,1.196397904
2021,data.Manitoba,data.Waste,46,1.198908679
2022,data.Manitoba,data.Waste,46,1.354668744
1990,data.Manitoba,data.Provincial Inventory Total,46,18.22999196
1991,data.Manitoba,data.Provincial Inventory Total,46,17.90694088
1992,data.Manitoba,data.Provincial Inventory Total,46,18.24440091
1993,data.Manitoba,data.Provincial Inventory Total,46,18.32067968
1994,data.Manitoba,data.Provincial Inventory Total,46,18.80520135
1995,data.Manitoba,data.Provincial Inventory Total,46,19.54199626
1996,data.Manitoba,data.Provincial Inventory Total,46,20.25082354
1997,data.Manitoba,data.Provincial Inventory Total,46,20.11428811
1998,data.Manitoba,data.Provincial Inventory Total,46,20.62658089
1999,data.Manitoba,data.Provincial Inventory Total,46,20.44246586
2000,data.Manitoba,data.Provincial Inventory Total,46,20.90424181
2001,data.Manitoba,data.Provincial Inventory Total,46,19.67945582
2002,data.Manitoba,data.Provincial Inventory Total,46,20.42479019
2003,data.Manitoba,data.Provincial Inventory Total,46,20.71256712
2004,data.Manitoba,data.Provincial Inventory Total,46,20.94839676
2005,data.Manitoba,data.Provincial Inventory Total,46,20.62421328
2006,data.Manitoba,data.Provincial Inventory Total,46,21.04345048
2007,data.Manitoba,data.Provincial Inventory Total,46,21.29549119
2008,data.Manitoba,data.Provincial Inventory Total,46,21.24249132
2009,data.Manitoba,data.Provincial Inventory Total,46,19.66327107
2010,data.Manitoba,data.Provincial Inventory Total,46,19.26023461
2011,data.Manitoba,data.Provincial Inventory Total,46,19.25788763
2012,data.Manitoba,data.Provincial Inventory Total,46,20.65922527
2013,data.Manitoba,data.Provincial Inventory Total,46,21.19684533
2014,data.Manitoba,data.Provincial Inventory Total,46,21.13455182
2015,data.Manitoba,data.Provincial Inventory Total,46,20.84347843
2016,data.Manitoba,data.Provincial Inventory Total,46,21.14112712
2017,data.Manitoba,data.Provincial Inventory Total,46,21.599019
2018,data.Manitoba,data.Provincial Inventory Total,46,22.40990643
2019,data.Manitoba,data.Provincial Inventory Total,46,22.13069881
2020,data.Manitoba,data.Provincial Inventory Total,46,21.08832774
2021,data.Manitoba,data.Provincial Inventory Total,46,20.60779525
2022,data.Manitoba,data.Provincial Inventory Total,46,21.60934811
1990,data.Saskatchewan,data.Agriculture,47,8.900016157
1991,data.Saskatchewan,data.Agriculture,47,8.841616715
1992,data.Saskatchewan,data.Agriculture,47,9.444976461
1993,data.Saskatchewan,data.Agriculture,47,10.0063234
1994,data.Saskatchewan,data.Agriculture,47,10.55293765
1995,data.Saskatchewan,data.Agriculture,47,11.06360104
1996,data.Saskatchewan,data.Agriculture,47,11.74667548
1997,data.Saskatchewan,data.Agriculture,47,11.93225524
1998,data.Saskatchewan,data.Agriculture,47,11.54470677
1999,data.Saskatchewan,data.Agriculture,47,11.54634894
2000,data.Saskatchewan,data.Agriculture,47,11.77088816
2001,data.Saskatchewan,data.Agriculture,47,11.43094945
2002,data.Saskatchewan,data.Agriculture,47,11.41440342
2003,data.Saskatchewan,data.Agriculture,47,12.61524585
2004,data.Saskatchewan,data.Agriculture,47,13.04465156
2005,data.Saskatchewan,data.Agriculture,47,13.84731267
2006,data.Saskatchewan,data.Agriculture,47,13.31306179
2007,data.Saskatchewan,data.Agriculture,47,13.57138672
2008,data.Saskatchewan,data.Agriculture,47,13.72250067
2009,data.Saskatchewan,data.Agriculture,47,12.90743338
2010,data.Saskatchewan,data.Agriculture,47,12.41061669
2011,data.Saskatchewan,data.Agriculture,47,12.87617844
2012,data.Saskatchewan,data.Agriculture,47,13.56646859
2013,data.Saskatchewan,data.Agriculture,47,14.59465324
2014,data.Saskatchewan,data.Agriculture,47,14.77097192
2015,data.Saskatchewan,data.Agriculture,47,15.16041682
2016,data.Saskatchewan,data.Agriculture,47,15.41701249
2017,data.Saskatchewan,data.Agriculture,47,16.18490848
2018,data.Saskatchewan,data.Agriculture,47,16.65415757
2019,data.Saskatchewan,data.Agriculture,47,16.50884107
2020,data.Saskatchewan,data.Agriculture,47,16.6787174
2021,data.Saskatchewan,data.Agriculture,47,16.31690444
2022,data.Saskatchewan,data.Agriculture,47,16.26506506
1990,data.Saskatchewan,data.Buildings,47,3.161810784
1991,data.Saskatchewan,data.Buildings,47,3.282002558
1992,data.Saskatchewan,data.Buildings,47,3.093551555
1993,data.Saskatchewan,data.Buildings,47,3.601336918
1994,data.Saskatchewan,data.Buildings,47,3.373622576
1995,data.Saskatchewan,data.Buildings,47,3.345655264
1996,data.Saskatchewan,data.Buildings,47,3.874563185
1997,data.Saskatchewan,data.Buildings,47,3.317114944
1998,data.Saskatchewan,data.Buildings,47,3.212303338
1999,data.Saskatchewan,data.Buildings,47,3.600332957
2000,data.Saskatchewan,data.Buildings,47,3.743200741
2001,data.Saskatchewan,data.Buildings,47,3.585320445
2002,data.Saskatchewan,data.Buildings,47,4.072424759
2003,data.Saskatchewan,data.Buildings,47,3.689274808
2004,data.Saskatchewan,data.Buildings,47,3.517759587
2005,data.Saskatchewan,data.Buildings,47,3.370510589
2006,data.Saskatchewan,data.Buildings,47,3.286923762
2007,data.Saskatchewan,data.Buildings,47,3.122393989
2008,data.Saskatchewan,data.Buildings,47,3.32324191
2009,data.Saskatchewan,data.Buildings,47,3.684101764
2010,data.Saskatchewan,data.Buildings,47,3.614389194
2011,data.Saskatchewan,data.Buildings,47,3.398273588
2012,data.Saskatchewan,data.Buildings,47,3.194284528
2013,data.Saskatchewan,data.Buildings,47,3.402610437
2014,data.Saskatchewan,data.Buildings,47,3.424726196
2015,data.Saskatchewan,data.Buildings,47,3.24718392
2016,data.Saskatchewan,data.Buildings,47,3.450716642
2017,data.Saskatchewan,data.Buildings,47,3.717375546
2018,data.Saskatchewan,data.Buildings,47,4.089579318
2019,data.Saskatchewan,data.Buildings,47,4.290897985
2020,data.Saskatchewan,data.Buildings,47,3.93751662
2021,data.Saskatchewan,data.Buildings,47,3.863206159
2022,data.Saskatchewan,data.Buildings,47,4.186278184
1990,data.Saskatchewan,data.Heavy Industry,47,1.737236874
1991,data.Saskatchewan,data.Heavy Industry,47,1.76952188
1992,data.Saskatchewan,data.Heavy Industry,47,1.483300462
1993,data.Saskatchewan,data.Heavy Industry,47,2.342936683
1994,data.Saskatchewan,data.Heavy Industry,47,2.797889546
1995,data.Saskatchewan,data.Heavy Industry,47,2.80986368
1996,data.Saskatchewan,data.Heavy Industry,47,2.797300393
1997,data.Saskatchewan,data.Heavy Industry,47,2.733558632
1998,data.Saskatchewan,data.Heavy Industry,47,2.683597508
1999,data.Saskatchewan,data.Heavy Industry,47,2.596185635
2000,data.Saskatchewan,data.Heavy Industry,47,2.561486061
2001,data.Saskatchewan,data.Heavy Industry,47,2.59506213
2002,data.Saskatchewan,data.Heavy Industry,47,2.538955033
2003,data.Saskatchewan,data.Heavy Industry,47,2.528439131
2004,data.Saskatchewan,data.Heavy Industry,47,2.514408017
2005,data.Saskatchewan,data.Heavy Industry,47,2.344494003
2006,data.Saskatchewan,data.Heavy Industry,47,2.503498246
2007,data.Saskatchewan,data.Heavy Industry,47,2.63070091
2008,data.Saskatchewan,data.Heavy Industry,47,3.014954696
2009,data.Saskatchewan,data.Heavy Industry,47,2.046751765
2010,data.Saskatchewan,data.Heavy Industry,47,2.524559505
2011,data.Saskatchewan,data.Heavy Industry,47,3.420887954
2012,data.Saskatchewan,data.Heavy Industry,47,3.326648568
2013,data.Saskatchewan,data.Heavy Industry,47,3.155076068
2014,data.Saskatchewan,data.Heavy Industry,47,2.853872077
2015,data.Saskatchewan,data.Heavy Industry,47,2.87724067
2016,data.Saskatchewan,data.Heavy Industry,47,2.848326046
2017,data.Saskatchewan,data.Heavy Industry,47,3.266020476
2018,data.Saskatchewan,data.Heavy Industry,47,4.113822206
2019,data.Saskatchewan,data.Heavy Industry,47,3.590422355
2020,data.Saskatchewan,data.Heavy Industry,47,3.663173861
2021,data.Saskatchewan,data.Heavy Industry,47,4.06328016
2022,data.Saskatchewan,data.Heavy Industry,47,4.235606454
1990,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.787465859
1991,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,1.288681404
1992,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,2.056273092
1993,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.632938674
1994,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.892225397
1995,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.670355027
1996,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,1.063607107
1997,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,1.013151326
1998,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.987284362
1999,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.936053761
2000,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.938627114
2001,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.789177282
2002,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.70648167
2003,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.478327293
2004,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.535249903
2005,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.576368351
2006,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.817545676
2007,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.857825059
2008,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.9175447
2009,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.750203066
2010,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.745063646
2011,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.803908022
2012,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.79289039
2013,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.777966526
2014,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.984128224
2015,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.912303887
2016,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.864116088
2017,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.843080528
2018,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.820724657
2019,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.818848182
2020,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.634433464
2021,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.640231098
2022,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.668980086
1990,data.Saskatchewan,data.Oil and Gas,47,17.35565485
1991,data.Saskatchewan,data.Oil and Gas,47,19.36248008
1992,data.Saskatchewan,data.Oil and Gas,47,23.00476187
1993,data.Saskatchewan,data.Oil and Gas,47,26.59257587
1994,data.Saskatchewan,data.Oil and Gas,47,29.27179167
1995,data.Saskatchewan,data.Oil and Gas,47,31.96084977
1996,data.Saskatchewan,data.Oil and Gas,47,32.24547493
1997,data.Saskatchewan,data.Oil and Gas,47,34.65796132
1998,data.Saskatchewan,data.Oil and Gas,47,34.26407634
1999,data.Saskatchewan,data.Oil and Gas,47,34.25390893
2000,data.Saskatchewan,data.Oil and Gas,47,36.75329424
2001,data.Saskatchewan,data.Oil and Gas,47,36.49660177
2002,data.Saskatchewan,data.Oil and Gas,47,36.88999799
2003,data.Saskatchewan,data.Oil and Gas,47,37.1351301
2004,data.Saskatchewan,data.Oil and Gas,47,38.29879658
2005,data.Saskatchewan,data.Oil and Gas,47,37.66773258
2006,data.Saskatchewan,data.Oil and Gas,47,37.24634726
2007,data.Saskatchewan,data.Oil and Gas,47,37.20267281
2008,data.Saskatchewan,data.Oil and Gas,47,35.59672456
2009,data.Saskatchewan,data.Oil and Gas,47,32.88199246
2010,data.Saskatchewan,data.Oil and Gas,47,32.12737287
2011,data.Saskatchewan,data.Oil and Gas,47,32.77265403
2012,data.Saskatchewan,data.Oil and Gas,47,34.98602238
2013,data.Saskatchewan,data.Oil and Gas,47,35.97093229
2014,data.Saskatchewan,data.Oil and Gas,47,39.39183739
2015,data.Saskatchewan,data.Oil and Gas,47,39.13895319
2016,data.Saskatchewan,data.Oil and Gas,47,34.31968658
2017,data.Saskatchewan,data.Oil and Gas,47,36.94585563
2018,data.Saskatchewan,data.Oil and Gas,47,36.97525586
2019,data.Saskatchewan,data.Oil and Gas,47,35.25686166
2020,data.Saskatchewan,data.Oil and Gas,47,27.0438926
2021,data.Saskatchewan,data.Oil and Gas,47,26.75780058
2022,data.Saskatchewan,data.Oil and Gas,47,26.97576232
1990,data.Saskatchewan,data.Transport,47,4.90399646
1991,data.Saskatchewan,data.Transport,47,5.234334069
1992,data.Saskatchewan,data.Transport,47,5.393378155
1993,data.Saskatchewan,data.Transport,47,5.494501152
1994,data.Saskatchewan,data.Transport,47,5.789746412
1995,data.Saskatchewan,data.Transport,47,5.709917487
1996,data.Saskatchewan,data.Transport,47,5.815961108
1997,data.Saskatchewan,data.Transport,47,5.756691944
1998,data.Saskatchewan,data.Transport,47,5.714982556
1999,data.Saskatchewan,data.Transport,47,5.834929375
2000,data.Saskatchewan,data.Transport,47,6.02964358
2001,data.Saskatchewan,data.Transport,47,6.062679098
2002,data.Saskatchewan,data.Transport,47,6.546117523
2003,data.Saskatchewan,data.Transport,47,6.830520608
2004,data.Saskatchewan,data.Transport,47,6.845766875
2005,data.Saskatchewan,data.Transport,47,6.963501553
2006,data.Saskatchewan,data.Transport,47,7.525299032
2007,data.Saskatchewan,data.Transport,47,8.0222175
2008,data.Saskatchewan,data.Transport,47,8.68324385
2009,data.Saskatchewan,data.Transport,47,9.251532713
2010,data.Saskatchewan,data.Transport,47,9.482398873
2011,data.Saskatchewan,data.Transport,47,8.736571785
2012,data.Saskatchewan,data.Transport,47,9.66065621
2013,data.Saskatchewan,data.Transport,47,10.414431
