Year,data.Geography,data.Age group,data.Sex,Value
2015,data.Saskatchewan,"data.Total, 12 years and over",data.Males,59.6
2016,data.Saskatchewan,"data.Total, 12 years and over",data.Males,60.3
2017,data.Saskatchewan,"data.Total, 12 years and over",data.Males,58.8
2018,data.Saskatchewan,"data.Total, 12 years and over",data.Males,60.2
2019,data.Saskatchewan,"data.Total, 12 years and over",data.Males,58.2
2020,data.Saskatchewan,"data.Total, 12 years and over",data.Males,58.9
2015,data.Saskatchewan,"data.Total, 12 years and over",data.Females,59.6
2016,data.Saskatchewan,"data.Total, 12 years and over",data.Females,59.4
2017,data.Saskatchewan,"data.Total, 12 years and over",data.Females,57.3
2018,data.Saskatchewan,"data.Total, 12 years and over",data.Females,56.6
2019,data.Saskatchewan,"data.Total, 12 years and over",data.Females,56.9
2020,data.Saskatchewan,"data.Total, 12 years and over",data.Females,61.9
2015,data.Saskatchewan,data.12 to 17 years,data.Both sexes,76.9
2016,data.Saskatchewan,data.12 to 17 years,data.Both sexes,65.8
2017,data.Saskatchewan,data.12 to 17 years,data.Both sexes,67.0
2018,data.Saskatchewan,data.12 to 17 years,data.Both sexes,72.9
2019,data.Saskatchewan,data.12 to 17 years,data.Both sexes,80.1
2020,data.Saskatchewan,data.12 to 17 years,data.Both sexes,70.0
2015,data.Saskatchewan,data.12 to 17 years,data.Males,76.6
2016,data.Saskatchewan,data.12 to 17 years,data.Males,63.9
2017,data.Saskatchewan,data.12 to 17 years,data.Males,67.3
2018,data.Saskatchewan,data.12 to 17 years,data.Males,72.0
2019,data.Saskatchewan,data.12 to 17 years,data.Males,83.4
2020,data.Saskatchewan,data.12 to 17 years,data.Males,72.5
2015,data.Saskatchewan,data.12 to 17 years,data.Females,77.3
2016,data.Saskatchewan,data.12 to 17 years,data.Females,67.8
2017,data.Saskatchewan,data.12 to 17 years,data.Females,66.6
2018,data.Saskatchewan,data.12 to 17 years,data.Females,73.8
2019,data.Saskatchewan,data.12 to 17 years,data.Females,76.5
2020,data.Saskatchewan,data.12 to 17 years,data.Females,67.5
2015,data.Saskatchewan,data.18 to 34 years,data.Both sexes,73.8
2016,data.Saskatchewan,data.18 to 34 years,data.Both sexes,68.7
2017,data.Saskatchewan,data.18 to 34 years,data.Both sexes,70.9
2018,data.Saskatchewan,data.18 to 34 years,data.Both sexes,67.2
2019,data.Saskatchewan,data.18 to 34 years,data.Both sexes,61.2
2020,data.Saskatchewan,data.18 to 34 years,data.Both sexes,62.4
2015,data.Saskatchewan,data.18 to 34 years,data.Males,73.9
2016,data.Saskatchewan,data.18 to 34 years,data.Males,70.7
2017,data.Saskatchewan,data.18 to 34 years,data.Males,76.8
2018,data.Saskatchewan,data.18 to 34 years,data.Males,68.6
2019,data.Saskatchewan,data.18 to 34 years,data.Males,64.8
2020,data.Saskatchewan,data.18 to 34 years,data.Males,56.2
2015,data.Saskatchewan,data.18 to 34 years,data.Females,73.7
2016,data.Saskatchewan,data.18 to 34 years,data.Females,66.5
2017,data.Saskatchewan,data.18 to 34 years,data.Females,64.6
2018,data.Saskatchewan,data.18 to 34 years,data.Females,65.8
2019,data.Saskatchewan,data.18 to 34 years,data.Females,57.4
2020,data.Saskatchewan,data.18 to 34 years,data.Females,68.9
2015,data.Saskatchewan,data.35 to 49 years,data.Both sexes,56.7
2016,data.Saskatchewan,data.35 to 49 years,data.Both sexes,62.7
2017,data.Saskatchewan,data.35 to 49 years,data.Both sexes,60.8
2018,data.Saskatchewan,data.35 to 49 years,data.Both sexes,57.7
2019,data.Saskatchewan,data.35 to 49 years,data.Both sexes,65.7
2020,data.Saskatchewan,data.35 to 49 years,data.Both sexes,70.0
2015,data.Saskatchewan,data.35 to 49 years,data.Males,56.2
2016,data.Saskatchewan,data.35 to 49 years,data.Males,60.8
2017,data.Saskatchewan,data.35 to 49 years,data.Males,54.2
2018,data.Saskatchewan,data.35 to 49 years,data.Males,63.1
2019,data.Saskatchewan,data.35 to 49 years,data.Males,66.9
2020,data.Saskatchewan,data.35 to 49 years,data.Males,72.4
2015,data.Saskatchewan,data.35 to 49 years,data.Females,57.3
2016,data.Saskatchewan,data.35 to 49 years,data.Females,64.6
2017,data.Saskatchewan,data.35 to 49 years,data.Females,67.8
2018,data.Saskatchewan,data.35 to 49 years,data.Females,52.1
2019,data.Saskatchewan,data.35 to 49 years,data.Females,64.4
2020,data.Saskatchewan,data.35 to 49 years,data.Females,67.6
2015,data.Saskatchewan,data.50 to 64 years,data.Both sexes,56.4
2016,data.Saskatchewan,data.50 to 64 years,data.Both sexes,56.3
2017,data.Saskatchewan,data.50 to 64 years,data.Both sexes,49.9
2018,data.Saskatchewan,data.50 to 64 years,data.Both sexes,55.7
2019,data.Saskatchewan,data.50 to 64 years,data.Both sexes,49.4
2020,data.Saskatchewan,data.50 to 64 years,data.Both sexes,56.0
2015,data.Saskatchewan,data.50 to 64 years,data.Males,56.2
2016,data.Saskatchewan,data.50 to 64 years,data.Males,55.2
2017,data.Saskatchewan,data.50 to 64 years,data.Males,49.1
2018,data.Saskatchewan,data.50 to 64 years,data.Males,58.2
2019,data.Saskatchewan,data.50 to 64 years,data.Males,45.1
2020,data.Saskatchewan,data.50 to 64 years,data.Males,51.5
2015,data.Saskatchewan,data.50 to 64 years,data.Females,56.5
2016,data.Saskatchewan,data.50 to 64 years,data.Females,57.3
2017,data.Saskatchewan,data.50 to 64 years,data.Females,50.8
2018,data.Saskatchewan,data.50 to 64 years,data.Females,53.2
2019,data.Saskatchewan,data.50 to 64 years,data.Females,53.7
2020,data.Saskatchewan,data.50 to 64 years,data.Females,60.5
2015,data.Saskatchewan,data.65 years and over,data.Both sexes,35.3
2016,data.Saskatchewan,data.65 years and over,data.Both sexes,43.8
2017,data.Saskatchewan,data.65 years and over,data.Both sexes,40.4
2018,data.Saskatchewan,data.65 years and over,data.Both sexes,42.5
2019,data.Saskatchewan,data.65 years and over,data.Both sexes,41.7
2020,data.Saskatchewan,data.65 years and over,data.Both sexes,46.8
2015,data.Saskatchewan,data.65 years and over,data.Males,33.2
2016,data.Saskatchewan,data.65 years and over,data.Males,46.2
2017,data.Saskatchewan,data.65 years and over,data.Males,42.6
2018,data.Saskatchewan,data.65 years and over,data.Males,38.8
2019,data.Saskatchewan,data.65 years and over,data.Males,40.1
2020,data.Saskatchewan,data.65 years and over,data.Males,47.9
2015,data.Saskatchewan,data.65 years and over,data.Females,37.1
2016,data.Saskatchewan,data.65 years and over,data.Females,41.8
2017,data.Saskatchewan,data.65 years and over,data.Females,38.5
2018,data.Saskatchewan,data.65 years and over,data.Females,45.8
2019,data.Saskatchewan,data.65 years and over,data.Females,43.2
2020,data.Saskatchewan,data.65 years and over,data.Females,45.8
2015,data.Alberta,"data.Total, 12 years and over",data.Both sexes,66.7
2016,data.Alberta,"data.Total, 12 years and over",data.Both sexes,63.7
2017,data.Alberta,"data.Total, 12 years and over",data.Both sexes,63.3
2018,data.Alberta,"data.Total, 12 years and over",data.Both sexes,62.8
2019,data.Alberta,"data.Total, 12 years and over",data.Both sexes,63.7
2020,data.Alberta,"data.Total, 12 years and over",data.Both sexes,63.7
2015,data.Alberta,"data.Total, 12 years and over",data.Males,66.6
2016,data.Alberta,"data.Total, 12 years and over",data.Males,64.5
2017,data.Alberta,"data.Total, 12 years and over",data.Males,63.2
2018,data.Alberta,"data.Total, 12 years and over",data.Males,62.3
2019,data.Alberta,"data.Total, 12 years and over",data.Males,64.3
2020,data.Alberta,"data.Total, 12 years and over",data.Males,62.9
2015,data.Alberta,"data.Total, 12 years and over",data.Females,66.8
2016,data.Alberta,"data.Total, 12 years and over",data.Females,62.9
2017,data.Alberta,"data.Total, 12 years and over",data.Females,63.4
2018,data.Alberta,"data.Total, 12 years and over",data.Females,63.4
2019,data.Alberta,"data.Total, 12 years and over",data.Females,63.1
2020,data.Alberta,"data.Total, 12 years and over",data.Females,64.5
2015,data.Alberta,data.12 to 17 years,data.Both sexes,76.1
2016,data.Alberta,data.12 to 17 years,data.Both sexes,75.7
2017,data.Alberta,data.12 to 17 years,data.Both sexes,78.7
2018,data.Alberta,data.12 to 17 years,data.Both sexes,76.6
2019,data.Alberta,data.12 to 17 years,data.Both sexes,73.9
2020,data.Alberta,data.12 to 17 years,data.Both sexes,76.2
2015,data.Alberta,data.12 to 17 years,data.Males,75.1
2016,data.Alberta,data.12 to 17 years,data.Males,75.9
2017,data.Alberta,data.12 to 17 years,data.Males,77.8
2018,data.Alberta,data.12 to 17 years,data.Males,75.4
2019,data.Alberta,data.12 to 17 years,data.Males,75.8
2020,data.Alberta,data.12 to 17 years,data.Males,76.4
2015,data.Alberta,data.12 to 17 years,data.Females,77.1
2016,data.Alberta,data.12 to 17 years,data.Females,75.4
2017,data.Alberta,data.12 to 17 years,data.Females,79.6
2018,data.Alberta,data.12 to 17 years,data.Females,77.8
2019,data.Alberta,data.12 to 17 years,data.Females,71.9
2020,data.Alberta,data.12 to 17 years,data.Females,76.1
2015,data.Alberta,data.18 to 34 years,data.Both sexes,71.6
2016,data.Alberta,data.18 to 34 years,data.Both sexes,69.6
2017,data.Alberta,data.18 to 34 years,data.Both sexes,69.2
2018,data.Alberta,data.18 to 34 years,data.Both sexes,71.3
2019,data.Alberta,data.18 to 34 years,data.Both sexes,68.6
2020,data.Alberta,data.18 to 34 years,data.Both sexes,67.4
2015,data.Alberta,data.18 to 34 years,data.Males,72.9
2016,data.Alberta,data.18 to 34 years,data.Males,72.4
2017,data.Alberta,data.18 to 34 years,data.Males,69.7
2018,data.Alberta,data.18 to 34 years,data.Males,70.4
2019,data.Alberta,data.18 to 34 years,data.Males,69.7
2020,data.Alberta,data.18 to 34 years,data.Males,64.8
2015,data.Alberta,data.18 to 34 years,data.Females,70.3
2016,data.Alberta,data.18 to 34 years,data.Females,66.7
2017,data.Alberta,data.18 to 34 years,data.Females,68.5
2018,data.Alberta,data.18 to 34 years,data.Females,72.2
2019,data.Alberta,data.18 to 34 years,data.Females,67.5
2020,data.Alberta,data.18 to 34 years,data.Females,70.2
2015,data.Alberta,data.35 to 49 years,data.Both sexes,68.6
2016,data.Alberta,data.35 to 49 years,data.Both sexes,66.8
2017,data.Alberta,data.35 to 49 years,data.Both sexes,65.0
2018,data.Alberta,data.35 to 49 years,data.Both sexes,62.3
2019,data.Alberta,data.35 to 49 years,data.Both sexes,67.3
2020,data.Alberta,data.35 to 49 years,data.Both sexes,63.8
2015,data.Alberta,data.35 to 49 years,data.Males,64.8
2016,data.Alberta,data.35 to 49 years,data.Males,67.0
2017,data.Alberta,data.35 to 49 years,data.Males,65.0
2018,data.Alberta,data.35 to 49 years,data.Males,60.7
2019,data.Alberta,data.35 to 49 years,data.Males,69.5
2020,data.Alberta,data.35 to 49 years,data.Males,63.6
2015,data.Alberta,data.35 to 49 years,data.Females,72.7
2016,data.Alberta,data.35 to 49 years,data.Females,66.5
2017,data.Alberta,data.35 to 49 years,data.Females,65.0
2018,data.Alberta,data.35 to 49 years,data.Females,63.9
2019,data.Alberta,data.35 to 49 years,data.Females,64.9
2020,data.Alberta,data.35 to 49 years,data.Females,64.1
2015,data.Alberta,data.50 to 64 years,data.Both sexes,63.4
2016,data.Alberta,data.50 to 64 years,data.Both sexes,58.4
2017,data.Alberta,data.50 to 64 years,data.Both sexes,57.3
2018,data.Alberta,data.50 to 64 years,data.Both sexes,56.6
2019,data.Alberta,data.50 to 64 years,data.Both sexes,59.6
2020,data.Alberta,data.50 to 64 years,data.Both sexes,62.4
2015,data.Alberta,data.50 to 64 years,data.Males,62.5
2016,data.Alberta,data.50 to 64 years,data.Males,58.4
2017,data.Alberta,data.50 to 64 years,data.Males,57.3
2018,data.Alberta,data.50 to 64 years,data.Males,58.8
2019,data.Alberta,data.50 to 64 years,data.Males,57.1
2020,data.Alberta,data.50 to 64 years,data.Males,62.9
2015,data.Alberta,data.50 to 64 years,data.Females,64.4
2016,data.Alberta,data.50 to 64 years,data.Females,58.3
2017,data.Alberta,data.50 to 64 years,data.Females,57.3
2018,data.Alberta,data.50 to 64 years,data.Females,54.3
2019,data.Alberta,data.50 to 64 years,data.Females,62.2
2020,data.Alberta,data.50 to 64 years,data.Females,61.9
2015,data.Alberta,data.65 years and over,data.Both sexes,51.7
2016,data.Alberta,data.65 years and over,data.Both sexes,46.4
2017,data.Alberta,data.65 years and over,data.Both sexes,49.1
2018,data.Alberta,data.65 years and over,data.Both sexes,49.0
2019,data.Alberta,data.65 years and over,data.Both sexes,49.2
2020,data.Alberta,data.65 years and over,data.Both sexes,52.3
2015,data.Alberta,data.65 years and over,data.Males,56.6
2016,data.Alberta,data.65 years and over,data.Males,43.6
2017,data.Alberta,data.65 years and over,data.Males,46.3
2018,data.Alberta,data.65 years and over,data.Males,45.6
2019,data.Alberta,data.65 years and over,data.Males,48.8
2020,data.Alberta,data.65 years and over,data.Males,50.5
2015,data.Alberta,data.65 years and over,data.Females,47.4
2016,data.Alberta,data.65 years and over,data.Females,48.9
2017,data.Alberta,data.65 years and over,data.Females,51.5
2018,data.Alberta,data.65 years and over,data.Females,52.0
2019,data.Alberta,data.65 years and over,data.Females,49.6
2020,data.Alberta,data.65 years and over,data.Females,53.8
2015,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,60.8
2016,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,58.9
2017,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,60.0
2018,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,60.6
2019,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,60.0
2020,data.British Columbia,"data.Total, 12 years and over",data.Both sexes,60.1
2015,data.British Columbia,"data.Total, 12 years and over",data.Males,60.3
2016,data.British Columbia,"data.Total, 12 years and over",data.Males,59.8
2017,data.British Columbia,"data.Total, 12 years and over",data.Males,59.2
2018,data.British Columbia,"data.Total, 12 years and over",data.Males,62.4
2019,data.British Columbia,"data.Total, 12 years and over",data.Males,60.8
2020,data.British Columbia,"data.Total, 12 years and over",data.Males,60.7
2015,data.British Columbia,"data.Total, 12 years and over",data.Females,61.2
2016,data.British Columbia,"data.Total, 12 years and over",data.Females,58.0
2017,data.British Columbia,"data.Total, 12 years and over",data.Females,60.8
2018,data.British Columbia,"data.Total, 12 years and over",data.Females,58.8
2019,data.British Columbia,"data.Total, 12 years and over",data.Females,59.3
2020,data.British Columbia,"data.Total, 12 years and over",data.Females,59.6
2015,data.British Columbia,data.12 to 17 years,data.Both sexes,74.9
2016,data.British Columbia,data.12 to 17 years,data.Both sexes,73.6
2017,data.British Columbia,data.12 to 17 years,data.Both sexes,76.2
2018,data.British Columbia,data.12 to 17 years,data.Both sexes,75.3
2019,data.British Columbia,data.12 to 17 years,data.Both sexes,74.3
2020,data.British Columbia,data.12 to 17 years,data.Both sexes,74.5
2015,data.British Columbia,data.12 to 17 years,data.Males,72.1
2016,data.British Columbia,data.12 to 17 years,data.Males,73.3
2017,data.British Columbia,data.12 to 17 years,data.Males,76.9
2018,data.British Columbia,data.12 to 17 years,data.Males,73.7
2019,data.British Columbia,data.12 to 17 years,data.Males,71.8
2020,data.British Columbia,data.12 to 17 years,data.Males,79.2
2015,data.British Columbia,data.12 to 17 years,data.Females,77.9
2016,data.British Columbia,data.12 to 17 years,data.Females,73.9
2017,data.British Columbia,data.12 to 17 years,data.Females,75.5
2018,data.British Columbia,data.12 to 17 years,data.Females,77.1
2019,data.British Columbia,data.12 to 17 years,data.Females,76.9
2020,data.British Columbia,data.12 to 17 years,data.Females,69.6
2015,data.British Columbia,data.18 to 34 years,data.Both sexes,69.1
2016,data.British Columbia,data.18 to 34 years,data.Both sexes,69.7
2017,data.British Columbia,data.18 to 34 years,data.Both sexes,70.3
2018,data.British Columbia,data.18 to 34 years,data.Both sexes,67.2
2019,data.British Columbia,data.18 to 34 years,data.Both sexes,66.6
2020,data.British Columbia,data.18 to 34 years,data.Both sexes,67.3
2015,data.British Columbia,data.18 to 34 years,data.Males,69.3
2016,data.British Columbia,data.18 to 34 years,data.Males,70.0
2017,data.British Columbia,data.18 to 34 years,data.Males,69.9
2018,data.British Columbia,data.18 to 34 years,data.Males,69.2
2019,data.British Columbia,data.18 to 34 years,data.Males,70.3
2020,data.British Columbia,data.18 to 34 years,data.Males,67.1
2015,data.British Columbia,data.18 to 34 years,data.Females,68.9
2016,data.British Columbia,data.18 to 34 years,data.Females,69.4
2017,data.British Columbia,data.18 to 34 years,data.Females,70.7
2018,data.British Columbia,data.18 to 34 years,data.Females,65.2
2019,data.British Columbia,data.18 to 34 years,data.Females,62.8
2020,data.British Columbia,data.18 to 34 years,data.Females,67.5
2015,data.British Columbia,data.35 to 49 years,data.Both sexes,61.1
2016,data.British Columbia,data.35 to 49 years,data.Both sexes,63.2
2017,data.British Columbia,data.35 to 49 years,data.Both sexes,63.3
2018,data.British Columbia,data.35 to 49 years,data.Both sexes,63.3
2019,data.British Columbia,data.35 to 49 years,data.Both sexes,64.3
2020,data.British Columbia,data.35 to 49 years,data.Both sexes,59.9
2015,data.British Columbia,data.35 to 49 years,data.Males,60.3
2016,data.British Columbia,data.35 to 49 years,data.Males,64.8
2017,data.British Columbia,data.35 to 49 years,data.Males,58.7
2018,data.British Columbia,data.35 to 49 years,data.Males,65.6
2019,data.British Columbia,data.35 to 49 years,data.Males,67.6
2020,data.British Columbia,data.35 to 49 years,data.Males,63.9
2015,data.British Columbia,data.35 to 49 years,data.Females,61.8
2016,data.British Columbia,data.35 to 49 years,data.Females,61.6
2017,data.British Columbia,data.35 to 49 years,data.Females,67.7
2018,data.British Columbia,data.35 to 49 years,data.Females,61.0
2019,data.British Columbia,data.35 to 49 years,data.Females,61.1
2020,data.British Columbia,data.35 to 49 years,data.Females,56.0
2015,data.British Columbia,data.50 to 64 years,data.Both sexes,57.3
2016,data.British Columbia,data.50 to 64 years,data.Both sexes,52.3
2017,data.British Columbia,data.50 to 64 years,data.Both sexes,52.5
2018,data.British Columbia,data.50 to 64 years,data.Both sexes,56.9
2019,data.British Columbia,data.50 to 64 years,data.Both sexes,55.5
2020,data.British Columbia,data.50 to 64 years,data.Both sexes,55.8
2015,data.British Columbia,data.50 to 64 years,data.Males,56.1
2016,data.British Columbia,data.50 to 64 years,data.Males,53.5
2017,data.British Columbia,data.50 to 64 years,data.Males,52.6
2018,data.British Columbia,data.50 to 64 years,data.Males,59.5
2019,data.British Columbia,data.50 to 64 years,data.Males,52.4
2020,data.British Columbia,data.50 to 64 years,data.Males,53.9
2015,data.British Columbia,data.50 to 64 years,data.Females,58.4
2016,data.British Columbia,data.50 to 64 years,data.Females,51.1
2017,data.British Columbia,data.50 to 64 years,data.Females,52.4
2018,data.British Columbia,data.50 to 64 years,data.Females,54.5
2019,data.British Columbia,data.50 to 64 years,data.Females,58.5
2020,data.British Columbia,data.50 to 64 years,data.Females,57.7
2015,data.British Columbia,data.65 years and over,data.Both sexes,48.3
2016,data.British Columbia,data.65 years and over,data.Both sexes,42.8
2017,data.British Columbia,data.65 years and over,data.Both sexes,46.8
2018,data.British Columbia,data.65 years and over,data.Both sexes,48.6
2019,data.British Columbia,data.65 years and over,data.Both sexes,47.9
2020,data.British Columbia,data.65 years and over,data.Both sexes,51.8
2015,data.British Columbia,data.65 years and over,data.Males,48.1
2016,data.British Columbia,data.65 years and over,data.Males,42.7
2017,data.British Columbia,data.65 years and over,data.Males,47.2
2018,data.British Columbia,data.65 years and over,data.Males,49.0
2019,data.British Columbia,data.65 years and over,data.Males,46.7
2020,data.British Columbia,data.65 years and over,data.Males,50.2
2015,data.British Columbia,data.65 years and over,data.Females,48.5
2016,data.British Columbia,data.65 years and over,data.Females,42.8
2017,data.British Columbia,data.65 years and over,data.Females,46.4
2018,data.British Columbia,data.65 years and over,data.Females,48.3
2019,data.British Columbia,data.65 years and over,data.Females,49.0
2020,data.British Columbia,data.65 years and over,data.Females,53.2
