Year,Geography,Age group,Sex,Household income,Highest level of education,Visible minority,Immigration status,GeoCode,Value
2024,Alberta,65 years and over,Both sexes,,,,,48,41.2
2024,Alberta,65 years and over,Males,,,,,48,39.4
2024,Alberta,65 years and over,Females,,,,,48,42.8
2024,British Columbia,"Total, 18 years and over",Both sexes,,,,,59,50.2
2024,British Columbia,"Total, 18 years and over",Males,,,,,59,51.1
2024,British Columbia,"Total, 18 years and over",Females,,,,,59,49.5
2024,British Columbia,18 to 34 years,Both sexes,,,,,59,57.6
2024,British Columbia,18 to 34 years,Males,,,,,59,58.4
2024,British Columbia,18 to 34 years,Females,,,,,59,56.8
2024,British Columbia,35 to 49 years,Both sexes,,,,,59,54.6
2024,British Columbia,35 to 49 years,Males,,,,,59,53.9
2024,British Columbia,35 to 49 years,Females,,,,,59,55.3
2024,British Columbia,50 to 64 years,Both sexes,,,,,59,46.8
2024,British Columbia,50 to 64 years,Males,,,,,59,50.1
2024,British Columbia,50 to 64 years,Females,,,,,59,43.9
2024,British Columbia,65 years and over,Both sexes,,,,,59,40.0
2024,British Columbia,65 years and over,Males,,,,,59,39.3
2024,British Columbia,65 years and over,Females,,,,,59,40.7
2015,Canada,"Total, 18 years and over",,First quintile,,,,,47.4
2015,Canada,"Total, 18 years and over",,Second quintile,,,,,54.3
2015,Canada,"Total, 18 years and over",,Third quintile,,,,,62.2
2015,Canada,"Total, 18 years and over",,Fourth quintile,,,,,68.7
2015,Canada,"Total, 18 years and over",,Fifth quintile,,,,,72.3
2015,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,,,39.3
2015,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,,51.6
2015,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,,65.1
2015,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,,,10,33.7
2015,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,,,10,54.7
2015,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,,,10,60.3
2015,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,,,10,63.7
2015,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,,,10,72.9
2015,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,,,10,40.4
2015,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,10,47.5
2015,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,10,63.5
2015,Prince Edward Island,"Total, 18 years and over",,First quintile,,,,11,37.7
2015,Prince Edward Island,"Total, 18 years and over",,Second quintile,,,,11,58.6
2015,Prince Edward Island,"Total, 18 years and over",,Third quintile,,,,11,63.1
2015,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,,,11,64.8
2015,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,,,11,73.3
2015,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,,,11,47.6
2015,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,11,46.6
2015,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,11,67.0
2015,Nova Scotia,"Total, 18 years and over",,First quintile,,,,12,41.4
2015,Nova Scotia,"Total, 18 years and over",,Second quintile,,,,12,43.9
2015,Nova Scotia,"Total, 18 years and over",,Third quintile,,,,12,56.6
2015,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,,,12,67.5
2015,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,,,12,72.3
2015,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,,,12,32.2
2015,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,12,52.6
2015,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,12,62.4
2015,New Brunswick,"Total, 18 years and over",,First quintile,,,,13,31.6
2015,New Brunswick,"Total, 18 years and over",,Second quintile,,,,13,46.9
2015,New Brunswick,"Total, 18 years and over",,Third quintile,,,,13,52.2
2015,New Brunswick,"Total, 18 years and over",,Fourth quintile,,,,13,66.7
2015,New Brunswick,"Total, 18 years and over",,Fifth quintile,,,,13,67.5
2015,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,,,13,25.6
2015,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,13,48.8
2015,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,13,59.1
2015,Quebec,"Total, 18 years and over",,First quintile,,,,24,47.6
2015,Quebec,"Total, 18 years and over",,Second quintile,,,,24,55.7
2015,Quebec,"Total, 18 years and over",,Third quintile,,,,24,64.3
2015,Quebec,"Total, 18 years and over",,Fourth quintile,,,,24,73.5
2015,Quebec,"Total, 18 years and over",,Fifth quintile,,,,24,76.2
2015,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,,,24,39.3
2015,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,24,53.0
2015,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,24,67.3
2015,Ontario,"Total, 18 years and over",,First quintile,,,,35,49.2
2015,Ontario,"Total, 18 years and over",,Second quintile,,,,35,52.4
2015,Ontario,"Total, 18 years and over",,Third quintile,,,,35,62.4
2015,Ontario,"Total, 18 years and over",,Fourth quintile,,,,35,66.8
2015,Ontario,"Total, 18 years and over",,Fifth quintile,,,,35,72.1
2015,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,,,35,40.9
2015,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,35,48.8
2015,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,35,64.1
2015,Manitoba,"Total, 18 years and over",,First quintile,,,,46,43.6
2015,Manitoba,"Total, 18 years and over",,Second quintile,,,,46,58.2
2015,Manitoba,"Total, 18 years and over",,Third quintile,,,,46,63.5
2015,Manitoba,"Total, 18 years and over",,Fourth quintile,,,,46,61.6
2015,Manitoba,"Total, 18 years and over",,Fifth quintile,,,,46,67.9
2015,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,,,46,39.6
2015,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,46,49.3
2015,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,46,64.2
2015,Saskatchewan,"Total, 18 years and over",,First quintile,,,,47,44.5
2015,Saskatchewan,"Total, 18 years and over",,Second quintile,,,,47,47.1
2015,Saskatchewan,"Total, 18 years and over",,Third quintile,,,,47,55.0
2015,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,,,47,63.0
2015,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,,,47,69.4
2015,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,,,47,39.2
2015,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,47,51.3
2015,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,47,63.2
2015,Alberta,"Total, 18 years and over",,First quintile,,,,48,49.3
2015,Alberta,"Total, 18 years and over",,Second quintile,,,,48,62.7
2015,Alberta,"Total, 18 years and over",,Third quintile,,,,48,61.4
2015,Alberta,"Total, 18 years and over",,Fourth quintile,,,,48,71.4
2015,Alberta,"Total, 18 years and over",,Fifth quintile,,,,48,73.0
2015,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,,,48,41.8
2015,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,48,57.5
2015,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,48,69.1
2015,British Columbia,"Total, 18 years and over",,First quintile,,,,59,47.3
2015,British Columbia,"Total, 18 years and over",,Second quintile,,,,59,54.0
2015,British Columbia,"Total, 18 years and over",,Third quintile,,,,59,62.0
2015,British Columbia,"Total, 18 years and over",,Fourth quintile,,,,59,67.7
2015,British Columbia,"Total, 18 years and over",,Fifth quintile,,,,59,69.5
2015,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,,,59,38.6
2015,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,59,53.7
2015,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,59,62.7
2016,Canada,"Total, 18 years and over",,First quintile,,,,,48.0
2016,Canada,"Total, 18 years and over",,Second quintile,,,,,54.6
2016,Canada,"Total, 18 years and over",,Third quintile,,,,,60.8
2016,Canada,"Total, 18 years and over",,Fourth quintile,,,,,64.8
2016,Canada,"Total, 18 years and over",,Fifth quintile,,,,,71.4
2016,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,,,36.1
2016,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,,52.7
2016,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,,63.7
2016,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,,,10,56.4
2016,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,,,10,51.4
2016,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,,,10,69.2
2016,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,,,10,66.1
2016,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,,,10,75.2
2016,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,,,10,43.8
2016,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,10,62.1
2016,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,10,67.6
2016,Prince Edward Island,"Total, 18 years and over",,First quintile,,,,11,54.1
2016,Prince Edward Island,"Total, 18 years and over",,Second quintile,,,,11,59.6
2016,Prince Edward Island,"Total, 18 years and over",,Third quintile,,,,11,56.5
2016,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,,,11,62.4
2016,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,,,11,65.3
2016,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,,,11,34.9
2016,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,11,38.5
2016,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,11,65.0
2016,Nova Scotia,"Total, 18 years and over",,First quintile,,,,12,48.5
2016,Nova Scotia,"Total, 18 years and over",,Second quintile,,,,12,52.0
2016,Nova Scotia,"Total, 18 years and over",,Third quintile,,,,12,58.0
2016,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,,,12,62.3
2016,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,,,12,68.4
2016,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,,,12,35.0
2016,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,12,50.9
2016,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,12,62.2
2016,New Brunswick,"Total, 18 years and over",,First quintile,,,,13,40.7
2016,New Brunswick,"Total, 18 years and over",,Second quintile,,,,13,47.2
2016,New Brunswick,"Total, 18 years and over",,Third quintile,,,,13,60.0
2016,New Brunswick,"Total, 18 years and over",,Fourth quintile,,,,13,64.8
2016,New Brunswick,"Total, 18 years and over",,Fifth quintile,,,,13,66.5
2016,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,,,13,33.6
2016,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,13,52.1
2016,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,13,61.8
2016,Quebec,"Total, 18 years and over",,First quintile,,,,24,49.7
2016,Quebec,"Total, 18 years and over",,Second quintile,,,,24,55.5
2016,Quebec,"Total, 18 years and over",,Third quintile,,,,24,62.3
2016,Quebec,"Total, 18 years and over",,Fourth quintile,,,,24,70.7
2016,Quebec,"Total, 18 years and over",,Fifth quintile,,,,24,75.5
2016,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,,,24,36.3
2016,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,24,56.1
2016,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,24,65.5
2016,Ontario,"Total, 18 years and over",,First quintile,,,,35,46.9
2016,Ontario,"Total, 18 years and over",,Second quintile,,,,35,54.2
2016,Ontario,"Total, 18 years and over",,Third quintile,,,,35,60.9
2016,Ontario,"Total, 18 years and over",,Fourth quintile,,,,35,63.9
2016,Ontario,"Total, 18 years and over",,Fifth quintile,,,,35,71.7
2016,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,,,35,36.8
2016,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,35,51.1
2016,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,35,63.2
2016,Manitoba,"Total, 18 years and over",,First quintile,,,,46,44.2
2016,Manitoba,"Total, 18 years and over",,Second quintile,,,,46,58.5
2016,Manitoba,"Total, 18 years and over",,Third quintile,,,,46,59.6
2016,Manitoba,"Total, 18 years and over",,Fourth quintile,,,,46,61.9
2016,Manitoba,"Total, 18 years and over",,Fifth quintile,,,,46,66.1
2016,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,,,46,39.4
2016,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,46,53.3
2016,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,46,62.3
2016,Saskatchewan,"Total, 18 years and over",,First quintile,,,,47,51.9
2016,Saskatchewan,"Total, 18 years and over",,Second quintile,,,,47,51.8
2016,Saskatchewan,"Total, 18 years and over",,Third quintile,,,,47,48.6
2016,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,,,47,64.5
2016,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,,,47,69.0
2016,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,,,47,29.4
2016,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,47,59.2
2016,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,47,61.9
2016,Alberta,"Total, 18 years and over",,First quintile,,,,48,48.5
2016,Alberta,"Total, 18 years and over",,Second quintile,,,,48,56.7
2016,Alberta,"Total, 18 years and over",,Third quintile,,,,48,63.2
2016,Alberta,"Total, 18 years and over",,Fourth quintile,,,,48,61.5
2016,Alberta,"Total, 18 years and over",,Fifth quintile,,,,48,72.5
2016,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,,,48,37.7
2016,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,48,54.3
2016,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,48,65.8
2016,British Columbia,"Total, 18 years and over",,First quintile,,,,59,47.2
2016,British Columbia,"Total, 18 years and over",,Second quintile,,,,59,53.7
2016,British Columbia,"Total, 18 years and over",,Third quintile,,,,59,58.4
2016,British Columbia,"Total, 18 years and over",,Fourth quintile,,,,59,62.0
2016,British Columbia,"Total, 18 years and over",,Fifth quintile,,,,59,67.4
2016,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,,,59,31.8
2016,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,59,49.0
2016,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,59,61.5
2017,Canada,"Total, 18 years and over",,First quintile,,,,,47.8
2017,Canada,"Total, 18 years and over",,Second quintile,,,,,53.6
2017,Canada,"Total, 18 years and over",,Third quintile,,,,,61.1
2017,Canada,"Total, 18 years and over",,Fourth quintile,,,,,65.4
2017,Canada,"Total, 18 years and over",,Fifth quintile,,,,,71.1
2017,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,,,37.2
2017,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,,50.3
2017,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,,63.8
2017,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,,,10,51.5
2017,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,,,10,57.4
2017,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,,,10,60.3
2017,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,,,10,65.4
2017,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,,,10,71.8
2017,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,,,10,45.1
2017,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,10,55.8
2017,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,10,64.8
2017,Prince Edward Island,"Total, 18 years and over",,First quintile,,,,11,37.3
2017,Prince Edward Island,"Total, 18 years and over",,Second quintile,,,,11,54.7
2017,Prince Edward Island,"Total, 18 years and over",,Third quintile,,,,11,64.0
2017,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,,,11,67.9
2017,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,,,11,79.0
2017,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,,,11,37.9
2017,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,11,29.5
2017,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,11,69.1
2017,Nova Scotia,"Total, 18 years and over",,First quintile,,,,12,46.4
2017,Nova Scotia,"Total, 18 years and over",,Second quintile,,,,12,51.8
2017,Nova Scotia,"Total, 18 years and over",,Third quintile,,,,12,59.5
2017,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,,,12,66.3
2017,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,,,12,70.3
2017,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,,,12,37.8
2017,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,12,50.1
2017,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,12,63.2
2017,New Brunswick,"Total, 18 years and over",,First quintile,,,,13,35.6
2017,New Brunswick,"Total, 18 years and over",,Second quintile,,,,13,54.6
2017,New Brunswick,"Total, 18 years and over",,Third quintile,,,,13,55.8
2017,New Brunswick,"Total, 18 years and over",,Fourth quintile,,,,13,60.3
2017,New Brunswick,"Total, 18 years and over",,Fifth quintile,,,,13,64.1
2017,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,,,13,32.6
2017,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,13,45.5
2017,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,13,61.1
2017,Quebec,"Total, 18 years and over",,First quintile,,,,24,47.6
2017,Quebec,"Total, 18 years and over",,Second quintile,,,,24,56.2
2017,Quebec,"Total, 18 years and over",,Third quintile,,,,24,62.6
2017,Quebec,"Total, 18 years and over",,Fourth quintile,,,,24,70.2
2017,Quebec,"Total, 18 years and over",,Fifth quintile,,,,24,72.8
2017,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,,,24,36.5
2017,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,24,52.2
2017,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,24,65.2
2017,Ontario,"Total, 18 years and over",,First quintile,,,,35,47.9
2017,Ontario,"Total, 18 years and over",,Second quintile,,,,35,51.3
2017,Ontario,"Total, 18 years and over",,Third quintile,,,,35,61.3
2017,Ontario,"Total, 18 years and over",,Fourth quintile,,,,35,63.1
2017,Ontario,"Total, 18 years and over",,Fifth quintile,,,,35,72.2
2017,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,,,35,37.9
2017,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,35,48.3
2017,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,35,63.3
2017,Manitoba,"Total, 18 years and over",,First quintile,,,,46,47.2
2017,Manitoba,"Total, 18 years and over",,Second quintile,,,,46,58.4
2017,Manitoba,"Total, 18 years and over",,Third quintile,,,,46,59.7
2017,Manitoba,"Total, 18 years and over",,Fourth quintile,,,,46,67.6
2017,Manitoba,"Total, 18 years and over",,Fifth quintile,,,,46,67.8
2017,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,,,46,37.1
2017,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,46,55.8
2017,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,46,62.8
2017,Saskatchewan,"Total, 18 years and over",,First quintile,,,,47,43.6
2017,Saskatchewan,"Total, 18 years and over",,Second quintile,,,,47,47.4
2017,Saskatchewan,"Total, 18 years and over",,Third quintile,,,,47,54.5
2017,Saskatchewan,"Total, 18 years and over",,Fourth quintile,,,,47,59.4
2017,Saskatchewan,"Total, 18 years and over",,Fifth quintile,,,,47,71.4
2017,Saskatchewan,"Total, 18 years and over",,,Less than secondary school graduation,,,47,31.3
2017,Saskatchewan,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,47,49.3
2017,Saskatchewan,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,47,63.0
2017,Alberta,"Total, 18 years and over",,First quintile,,,,48,49.3
2017,Alberta,"Total, 18 years and over",,Second quintile,,,,48,55.9
2017,Alberta,"Total, 18 years and over",,Third quintile,,,,48,64.0
2017,Alberta,"Total, 18 years and over",,Fourth quintile,,,,48,63.8
2017,Alberta,"Total, 18 years and over",,Fifth quintile,,,,48,69.8
2017,Alberta,"Total, 18 years and over",,,Less than secondary school graduation,,,48,42.1
2017,Alberta,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,48,49.8
2017,Alberta,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,48,65.3
2017,British Columbia,"Total, 18 years and over",,First quintile,,,,59,49.2
2017,British Columbia,"Total, 18 years and over",,Second quintile,,,,59,53.1
2017,British Columbia,"Total, 18 years and over",,Third quintile,,,,59,58.2
2017,British Columbia,"Total, 18 years and over",,Fourth quintile,,,,59,66.3
2017,British Columbia,"Total, 18 years and over",,Fifth quintile,,,,59,68.5
2017,British Columbia,"Total, 18 years and over",,,Less than secondary school graduation,,,59,35.0
2017,British Columbia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,59,52.6
2017,British Columbia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,59,61.7
2018,Canada,"Total, 18 years and over",,First quintile,,,,,47.7
2018,Canada,"Total, 18 years and over",,Second quintile,,,,,53.7
2018,Canada,"Total, 18 years and over",,Third quintile,,,,,60.8
2018,Canada,"Total, 18 years and over",,Fourth quintile,,,,,64.6
2018,Canada,"Total, 18 years and over",,Fifth quintile,,,,,71.4
2018,Canada,"Total, 18 years and over",,,Less than secondary school graduation,,,,35.9
2018,Canada,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,,50.5
2018,Canada,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,,63.5
2018,Newfoundland and Labrador,"Total, 18 years and over",,First quintile,,,,10,48.0
2018,Newfoundland and Labrador,"Total, 18 years and over",,Second quintile,,,,10,42.7
2018,Newfoundland and Labrador,"Total, 18 years and over",,Third quintile,,,,10,60.5
2018,Newfoundland and Labrador,"Total, 18 years and over",,Fourth quintile,,,,10,72.6
2018,Newfoundland and Labrador,"Total, 18 years and over",,Fifth quintile,,,,10,70.5
2018,Newfoundland and Labrador,"Total, 18 years and over",,,Less than secondary school graduation,,,10,47.7
2018,Newfoundland and Labrador,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,10,53.0
2018,Newfoundland and Labrador,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,10,61.9
2018,Prince Edward Island,"Total, 18 years and over",,First quintile,,,,11,57.1
2018,Prince Edward Island,"Total, 18 years and over",,Second quintile,,,,11,44.3
2018,Prince Edward Island,"Total, 18 years and over",,Third quintile,,,,11,67.8
2018,Prince Edward Island,"Total, 18 years and over",,Fourth quintile,,,,11,68.5
2018,Prince Edward Island,"Total, 18 years and over",,Fifth quintile,,,,11,71.3
2018,Prince Edward Island,"Total, 18 years and over",,,Less than secondary school graduation,,,11,48.9
2018,Prince Edward Island,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,11,54.0
2018,Prince Edward Island,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,11,65.2
2018,Nova Scotia,"Total, 18 years and over",,First quintile,,,,12,38.6
2018,Nova Scotia,"Total, 18 years and over",,Second quintile,,,,12,47.5
2018,Nova Scotia,"Total, 18 years and over",,Third quintile,,,,12,61.3
2018,Nova Scotia,"Total, 18 years and over",,Fourth quintile,,,,12,63.6
2018,Nova Scotia,"Total, 18 years and over",,Fifth quintile,,,,12,71.3
2018,Nova Scotia,"Total, 18 years and over",,,Less than secondary school graduation,,,12,25.7
2018,Nova Scotia,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,12,48.3
2018,Nova Scotia,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,12,61.4
2018,New Brunswick,"Total, 18 years and over",,First quintile,,,,13,39.1
2018,New Brunswick,"Total, 18 years and over",,Second quintile,,,,13,42.8
2018,New Brunswick,"Total, 18 years and over",,Third quintile,,,,13,53.3
2018,New Brunswick,"Total, 18 years and over",,Fourth quintile,,,,13,63.6
2018,New Brunswick,"Total, 18 years and over",,Fifth quintile,,,,13,65.8
2018,New Brunswick,"Total, 18 years and over",,,Less than secondary school graduation,,,13,31.3
2018,New Brunswick,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,13,44.3
2018,New Brunswick,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,13,59.6
2018,Quebec,"Total, 18 years and over",,First quintile,,,,24,47.6
2018,Quebec,"Total, 18 years and over",,Second quintile,,,,24,54.5
2018,Quebec,"Total, 18 years and over",,Third quintile,,,,24,63.1
2018,Quebec,"Total, 18 years and over",,Fourth quintile,,,,24,67.2
2018,Quebec,"Total, 18 years and over",,Fifth quintile,,,,24,74.2
2018,Quebec,"Total, 18 years and over",,,Less than secondary school graduation,,,24,36.1
2018,Quebec,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,24,48.6
2018,Quebec,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,24,64.8
2018,Ontario,"Total, 18 years and over",,First quintile,,,,35,49.2
2018,Ontario,"Total, 18 years and over",,Second quintile,,,,35,53.8
2018,Ontario,"Total, 18 years and over",,Third quintile,,,,35,60.5
2018,Ontario,"Total, 18 years and over",,Fourth quintile,,,,35,63.7
2018,Ontario,"Total, 18 years and over",,Fifth quintile,,,,35,71.3
2018,Ontario,"Total, 18 years and over",,,Less than secondary school graduation,,,35,36.4
2018,Ontario,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,35,51.0
2018,Ontario,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,35,63.3
2018,Manitoba,"Total, 18 years and over",,First quintile,,,,46,46.8
2018,Manitoba,"Total, 18 years and over",,Second quintile,,,,46,58.1
2018,Manitoba,"Total, 18 years and over",,Third quintile,,,,46,57.4
2018,Manitoba,"Total, 18 years and over",,Fourth quintile,,,,46,65.1
2018,Manitoba,"Total, 18 years and over",,Fifth quintile,,,,46,66.4
2018,Manitoba,"Total, 18 years and over",,,Less than secondary school graduation,,,46,32.2
2018,Manitoba,"Total, 18 years and over",,,"Secondary school graduation, no post-secondary education",,,46,50.0
2018,Manitoba,"Total, 18 years and over",,,Post-secondary certificate/diploma or university degree,,,46,62.5
