Year,Géographie,Type de famille économique,GeoCode,Value
2019,Provinces de l'Atlantique,Autres familles de personnes âgées,,69800.0
2019,Provinces de l'Atlantique,Familles de personnes non âgées,,89300.0
2019,Provinces de l'Atlantique,Couples,,83100.0
2019,Provinces de l'Atlantique,Couples avec des enfants,,102300.0
2019,Provinces de l'Atlantique,Couples avec d'autres personnes apparentées,,130600.0
2019,Provinces de l'Atlantique,Familles monoparentales,,59700.0
2019,Provinces de l'Atlantique,Familles monoparentales ayant un homme à leur tête,,63400.0
2019,Provinces de l'Atlantique,Familles monoparentales ayant une femme à leur tête,,56400.0
2019,Provinces de l'Atlantique,Autres familles de personnes non âgées,,75600.0
2019,Provinces de l'Atlantique,Personnes hors famille économique,,31900.0
2019,Provinces de l'Atlantique,Personnes âgées hors famille économique,,29600.0
2019,Provinces de l'Atlantique,Hommes âgés hors famille économique,,30700.0
2019,Provinces de l'Atlantique,Femmes âgées hors famille économique,,28600.0
2019,Provinces de l'Atlantique,Personnes non âgées hors famille économique,,33500.0
2019,Provinces de l'Atlantique,Hommes non âgés hors famille économique,,34500.0
2019,Provinces de l'Atlantique,Femmes non âgées hors famille économique,,31600.0
2019,Terre-Neuve-et-Labrador,Familles économiques et personnes hors famille économique,10,61700.0
2019,Terre-Neuve-et-Labrador,Familles économiques,10,81800.0
2019,Terre-Neuve-et-Labrador,Familles de personnes âgées,10,53400.0
2019,Terre-Neuve-et-Labrador,Couples de personnes âgées,10,51100.0
2019,Terre-Neuve-et-Labrador,Autres familles de personnes âgées,10,77300.0
2019,Terre-Neuve-et-Labrador,Familles de personnes non âgées,10,92200.0
2019,Terre-Neuve-et-Labrador,Couples,10,84500.0
2019,Terre-Neuve-et-Labrador,Couples avec des enfants,10,106000.0
2019,Terre-Neuve-et-Labrador,Couples avec d'autres personnes apparentées,10,131400.0
2019,Terre-Neuve-et-Labrador,Familles monoparentales,10,51500.0
2019,Terre-Neuve-et-Labrador,Familles monoparentales ayant un homme à leur tête,10,
2019,Terre-Neuve-et-Labrador,Familles monoparentales ayant une femme à leur tête,10,50600.0
2019,Terre-Neuve-et-Labrador,Autres familles de personnes non âgées,10,60900.0
2019,Terre-Neuve-et-Labrador,Personnes hors famille économique,10,33400.0
2019,Terre-Neuve-et-Labrador,Personnes âgées hors famille économique,10,28600.0
2019,Terre-Neuve-et-Labrador,Hommes âgés hors famille économique,10,28800.0
2019,Terre-Neuve-et-Labrador,Femmes âgées hors famille économique,10,28500.0
2019,Terre-Neuve-et-Labrador,Personnes non âgées hors famille économique,10,37500.0
2019,Terre-Neuve-et-Labrador,Hommes non âgés hors famille économique,10,38500.0
2019,Terre-Neuve-et-Labrador,Femmes non âgées hors famille économique,10,35300.0
2019,Île-du-Prince-Édouard,Familles économiques et personnes hors famille économique,11,63100.0
2019,Île-du-Prince-Édouard,Familles économiques,11,84800.0
2019,Île-du-Prince-Édouard,Familles de personnes âgées,11,64600.0
2019,Île-du-Prince-Édouard,Couples de personnes âgées,11,63500.0
2019,Île-du-Prince-Édouard,Autres familles de personnes âgées,11,86900.0
2019,Île-du-Prince-Édouard,Familles de personnes non âgées,11,89500.0
2019,Île-du-Prince-Édouard,Couples,11,84800.0
2019,Île-du-Prince-Édouard,Couples avec des enfants,11,100400.0
2019,Île-du-Prince-Édouard,Couples avec d'autres personnes apparentées,11,132300.0
2019,Île-du-Prince-Édouard,Familles monoparentales,11,57800.0
2019,Île-du-Prince-Édouard,Familles monoparentales ayant un homme à leur tête,11,
2019,Île-du-Prince-Édouard,Familles monoparentales ayant une femme à leur tête,11,57800.0
2019,Île-du-Prince-Édouard,Autres familles de personnes non âgées,11,75100.0
2019,Île-du-Prince-Édouard,Personnes hors famille économique,11,32100.0
2019,Île-du-Prince-Édouard,Personnes âgées hors famille économique,11,36800.0
2019,Île-du-Prince-Édouard,Hommes âgés hors famille économique,11,38700.0
2019,Île-du-Prince-Édouard,Femmes âgées hors famille économique,11,36800.0
2019,Île-du-Prince-Édouard,Personnes non âgées hors famille économique,11,29400.0
2019,Île-du-Prince-Édouard,Hommes non âgés hors famille économique,11,30400.0
2019,Île-du-Prince-Édouard,Femmes non âgées hors famille économique,11,28600.0
2019,Nouvelle-Écosse,Familles économiques et personnes hors famille économique,12,58800.0
2019,Nouvelle-Écosse,Familles économiques,12,83500.0
2019,Nouvelle-Écosse,Familles de personnes âgées,12,66300.0
2019,Nouvelle-Écosse,Couples de personnes âgées,12,65700.0
2019,Nouvelle-Écosse,Autres familles de personnes âgées,12,70400.0
2019,Nouvelle-Écosse,Familles de personnes non âgées,12,91300.0
2019,Nouvelle-Écosse,Couples,12,85900.0
2019,Nouvelle-Écosse,Couples avec des enfants,12,103700.0
2019,Nouvelle-Écosse,Couples avec d'autres personnes apparentées,12,130600.0
2019,Nouvelle-Écosse,Familles monoparentales,12,64600.0
2019,Nouvelle-Écosse,Familles monoparentales ayant un homme à leur tête,12,
2019,Nouvelle-Écosse,Familles monoparentales ayant une femme à leur tête,12,63900.0
2019,Nouvelle-Écosse,Autres familles de personnes non âgées,12,78400.0
2019,Nouvelle-Écosse,Personnes hors famille économique,12,31500.0
2019,Nouvelle-Écosse,Personnes âgées hors famille économique,12,30200.0
2019,Nouvelle-Écosse,Hommes âgés hors famille économique,12,34100.0
2019,Nouvelle-Écosse,Femmes âgées hors famille économique,12,28200.0
2019,Nouvelle-Écosse,Personnes non âgées hors famille économique,12,32200.0
2019,Nouvelle-Écosse,Hommes non âgés hors famille économique,12,34000.0
2019,Nouvelle-Écosse,Femmes non âgées hors famille économique,12,30800.0
2019,Nouveau-Brunswick,Familles économiques et personnes hors famille économique,13,60500.0
2019,Nouveau-Brunswick,Familles économiques,13,80800.0
2019,Nouveau-Brunswick,Familles de personnes âgées,13,64300.0
2019,Nouveau-Brunswick,Couples de personnes âgées,13,64300.0
2019,Nouveau-Brunswick,Autres familles de personnes âgées,13,64200.0
2019,Nouveau-Brunswick,Familles de personnes non âgées,13,86500.0
2019,Nouveau-Brunswick,Couples,13,81200.0
2019,Nouveau-Brunswick,Couples avec des enfants,13,101400.0
2019,Nouveau-Brunswick,Couples avec d'autres personnes apparentées,13,130300.0
2019,Nouveau-Brunswick,Familles monoparentales,13,55700.0
2019,Nouveau-Brunswick,Familles monoparentales ayant un homme à leur tête,13,
2019,Nouveau-Brunswick,Familles monoparentales ayant une femme à leur tête,13,52800.0
2019,Nouveau-Brunswick,Autres familles de personnes non âgées,13,77400.0
2019,Nouveau-Brunswick,Personnes hors famille économique,13,31900.0
2019,Nouveau-Brunswick,Personnes âgées hors famille économique,13,29100.0
2019,Nouveau-Brunswick,Hommes âgés hors famille économique,13,29100.0
2019,Nouveau-Brunswick,Femmes âgées hors famille économique,13,29100.0
2019,Nouveau-Brunswick,Personnes non âgées hors famille économique,13,34500.0
2019,Nouveau-Brunswick,Hommes non âgés hors famille économique,13,35200.0
2019,Nouveau-Brunswick,Femmes non âgées hors famille économique,13,33400.0
2019,Québec,Familles économiques et personnes hors famille économique,24,61100.0
2019,Québec,Familles économiques,24,89600.0
2019,Québec,Familles de personnes âgées,24,62200.0
2019,Québec,Couples de personnes âgées,24,61100.0
2019,Québec,Autres familles de personnes âgées,24,64000.0
2019,Québec,Familles de personnes non âgées,24,98000.0
2019,Québec,Couples,24,83700.0
2019,Québec,Couples avec des enfants,24,112400.0
2019,Québec,Couples avec d'autres personnes apparentées,24,133500.0
2019,Québec,Familles monoparentales,24,73600.0
2019,Québec,Familles monoparentales ayant un homme à leur tête,24,81000.0
2019,Québec,Familles monoparentales ayant une femme à leur tête,24,68400.0
2019,Québec,Autres familles de personnes non âgées,24,85000.0
2019,Québec,Personnes hors famille économique,24,32200.0
2019,Québec,Personnes âgées hors famille économique,24,28400.0
2019,Québec,Hommes âgés hors famille économique,24,29600.0
2019,Québec,Femmes âgées hors famille économique,24,27500.0
2019,Québec,Personnes non âgées hors famille économique,24,35500.0
2019,Québec,Hommes non âgés hors famille économique,24,36200.0
2019,Québec,Femmes non âgées hors famille économique,24,35200.0
2019,Ontario,Familles économiques et personnes hors famille économique,35,71800.0
2019,Ontario,Familles économiques,35,100000.0
2019,Ontario,Familles de personnes âgées,35,74600.0
2019,Ontario,Couples de personnes âgées,35,73900.0
2019,Ontario,Autres familles de personnes âgées,35,78700.0
2019,Ontario,Familles de personnes non âgées,35,108100.0
2019,Ontario,Couples,35,92400.0
2019,Ontario,Couples avec des enfants,35,120800.0
2019,Ontario,Couples avec d'autres personnes apparentées,35,155800.0
2019,Ontario,Familles monoparentales,35,65500.0
2019,Ontario,Familles monoparentales ayant un homme à leur tête,35,80300.0
2019,Ontario,Familles monoparentales ayant une femme à leur tête,35,58300.0
2019,Ontario,Autres familles de personnes non âgées,35,87900.0
2019,Ontario,Personnes hors famille économique,35,37800.0
2019,Ontario,Personnes âgées hors famille économique,35,36500.0
2019,Ontario,Hommes âgés hors famille économique,35,41100.0
2019,Ontario,Femmes âgées hors famille économique,35,35000.0
2019,Ontario,Personnes non âgées hors famille économique,35,38100.0
2019,Ontario,Hommes non âgés hors famille économique,35,43600.0
2019,Ontario,Femmes non âgées hors famille économique,35,34100.0
2019,Provinces des Prairies,Familles économiques et personnes hors famille économique,,76900.0
2019,Provinces des Prairies,Familles économiques,,103300.0
2019,Provinces des Prairies,Familles de personnes âgées,,76400.0
2019,Provinces des Prairies,Couples de personnes âgées,,75200.0
2019,Provinces des Prairies,Autres familles de personnes âgées,,82700.0
2019,Provinces des Prairies,Familles de personnes non âgées,,112800.0
2019,Provinces des Prairies,Couples,,98600.0
2019,Provinces des Prairies,Couples avec des enfants,,123600.0
2019,Provinces des Prairies,Couples avec d'autres personnes apparentées,,167400.0
2019,Provinces des Prairies,Familles monoparentales,,64300.0
2019,Provinces des Prairies,Familles monoparentales ayant un homme à leur tête,,86700.0
2019,Provinces des Prairies,Familles monoparentales ayant une femme à leur tête,,59800.0
2019,Provinces des Prairies,Autres familles de personnes non âgées,,89700.0
2019,Provinces des Prairies,Personnes hors famille économique,,40100.0
2019,Provinces des Prairies,Personnes âgées hors famille économique,,33900.0
2019,Provinces des Prairies,Hommes âgés hors famille économique,,33900.0
2019,Provinces des Prairies,Femmes âgées hors famille économique,,34000.0
2019,Provinces des Prairies,Personnes non âgées hors famille économique,,42100.0
2019,Provinces des Prairies,Hommes non âgés hors famille économique,,44300.0
2019,Provinces des Prairies,Femmes non âgées hors famille économique,,39900.0
2019,Manitoba,Familles économiques et personnes hors famille économique,46,66900.0
2019,Manitoba,Familles économiques,46,88500.0
2019,Manitoba,Familles de personnes âgées,46,71400.0
2019,Manitoba,Couples de personnes âgées,46,70300.0
2019,Manitoba,Autres familles de personnes âgées,46,82700.0
2019,Manitoba,Familles de personnes non âgées,46,93600.0
2019,Manitoba,Couples,46,84700.0
2019,Manitoba,Couples avec des enfants,46,98700.0
2019,Manitoba,Couples avec d'autres personnes apparentées,46,145800.0
2019,Manitoba,Familles monoparentales,46,46100.0
2019,Manitoba,Familles monoparentales ayant un homme à leur tête,46,
2019,Manitoba,Familles monoparentales ayant une femme à leur tête,46,44600.0
2019,Manitoba,Autres familles de personnes non âgées,46,76500.0
2019,Manitoba,Personnes hors famille économique,46,34800.0
2019,Manitoba,Personnes âgées hors famille économique,46,31600.0
2019,Manitoba,Hommes âgés hors famille économique,46,29400.0
2019,Manitoba,Femmes âgées hors famille économique,46,32500.0
2019,Manitoba,Personnes non âgées hors famille économique,46,36200.0
2019,Manitoba,Hommes non âgés hors famille économique,46,38400.0
2019,Manitoba,Femmes non âgées hors famille économique,46,34200.0
2019,Saskatchewan,Familles économiques et personnes hors famille économique,47,71100.0
2019,Saskatchewan,Familles économiques,47,96400.0
2019,Saskatchewan,Familles de personnes âgées,47,78800.0
2019,Saskatchewan,Couples de personnes âgées,47,77100.0
2019,Saskatchewan,Autres familles de personnes âgées,47,109800.0
2019,Saskatchewan,Familles de personnes non âgées,47,101800.0
2019,Saskatchewan,Couples,47,87100.0
2019,Saskatchewan,Couples avec des enfants,47,111800.0
2019,Saskatchewan,Couples avec d'autres personnes apparentées,47,157600.0
2019,Saskatchewan,Familles monoparentales,47,59500.0
2019,Saskatchewan,Familles monoparentales ayant un homme à leur tête,47,
2019,Saskatchewan,Familles monoparentales ayant une femme à leur tête,47,58800.0
2019,Saskatchewan,Autres familles de personnes non âgées,47,81900.0
2019,Saskatchewan,Personnes hors famille économique,47,36300.0
2019,Saskatchewan,Personnes âgées hors famille économique,47,34900.0
2019,Saskatchewan,Hommes âgés hors famille économique,47,38000.0
2019,Saskatchewan,Femmes âgées hors famille économique,47,34200.0
2019,Saskatchewan,Personnes non âgées hors famille économique,47,37400.0
2019,Saskatchewan,Hommes non âgés hors famille économique,47,38100.0
2019,Saskatchewan,Femmes non âgées hors famille économique,47,35900.0
2019,Alberta,Familles économiques et personnes hors famille économique,48,82100.0
2019,Alberta,Familles économiques,48,113000.0
2019,Alberta,Familles de personnes âgées,48,78800.0
2019,Alberta,Couples de personnes âgées,48,78300.0
2019,Alberta,Autres familles de personnes âgées,48,79600.0
2019,Alberta,Familles de personnes non âgées,48,123800.0
2019,Alberta,Couples,48,104600.0
2019,Alberta,Couples avec des enfants,48,131100.0
2019,Alberta,Couples avec d'autres personnes apparentées,48,172900.0
2019,Alberta,Familles monoparentales,48,80800.0
2019,Alberta,Familles monoparentales ayant un homme à leur tête,48,89700.0
2019,Alberta,Familles monoparentales ayant une femme à leur tête,48,71500.0
2019,Alberta,Autres familles de personnes non âgées,48,93700.0
2019,Alberta,Personnes hors famille économique,48,42300.0
2019,Alberta,Personnes âgées hors famille économique,48,34700.0
2019,Alberta,Hommes âgés hors famille économique,48,34800.0
2019,Alberta,Femmes âgées hors famille économique,48,34200.0
2019,Alberta,Personnes non âgées hors famille économique,48,44400.0
2019,Alberta,Hommes non âgés hors famille économique,48,48500.0
2019,Alberta,Femmes non âgées hors famille économique,48,41700.0
2019,Colombie-Britannique,Familles économiques et personnes hors famille économique,59,69500.0
2019,Colombie-Britannique,Familles économiques,59,99400.0
2019,Colombie-Britannique,Familles de personnes âgées,59,74100.0
2019,Colombie-Britannique,Couples de personnes âgées,59,74100.0
2019,Colombie-Britannique,Autres familles de personnes âgées,59,72300.0
2019,Colombie-Britannique,Familles de personnes non âgées,59,106000.0
2019,Colombie-Britannique,Couples,59,98500.0
2019,Colombie-Britannique,Couples avec des enfants,59,115900.0
2019,Colombie-Britannique,Couples avec d'autres personnes apparentées,59,151400.0
2019,Colombie-Britannique,Familles monoparentales,59,61400.0
2019,Colombie-Britannique,Familles monoparentales ayant un homme à leur tête,59,61200.0
2019,Colombie-Britannique,Familles monoparentales ayant une femme à leur tête,59,65400.0
2019,Colombie-Britannique,Autres familles de personnes non âgées,59,93200.0
2019,Colombie-Britannique,Personnes hors famille économique,59,35500.0
2019,Colombie-Britannique,Personnes âgées hors famille économique,59,35300.0
2019,Colombie-Britannique,Hommes âgés hors famille économique,59,43300.0
2019,Colombie-Britannique,Femmes âgées hors famille économique,59,31700.0
2019,Colombie-Britannique,Personnes non âgées hors famille économique,59,35500.0
2019,Colombie-Britannique,Hommes non âgés hors famille économique,59,37200.0
2019,Colombie-Britannique,Femmes non âgées hors famille économique,59,30600.0
2019,"Québec, Québec",Familles économiques et personnes hors famille économique,,63900.0
2019,"Québec, Québec",Familles économiques,,100000.0
2019,"Québec, Québec",Familles de personnes âgées,,72200.0
2019,"Québec, Québec",Couples de personnes âgées,,72200.0
2019,"Québec, Québec",Autres familles de personnes âgées,,
2019,"Québec, Québec",Familles de personnes non âgées,,108200.0
2019,"Québec, Québec",Couples,,92400.0
2019,"Québec, Québec",Couples avec des enfants,,125100.0
2019,"Québec, Québec",Couples avec d'autres personnes apparentées,,
2019,"Québec, Québec",Familles monoparentales,,84400.0
2019,"Québec, Québec",Familles monoparentales ayant un homme à leur tête,,
2019,"Québec, Québec",Familles monoparentales ayant une femme à leur tête,,
2019,"Québec, Québec",Autres familles de personnes non âgées,,
2019,"Québec, Québec",Personnes hors famille économique,,32800.0
2019,"Québec, Québec",Personnes âgées hors famille économique,,28500.0
2019,"Québec, Québec",Hommes âgés hors famille économique,,29300.0
2019,"Québec, Québec",Femmes âgées hors famille économique,,27700.0
2019,"Québec, Québec",Personnes non âgées hors famille économique,,37400.0
2019,"Québec, Québec",Hommes non âgés hors famille économique,,38900.0
2019,"Québec, Québec",Femmes non âgées hors famille économique,,35300.0
2019,"Montréal, Québec",Familles économiques et personnes hors famille économique,,62700.0
2019,"Montréal, Québec",Familles économiques,,94700.0
2019,"Montréal, Québec",Familles de personnes âgées,,64600.0
2019,"Montréal, Québec",Couples de personnes âgées,,62200.0
2019,"Montréal, Québec",Autres familles de personnes âgées,,74100.0
2019,"Montréal, Québec",Familles de personnes non âgées,,101300.0
2019,"Montréal, Québec",Couples,,87100.0
2019,"Montréal, Québec",Couples avec des enfants,,112600.0
2019,"Montréal, Québec",Couples avec d'autres personnes apparentées,,149500.0
2019,"Montréal, Québec",Familles monoparentales,,77900.0
2019,"Montréal, Québec",Familles monoparentales ayant un homme à leur tête,,
2019,"Montréal, Québec",Familles monoparentales ayant une femme à leur tête,,70700.0
2019,"Montréal, Québec",Autres familles de personnes non âgées,,84800.0
2019,"Montréal, Québec",Personnes hors famille économique,,32400.0
2019,"Montréal, Québec",Personnes âgées hors famille économique,,29000.0
2019,"Montréal, Québec",Hommes âgés hors famille économique,,30700.0
2019,"Montréal, Québec",Femmes âgées hors famille économique,,28100.0
2019,"Montréal, Québec",Personnes non âgées hors famille économique,,34500.0
2019,"Montréal, Québec",Hommes non âgés hors famille économique,,34500.0
2019,"Montréal, Québec",Femmes non âgées hors famille économique,,34000.0
2019,"Ottawa-Gatineau, Ontario/Québec",Familles économiques et personnes hors famille économique,,72700.0
2019,"Ottawa-Gatineau, Ontario/Québec",Familles économiques,,107900.0
2019,"Ottawa-Gatineau, Ontario/Québec",Familles de personnes âgées,,86800.0
2019,"Ottawa-Gatineau, Ontario/Québec",Couples de personnes âgées,,88200.0
2019,"Ottawa-Gatineau, Ontario/Québec",Autres familles de personnes âgées,,86800.0
2019,"Ottawa-Gatineau, Ontario/Québec",Familles de personnes non âgées,,115500.0
2019,"Ottawa-Gatineau, Ontario/Québec",Couples,,93000.0
2019,"Ottawa-Gatineau, Ontario/Québec",Couples avec des enfants,,136000.0
2019,"Ottawa-Gatineau, Ontario/Québec",Couples avec d'autres personnes apparentées,,160300.0
2019,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales,,81200.0
2019,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales ayant un homme à leur tête,,
2019,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales ayant une femme à leur tête,,93000.0
2019,"Ottawa-Gatineau, Ontario/Québec",Autres familles de personnes non âgées,,77700.0
2019,"Ottawa-Gatineau, Ontario/Québec",Personnes hors famille économique,,44800.0
2019,"Ottawa-Gatineau, Ontario/Québec",Personnes âgées hors famille économique,,41100.0
2019,"Ottawa-Gatineau, Ontario/Québec",Hommes âgés hors famille économique,,41100.0
2019,"Ottawa-Gatineau, Ontario/Québec",Femmes âgées hors famille économique,,41700.0
2019,"Ottawa-Gatineau, Ontario/Québec",Personnes non âgées hors famille économique,,45400.0
2019,"Ottawa-Gatineau, Ontario/Québec",Hommes non âgés hors famille économique,,48400.0
2019,"Ottawa-Gatineau, Ontario/Québec",Femmes non âgées hors famille économique,,39800.0
2019,"Toronto, Ontario",Familles économiques et personnes hors famille économique,,76400.0
2019,"Toronto, Ontario",Familles économiques,,104400.0
2019,"Toronto, Ontario",Familles de personnes âgées,,74600.0
2019,"Toronto, Ontario",Couples de personnes âgées,,71000.0
2019,"Toronto, Ontario",Autres familles de personnes âgées,,92400.0
2019,"Toronto, Ontario",Familles de personnes non âgées,,112000.0
2019,"Toronto, Ontario",Couples,,96900.0
2019,"Toronto, Ontario",Couples avec des enfants,,123000.0
2019,"Toronto, Ontario",Couples avec d'autres personnes apparentées,,162200.0
2019,"Toronto, Ontario",Familles monoparentales,,60400.0
2019,"Toronto, Ontario",Familles monoparentales ayant un homme à leur tête,,
2019,"Toronto, Ontario",Familles monoparentales ayant une femme à leur tête,,47500.0
2019,"Toronto, Ontario",Autres familles de personnes non âgées,,88900.0
2019,"Toronto, Ontario",Personnes hors famille économique,,38000.0
2019,"Toronto, Ontario",Personnes âgées hors famille économique,,33800.0
2019,"Toronto, Ontario",Hommes âgés hors famille économique,,34600.0
2019,"Toronto, Ontario",Femmes âgées hors famille économique,,33800.0
2019,"Toronto, Ontario",Personnes non âgées hors famille économique,,40700.0
2019,"Toronto, Ontario",Hommes non âgés hors famille économique,,45500.0
2019,"Toronto, Ontario",Femmes non âgées hors famille économique,,37400.0
2019,"Winnipeg, Manitoba",Familles économiques et personnes hors famille économique,,68600.0
2019,"Winnipeg, Manitoba",Familles économiques,,90600.0
2019,"Winnipeg, Manitoba",Familles de personnes âgées,,73900.0
2019,"Winnipeg, Manitoba",Couples de personnes âgées,,72400.0
2019,"Winnipeg, Manitoba",Autres familles de personnes âgées,,82700.0
2019,"Winnipeg, Manitoba",Familles de personnes non âgées,,94400.0
2019,"Winnipeg, Manitoba",Couples,,88200.0
2019,"Winnipeg, Manitoba",Couples avec des enfants,,94800.0
2019,"Winnipeg, Manitoba",Couples avec d'autres personnes apparentées,,157400.0
2019,"Winnipeg, Manitoba",Familles monoparentales,,50000.0
2019,"Winnipeg, Manitoba",Familles monoparentales ayant un homme à leur tête,,
2019,"Winnipeg, Manitoba",Familles monoparentales ayant une femme à leur tête,,42900.0
2019,"Winnipeg, Manitoba",Autres familles de personnes non âgées,,75900.0
2019,"Winnipeg, Manitoba",Personnes hors famille économique,,35100.0
2019,"Winnipeg, Manitoba",Personnes âgées hors famille économique,,32300.0
2019,"Winnipeg, Manitoba",Hommes âgés hors famille économique,,28900.0
2019,"Winnipeg, Manitoba",Femmes âgées hors famille économique,,35500.0
2019,"Winnipeg, Manitoba",Personnes non âgées hors famille économique,,35900.0
2019,"Winnipeg, Manitoba",Hommes non âgés hors famille économique,,36200.0
2019,"Winnipeg, Manitoba",Femmes non âgées hors famille économique,,34200.0
2019,"Calgary, Alberta",Familles économiques et personnes hors famille économique,,85400.0
2019,"Calgary, Alberta",Familles économiques,,120500.0
2019,"Calgary, Alberta",Familles de personnes âgées,,75200.0
2019,"Calgary, Alberta",Couples de personnes âgées,,77600.0
2019,"Calgary, Alberta",Autres familles de personnes âgées,,
2019,"Calgary, Alberta",Familles de personnes non âgées,,126600.0
2019,"Calgary, Alberta",Couples,,108100.0
2019,"Calgary, Alberta",Couples avec des enfants,,134000.0
2019,"Calgary, Alberta",Couples avec d'autres personnes apparentées,,173400.0
2019,"Calgary, Alberta",Familles monoparentales,,81600.0
2019,"Calgary, Alberta",Familles monoparentales ayant un homme à leur tête,,
2019,"Calgary, Alberta",Familles monoparentales ayant une femme à leur tête,,76500.0
2019,"Calgary, Alberta",Autres familles de personnes non âgées,,96600.0
2019,"Calgary, Alberta",Personnes hors famille économique,,45700.0
2019,"Calgary, Alberta",Personnes âgées hors famille économique,,35200.0
2019,"Calgary, Alberta",Hommes âgés hors famille économique,,
2019,"Calgary, Alberta",Femmes âgées hors famille économique,,35300.0
2019,"Calgary, Alberta",Personnes non âgées hors famille économique,,51700.0
2019,"Calgary, Alberta",Hommes non âgés hors famille économique,,53900.0
2019,"Calgary, Alberta",Femmes non âgées hors famille économique,,45700.0
2019,"Edmonton, Alberta",Familles économiques et personnes hors famille économique,,84100.0
2019,"Edmonton, Alberta",Familles économiques,,112400.0
2019,"Edmonton, Alberta",Familles de personnes âgées,,84100.0
2019,"Edmonton, Alberta",Couples de personnes âgées,,81500.0
2019,"Edmonton, Alberta",Autres familles de personnes âgées,,
2019,"Edmonton, Alberta",Familles de personnes non âgées,,126000.0
2019,"Edmonton, Alberta",Couples,,108800.0
2019,"Edmonton, Alberta",Couples avec des enfants,,134100.0
2019,"Edmonton, Alberta",Couples avec d'autres personnes apparentées,,171900.0
2019,"Edmonton, Alberta",Familles monoparentales,,71500.0
2019,"Edmonton, Alberta",Familles monoparentales ayant un homme à leur tête,,
2019,"Edmonton, Alberta",Familles monoparentales ayant une femme à leur tête,,55600.0
2019,"Edmonton, Alberta",Autres familles de personnes non âgées,,82700.0
2019,"Edmonton, Alberta",Personnes hors famille économique,,40800.0
2019,"Edmonton, Alberta",Personnes âgées hors famille économique,,41200.0
2019,"Edmonton, Alberta",Hommes âgés hors famille économique,,
2019,"Edmonton, Alberta",Femmes âgées hors famille économique,,42300.0
2019,"Edmonton, Alberta",Personnes non âgées hors famille économique,,40400.0
2019,"Edmonton, Alberta",Hommes non âgés hors famille économique,,40400.0
2019,"Edmonton, Alberta",Femmes non âgées hors famille économique,,40400.0
2019,"Vancouver, Colombie-Britannique",Familles économiques et personnes hors famille économique,,75000.0
2019,"Vancouver, Colombie-Britannique",Familles économiques,,104200.0
2019,"Vancouver, Colombie-Britannique",Familles de personnes âgées,,77100.0
2019,"Vancouver, Colombie-Britannique",Couples de personnes âgées,,77200.0
2019,"Vancouver, Colombie-Britannique",Autres familles de personnes âgées,,72300.0
2019,"Vancouver, Colombie-Britannique",Familles de personnes non âgées,,109300.0
2019,"Vancouver, Colombie-Britannique",Couples,,99900.0
2019,"Vancouver, Colombie-Britannique",Couples avec des enfants,,120900.0
2019,"Vancouver, Colombie-Britannique",Couples avec d'autres personnes apparentées,,151700.0
2019,"Vancouver, Colombie-Britannique",Familles monoparentales,,71100.0
2019,"Vancouver, Colombie-Britannique",Familles monoparentales ayant un homme à leur tête,,
2019,"Vancouver, Colombie-Britannique",Familles monoparentales ayant une femme à leur tête,,73900.0
2019,"Vancouver, Colombie-Britannique",Autres familles de personnes non âgées,,99400.0
2019,"Vancouver, Colombie-Britannique",Personnes hors famille économique,,35800.0
2019,"Vancouver, Colombie-Britannique",Personnes âgées hors famille économique,,40800.0
2019,"Vancouver, Colombie-Britannique",Hommes âgés hors famille économique,,50700.0
2019,"Vancouver, Colombie-Britannique",Femmes âgées hors famille économique,,32600.0
2019,"Vancouver, Colombie-Britannique",Personnes non âgées hors famille économique,,35300.0
2019,"Vancouver, Colombie-Britannique",Hommes non âgés hors famille économique,,41800.0
2019,"Vancouver, Colombie-Britannique",Femmes non âgées hors famille économique,,29100.0
2020,Canada,Familles économiques,,102000.0
2020,Canada,Familles de personnes âgées,,75600.0
2020,Canada,Couples de personnes âgées,,72800.0
2020,Canada,Autres familles de personnes âgées,,88300.0
2020,Canada,Familles de personnes non âgées,,109900.0
2020,Canada,Couples,,95900.0
2020,Canada,Couples avec des enfants,,122100.0
2020,Canada,Couples avec d'autres personnes apparentées,,153400.0
2020,Canada,Familles monoparentales,,67600.0
2020,Canada,Familles monoparentales ayant un homme à leur tête,,74800.0
2020,Canada,Familles monoparentales ayant une femme à leur tête,,65900.0
2020,Canada,Autres familles de personnes non âgées,,95500.0
2020,Canada,Personnes hors famille économique,,38100.0
2020,Canada,Personnes âgées hors famille économique,,34700.0
2020,Canada,Hommes âgés hors famille économique,,37100.0
2020,Canada,Femmes âgées hors famille économique,,33600.0
2020,Canada,Personnes non âgées hors famille économique,,39600.0
2020,Canada,Hommes non âgés hors famille économique,,41600.0
2020,Canada,Femmes non âgées hors famille économique,,37000.0
2020,Provinces de l'Atlantique,Familles économiques et personnes hors famille économique,,63800.0
2020,Provinces de l'Atlantique,Familles économiques,,89100.0
2020,Provinces de l'Atlantique,Familles de personnes âgées,,68200.0
2020,Provinces de l'Atlantique,Couples de personnes âgées,,65500.0
2020,Provinces de l'Atlantique,Autres familles de personnes âgées,,84000.0
2020,Provinces de l'Atlantique,Familles de personnes non âgées,,96800.0
