Year,data.Geography,data.Sex,data.Age group,GeoCode,Value
2017,data.Quebec,data.Males,data.15 years and over,24,22.43
2017,data.Quebec,data.Males,data.25 to 44 years,24,44.08
2017,data.Quebec,data.Males,data.25 to 54 years,24,42.87
2017,data.Quebec,data.Males,data.25 years and over,24,29.42
2017,data.Quebec,data.Males,data.45 years and over,24,20.74
2017,data.Quebec,data.Males,data.55 to 64 years,24,24.24
2017,data.Quebec,data.Males,data.55 years and over,24,14.78
2017,data.Quebec,data.Males,data.65 years and over,24,0.0
2017,data.Saskatchewan,data.Both sexes,data.15 to 24 years,47,21.21
2017,data.Saskatchewan,data.Both sexes,data.15 years and over,47,23.87
2017,data.Saskatchewan,data.Both sexes,data.25 to 44 years,47,32.85
2017,data.Saskatchewan,data.Both sexes,data.25 to 54 years,47,32.74
2017,data.Saskatchewan,data.Both sexes,data.25 years and over,47,25.15
2017,data.Saskatchewan,data.Both sexes,data.45 years and over,47,20.24
2017,data.Saskatchewan,data.Both sexes,data.55 to 64 years,47,16.96
2017,data.Saskatchewan,data.Both sexes,data.55 years and over,47,13.99
2017,data.Saskatchewan,data.Both sexes,data.65 years and over,47,4.92
2017,data.Saskatchewan,data.Females,data.15 to 24 years,47,20.71
2017,data.Saskatchewan,data.Females,data.15 years and over,47,22.86
2017,data.Saskatchewan,data.Females,data.25 to 44 years,47,28.37
2017,data.Saskatchewan,data.Females,data.25 to 54 years,47,28.48
2017,data.Saskatchewan,data.Females,data.25 years and over,47,23.7
2017,data.Saskatchewan,data.Females,data.45 years and over,47,20.15
2017,data.Saskatchewan,data.Females,data.55 to 64 years,47,15.25
2017,data.Saskatchewan,data.Females,data.55 years and over,47,12.29
2017,data.Saskatchewan,data.Females,data.65 years and over,47,0.0
2017,data.Saskatchewan,data.Males,data.15 to 24 years,47,18.8
2017,data.Saskatchewan,data.Males,data.15 years and over,47,25.89
2017,data.Saskatchewan,data.Males,data.25 to 44 years,47,40.91
2017,data.Saskatchewan,data.Males,data.25 to 54 years,47,43.82
2017,data.Saskatchewan,data.Males,data.25 years and over,47,29.06
2017,data.Saskatchewan,data.Males,data.45 years and over,47,17.52
2017,data.Saskatchewan,data.Males,data.55 to 64 years,47,15.09
2017,data.Saskatchewan,data.Males,data.55 years and over,47,9.65
2017,data.Saskatchewan,data.Males,data.65 years and over,47,0.0
2018,data.Alberta,data.Both sexes,data.15 to 24 years,48,22.12
2018,data.Alberta,data.Both sexes,data.15 years and over,48,24.39
2018,data.Alberta,data.Both sexes,data.25 to 44 years,48,28.42
2018,data.Alberta,data.Both sexes,data.25 to 54 years,48,30.1
2018,data.Alberta,data.Both sexes,data.25 years and over,48,25.24
2018,data.Alberta,data.Both sexes,data.45 years and over,48,22.44
2018,data.Alberta,data.Both sexes,data.55 to 64 years,48,19.02
2018,data.Alberta,data.Both sexes,data.55 years and over,48,15.96
2018,data.Alberta,data.Both sexes,data.65 years and over,48,4.72
2018,data.Alberta,data.Females,data.15 to 24 years,48,21.86
2018,data.Alberta,data.Females,data.15 years and over,48,22.27
2018,data.Alberta,data.Females,data.25 to 44 years,48,24.32
2018,data.Alberta,data.Females,data.25 to 54 years,48,25.76
2018,data.Alberta,data.Females,data.25 years and over,48,22.36
2018,data.Alberta,data.Females,data.45 years and over,48,20.26
2018,data.Alberta,data.Females,data.55 to 64 years,48,12.71
2018,data.Alberta,data.Females,data.55 years and over,48,10.26
2018,data.Alberta,data.Females,data.65 years and over,48,0.0
2018,data.Alberta,data.Males,data.15 to 24 years,48,20.32
2018,data.Alberta,data.Males,data.15 years and over,48,28.9
2018,data.Alberta,data.Males,data.25 to 44 years,48,40.65
2018,data.Alberta,data.Males,data.25 to 54 years,48,42.11
2018,data.Alberta,data.Males,data.25 years and over,48,32.96
2018,data.Alberta,data.Males,data.45 years and over,48,25.39
2018,data.Alberta,data.Males,data.55 to 64 years,48,16.76
2018,data.Alberta,data.Males,data.55 years and over,48,15.69
2018,data.Alberta,data.Males,data.65 years and over,48,0.0
2018,data.British Columbia,data.Both sexes,data.15 to 24 years,59,12.65
2018,data.British Columbia,data.Both sexes,data.15 years and over,59,17.5
2018,data.British Columbia,data.Both sexes,data.25 to 44 years,59,23.99
2018,data.British Columbia,data.Both sexes,data.25 to 54 years,59,24.07
2018,data.British Columbia,data.Both sexes,data.25 years and over,59,19.68
2018,data.British Columbia,data.Both sexes,data.45 years and over,59,16.55
2018,data.British Columbia,data.Both sexes,data.55 to 64 years,59,16.63
2018,data.British Columbia,data.Both sexes,data.55 years and over,59,12.72
2018,data.British Columbia,data.Both sexes,data.65 years and over,59,4.15
2018,data.British Columbia,data.Females,data.15 to 24 years,59,11.08
2018,data.British Columbia,data.Females,data.15 years and over,59,15.54
2018,data.British Columbia,data.Females,data.25 to 44 years,59,19.55
2018,data.British Columbia,data.Females,data.25 to 54 years,59,19.74
2018,data.British Columbia,data.Females,data.25 years and over,59,16.7
2018,data.British Columbia,data.Females,data.45 years and over,59,14.43
2018,data.British Columbia,data.Females,data.55 to 64 years,59,7.87
2018,data.British Columbia,data.Females,data.55 years and over,59,8.31
2018,data.British Columbia,data.Females,data.65 years and over,59,0.0
2018,data.British Columbia,data.Males,data.15 to 24 years,59,11.35
2018,data.British Columbia,data.Males,data.15 years and over,59,21.48
2018,data.British Columbia,data.Males,data.25 to 44 years,59,33.66
2018,data.British Columbia,data.Males,data.25 to 54 years,59,37.07
2018,data.British Columbia,data.Males,data.25 years and over,59,26.59
2018,data.British Columbia,data.Males,data.45 years and over,59,20.57
2018,data.British Columbia,data.Males,data.55 to 64 years,59,14.04
2018,data.British Columbia,data.Males,data.55 years and over,59,9.3
2018,data.British Columbia,data.Males,data.65 years and over,59,0.0
2018,data.Canada,data.Both sexes,data.15 to 24 years,,15.77
2018,data.Canada,data.Both sexes,data.25 to 44 years,,31.1
2018,data.Canada,data.Both sexes,data.25 to 54 years,,31.3
2018,data.Canada,data.Both sexes,data.25 years and over,,25.06
2018,data.Canada,data.Both sexes,data.45 years and over,,20.71
2018,data.Canada,data.Both sexes,data.55 to 64 years,,20.44
2018,data.Canada,data.Both sexes,data.55 years and over,,15.38
2018,data.Canada,data.Both sexes,data.65 years and over,,7.64
2018,data.Canada,data.Females,data.15 to 24 years,,15.67
2018,data.Canada,data.Females,data.15 years and over,,20.91
2018,data.Canada,data.Females,data.25 to 44 years,,27.47
2018,data.Canada,data.Females,data.25 to 54 years,,27.65
2018,data.Canada,data.Females,data.25 years and over,,23.18
2018,data.Canada,data.Females,data.45 years and over,,19.75
2018,data.Canada,data.Females,data.55 to 64 years,,18.04
2018,data.Canada,data.Females,data.55 years and over,,14.74
2018,data.Canada,data.Females,data.65 years and over,,5.53
2018,data.Canada,data.Males,data.15 to 24 years,,15.88
2018,data.Canada,data.Males,data.15 years and over,,23.56
2018,data.Canada,data.Males,data.25 to 44 years,,41.22
2018,data.Canada,data.Males,data.25 to 54 years,,42.13
2018,data.Canada,data.Males,data.25 years and over,,29.33
2018,data.Canada,data.Males,data.45 years and over,,22.62
2018,data.Canada,data.Males,data.55 to 64 years,,25.97
2018,data.Canada,data.Males,data.55 years and over,,16.39
2018,data.Canada,data.Males,data.65 years and over,,7.57
2018,data.Manitoba,data.Both sexes,data.15 to 24 years,46,19.96
2018,data.Manitoba,data.Both sexes,data.15 years and over,46,22.93
2018,data.Manitoba,data.Both sexes,data.25 to 44 years,46,31.56
2018,data.Manitoba,data.Both sexes,data.25 to 54 years,46,32.14
2018,data.Manitoba,data.Both sexes,data.25 years and over,46,24.58
2018,data.Manitoba,data.Both sexes,data.45 years and over,46,19.58
2018,data.Manitoba,data.Both sexes,data.55 to 64 years,46,19.27
2018,data.Manitoba,data.Both sexes,data.55 years and over,46,13.65
2018,data.Manitoba,data.Both sexes,data.65 years and over,46,4.83
2018,data.Manitoba,data.Females,data.15 to 24 years,46,20.59
2018,data.Manitoba,data.Females,data.15 years and over,46,22.09
2018,data.Manitoba,data.Females,data.25 to 44 years,46,26.97
2018,data.Manitoba,data.Females,data.25 to 54 years,46,27.93
2018,data.Manitoba,data.Females,data.25 years and over,46,22.79
2018,data.Manitoba,data.Females,data.45 years and over,46,19.25
2018,data.Manitoba,data.Females,data.55 to 64 years,46,10.0
2018,data.Manitoba,data.Females,data.55 years and over,46,10.85
2018,data.Manitoba,data.Females,data.65 years and over,46,0.0
2018,data.Manitoba,data.Males,data.15 to 24 years,46,17.01
2018,data.Manitoba,data.Males,data.15 years and over,46,24.32
2018,data.Manitoba,data.Males,data.25 to 44 years,46,41.76
2018,data.Manitoba,data.Males,data.25 to 54 years,46,41.6
2018,data.Manitoba,data.Males,data.25 years and over,46,29.72
2018,data.Manitoba,data.Males,data.45 years and over,46,18.35
2018,data.Manitoba,data.Males,data.55 to 64 years,46,15.38
2018,data.Manitoba,data.Males,data.55 years and over,46,8.8
2018,data.Manitoba,data.Males,data.65 years and over,46,0.0
2018,data.New Brunswick,data.Both sexes,data.15 to 24 years,13,20.21
2018,data.New Brunswick,data.Both sexes,data.15 years and over,13,22.53
2018,data.New Brunswick,data.Both sexes,data.25 to 44 years,13,31.09
2018,data.New Brunswick,data.Both sexes,data.25 to 54 years,13,31.64
2018,data.New Brunswick,data.Both sexes,data.25 years and over,13,23.5
2018,data.New Brunswick,data.Both sexes,data.45 years and over,13,20.0
2018,data.New Brunswick,data.Both sexes,data.55 to 64 years,13,13.59
2018,data.New Brunswick,data.Both sexes,data.55 years and over,13,9.3
2018,data.New Brunswick,data.Both sexes,data.65 years and over,13,0.0
2018,data.New Brunswick,data.Females,data.15 to 24 years,13,14.04
2018,data.New Brunswick,data.Females,data.15 years and over,13,23.25
2018,data.New Brunswick,data.Females,data.25 to 44 years,13,22.47
2018,data.New Brunswick,data.Females,data.25 to 54 years,13,29.2
2018,data.New Brunswick,data.Females,data.25 years and over,13,23.87
2018,data.New Brunswick,data.Females,data.45 years and over,13,19.35
2018,data.New Brunswick,data.Females,data.55 to 64 years,13,13.33
2018,data.New Brunswick,data.Females,data.55 years and over,13,10.28
2018,data.New Brunswick,data.Females,data.65 years and over,13,0.0
2018,data.New Brunswick,data.Males,data.15 to 24 years,13,6.67
2018,data.New Brunswick,data.Males,data.15 years and over,13,21.67
2018,data.New Brunswick,data.Males,data.25 to 44 years,13,20.0
2018,data.New Brunswick,data.Males,data.25 to 54 years,13,19.51
2018,data.New Brunswick,data.Males,data.25 years and over,13,17.14
2018,data.New Brunswick,data.Males,data.45 years and over,13,10.67
2018,data.New Brunswick,data.Males,data.55 to 64 years,13,0.0
2018,data.New Brunswick,data.Males,data.55 years and over,13,9.23
2018,data.New Brunswick,data.Males,data.65 years and over,13,0.0
2018,data.Newfoundland and Labrador,data.Both sexes,data.15 to 24 years,10,18.75
2018,data.Newfoundland and Labrador,data.Both sexes,data.15 years and over,10,35.12
2018,data.Newfoundland and Labrador,data.Both sexes,data.25 to 44 years,10,46.79
2018,data.Newfoundland and Labrador,data.Both sexes,data.25 to 54 years,10,48.39
2018,data.Newfoundland and Labrador,data.Both sexes,data.25 years and over,10,40.98
2018,data.Newfoundland and Labrador,data.Both sexes,data.45 years and over,10,33.33
2018,data.Newfoundland and Labrador,data.Both sexes,data.55 to 64 years,10,24.07
2018,data.Newfoundland and Labrador,data.Both sexes,data.55 years and over,10,19.1
2018,data.Newfoundland and Labrador,data.Both sexes,data.65 years and over,10,0.0
2018,data.Newfoundland and Labrador,data.Females,data.15 to 24 years,10,11.84
2018,data.Newfoundland and Labrador,data.Females,data.15 years and over,10,35.95
2018,data.Newfoundland and Labrador,data.Females,data.25 to 44 years,10,48.61
2018,data.Newfoundland and Labrador,data.Females,data.25 to 54 years,10,49.09
2018,data.Newfoundland and Labrador,data.Females,data.25 years and over,10,41.57
2018,data.Newfoundland and Labrador,data.Females,data.45 years and over,10,28.72
2018,data.Newfoundland and Labrador,data.Females,data.55 to 64 years,10,22.5
2018,data.Newfoundland and Labrador,data.Females,data.55 years and over,10,17.86
2018,data.Newfoundland and Labrador,data.Females,data.65 years and over,10,0.0
2018,data.Newfoundland and Labrador,data.Males,data.15 to 24 years,10,21.15
2018,data.Newfoundland and Labrador,data.Males,data.15 years and over,10,31.54
2018,data.Newfoundland and Labrador,data.Males,data.25 to 44 years,10,32.43
2018,data.Newfoundland and Labrador,data.Males,data.25 to 54 years,10,35.56
2018,data.Newfoundland and Labrador,data.Males,data.25 years and over,10,37.18
2018,data.Newfoundland and Labrador,data.Males,data.45 years and over,10,21.95
2018,data.Newfoundland and Labrador,data.Males,data.55 to 64 years,10,0.0
2018,data.Newfoundland and Labrador,data.Males,data.55 years and over,10,21.21
2018,data.Newfoundland and Labrador,data.Males,data.65 years and over,10,0.0
2018,data.Nova Scotia,data.Both sexes,data.15 to 24 years,12,21.15
2018,data.Nova Scotia,data.Both sexes,data.15 years and over,12,24.75
2018,data.Nova Scotia,data.Both sexes,data.25 to 44 years,12,33.33
2018,data.Nova Scotia,data.Both sexes,data.25 to 54 years,12,34.1
2018,data.Nova Scotia,data.Both sexes,data.25 years and over,12,26.26
2018,data.Nova Scotia,data.Both sexes,data.45 years and over,12,22.87
2018,data.Nova Scotia,data.Both sexes,data.55 to 64 years,12,15.28
2018,data.Nova Scotia,data.Both sexes,data.55 years and over,12,13.79
2018,data.Nova Scotia,data.Both sexes,data.65 years and over,12,6.82
2018,data.Nova Scotia,data.Females,data.15 to 24 years,12,17.79
2018,data.Nova Scotia,data.Females,data.15 years and over,12,24.44
2018,data.Nova Scotia,data.Females,data.25 to 44 years,12,28.87
2018,data.Nova Scotia,data.Females,data.25 to 54 years,12,31.44
2018,data.Nova Scotia,data.Females,data.25 years and over,12,26.29
2018,data.Nova Scotia,data.Females,data.45 years and over,12,23.79
2018,data.Nova Scotia,data.Females,data.55 to 64 years,12,15.79
2018,data.Nova Scotia,data.Females,data.55 years and over,12,12.86
2018,data.Nova Scotia,data.Females,data.65 years and over,12,0.0
2018,data.Nova Scotia,data.Males,data.15 to 24 years,12,19.83
2018,data.Nova Scotia,data.Males,data.15 years and over,12,25.09
2018,data.Nova Scotia,data.Males,data.25 to 44 years,12,30.19
2018,data.Nova Scotia,data.Males,data.25 to 54 years,12,34.21
2018,data.Nova Scotia,data.Males,data.25 years and over,12,25.0
2018,data.Nova Scotia,data.Males,data.45 years and over,12,18.26
2018,data.Nova Scotia,data.Males,data.55 to 64 years,12,14.58
2018,data.Nova Scotia,data.Males,data.55 years and over,12,10.99
2018,data.Nova Scotia,data.Males,data.65 years and over,12,0.0
2018,data.Ontario,data.Both sexes,data.15 to 24 years,35,17.44
2018,data.Ontario,data.Both sexes,data.15 years and over,35,24.1
2018,data.Ontario,data.Both sexes,data.25 to 44 years,35,34.9
2018,data.Ontario,data.Both sexes,data.25 to 54 years,35,34.63
2018,data.Ontario,data.Both sexes,data.25 years and over,35,27.87
2018,data.Ontario,data.Both sexes,data.45 years and over,35,22.83
2018,data.Ontario,data.Both sexes,data.55 to 64 years,35,23.74
2018,data.Ontario,data.Both sexes,data.55 years and over,35,17.46
2018,data.Ontario,data.Both sexes,data.65 years and over,35,7.02
2018,data.Ontario,data.Females,data.15 to 24 years,35,17.04
2018,data.Ontario,data.Females,data.15 years and over,35,23.24
2018,data.Ontario,data.Females,data.25 to 44 years,35,31.04
2018,data.Ontario,data.Females,data.25 to 54 years,35,30.63
2018,data.Ontario,data.Females,data.25 years and over,35,26.04
2018,data.Ontario,data.Females,data.45 years and over,35,22.24
2018,data.Ontario,data.Females,data.55 to 64 years,35,21.65
2018,data.Ontario,data.Females,data.55 years and over,35,17.6
2018,data.Ontario,data.Females,data.65 years and over,35,8.02
2018,data.Ontario,data.Males,data.15 to 24 years,35,17.91
2018,data.Ontario,data.Males,data.15 years and over,35,25.57
2018,data.Ontario,data.Males,data.25 to 44 years,35,44.32
2018,data.Ontario,data.Males,data.25 to 54 years,35,45.58
2018,data.Ontario,data.Males,data.25 years and over,35,31.84
2018,data.Ontario,data.Males,data.45 years and over,35,24.02
2018,data.Ontario,data.Males,data.55 to 64 years,35,28.48
2018,data.Ontario,data.Males,data.55 years and over,35,17.32
2018,data.Ontario,data.Males,data.65 years and over,35,6.05
2018,data.Prince Edward Island,data.Both sexes,data.15 to 24 years,11,15.56
2018,data.Prince Edward Island,data.Both sexes,data.15 years and over,11,26.61
2018,data.Prince Edward Island,data.Both sexes,data.25 to 44 years,11,26.67
2018,data.Prince Edward Island,data.Both sexes,data.25 to 54 years,11,39.53
2018,data.Prince Edward Island,data.Both sexes,data.25 years and over,11,29.11
2018,data.Prince Edward Island,data.Both sexes,data.45 years and over,11,24.49
2018,data.Prince Edward Island,data.Both sexes,data.55 to 64 years,11,15.79
2018,data.Prince Edward Island,data.Both sexes,data.55 years and over,11,11.11
2018,data.Prince Edward Island,data.Both sexes,data.65 years and over,11,0.0
2018,data.Prince Edward Island,data.Females,data.15 to 24 years,11,14.29
2018,data.Prince Edward Island,data.Females,data.15 years and over,11,26.19
2018,data.Prince Edward Island,data.Females,data.25 to 44 years,11,25.0
2018,data.Prince Edward Island,data.Females,data.25 to 54 years,11,32.35
2018,data.Prince Edward Island,data.Females,data.25 years and over,11,30.36
2018,data.Prince Edward Island,data.Females,data.45 years and over,11,21.87
2018,data.Prince Edward Island,data.Females,data.55 to 64 years,11,15.38
2018,data.Prince Edward Island,data.Females,data.55 years and over,11,13.64
2018,data.Prince Edward Island,data.Females,data.65 years and over,11,0.0
2018,data.Prince Edward Island,data.Males,data.15 to 24 years,11,11.76
2018,data.Prince Edward Island,data.Males,data.15 years and over,11,20.0
2018,data.Prince Edward Island,data.Males,data.25 to 44 years,11,0.0
2018,data.Prince Edward Island,data.Males,data.25 to 54 years,11,44.44
2018,data.Prince Edward Island,data.Males,data.25 years and over,11,26.09
2018,data.Prince Edward Island,data.Males,data.45 years and over,11,11.76
2018,data.Prince Edward Island,data.Males,data.55 to 64 years,11,0.0
2018,data.Prince Edward Island,data.Males,data.55 years and over,11,14.29
2018,data.Prince Edward Island,data.Males,data.65 years and over,11,0.0
2018,data.Quebec,data.Both sexes,data.15 to 24 years,24,9.83
2018,data.Quebec,data.Both sexes,data.15 years and over,24,18.3
2018,data.Quebec,data.Both sexes,data.25 to 44 years,24,30.19
2018,data.Quebec,data.Both sexes,data.25 to 54 years,24,30.09
2018,data.Quebec,data.Both sexes,data.25 years and over,24,23.34
2018,data.Quebec,data.Both sexes,data.45 years and over,24,18.73
2018,data.Quebec,data.Both sexes,data.55 to 64 years,24,16.68
2018,data.Quebec,data.Both sexes,data.55 years and over,24,13.32
2018,data.Quebec,data.Both sexes,data.65 years and over,24,4.37
2018,data.Quebec,data.Females,data.15 to 24 years,24,10.19
2018,data.Quebec,data.Females,data.15 years and over,24,18.4
2018,data.Quebec,data.Females,data.25 to 44 years,24,28.32
2018,data.Quebec,data.Females,data.25 to 54 years,24,27.98
2018,data.Quebec,data.Females,data.25 years and over,24,22.46
2018,data.Quebec,data.Females,data.45 years and over,24,17.92
2018,data.Quebec,data.Females,data.55 to 64 years,24,14.35
2018,data.Quebec,data.Females,data.55 years and over,24,12.13
2018,data.Quebec,data.Females,data.65 years and over,24,0.0
2018,data.Quebec,data.Males,data.15 to 24 years,24,9.42
2018,data.Quebec,data.Males,data.15 years and over,24,18.11
2018,data.Quebec,data.Males,data.25 to 44 years,24,35.28
2018,data.Quebec,data.Males,data.25 to 54 years,24,36.13
2018,data.Quebec,data.Males,data.25 years and over,24,25.25
2018,data.Quebec,data.Males,data.45 years and over,24,20.23
2018,data.Quebec,data.Males,data.55 to 64 years,24,15.25
2018,data.Quebec,data.Males,data.55 years and over,24,13.33
2018,data.Quebec,data.Males,data.65 years and over,24,5.49
2018,data.Saskatchewan,data.Both sexes,data.15 to 24 years,47,20.54
2018,data.Saskatchewan,data.Both sexes,data.15 years and over,47,23.48
2018,data.Saskatchewan,data.Both sexes,data.25 to 44 years,47,32.98
2018,data.Saskatchewan,data.Both sexes,data.25 to 54 years,47,33.93
2018,data.Saskatchewan,data.Both sexes,data.25 years and over,47,25.04
2018,data.Saskatchewan,data.Both sexes,data.45 years and over,47,19.66
2018,data.Saskatchewan,data.Both sexes,data.55 to 64 years,47,16.96
2018,data.Saskatchewan,data.Both sexes,data.55 years and over,47,12.05
2018,data.Saskatchewan,data.Both sexes,data.65 years and over,47,5.11
2018,data.Saskatchewan,data.Females,data.15 to 24 years,47,21.43
2018,data.Saskatchewan,data.Females,data.15 years and over,47,22.56
2018,data.Saskatchewan,data.Females,data.25 to 44 years,47,27.44
2018,data.Saskatchewan,data.Females,data.25 to 54 years,47,28.85
2018,data.Saskatchewan,data.Females,data.25 years and over,47,23.01
2018,data.Saskatchewan,data.Females,data.45 years and over,47,19.57
2018,data.Saskatchewan,data.Females,data.55 to 64 years,47,8.33
2018,data.Saskatchewan,data.Females,data.55 years and over,47,6.99
2018,data.Saskatchewan,data.Females,data.65 years and over,47,0.0
2018,data.Saskatchewan,data.Males,data.15 to 24 years,47,15.71
2018,data.Saskatchewan,data.Males,data.15 years and over,47,25.0
2018,data.Saskatchewan,data.Males,data.25 to 44 years,47,45.45
2018,data.Saskatchewan,data.Males,data.25 to 54 years,47,45.35
2018,data.Saskatchewan,data.Males,data.25 years and over,47,29.33
2018,data.Saskatchewan,data.Males,data.45 years and over,47,16.2
2018,data.Saskatchewan,data.Males,data.55 to 64 years,47,17.65
2018,data.Saskatchewan,data.Males,data.55 years and over,47,10.66
2018,data.Saskatchewan,data.Males,data.65 years and over,47,0.0
2019,data.Alberta,data.Both sexes,data.15 to 24 years,48,20.4
2019,data.Alberta,data.Both sexes,data.15 years and over,48,23.42
2019,data.Alberta,data.Both sexes,data.25 to 44 years,48,27.44
2019,data.Alberta,data.Both sexes,data.25 to 54 years,48,28.29
2019,data.Alberta,data.Both sexes,data.25 years and over,48,24.77
2019,data.Alberta,data.Both sexes,data.45 years and over,48,22.61
2019,data.Alberta,data.Both sexes,data.55 to 64 years,48,24.13
2019,data.Alberta,data.Both sexes,data.55 years and over,48,18.64
2019,data.Alberta,data.Both sexes,data.65 years and over,48,7.13
2019,data.Alberta,data.Females,data.15 to 24 years,48,19.44
2019,data.Alberta,data.Females,data.15 years and over,48,20.89
2019,data.Alberta,data.Females,data.25 to 44 years,48,23.22
2019,data.Alberta,data.Females,data.25 to 54 years,48,24.25
2019,data.Alberta,data.Females,data.25 years and over,48,21.36
2019,data.Alberta,data.Females,data.45 years and over,48,19.82
2019,data.Alberta,data.Females,data.55 to 64 years,48,12.23
2019,data.Alberta,data.Females,data.55 years and over,48,12.54
2019,data.Alberta,data.Females,data.65 years and over,48,0.0
2019,data.Alberta,data.Males,data.15 to 24 years,48,21.36
2019,data.Alberta,data.Males,data.15 years and over,48,28.67
2019,data.Alberta,data.Males,data.25 to 44 years,48,38.33
2019,data.Alberta,data.Males,data.25 to 54 years,48,38.89
2019,data.Alberta,data.Males,data.25 years and over,48,33.54
2019,data.Alberta,data.Males,data.45 years and over,48,26.52
2019,data.Alberta,data.Males,data.55 to 64 years,48,29.55
2019,data.Alberta,data.Males,data.55 years and over,48,19.0
2019,data.Alberta,data.Males,data.65 years and over,48,8.37
2019,data.British Columbia,data.Both sexes,data.15 to 24 years,59,12.62
2019,data.British Columbia,data.Both sexes,data.15 years and over,59,16.53
2019,data.British Columbia,data.Both sexes,data.25 to 44 years,59,20.94
2019,data.British Columbia,data.Both sexes,data.25 to 54 years,59,21.96
2019,data.British Columbia,data.Both sexes,data.25 years and over,59,18.24
2019,data.British Columbia,data.Both sexes,data.45 years and over,59,16.31
2019,data.British Columbia,data.Both sexes,data.55 to 64 years,59,16.61
2019,data.British Columbia,data.Both sexes,data.55 years and over,59,12.23
2019,data.British Columbia,data.Both sexes,data.65 years and over,59,4.68
2019,data.British Columbia,data.Females,data.15 to 24 years,59,12.95
2019,data.British Columbia,data.Females,data.15 years and over,59,14.96
2019,data.British Columbia,data.Females,data.25 to 44 years,59,17.84
2019,data.British Columbia,data.Females,data.25 to 54 years,59,18.22
2019,data.British Columbia,data.Females,data.25 years and over,59,15.7
2019,data.British Columbia,data.Females,data.45 years and over,59,14.08
2019,data.British Columbia,data.Females,data.55 to 64 years,59,7.94
2019,data.British Columbia,data.Females,data.55 years and over,59,8.06
2019,data.British Columbia,data.Females,data.65 years and over,59,0.0
2019,data.British Columbia,data.Males,data.15 to 24 years,59,10.57
2019,data.British Columbia,data.Males,data.15 years and over,59,19.3
2019,data.British Columbia,data.Males,data.25 to 44 years,59,27.0
2019,data.British Columbia,data.Males,data.25 to 54 years,59,32.27
2019,data.British Columbia,data.Males,data.25 years and over,59,23.69
2019,data.British Columbia,data.Males,data.45 years and over,59,20.19
2019,data.British Columbia,data.Males,data.55 to 64 years,59,17.39
2019,data.British Columbia,data.Males,data.55 years and over,59,11.56
2019,data.British Columbia,data.Males,data.65 years and over,59,5.54
2019,data.Canada,data.Both sexes,data.15 to 24 years,,14.47
2019,data.Canada,data.Both sexes,data.25 to 44 years,,27.72
2019,data.Canada,data.Both sexes,data.25 to 54 years,,27.84
2019,data.Canada,data.Both sexes,data.25 years and over,,22.34
2019,data.Canada,data.Both sexes,data.45 years and over,,18.61
2019,data.Canada,data.Both sexes,data.55 to 64 years,,19.4
2019,data.Canada,data.Both sexes,data.55 years and over,,14.17
2019,data.Canada,data.Both sexes,data.65 years and over,,6.71
2019,data.Canada,data.Females,data.15 to 24 years,,14.65
2019,data.Canada,data.Females,data.15 years and over,,18.6
2019,data.Canada,data.Females,data.25 to 44 years,,24.01
2019,data.Canada,data.Females,data.25 to 54 years,,24.51
2019,data.Canada,data.Females,data.25 years and over,,20.41
2019,data.Canada,data.Females,data.45 years and over,,17.66
2019,data.Canada,data.Females,data.55 to 64 years,,16.96
2019,data.Canada,data.Females,data.55 years and over,,13.01
2019,data.Canada,data.Females,data.65 years and over,,3.9
2019,data.Canada,data.Males,data.15 to 24 years,,14.24
2019,data.Canada,data.Males,data.15 years and over,,21.23
2019,data.Canada,data.Males,data.25 to 44 years,,37.25
2019,data.Canada,data.Males,data.25 to 54 years,,36.93
2019,data.Canada,data.Males,data.25 years and over,,26.39
2019,data.Canada,data.Males,data.45 years and over,,20.36
2019,data.Canada,data.Males,data.55 to 64 years,,24.59
2019,data.Canada,data.Males,data.55 years and over,,15.89
2019,data.Canada,data.Males,data.65 years and over,,7.62
2019,data.Manitoba,data.Both sexes,data.15 to 24 years,46,19.96
2019,data.Manitoba,data.Both sexes,data.15 years and over,46,21.31
2019,data.Manitoba,data.Both sexes,data.25 to 44 years,46,27.42
2019,data.Manitoba,data.Both sexes,data.25 to 54 years,46,28.19
2019,data.Manitoba,data.Both sexes,data.25 years and over,46,22.16
2019,data.Manitoba,data.Both sexes,data.45 years and over,46,18.05
2019,data.Manitoba,data.Both sexes,data.55 to 64 years,46,14.95
2019,data.Manitoba,data.Both sexes,data.55 years and over,46,11.04
2019,data.Manitoba,data.Both sexes,data.65 years and over,46,5.63
2019,data.Manitoba,data.Females,data.15 to 24 years,46,19.33
2019,data.Manitoba,data.Females,data.15 years and over,46,19.91
2019,data.Manitoba,data.Females,data.25 to 44 years,46,23.3
2019,data.Manitoba,data.Females,data.25 to 54 years,46,24.17
2019,data.Manitoba,data.Females,data.25 years and over,46,20.17
2019,data.Manitoba,data.Females,data.45 years and over,46,17.65
2019,data.Manitoba,data.Females,data.55 to 64 years,46,9.85
2019,data.Manitoba,data.Females,data.55 years and over,46,8.33
2019,data.Manitoba,data.Females,data.65 years and over,46,0.0
2019,data.Manitoba,data.Males,data.15 to 24 years,46,18.72
2019,data.Manitoba,data.Males,data.15 years and over,46,24.18
2019,data.Manitoba,data.Males,data.25 to 44 years,46,36.56
2019,data.Manitoba,data.Males,data.25 to 54 years,46,40.8
