Year,Géographie,Groupe d'âge et type de famille,Statistiques,GeoCode,Value
2012,Québec,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,24,66.3
2012,Québec,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,24,56.7
2012,Québec,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,24,72.4
2012,Québec,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,24,59.6
2012,Québec,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,24,49.0
2012,Québec,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,24,78.0
2012,Québec,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,24,66.3
2012,Québec,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,24,56.3
2012,Québec,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,24,82.6
2012,Québec,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,24,74.2
2012,Québec,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,24,67.6
2012,Québec,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,24,79.9
2012,Québec,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,24,68.5
2012,Québec,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,24,58.8
2012,Québec,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,24,89.3
2012,Québec,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,24,80.0
2012,Québec,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,24,70.4
2012,Québec,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,24,77.5
2012,Québec,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,24,62.8
2012,Québec,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,24,53.3
2012,Québec,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,24,45.4
2012,Québec,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,24,38.7
2012,Québec,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,24,21.1
2012,Québec,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,24,82.4
2012,Québec,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,24,73.5
2012,Québec,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,24,65.3
2012,Québec,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,24,66.7
2012,Québec,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,24,55.5
2012,Québec,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,24,46.5
2012,Ontario,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,35,74.1
2012,Ontario,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,35,62.8
2012,Ontario,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,35,56.3
2012,Ontario,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,35,65.8
2012,Ontario,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,35,52.6
2012,Ontario,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,35,46.1
2012,Ontario,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,35,73.9
2012,Ontario,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,35,62.1
2012,Ontario,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,35,55.2
2012,Ontario,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,35,86.7
2012,Ontario,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,35,80.7
2012,Ontario,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,35,75.9
2012,Ontario,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,35,75.2
2012,Ontario,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,35,64.5
2012,Ontario,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,35,57.8
2012,Ontario,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,35,86.2
2012,Ontario,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,35,78.8
2012,Ontario,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,35,72.2
2012,Ontario,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,35,72.3
2012,Ontario,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,35,58.2
2012,Ontario,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,35,52.0
2012,Ontario,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,35,35.1
2012,Ontario,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,35,25.6
2012,Ontario,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,35,17.9
2012,Ontario,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,35,79.5
2012,Ontario,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,35,71.4
2012,Ontario,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,35,63.9
2012,Ontario,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,35,67.0
2012,Ontario,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,35,51.8
2012,Ontario,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,35,46.5
2012,Manitoba,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,46,74.1
2012,Manitoba,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,46,64.7
2012,Manitoba,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,46,56.1
2012,Manitoba,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,46,64.3
2012,Manitoba,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,46,54.1
2012,Manitoba,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,46,44.7
2012,Manitoba,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,46,75.6
2012,Manitoba,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,46,66.0
2012,Manitoba,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,46,56.7
2012,Manitoba,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,46,82.5
2012,Manitoba,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,46,75.8
2012,Manitoba,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,46,70.9
2012,Manitoba,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,46,74.0
2012,Manitoba,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,46,65.4
2012,Manitoba,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,46,57.1
2012,Manitoba,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,46,88.6
2012,Manitoba,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,46,80.5
2012,Manitoba,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,46,74.9
2012,Manitoba,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,46,72.1
2012,Manitoba,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,46,61.4
2012,Manitoba,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,46,49.0
2012,Manitoba,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,46,38.7
2012,Manitoba,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,46,36.9
2012,Manitoba,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,46,32.1
2012,Manitoba,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,46,74.1
2012,Manitoba,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,46,67.0
2012,Manitoba,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,46,62.7
2012,Manitoba,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,46,74.6
2012,Manitoba,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,46,61.2
2012,Manitoba,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,46,50.4
2012,Saskatchewan,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,47,78.0
2012,Saskatchewan,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,47,66.1
2012,Saskatchewan,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,47,58.7
2012,Saskatchewan,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,47,67.5
2012,Saskatchewan,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,47,54.6
2012,Saskatchewan,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,47,46.2
2012,Saskatchewan,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,47,79.8
2012,Saskatchewan,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,47,66.7
2012,Saskatchewan,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,47,58.7
2012,Saskatchewan,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,47,86.7
2012,Saskatchewan,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,47,81.1
2012,Saskatchewan,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,47,78.1
2012,Saskatchewan,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,47,78.0
2012,Saskatchewan,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,47,67.1
2012,Saskatchewan,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,47,60.0
2012,Saskatchewan,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,47,88.1
2012,Saskatchewan,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,47,80.8
2012,Saskatchewan,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,47,76.0
2012,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,47,78.5
2012,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,47,64.1
2012,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,47,54.6
2012,Saskatchewan,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,47,17.9
2012,Saskatchewan,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,47,16.0
2012,Saskatchewan,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,47,8.6
2012,Saskatchewan,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,47,81.3
2012,Saskatchewan,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,47,70.2
2012,Saskatchewan,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,47,65.2
2012,Saskatchewan,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,47,78.1
2012,Saskatchewan,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,47,60.5
2012,Saskatchewan,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,47,52.1
2012,Alberta,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,48,82.7
2012,Alberta,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,48,70.1
2012,Alberta,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,48,59.9
2012,Alberta,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,48,81.6
2012,Alberta,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,48,62.8
2012,Alberta,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,48,51.3
2012,Alberta,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,48,81.6
2012,Alberta,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,48,69.7
2012,Alberta,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,48,59.3
2012,Alberta,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,48,91.4
2012,Alberta,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,48,87.2
2012,Alberta,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,48,81.2
2012,Alberta,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,48,83.3
2012,Alberta,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,48,70.3
2012,Alberta,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,48,61.0
2012,Alberta,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,48,86.6
2012,Alberta,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,48,80.3
2012,Alberta,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,48,71.0
2012,Alberta,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,48,85.2
2012,Alberta,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,48,66.2
2012,Alberta,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,48,52.5
2012,Alberta,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,48,48.9
2012,Alberta,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,48,41.0
2012,Alberta,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,48,41.0
2012,Alberta,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,48,83.0
2012,Alberta,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,48,73.9
2012,Alberta,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,48,72.0
2012,Alberta,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,48,78.7
2012,Alberta,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,48,68.8
2012,Alberta,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,48,53.4
2012,Colombie-Britannique,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,59,82.3
2012,Colombie-Britannique,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,59,71.1
2012,Colombie-Britannique,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,59,61.6
2012,Colombie-Britannique,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,59,75.9
2012,Colombie-Britannique,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,59,63.4
2012,Colombie-Britannique,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,59,50.9
2012,Colombie-Britannique,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,59,82.4
2012,Colombie-Britannique,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,59,70.7
2012,Colombie-Britannique,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,59,60.7
2012,Colombie-Britannique,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,59,89.2
2012,Colombie-Britannique,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,59,81.6
2012,Colombie-Britannique,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,59,78.1
2012,Colombie-Britannique,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,59,83.4
2012,Colombie-Britannique,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,59,73.2
2012,Colombie-Britannique,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,59,63.3
2012,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,59,92.1
2012,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,59,86.6
2012,Colombie-Britannique,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,59,80.7
2012,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,59,83.9
2012,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,59,70.3
2012,Colombie-Britannique,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,59,57.2
2012,Colombie-Britannique,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,59,51.6
2012,Colombie-Britannique,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,59,43.7
2012,Colombie-Britannique,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,59,36.1
2012,Colombie-Britannique,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,59,82.5
2012,Colombie-Britannique,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,59,72.0
2012,Colombie-Britannique,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,59,62.3
2012,Colombie-Britannique,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,59,76.3
2012,Colombie-Britannique,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,59,60.5
2012,Colombie-Britannique,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,59,53.2
2016,Canada,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,,78.4
2016,Canada,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,,57.0
2016,Canada,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,,71.5
2016,Canada,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,,56.5
2016,Canada,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,,46.0
2016,Canada,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,,78.8
2016,Canada,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,,66.9
2016,Canada,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,,56.6
2016,Canada,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,,85.1
2016,Canada,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,,77.5
2016,Canada,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,,71.6
2016,Canada,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,,79.1
2016,Canada,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,,67.2
2016,Canada,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,,57.9
2016,Canada,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,,87.5
2016,Canada,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,,79.6
2016,Canada,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,,72.3
2016,Canada,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,,75.5
2016,Canada,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,,60.7
2016,Canada,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,,50.0
2016,Canada,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,,55.6
2016,Canada,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,,38.7
2016,Canada,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,,30.6
2016,Canada,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,,81.6
2016,Canada,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,,71.7
2016,Canada,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,,62.4
2016,Canada,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,,75.1
2016,Canada,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,,63.2
2016,Canada,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,,51.8
2016,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,10,68.9
2016,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,10,57.5
2016,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,10,48.8
2016,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,10,58.8
2016,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,10,46.9
2016,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,10,35.8
2016,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,10,69.1
2016,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,10,58.4
2016,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,10,49.0
2016,Terre-Neuve-et-Labrador,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,10,77.4
2016,Terre-Neuve-et-Labrador,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,10,64.0
2016,Terre-Neuve-et-Labrador,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,10,60.1
2016,Terre-Neuve-et-Labrador,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,10,71.4
2016,Terre-Neuve-et-Labrador,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,10,60.8
2016,Terre-Neuve-et-Labrador,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,10,51.2
2016,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,10,80.0
2016,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,10,70.5
2016,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,10,61.2
2016,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,10,67.1
2016,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,10,55.6
2016,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,10,42.7
2016,Terre-Neuve-et-Labrador,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,10,33.7
2016,Terre-Neuve-et-Labrador,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,10,26.5
2016,Terre-Neuve-et-Labrador,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,10,21.9
2016,Terre-Neuve-et-Labrador,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,10,76.7
2016,Terre-Neuve-et-Labrador,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,10,65.2
2016,Terre-Neuve-et-Labrador,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,10,58.5
2016,Terre-Neuve-et-Labrador,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,10,53.7
2016,Terre-Neuve-et-Labrador,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,10,36.9
2016,Terre-Neuve-et-Labrador,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,10,33.8
2016,Île-du-Prince-Édouard,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,11,65.2
2016,Île-du-Prince-Édouard,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,11,52.7
2016,Île-du-Prince-Édouard,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,11,43.7
2016,Île-du-Prince-Édouard,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,11,56.1
2016,Île-du-Prince-Édouard,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,11,42.5
2016,Île-du-Prince-Édouard,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,11,29.7
2016,Île-du-Prince-Édouard,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,11,64.3
2016,Île-du-Prince-Édouard,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,11,52.7
2016,Île-du-Prince-Édouard,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,11,43.5
2016,Île-du-Prince-Édouard,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,11,78.1
2016,Île-du-Prince-Édouard,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,11,63.4
2016,Île-du-Prince-Édouard,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,11,59.3
2016,Île-du-Prince-Édouard,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,11,66.6
2016,Île-du-Prince-Édouard,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,11,53.8
2016,Île-du-Prince-Édouard,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,11,44.1
2016,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,11,72.5
2016,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,11,65.6
2016,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,11,55.6
2016,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,11,59.6
2016,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,11,45.7
2016,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,11,33.8
2016,Île-du-Prince-Édouard,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,11,47.6
2016,Île-du-Prince-Édouard,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,11,31.8
2016,Île-du-Prince-Édouard,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,11,17.0
2016,Île-du-Prince-Édouard,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,11,78.8
2016,Île-du-Prince-Édouard,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,11,60.4
2016,Île-du-Prince-Édouard,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,11,57.5
2016,Île-du-Prince-Édouard,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,11,57.6
2016,Île-du-Prince-Édouard,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,11,46.1
2016,Île-du-Prince-Édouard,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,11,41.5
2016,Nouvelle-Écosse,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,12,71.4
2016,Nouvelle-Écosse,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,12,60.4
2016,Nouvelle-Écosse,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,12,50.5
2016,Nouvelle-Écosse,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,12,65.7
2016,Nouvelle-Écosse,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,12,53.3
2016,Nouvelle-Écosse,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,12,42.2
2016,Nouvelle-Écosse,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,12,69.8
2016,Nouvelle-Écosse,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,12,58.9
2016,Nouvelle-Écosse,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,12,48.6
