Year,Géographie,Type de famille économique,GeoCode,Value
2018,Manitoba,Hommes non âgés hors famille économique,46,35800.0
2018,Manitoba,Femmes non âgées hors famille économique,46,34600.0
2018,Saskatchewan,Familles économiques et personnes hors famille économique,47,66700.0
2018,Saskatchewan,Familles économiques,47,91700.0
2018,Saskatchewan,Familles de personnes âgées,47,70000.0
2018,Saskatchewan,Couples de personnes âgées,47,69400.0
2018,Saskatchewan,Autres familles de personnes âgées,47,71200.0
2018,Saskatchewan,Familles de personnes non âgées,47,99300.0
2018,Saskatchewan,Couples,47,92800.0
2018,Saskatchewan,Couples avec des enfants,47,107900.0
2018,Saskatchewan,Couples avec d'autres personnes apparentées,47,143000.0
2018,Saskatchewan,Familles monoparentales,47,48600.0
2018,Saskatchewan,Familles monoparentales ayant un homme à leur tête,47,62900.0
2018,Saskatchewan,Familles monoparentales ayant une femme à leur tête,47,47100.0
2018,Saskatchewan,Autres familles de personnes non âgées,47,83300.0
2018,Saskatchewan,Personnes hors famille économique,47,33800.0
2018,Saskatchewan,Personnes âgées hors famille économique,47,31800.0
2018,Saskatchewan,Hommes âgés hors famille économique,47,33500.0
2018,Saskatchewan,Femmes âgées hors famille économique,47,30300.0
2018,Saskatchewan,Personnes non âgées hors famille économique,47,35600.0
2018,Saskatchewan,Hommes non âgés hors famille économique,47,40900.0
2018,Saskatchewan,Femmes non âgées hors famille économique,47,30900.0
2018,Alberta,Familles économiques et personnes hors famille économique,48,78900.0
2018,Alberta,Familles économiques,48,106000.0
2018,Alberta,Familles de personnes âgées,48,71400.0
2018,Alberta,Couples de personnes âgées,48,70200.0
2018,Alberta,Autres familles de personnes âgées,48,81500.0
2018,Alberta,Familles de personnes non âgées,48,113400.0
2018,Alberta,Couples,48,103000.0
2018,Alberta,Couples avec des enfants,48,122900.0
2018,Alberta,Couples avec d'autres personnes apparentées,48,137900.0
2018,Alberta,Familles monoparentales,48,73600.0
2018,Alberta,Familles monoparentales ayant un homme à leur tête,48,88700.0
2018,Alberta,Familles monoparentales ayant une femme à leur tête,48,71500.0
2018,Alberta,Autres familles de personnes non âgées,48,96400.0
2018,Alberta,Personnes hors famille économique,48,38900.0
2018,Alberta,Personnes âgées hors famille économique,48,34100.0
2018,Alberta,Hommes âgés hors famille économique,48,35100.0
2018,Alberta,Femmes âgées hors famille économique,48,32800.0
2018,Alberta,Personnes non âgées hors famille économique,48,40800.0
2018,Alberta,Hommes non âgés hors famille économique,48,43700.0
2018,Alberta,Femmes non âgées hors famille économique,48,37800.0
2018,Colombie-Britannique,Familles économiques et personnes hors famille économique,59,63000.0
2018,Colombie-Britannique,Familles économiques,59,95400.0
2018,Colombie-Britannique,Familles de personnes âgées,59,73500.0
2018,Colombie-Britannique,Couples de personnes âgées,59,70000.0
2018,Colombie-Britannique,Autres familles de personnes âgées,59,96200.0
2018,Colombie-Britannique,Familles de personnes non âgées,59,102500.0
2018,Colombie-Britannique,Couples,59,93300.0
2018,Colombie-Britannique,Couples avec des enfants,59,114800.0
2018,Colombie-Britannique,Couples avec d'autres personnes apparentées,59,133500.0
2018,Colombie-Britannique,Familles monoparentales,59,63700.0
2018,Colombie-Britannique,Familles monoparentales ayant un homme à leur tête,59,74900.0
2018,Colombie-Britannique,Familles monoparentales ayant une femme à leur tête,59,62900.0
2018,Colombie-Britannique,Autres familles de personnes non âgées,59,75800.0
2018,Colombie-Britannique,Personnes hors famille économique,59,32700.0
2018,Colombie-Britannique,Personnes âgées hors famille économique,59,32100.0
2018,Colombie-Britannique,Hommes âgés hors famille économique,59,32300.0
2018,Colombie-Britannique,Femmes âgées hors famille économique,59,31500.0
2018,Colombie-Britannique,Personnes non âgées hors famille économique,59,33200.0
2018,Colombie-Britannique,Hommes non âgés hors famille économique,59,34900.0
2018,Colombie-Britannique,Femmes non âgées hors famille économique,59,30800.0
2018,"Québec, Québec",Familles économiques et personnes hors famille économique,,60100.0
2018,"Québec, Québec",Familles économiques,,87900.0
2018,"Québec, Québec",Familles de personnes âgées,,68000.0
2018,"Québec, Québec",Couples de personnes âgées,,67600.0
2018,"Québec, Québec",Autres familles de personnes âgées,,
2018,"Québec, Québec",Familles de personnes non âgées,,92400.0
2018,"Québec, Québec",Couples,,81200.0
2018,"Québec, Québec",Couples avec des enfants,,110600.0
2018,"Québec, Québec",Couples avec d'autres personnes apparentées,,126900.0
2018,"Québec, Québec",Familles monoparentales,,59900.0
2018,"Québec, Québec",Familles monoparentales ayant un homme à leur tête,,
2018,"Québec, Québec",Familles monoparentales ayant une femme à leur tête,,53000.0
2018,"Québec, Québec",Autres familles de personnes non âgées,,66600.0
2018,"Québec, Québec",Personnes hors famille économique,,32700.0
2018,"Québec, Québec",Personnes âgées hors famille économique,,28600.0
2018,"Québec, Québec",Hommes âgés hors famille économique,,28400.0
2018,"Québec, Québec",Femmes âgées hors famille économique,,28800.0
2018,"Québec, Québec",Personnes non âgées hors famille économique,,37100.0
2018,"Québec, Québec",Hommes non âgés hors famille économique,,37000.0
2018,"Québec, Québec",Femmes non âgées hors famille économique,,37100.0
2018,"Montréal, Québec",Familles économiques et personnes hors famille économique,,57600.0
2018,"Montréal, Québec",Familles économiques,,84400.0
2018,"Montréal, Québec",Familles de personnes âgées,,63000.0
2018,"Montréal, Québec",Couples de personnes âgées,,61400.0
2018,"Montréal, Québec",Autres familles de personnes âgées,,71200.0
2018,"Montréal, Québec",Familles de personnes non âgées,,91400.0
2018,"Montréal, Québec",Couples,,81500.0
2018,"Montréal, Québec",Couples avec des enfants,,99100.0
2018,"Montréal, Québec",Couples avec d'autres personnes apparentées,,133500.0
2018,"Montréal, Québec",Familles monoparentales,,53800.0
2018,"Montréal, Québec",Familles monoparentales ayant un homme à leur tête,,
2018,"Montréal, Québec",Familles monoparentales ayant une femme à leur tête,,50800.0
2018,"Montréal, Québec",Autres familles de personnes non âgées,,77300.0
2018,"Montréal, Québec",Personnes hors famille économique,,30500.0
2018,"Montréal, Québec",Personnes âgées hors famille économique,,28100.0
2018,"Montréal, Québec",Hommes âgés hors famille économique,,32100.0
2018,"Montréal, Québec",Femmes âgées hors famille économique,,27000.0
2018,"Montréal, Québec",Personnes non âgées hors famille économique,,32800.0
2018,"Montréal, Québec",Hommes non âgés hors famille économique,,32800.0
2018,"Montréal, Québec",Femmes non âgées hors famille économique,,32500.0
2018,"Ottawa-Gatineau, Ontario/Québec",Familles économiques et personnes hors famille économique,,70600.0
2018,"Ottawa-Gatineau, Ontario/Québec",Familles économiques,,104100.0
2018,"Ottawa-Gatineau, Ontario/Québec",Familles de personnes âgées,,81600.0
2018,"Ottawa-Gatineau, Ontario/Québec",Couples de personnes âgées,,82100.0
2018,"Ottawa-Gatineau, Ontario/Québec",Autres familles de personnes âgées,,71500.0
2018,"Ottawa-Gatineau, Ontario/Québec",Familles de personnes non âgées,,113300.0
2018,"Ottawa-Gatineau, Ontario/Québec",Couples,,105000.0
2018,"Ottawa-Gatineau, Ontario/Québec",Couples avec des enfants,,123300.0
2018,"Ottawa-Gatineau, Ontario/Québec",Couples avec d'autres personnes apparentées,,170400.0
2018,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales,,52300.0
2018,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales ayant un homme à leur tête,,
2018,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales ayant une femme à leur tête,,50800.0
2018,"Ottawa-Gatineau, Ontario/Québec",Autres familles de personnes non âgées,,78500.0
2018,"Ottawa-Gatineau, Ontario/Québec",Personnes hors famille économique,,40900.0
2018,"Ottawa-Gatineau, Ontario/Québec",Personnes âgées hors famille économique,,38500.0
2018,"Ottawa-Gatineau, Ontario/Québec",Hommes âgés hors famille économique,,41100.0
2018,"Ottawa-Gatineau, Ontario/Québec",Femmes âgées hors famille économique,,37000.0
2018,"Ottawa-Gatineau, Ontario/Québec",Personnes non âgées hors famille économique,,42500.0
2018,"Ottawa-Gatineau, Ontario/Québec",Hommes non âgés hors famille économique,,41000.0
2018,"Ottawa-Gatineau, Ontario/Québec",Femmes non âgées hors famille économique,,43400.0
2018,"Toronto, Ontario",Familles économiques et personnes hors famille économique,,71200.0
2018,"Toronto, Ontario",Familles économiques,,98400.0
2018,"Toronto, Ontario",Familles de personnes âgées,,77400.0
2018,"Toronto, Ontario",Couples de personnes âgées,,73500.0
2018,"Toronto, Ontario",Autres familles de personnes âgées,,86000.0
2018,"Toronto, Ontario",Familles de personnes non âgées,,101200.0
2018,"Toronto, Ontario",Couples,,91600.0
2018,"Toronto, Ontario",Couples avec des enfants,,109600.0
2018,"Toronto, Ontario",Couples avec d'autres personnes apparentées,,134600.0
2018,"Toronto, Ontario",Familles monoparentales,,55200.0
2018,"Toronto, Ontario",Familles monoparentales ayant un homme à leur tête,,
2018,"Toronto, Ontario",Familles monoparentales ayant une femme à leur tête,,53000.0
2018,"Toronto, Ontario",Autres familles de personnes non âgées,,87500.0
2018,"Toronto, Ontario",Personnes hors famille économique,,31400.0
2018,"Toronto, Ontario",Personnes âgées hors famille économique,,31700.0
2018,"Toronto, Ontario",Hommes âgés hors famille économique,,29800.0
2018,"Toronto, Ontario",Femmes âgées hors famille économique,,32100.0
2018,"Toronto, Ontario",Personnes non âgées hors famille économique,,31300.0
2018,"Toronto, Ontario",Hommes non âgés hors famille économique,,28300.0
2018,"Toronto, Ontario",Femmes non âgées hors famille économique,,34300.0
2018,"Winnipeg, Manitoba",Familles économiques et personnes hors famille économique,,62400.0
2018,"Winnipeg, Manitoba",Familles économiques,,86500.0
2018,"Winnipeg, Manitoba",Familles de personnes âgées,,71300.0
2018,"Winnipeg, Manitoba",Couples de personnes âgées,,67500.0
2018,"Winnipeg, Manitoba",Autres familles de personnes âgées,,82100.0
2018,"Winnipeg, Manitoba",Familles de personnes non âgées,,90600.0
2018,"Winnipeg, Manitoba",Couples,,81700.0
2018,"Winnipeg, Manitoba",Couples avec des enfants,,100400.0
2018,"Winnipeg, Manitoba",Couples avec d'autres personnes apparentées,,125400.0
2018,"Winnipeg, Manitoba",Familles monoparentales,,46900.0
2018,"Winnipeg, Manitoba",Familles monoparentales ayant un homme à leur tête,,
2018,"Winnipeg, Manitoba",Familles monoparentales ayant une femme à leur tête,,45800.0
2018,"Winnipeg, Manitoba",Autres familles de personnes non âgées,,75800.0
2018,"Winnipeg, Manitoba",Personnes hors famille économique,,36000.0
2018,"Winnipeg, Manitoba",Personnes âgées hors famille économique,,36300.0
2018,"Winnipeg, Manitoba",Hommes âgés hors famille économique,,36600.0
2018,"Winnipeg, Manitoba",Femmes âgées hors famille économique,,34500.0
2018,"Winnipeg, Manitoba",Personnes non âgées hors famille économique,,35000.0
2018,"Winnipeg, Manitoba",Hommes non âgés hors famille économique,,36500.0
2018,"Winnipeg, Manitoba",Femmes non âgées hors famille économique,,34300.0
2018,"Calgary, Alberta",Familles économiques et personnes hors famille économique,,79900.0
2018,"Calgary, Alberta",Familles économiques,,108600.0
2018,"Calgary, Alberta",Familles de personnes âgées,,80200.0
2018,"Calgary, Alberta",Couples de personnes âgées,,80100.0
2018,"Calgary, Alberta",Autres familles de personnes âgées,,
2018,"Calgary, Alberta",Familles de personnes non âgées,,113300.0
2018,"Calgary, Alberta",Couples,,100700.0
2018,"Calgary, Alberta",Couples avec des enfants,,119600.0
2018,"Calgary, Alberta",Couples avec d'autres personnes apparentées,,137200.0
2018,"Calgary, Alberta",Familles monoparentales,,100500.0
2018,"Calgary, Alberta",Familles monoparentales ayant un homme à leur tête,,
2018,"Calgary, Alberta",Familles monoparentales ayant une femme à leur tête,,100500.0
2018,"Calgary, Alberta",Autres familles de personnes non âgées,,96100.0
2018,"Calgary, Alberta",Personnes hors famille économique,,40600.0
2018,"Calgary, Alberta",Personnes âgées hors famille économique,,38900.0
2018,"Calgary, Alberta",Hommes âgés hors famille économique,,42100.0
2018,"Calgary, Alberta",Femmes âgées hors famille économique,,38900.0
2018,"Calgary, Alberta",Personnes non âgées hors famille économique,,40600.0
2018,"Calgary, Alberta",Hommes non âgés hors famille économique,,42300.0
2018,"Calgary, Alberta",Femmes non âgées hors famille économique,,37500.0
2018,"Edmonton, Alberta",Familles économiques et personnes hors famille économique,,81500.0
2018,"Edmonton, Alberta",Familles économiques,,112900.0
2018,"Edmonton, Alberta",Familles de personnes âgées,,81400.0
2018,"Edmonton, Alberta",Couples de personnes âgées,,77200.0
2018,"Edmonton, Alberta",Autres familles de personnes âgées,,86500.0
2018,"Edmonton, Alberta",Familles de personnes non âgées,,118300.0
2018,"Edmonton, Alberta",Couples,,109600.0
2018,"Edmonton, Alberta",Couples avec des enfants,,127900.0
2018,"Edmonton, Alberta",Couples avec d'autres personnes apparentées,,137900.0
2018,"Edmonton, Alberta",Familles monoparentales,,67100.0
2018,"Edmonton, Alberta",Familles monoparentales ayant un homme à leur tête,,
2018,"Edmonton, Alberta",Familles monoparentales ayant une femme à leur tête,,65500.0
2018,"Edmonton, Alberta",Autres familles de personnes non âgées,,107200.0
2018,"Edmonton, Alberta",Personnes hors famille économique,,38700.0
2018,"Edmonton, Alberta",Personnes âgées hors famille économique,,32400.0
2018,"Edmonton, Alberta",Hommes âgés hors famille économique,,39900.0
2018,"Edmonton, Alberta",Femmes âgées hors famille économique,,30000.0
2018,"Edmonton, Alberta",Personnes non âgées hors famille économique,,40000.0
2018,"Edmonton, Alberta",Hommes non âgés hors famille économique,,41600.0
2018,"Edmonton, Alberta",Femmes non âgées hors famille économique,,38400.0
2018,"Vancouver, Colombie-Britannique",Familles économiques et personnes hors famille économique,,65700.0
2018,"Vancouver, Colombie-Britannique",Familles économiques,,99400.0
2018,"Vancouver, Colombie-Britannique",Familles de personnes âgées,,75300.0
2018,"Vancouver, Colombie-Britannique",Couples de personnes âgées,,72400.0
2018,"Vancouver, Colombie-Britannique",Autres familles de personnes âgées,,97700.0
2018,"Vancouver, Colombie-Britannique",Familles de personnes non âgées,,105700.0
2018,"Vancouver, Colombie-Britannique",Couples,,92800.0
2018,"Vancouver, Colombie-Britannique",Couples avec des enfants,,117600.0
2018,"Vancouver, Colombie-Britannique",Couples avec d'autres personnes apparentées,,127900.0
2018,"Vancouver, Colombie-Britannique",Familles monoparentales,,75200.0
2018,"Vancouver, Colombie-Britannique",Familles monoparentales ayant un homme à leur tête,,
2018,"Vancouver, Colombie-Britannique",Familles monoparentales ayant une femme à leur tête,,75200.0
2018,"Vancouver, Colombie-Britannique",Autres familles de personnes non âgées,,76200.0
2018,"Vancouver, Colombie-Britannique",Personnes hors famille économique,,36500.0
2018,"Vancouver, Colombie-Britannique",Personnes âgées hors famille économique,,37000.0
2018,"Vancouver, Colombie-Britannique",Hommes âgés hors famille économique,,36500.0
2018,"Vancouver, Colombie-Britannique",Femmes âgées hors famille économique,,37600.0
2018,"Vancouver, Colombie-Britannique",Personnes non âgées hors famille économique,,36500.0
2018,"Vancouver, Colombie-Britannique",Hommes non âgés hors famille économique,,37300.0
2018,"Vancouver, Colombie-Britannique",Femmes non âgées hors famille économique,,35400.0
2019,Canada,Familles économiques,,90400.0
2019,Canada,Familles de personnes âgées,,66300.0
2019,Canada,Couples de personnes âgées,,65100.0
2019,Canada,Autres familles de personnes âgées,,69800.0
2019,Canada,Familles de personnes non âgées,,97800.0
2019,Canada,Couples,,84300.0
2019,Canada,Couples avec des enfants,,109300.0
2019,Canada,Couples avec d'autres personnes apparentées,,140700.0
2019,Canada,Familles monoparentales,,60800.0
2019,Canada,Familles monoparentales ayant un homme à leur tête,,70800.0
2019,Canada,Familles monoparentales ayant une femme à leur tête,,57500.0
2019,Canada,Autres familles de personnes non âgées,,81600.0
2019,Canada,Personnes hors famille économique,,33200.0
2019,Canada,Personnes âgées hors famille économique,,30500.0
2019,Canada,Hommes âgés hors famille économique,,32400.0
2019,Canada,Femmes âgées hors famille économique,,29600.0
2019,Canada,Personnes non âgées hors famille économique,,34900.0
2019,Canada,Hommes non âgés hors famille économique,,37200.0
2019,Canada,Femmes non âgées hors famille économique,,32800.0
2019,Provinces de l'Atlantique,Familles économiques et personnes hors famille économique,,56600.0
2019,Provinces de l'Atlantique,Familles économiques,,76800.0
2019,Provinces de l'Atlantique,Familles de personnes âgées,,58800.0
2019,Provinces de l'Atlantique,Couples de personnes âgées,,58200.0
2019,Provinces de l'Atlantique,Autres familles de personnes âgées,,65400.0
2019,Provinces de l'Atlantique,Familles de personnes non âgées,,83600.0
2019,Provinces de l'Atlantique,Couples,,77800.0
2019,Provinces de l'Atlantique,Couples avec des enfants,,95800.0
2019,Provinces de l'Atlantique,Couples avec d'autres personnes apparentées,,122400.0
2019,Provinces de l'Atlantique,Familles monoparentales,,55900.0
2019,Provinces de l'Atlantique,Familles monoparentales ayant un homme à leur tête,,59300.0
2019,Provinces de l'Atlantique,Familles monoparentales ayant une femme à leur tête,,52800.0
2019,Provinces de l'Atlantique,Autres familles de personnes non âgées,,70800.0
2019,Provinces de l'Atlantique,Personnes hors famille économique,,29900.0
2019,Provinces de l'Atlantique,Personnes âgées hors famille économique,,27700.0
2019,Provinces de l'Atlantique,Hommes âgés hors famille économique,,28800.0
2019,Provinces de l'Atlantique,Femmes âgées hors famille économique,,26700.0
2019,Provinces de l'Atlantique,Personnes non âgées hors famille économique,,31400.0
2019,Provinces de l'Atlantique,Hommes non âgés hors famille économique,,32400.0
2019,Provinces de l'Atlantique,Femmes non âgées hors famille économique,,29600.0
2019,Terre-Neuve-et-Labrador,Familles économiques et personnes hors famille économique,10,57800.0
2019,Terre-Neuve-et-Labrador,Familles économiques,10,76600.0
2019,Terre-Neuve-et-Labrador,Familles de personnes âgées,10,50000.0
2019,Terre-Neuve-et-Labrador,Couples de personnes âgées,10,47800.0
2019,Terre-Neuve-et-Labrador,Autres familles de personnes âgées,10,72400.0
2019,Terre-Neuve-et-Labrador,Familles de personnes non âgées,10,86400.0
2019,Terre-Neuve-et-Labrador,Couples,10,79100.0
2019,Terre-Neuve-et-Labrador,Couples avec des enfants,10,99300.0
2019,Terre-Neuve-et-Labrador,Couples avec d'autres personnes apparentées,10,123000.0
2019,Terre-Neuve-et-Labrador,Familles monoparentales,10,48300.0
2019,Terre-Neuve-et-Labrador,Familles monoparentales ayant un homme à leur tête,10,
2019,Terre-Neuve-et-Labrador,Familles monoparentales ayant une femme à leur tête,10,47400.0
2019,Terre-Neuve-et-Labrador,Autres familles de personnes non âgées,10,57100.0
2019,Terre-Neuve-et-Labrador,Personnes hors famille économique,10,31300.0
2019,Terre-Neuve-et-Labrador,Personnes âgées hors famille économique,10,26700.0
2019,Terre-Neuve-et-Labrador,Hommes âgés hors famille économique,10,26900.0
2019,Terre-Neuve-et-Labrador,Femmes âgées hors famille économique,10,26600.0
2019,Terre-Neuve-et-Labrador,Personnes non âgées hors famille économique,10,35100.0
2019,Terre-Neuve-et-Labrador,Hommes non âgés hors famille économique,10,36000.0
2019,Terre-Neuve-et-Labrador,Femmes non âgées hors famille économique,10,33100.0
2019,Île-du-Prince-Édouard,Familles économiques et personnes hors famille économique,11,59100.0
2019,Île-du-Prince-Édouard,Familles économiques,11,79400.0
2019,Île-du-Prince-Édouard,Familles de personnes âgées,11,60500.0
2019,Île-du-Prince-Édouard,Couples de personnes âgées,11,59500.0
2019,Île-du-Prince-Édouard,Autres familles de personnes âgées,11,81400.0
2019,Île-du-Prince-Édouard,Familles de personnes non âgées,11,83800.0
2019,Île-du-Prince-Édouard,Couples,11,79400.0
2019,Île-du-Prince-Édouard,Couples avec des enfants,11,94100.0
2019,Île-du-Prince-Édouard,Couples avec d'autres personnes apparentées,11,123900.0
2019,Île-du-Prince-Édouard,Familles monoparentales,11,54200.0
2019,Île-du-Prince-Édouard,Familles monoparentales ayant un homme à leur tête,11,
2019,Île-du-Prince-Édouard,Familles monoparentales ayant une femme à leur tête,11,54200.0
2019,Île-du-Prince-Édouard,Autres familles de personnes non âgées,11,70300.0
2019,Île-du-Prince-Édouard,Personnes hors famille économique,11,30100.0
2019,Île-du-Prince-Édouard,Personnes âgées hors famille économique,11,34500.0
2019,Île-du-Prince-Édouard,Hommes âgés hors famille économique,11,36300.0
2019,Île-du-Prince-Édouard,Femmes âgées hors famille économique,11,34500.0
2019,Île-du-Prince-Édouard,Personnes non âgées hors famille économique,11,27600.0
2019,Île-du-Prince-Édouard,Hommes non âgés hors famille économique,11,28500.0
2019,Île-du-Prince-Édouard,Femmes non âgées hors famille économique,11,26800.0
2019,Nouvelle-Écosse,Familles économiques et personnes hors famille économique,12,55100.0
2019,Nouvelle-Écosse,Familles économiques,12,78200.0
2019,Nouvelle-Écosse,Familles de personnes âgées,12,62000.0
2019,Nouvelle-Écosse,Couples de personnes âgées,12,61600.0
2019,Nouvelle-Écosse,Autres familles de personnes âgées,12,66000.0
2019,Nouvelle-Écosse,Familles de personnes non âgées,12,85500.0
2019,Nouvelle-Écosse,Couples,12,80500.0
2019,Nouvelle-Écosse,Couples avec des enfants,12,97100.0
2019,Nouvelle-Écosse,Couples avec d'autres personnes apparentées,12,122400.0
2019,Nouvelle-Écosse,Familles monoparentales,12,60500.0
2019,Nouvelle-Écosse,Familles monoparentales ayant un homme à leur tête,12,
2019,Nouvelle-Écosse,Familles monoparentales ayant une femme à leur tête,12,59800.0
2019,Nouvelle-Écosse,Autres familles de personnes non âgées,12,73400.0
2019,Nouvelle-Écosse,Personnes hors famille économique,12,29500.0
2019,Nouvelle-Écosse,Personnes âgées hors famille économique,12,28300.0
2019,Nouvelle-Écosse,Hommes âgés hors famille économique,12,32000.0
2019,Nouvelle-Écosse,Femmes âgées hors famille économique,12,26400.0
2019,Nouvelle-Écosse,Personnes non âgées hors famille économique,12,30100.0
2019,Nouvelle-Écosse,Hommes non âgés hors famille économique,12,31800.0
2019,Nouvelle-Écosse,Femmes non âgées hors famille économique,12,28800.0
2019,Nouveau-Brunswick,Familles économiques et personnes hors famille économique,13,56700.0
2019,Nouveau-Brunswick,Familles économiques,13,75600.0
2019,Nouveau-Brunswick,Familles de personnes âgées,13,60300.0
2019,Nouveau-Brunswick,Couples de personnes âgées,13,60300.0
2019,Nouveau-Brunswick,Autres familles de personnes âgées,13,60100.0
2019,Nouveau-Brunswick,Familles de personnes non âgées,13,81000.0
2019,Nouveau-Brunswick,Couples,13,76000.0
2019,Nouveau-Brunswick,Couples avec des enfants,13,94900.0
2019,Nouveau-Brunswick,Couples avec d'autres personnes apparentées,13,122100.0
2019,Nouveau-Brunswick,Familles monoparentales,13,52200.0
2019,Nouveau-Brunswick,Familles monoparentales ayant un homme à leur tête,13,
2019,Nouveau-Brunswick,Familles monoparentales ayant une femme à leur tête,13,49400.0
2019,Nouveau-Brunswick,Autres familles de personnes non âgées,13,72500.0
2019,Nouveau-Brunswick,Personnes hors famille économique,13,29900.0
2019,Nouveau-Brunswick,Personnes âgées hors famille économique,13,27200.0
2019,Nouveau-Brunswick,Hommes âgés hors famille économique,13,27300.0
2019,Nouveau-Brunswick,Femmes âgées hors famille économique,13,27200.0
2019,Nouveau-Brunswick,Personnes non âgées hors famille économique,13,32400.0
2019,Nouveau-Brunswick,Hommes non âgés hors famille économique,13,33000.0
2019,Nouveau-Brunswick,Femmes non âgées hors famille économique,13,31300.0
2019,Québec,Familles économiques et personnes hors famille économique,24,57200.0
2019,Québec,Familles économiques,24,83900.0
2019,Québec,Familles de personnes âgées,24,58200.0
2019,Québec,Couples de personnes âgées,24,57200.0
2019,Québec,Autres familles de personnes âgées,24,59900.0
2019,Québec,Familles de personnes non âgées,24,91800.0
2019,Québec,Couples,24,78400.0
2019,Québec,Couples avec des enfants,24,105300.0
2019,Québec,Couples avec d'autres personnes apparentées,24,125000.0
2019,Québec,Familles monoparentales,24,69000.0
2019,Québec,Familles monoparentales ayant un homme à leur tête,24,75900.0
2019,Québec,Familles monoparentales ayant une femme à leur tête,24,64100.0
2019,Québec,Autres familles de personnes non âgées,24,79600.0
2019,Québec,Personnes hors famille économique,24,30200.0
2019,Québec,Personnes âgées hors famille économique,24,26600.0
2019,Québec,Hommes âgés hors famille économique,24,27700.0
2019,Québec,Femmes âgées hors famille économique,24,25700.0
2019,Québec,Personnes non âgées hors famille économique,24,33300.0
2019,Québec,Hommes non âgés hors famille économique,24,33900.0
2019,Québec,Femmes non âgées hors famille économique,24,33000.0
2019,Ontario,Familles économiques et personnes hors famille économique,35,67300.0
2019,Ontario,Familles économiques,35,93600.0
2019,Ontario,Familles de personnes âgées,35,69800.0
2019,Ontario,Couples de personnes âgées,35,69200.0
2019,Ontario,Autres familles de personnes âgées,35,73700.0
2019,Ontario,Familles de personnes non âgées,35,101300.0
2019,Ontario,Couples,35,86500.0
2019,Ontario,Couples avec des enfants,35,113100.0
2019,Ontario,Couples avec d'autres personnes apparentées,35,145900.0
2019,Ontario,Familles monoparentales,35,61400.0
2019,Ontario,Familles monoparentales ayant un homme à leur tête,35,75200.0
2019,Ontario,Familles monoparentales ayant une femme à leur tête,35,54600.0
2019,Ontario,Autres familles de personnes non âgées,35,82400.0
2019,Ontario,Personnes hors famille économique,35,35400.0
2019,Ontario,Personnes âgées hors famille économique,35,34200.0
2019,Ontario,Hommes âgés hors famille économique,35,38500.0
2019,Ontario,Femmes âgées hors famille économique,35,32800.0
2019,Ontario,Personnes non âgées hors famille économique,35,35700.0
2019,Ontario,Hommes non âgés hors famille économique,35,40900.0
2019,Ontario,Femmes non âgées hors famille économique,35,31900.0
2019,Provinces des Prairies,Familles économiques et personnes hors famille économique,,72100.0
2019,Provinces des Prairies,Familles économiques,,96700.0
2019,Provinces des Prairies,Familles de personnes âgées,,71500.0
2019,Provinces des Prairies,Couples de personnes âgées,,70400.0
2019,Provinces des Prairies,Autres familles de personnes âgées,,77400.0
2019,Provinces des Prairies,Familles de personnes non âgées,,105600.0
2019,Provinces des Prairies,Couples,,92400.0
2019,Provinces des Prairies,Couples avec des enfants,,115700.0
2019,Provinces des Prairies,Couples avec d'autres personnes apparentées,,156800.0
2019,Provinces des Prairies,Familles monoparentales,,60300.0
2019,Provinces des Prairies,Familles monoparentales ayant un homme à leur tête,,81200.0
2019,Provinces des Prairies,Familles monoparentales ayant une femme à leur tête,,56000.0
2019,Provinces des Prairies,Autres familles de personnes non âgées,,84000.0
2019,Provinces des Prairies,Personnes hors famille économique,,37600.0
2019,Provinces des Prairies,Personnes âgées hors famille économique,,31800.0
2019,Provinces des Prairies,Hommes âgés hors famille économique,,31800.0
2019,Provinces des Prairies,Femmes âgées hors famille économique,,31800.0
2019,Provinces des Prairies,Personnes non âgées hors famille économique,,39400.0
2019,Provinces des Prairies,Hommes non âgés hors famille économique,,41500.0
2019,Provinces des Prairies,Femmes non âgées hors famille économique,,37400.0
2019,Manitoba,Familles économiques et personnes hors famille économique,46,62700.0
2019,Manitoba,Familles économiques,46,82900.0
2019,Manitoba,Familles de personnes âgées,46,66900.0
2019,Manitoba,Couples de personnes âgées,46,65900.0
2019,Manitoba,Autres familles de personnes âgées,46,77400.0
2019,Manitoba,Familles de personnes non âgées,46,87700.0
2019,Manitoba,Couples,46,79400.0
2019,Manitoba,Couples avec des enfants,46,92400.0
2019,Manitoba,Couples avec d'autres personnes apparentées,46,136600.0
2019,Manitoba,Familles monoparentales,46,43100.0
2019,Manitoba,Familles monoparentales ayant un homme à leur tête,46,
2019,Manitoba,Familles monoparentales ayant une femme à leur tête,46,41800.0
2019,Manitoba,Autres familles de personnes non âgées,46,71600.0
2019,Manitoba,Personnes hors famille économique,46,32600.0
2019,Manitoba,Personnes âgées hors famille économique,46,29600.0
2019,Manitoba,Hommes âgés hors famille économique,46,27500.0
2019,Manitoba,Femmes âgées hors famille économique,46,30400.0
2019,Manitoba,Personnes non âgées hors famille économique,46,33900.0
2019,Manitoba,Hommes non âgés hors famille économique,46,35900.0
2019,Manitoba,Femmes non âgées hors famille économique,46,32000.0
