Year,Géographie,Groupe d'âge,Sexe,Revenu du ménage,Plus haut niveau de scolarité,Series,GeoCode,Value
2023,Ontario,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,35,69.7
2023,Ontario,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,35,69.9
2023,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,46,64.0
2023,Manitoba,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,46,65.4
2023,Manitoba,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,46,62.7
2023,Manitoba,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,46,60.6
2023,Manitoba,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,46,62.3
2023,Manitoba,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,46,58.8
2023,Manitoba,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,46,61.3
2023,Manitoba,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,46,61.1
2023,Manitoba,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,46,61.5
2023,Manitoba,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,46,64.4
2023,Manitoba,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,46,66.9
2023,Manitoba,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,46,62.0
2023,Manitoba,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,46,71.4
2023,Manitoba,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,46,73.6
2023,Manitoba,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,46,69.5
2023,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,47,67.9
2023,Saskatchewan,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,47,68.5
2023,Saskatchewan,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,47,67.3
2023,Saskatchewan,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,47,63.0
2023,Saskatchewan,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,47,66.2
2023,Saskatchewan,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,47,59.8
2023,Saskatchewan,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,47,64.0
2023,Saskatchewan,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,47,61.5
2023,Saskatchewan,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,47,66.6
2023,Saskatchewan,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,47,69.0
2023,Saskatchewan,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,47,71.6
2023,Saskatchewan,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,47,66.3
2023,Saskatchewan,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,47,77.5
2023,Saskatchewan,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,47,77.5
2023,Saskatchewan,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,47,77.6
2023,Alberta,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,48,61.2
2023,Alberta,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,48,62.8
2023,Alberta,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,48,59.6
2023,Alberta,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,48,56.5
2023,Alberta,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,48,59.8
2023,Alberta,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,48,53.1
2023,Alberta,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,48,59.1
2023,Alberta,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,48,60.7
2023,Alberta,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,48,57.5
2023,Alberta,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,48,62.5
2023,Alberta,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,48,64.6
2023,Alberta,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,48,60.4
2023,Alberta,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,48,70.1
2023,Alberta,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,48,68.6
2023,Alberta,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,48,71.4
2023,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,Âgés de 18 ans et plus,59,61.2
2023,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,Âgés de 18 ans et plus,59,60.0
2023,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,Âgés de 18 ans et plus,59,62.4
2023,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,Âgés de 18 ans et plus,59,53.2
2023,Colombie-Britannique,18 à 34 ans,Hommes,,,Âgés de 18 ans et plus,59,52.2
2023,Colombie-Britannique,18 à 34 ans,Femmes,,,Âgés de 18 ans et plus,59,54.3
2023,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,Âgés de 18 ans et plus,59,59.0
2023,Colombie-Britannique,35 à 49 ans,Hommes,,,Âgés de 18 ans et plus,59,58.6
2023,Colombie-Britannique,35 à 49 ans,Femmes,,,Âgés de 18 ans et plus,59,59.3
2023,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,Âgés de 18 ans et plus,59,61.5
2023,Colombie-Britannique,50 à 64 ans,Hommes,,,Âgés de 18 ans et plus,59,59.9
2023,Colombie-Britannique,50 à 64 ans,Femmes,,,Âgés de 18 ans et plus,59,63.0
2023,Colombie-Britannique,65 ans et plus,Les deux sexes,,,Âgés de 18 ans et plus,59,72.6
2023,Colombie-Britannique,65 ans et plus,Hommes,,,Âgés de 18 ans et plus,59,71.5
2023,Colombie-Britannique,65 ans et plus,Femmes,,,Âgés de 18 ans et plus,59,73.6
2015,Canada,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,,64.1
2015,Canada,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,,66.1
2015,Canada,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,,66.0
2015,Canada,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,,67.5
2015,Canada,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,,69.5
2015,Canada,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,,66.7
2015,Canada,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,,65.7
2015,Canada,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,,67.2
2015,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,10,73.1
2015,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,10,75.6
2015,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,10,83.3
2015,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,10,82.3
2015,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,10,77.1
2015,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,10,83.1
2015,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,10,85.4
2015,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,10,76.9
2015,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,11,66.9
2015,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,11,80.5
2015,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,11,72.6
2015,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,11,82.5
2015,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,11,76.7
2015,Île-du-Prince-Édouard,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,11,73.2
2015,Île-du-Prince-Édouard,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,11,82.0
2015,Île-du-Prince-Édouard,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,11,75.0
2015,Nouvelle-Écosse,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,12,71.3
2015,Nouvelle-Écosse,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,12,70.5
2015,Nouvelle-Écosse,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,12,79.4
2015,Nouvelle-Écosse,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,12,81.1
2015,Nouvelle-Écosse,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,12,74.3
2015,Nouvelle-Écosse,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,12,75.8
2015,Nouvelle-Écosse,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,12,72.3
2015,Nouvelle-Écosse,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,12,76.0
2015,Nouveau-Brunswick,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,13,57.4
2015,Nouveau-Brunswick,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,13,69.0
2015,Nouveau-Brunswick,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,13,70.5
2015,Nouveau-Brunswick,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,13,77.8
2015,Nouveau-Brunswick,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,13,71.1
2015,Nouveau-Brunswick,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,13,75.0
2015,Nouveau-Brunswick,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,13,66.1
2015,Nouveau-Brunswick,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,13,69.8
2015,Québec,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,24,57.5
2015,Québec,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,24,57.2
2015,Québec,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,24,54.6
2015,Québec,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,24,56.0
2015,Québec,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,24,56.6
2015,Québec,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,24,60.8
2015,Québec,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,24,56.1
2015,Québec,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,24,56.1
2015,Ontario,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,35,67.5
2015,Ontario,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,35,68.0
2015,Ontario,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,35,68.4
2015,Ontario,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,35,70.4
2015,Ontario,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,35,72.7
2015,Ontario,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,35,68.9
2015,Ontario,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,35,67.2
2015,Ontario,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,35,70.1
2015,Manitoba,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,46,67.3
2015,Manitoba,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,46,72.1
2015,Manitoba,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,46,69.7
2015,Manitoba,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,46,71.4
2015,Manitoba,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,46,71.4
2015,Manitoba,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,46,70.0
2015,Manitoba,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,46,68.0
2015,Manitoba,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,46,71.3
2015,Saskatchewan,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,47,63.2
2015,Saskatchewan,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,47,78.8
2015,Saskatchewan,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,47,70.9
2015,Saskatchewan,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,47,72.0
2015,Saskatchewan,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,47,73.9
2015,Saskatchewan,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,47,69.2
2015,Saskatchewan,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,47,68.1
2015,Saskatchewan,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,47,73.3
2015,Alberta,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,48,64.2
2015,Alberta,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,48,67.3
2015,Alberta,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,48,67.0
2015,Alberta,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,48,68.3
2015,Alberta,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,48,69.8
2015,Alberta,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,48,67.1
2015,Alberta,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,48,63.4
2015,Alberta,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,48,69.7
2015,Colombie-Britannique,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,59,65.0
2015,Colombie-Britannique,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,59,70.3
2015,Colombie-Britannique,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,59,72.8
2015,Colombie-Britannique,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,59,70.0
2015,Colombie-Britannique,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,59,72.9
2015,Colombie-Britannique,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,59,67.2
2015,Colombie-Britannique,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,59,71.0
2015,Colombie-Britannique,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,59,70.6
2016,Canada,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,,62.8
2016,Canada,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,,66.4
2016,Canada,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,,67.4
2016,Canada,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,,68.8
2016,Canada,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,,71.8
2016,Canada,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,,67.6
2016,Canada,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,,66.8
2016,Canada,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,,67.7
2016,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,10,74.4
2016,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,10,75.3
2016,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,10,80.7
2016,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,10,80.5
2016,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,10,79.3
2016,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,10,84.4
2016,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,10,80.6
2016,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,10,76.3
2016,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,11,57.2
2016,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,11,72.9
2016,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,11,77.0
2016,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,11,76.4
2016,Île-du-Prince-Édouard,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,11,80.9
2016,Île-du-Prince-Édouard,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,11,70.4
2016,Île-du-Prince-Édouard,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,11,72.5
2016,Île-du-Prince-Édouard,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,11,72.4
2016,Nouvelle-Écosse,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,12,64.9
2016,Nouvelle-Écosse,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,12,74.3
2016,Nouvelle-Écosse,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,12,74.3
2016,Nouvelle-Écosse,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,12,73.1
2016,Nouvelle-Écosse,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,12,75.9
2016,Nouvelle-Écosse,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,12,69.8
2016,Nouvelle-Écosse,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,12,70.1
2016,Nouvelle-Écosse,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,12,73.6
2016,Nouveau-Brunswick,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,13,60.2
2016,Nouveau-Brunswick,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,13,75.7
2016,Nouveau-Brunswick,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,13,73.9
2016,Nouveau-Brunswick,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,13,70.8
2016,Nouveau-Brunswick,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,13,67.1
2016,Nouveau-Brunswick,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,13,68.3
2016,Nouveau-Brunswick,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,13,74.6
2016,Nouveau-Brunswick,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,13,68.9
2016,Québec,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,24,58.7
2016,Québec,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,24,57.8
2016,Québec,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,24,56.7
2016,Québec,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,24,59.4
2016,Québec,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,24,59.4
2016,Québec,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,24,61.3
2016,Québec,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,24,59.7
2016,Québec,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,24,57.7
2016,Ontario,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,35,62.7
2016,Ontario,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,35,69.9
2016,Ontario,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,35,71.7
2016,Ontario,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,35,71.6
2016,Ontario,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,35,74.6
2016,Ontario,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,35,71.0
2016,Ontario,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,35,68.6
2016,Ontario,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,35,70.6
2016,Manitoba,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,46,64.1
2016,Manitoba,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,46,68.9
2016,Manitoba,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,46,69.4
2016,Manitoba,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,46,65.6
2016,Manitoba,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,46,73.7
2016,Manitoba,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,46,72.3
2016,Manitoba,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,46,63.2
2016,Manitoba,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,46,69.7
2016,Saskatchewan,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,47,66.6
2016,Saskatchewan,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,47,66.4
2016,Saskatchewan,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,47,72.5
2016,Saskatchewan,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,47,77.9
2016,Saskatchewan,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,47,75.1
2016,Saskatchewan,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,47,71.3
2016,Saskatchewan,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,47,70.5
2016,Saskatchewan,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,47,74.1
2016,Alberta,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,48,65.8
2016,Alberta,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,48,68.5
2016,Alberta,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,48,65.7
2016,Alberta,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,48,68.6
2016,Alberta,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,48,71.0
2016,Alberta,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,48,73.3
2016,Alberta,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,48,64.2
2016,Alberta,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,48,68.9
2016,Colombie-Britannique,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,59,67.5
2016,Colombie-Britannique,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,59,67.6
2016,Colombie-Britannique,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,59,70.7
2016,Colombie-Britannique,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,59,72.4
2016,Colombie-Britannique,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,59,76.8
2016,Colombie-Britannique,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,59,65.4
2016,Colombie-Britannique,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,59,69.8
2016,Colombie-Britannique,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,59,71.6
2017,Canada,"Total, 18 ans et plus",,Premier quintile,,Âgés de 18 ans et plus,,64.7
2017,Canada,"Total, 18 ans et plus",,Deuxième quintile,,Âgés de 18 ans et plus,,67.6
2017,Canada,"Total, 18 ans et plus",,Troisième quintile,,Âgés de 18 ans et plus,,68.9
2017,Canada,"Total, 18 ans et plus",,Quatrième quintile,,Âgés de 18 ans et plus,,68.4
2017,Canada,"Total, 18 ans et plus",,Cinquième quintile,,Âgés de 18 ans et plus,,71.0
2017,Canada,"Total, 18 ans et plus",,,Études secondaires partielles,Âgés de 18 ans et plus,,68.5
2017,Canada,"Total, 18 ans et plus",,,"Diplôme d'études secondaires, aucune étude postsecondaire",Âgés de 18 ans et plus,,66.9
2017,Canada,"Total, 18 ans et plus",,,Certificat/diplôme d'études postsecondaires ou grade universitaire,Âgés de 18 ans et plus,,68.4
