Year,data.Geography,data.Economic family type,GeoCode,Value
2018,"data.Québec, Quebec",data.Female lone-parent families,,53000.0
2018,"data.Québec, Quebec",data.Other non-elderly families,,66600.0
2018,"data.Québec, Quebec",data.Persons not in an economic family,,32700.0
2018,"data.Québec, Quebec",data.Elderly persons not in an economic family,,28600.0
2018,"data.Québec, Quebec",data.Elderly males not in an economic family,,28400.0
2018,"data.Québec, Quebec",data.Elderly females not in an economic family,,28800.0
2018,"data.Québec, Quebec",data.Non-elderly persons not in an economic family,,37100.0
2018,"data.Québec, Quebec",data.Non-elderly males not in an economic family,,37000.0
2018,"data.Québec, Quebec",data.Non-elderly females not in an economic family,,37100.0
2018,"data.Montréal, Quebec",data.Economic families and persons not in an economic family,,57600.0
2018,"data.Montréal, Quebec",data.Economic families,,84400.0
2018,"data.Montréal, Quebec",data.Elderly families,,63000.0
2018,"data.Montréal, Quebec",data.Elderly couples,,61400.0
2018,"data.Montréal, Quebec",data.Other elderly families,,71200.0
2018,"data.Montréal, Quebec",data.Non-elderly families,,91400.0
2018,"data.Montréal, Quebec",data.Couples,,81500.0
2018,"data.Montréal, Quebec",data.Couples with children,,99100.0
2018,"data.Montréal, Quebec",data.Couples with other relatives,,133500.0
2018,"data.Montréal, Quebec",data.Lone-parent families,,53800.0
2018,"data.Montréal, Quebec",data.Male lone-parent families,,
2018,"data.Montréal, Quebec",data.Female lone-parent families,,50800.0
2018,"data.Montréal, Quebec",data.Other non-elderly families,,77300.0
2018,"data.Montréal, Quebec",data.Persons not in an economic family,,30500.0
2018,"data.Montréal, Quebec",data.Elderly persons not in an economic family,,28100.0
2018,"data.Montréal, Quebec",data.Elderly males not in an economic family,,32100.0
2018,"data.Montréal, Quebec",data.Elderly females not in an economic family,,27000.0
2018,"data.Montréal, Quebec",data.Non-elderly persons not in an economic family,,32800.0
2018,"data.Montréal, Quebec",data.Non-elderly males not in an economic family,,32800.0
2018,"data.Montréal, Quebec",data.Non-elderly females not in an economic family,,32500.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Economic families and persons not in an economic family,,70600.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Economic families,,104100.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly families,,81600.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly couples,,82100.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Other elderly families,,71500.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Non-elderly families,,113300.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Couples,,105000.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Couples with children,,123300.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Couples with other relatives,,170400.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Lone-parent families,,52300.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Male lone-parent families,,
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Female lone-parent families,,50800.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Other non-elderly families,,78500.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Persons not in an economic family,,40900.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly persons not in an economic family,,38500.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly males not in an economic family,,41100.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly females not in an economic family,,37000.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Non-elderly persons not in an economic family,,42500.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Non-elderly males not in an economic family,,41000.0
2018,"data.Ottawa-Gatineau, Ontario/Quebec",data.Non-elderly females not in an economic family,,43400.0
2018,"data.Toronto, Ontario",data.Economic families and persons not in an economic family,,71200.0
2018,"data.Toronto, Ontario",data.Economic families,,98400.0
2018,"data.Toronto, Ontario",data.Elderly families,,77400.0
2018,"data.Toronto, Ontario",data.Elderly couples,,73500.0
2018,"data.Toronto, Ontario",data.Other elderly families,,86000.0
2018,"data.Toronto, Ontario",data.Non-elderly families,,101200.0
2018,"data.Toronto, Ontario",data.Couples,,91600.0
2018,"data.Toronto, Ontario",data.Couples with children,,109600.0
2018,"data.Toronto, Ontario",data.Couples with other relatives,,134600.0
2018,"data.Toronto, Ontario",data.Lone-parent families,,55200.0
2018,"data.Toronto, Ontario",data.Male lone-parent families,,
2018,"data.Toronto, Ontario",data.Female lone-parent families,,53000.0
2018,"data.Toronto, Ontario",data.Other non-elderly families,,87500.0
2018,"data.Toronto, Ontario",data.Persons not in an economic family,,31400.0
2018,"data.Toronto, Ontario",data.Elderly persons not in an economic family,,31700.0
2018,"data.Toronto, Ontario",data.Elderly males not in an economic family,,29800.0
2018,"data.Toronto, Ontario",data.Elderly females not in an economic family,,32100.0
2018,"data.Toronto, Ontario",data.Non-elderly persons not in an economic family,,31300.0
2018,"data.Toronto, Ontario",data.Non-elderly males not in an economic family,,28300.0
2018,"data.Toronto, Ontario",data.Non-elderly females not in an economic family,,34300.0
2018,"data.Winnipeg, Manitoba",data.Economic families and persons not in an economic family,,62400.0
2018,"data.Winnipeg, Manitoba",data.Economic families,,86500.0
2018,"data.Winnipeg, Manitoba",data.Elderly families,,71300.0
2018,"data.Winnipeg, Manitoba",data.Elderly couples,,67500.0
2018,"data.Winnipeg, Manitoba",data.Other elderly families,,82100.0
2018,"data.Winnipeg, Manitoba",data.Non-elderly families,,90600.0
2018,"data.Winnipeg, Manitoba",data.Couples,,81700.0
2018,"data.Winnipeg, Manitoba",data.Couples with children,,100400.0
2018,"data.Winnipeg, Manitoba",data.Couples with other relatives,,125400.0
2018,"data.Winnipeg, Manitoba",data.Lone-parent families,,46900.0
2018,"data.Winnipeg, Manitoba",data.Male lone-parent families,,
2018,"data.Winnipeg, Manitoba",data.Female lone-parent families,,45800.0
2018,"data.Winnipeg, Manitoba",data.Other non-elderly families,,75800.0
2018,"data.Winnipeg, Manitoba",data.Persons not in an economic family,,36000.0
2018,"data.Winnipeg, Manitoba",data.Elderly persons not in an economic family,,36300.0
2018,"data.Winnipeg, Manitoba",data.Elderly males not in an economic family,,36600.0
2018,"data.Winnipeg, Manitoba",data.Elderly females not in an economic family,,34500.0
2018,"data.Winnipeg, Manitoba",data.Non-elderly persons not in an economic family,,35000.0
2018,"data.Winnipeg, Manitoba",data.Non-elderly males not in an economic family,,36500.0
2018,"data.Winnipeg, Manitoba",data.Non-elderly females not in an economic family,,34300.0
2018,"data.Calgary, Alberta",data.Economic families and persons not in an economic family,,79900.0
2018,"data.Calgary, Alberta",data.Economic families,,108600.0
2018,"data.Calgary, Alberta",data.Elderly families,,80200.0
2018,"data.Calgary, Alberta",data.Elderly couples,,80100.0
2018,"data.Calgary, Alberta",data.Other elderly families,,
2018,"data.Calgary, Alberta",data.Non-elderly families,,113300.0
2018,"data.Calgary, Alberta",data.Couples,,100700.0
2018,"data.Calgary, Alberta",data.Couples with children,,119600.0
2018,"data.Calgary, Alberta",data.Couples with other relatives,,137200.0
2018,"data.Calgary, Alberta",data.Lone-parent families,,100500.0
2018,"data.Calgary, Alberta",data.Male lone-parent families,,
2018,"data.Calgary, Alberta",data.Female lone-parent families,,100500.0
2018,"data.Calgary, Alberta",data.Other non-elderly families,,96100.0
2018,"data.Calgary, Alberta",data.Persons not in an economic family,,40600.0
2018,"data.Calgary, Alberta",data.Elderly persons not in an economic family,,38900.0
2018,"data.Calgary, Alberta",data.Elderly males not in an economic family,,42100.0
2018,"data.Calgary, Alberta",data.Elderly females not in an economic family,,38900.0
2018,"data.Calgary, Alberta",data.Non-elderly persons not in an economic family,,40600.0
2018,"data.Calgary, Alberta",data.Non-elderly males not in an economic family,,42300.0
2018,"data.Calgary, Alberta",data.Non-elderly females not in an economic family,,37500.0
2018,"data.Edmonton, Alberta",data.Economic families and persons not in an economic family,,81500.0
2018,"data.Edmonton, Alberta",data.Economic families,,112900.0
2018,"data.Edmonton, Alberta",data.Elderly families,,81400.0
2018,"data.Edmonton, Alberta",data.Elderly couples,,77200.0
2018,"data.Edmonton, Alberta",data.Other elderly families,,86500.0
2018,"data.Edmonton, Alberta",data.Non-elderly families,,118300.0
2018,"data.Edmonton, Alberta",data.Couples,,109600.0
2018,"data.Edmonton, Alberta",data.Couples with children,,127900.0
2018,"data.Edmonton, Alberta",data.Couples with other relatives,,137900.0
2018,"data.Edmonton, Alberta",data.Lone-parent families,,67100.0
2018,"data.Edmonton, Alberta",data.Male lone-parent families,,
2018,"data.Edmonton, Alberta",data.Female lone-parent families,,65500.0
2018,"data.Edmonton, Alberta",data.Other non-elderly families,,107200.0
2018,"data.Edmonton, Alberta",data.Persons not in an economic family,,38700.0
2018,"data.Edmonton, Alberta",data.Elderly persons not in an economic family,,32400.0
2018,"data.Edmonton, Alberta",data.Elderly males not in an economic family,,39900.0
2018,"data.Edmonton, Alberta",data.Elderly females not in an economic family,,30000.0
2018,"data.Edmonton, Alberta",data.Non-elderly persons not in an economic family,,40000.0
2018,"data.Edmonton, Alberta",data.Non-elderly males not in an economic family,,41600.0
2018,"data.Edmonton, Alberta",data.Non-elderly females not in an economic family,,38400.0
2018,"data.Vancouver, British Columbia",data.Economic families and persons not in an economic family,,65700.0
2018,"data.Vancouver, British Columbia",data.Economic families,,99400.0
2018,"data.Vancouver, British Columbia",data.Elderly families,,75300.0
2018,"data.Vancouver, British Columbia",data.Elderly couples,,72400.0
2018,"data.Vancouver, British Columbia",data.Other elderly families,,97700.0
2018,"data.Vancouver, British Columbia",data.Non-elderly families,,105700.0
2018,"data.Vancouver, British Columbia",data.Couples,,92800.0
2018,"data.Vancouver, British Columbia",data.Couples with children,,117600.0
2018,"data.Vancouver, British Columbia",data.Couples with other relatives,,127900.0
2018,"data.Vancouver, British Columbia",data.Lone-parent families,,75200.0
2018,"data.Vancouver, British Columbia",data.Male lone-parent families,,
2018,"data.Vancouver, British Columbia",data.Female lone-parent families,,75200.0
2018,"data.Vancouver, British Columbia",data.Other non-elderly families,,76200.0
2018,"data.Vancouver, British Columbia",data.Persons not in an economic family,,36500.0
2018,"data.Vancouver, British Columbia",data.Elderly persons not in an economic family,,37000.0
2018,"data.Vancouver, British Columbia",data.Elderly males not in an economic family,,36500.0
2018,"data.Vancouver, British Columbia",data.Elderly females not in an economic family,,37600.0
2018,"data.Vancouver, British Columbia",data.Non-elderly persons not in an economic family,,36500.0
2018,"data.Vancouver, British Columbia",data.Non-elderly males not in an economic family,,37300.0
2018,"data.Vancouver, British Columbia",data.Non-elderly females not in an economic family,,35400.0
2019,data.Canada,data.Economic families,,90400.0
2019,data.Canada,data.Elderly families,,66300.0
2019,data.Canada,data.Elderly couples,,65100.0
2019,data.Canada,data.Other elderly families,,69800.0
2019,data.Canada,data.Non-elderly families,,97800.0
2019,data.Canada,data.Couples,,84300.0
2019,data.Canada,data.Couples with children,,109300.0
2019,data.Canada,data.Couples with other relatives,,140700.0
2019,data.Canada,data.Lone-parent families,,60800.0
2019,data.Canada,data.Male lone-parent families,,70800.0
2019,data.Canada,data.Female lone-parent families,,57500.0
2019,data.Canada,data.Other non-elderly families,,81600.0
2019,data.Canada,data.Persons not in an economic family,,33200.0
2019,data.Canada,data.Elderly persons not in an economic family,,30500.0
2019,data.Canada,data.Elderly males not in an economic family,,32400.0
2019,data.Canada,data.Elderly females not in an economic family,,29600.0
2019,data.Canada,data.Non-elderly persons not in an economic family,,34900.0
2019,data.Canada,data.Non-elderly males not in an economic family,,37200.0
2019,data.Canada,data.Non-elderly females not in an economic family,,32800.0
2019,data.Atlantic provinces,data.Economic families and persons not in an economic family,,56600.0
2019,data.Atlantic provinces,data.Economic families,,76800.0
2019,data.Atlantic provinces,data.Elderly families,,58800.0
2019,data.Atlantic provinces,data.Elderly couples,,58200.0
2019,data.Atlantic provinces,data.Other elderly families,,65400.0
2019,data.Atlantic provinces,data.Non-elderly families,,83600.0
2019,data.Atlantic provinces,data.Couples,,77800.0
2019,data.Atlantic provinces,data.Couples with children,,95800.0
2019,data.Atlantic provinces,data.Couples with other relatives,,122400.0
2019,data.Atlantic provinces,data.Lone-parent families,,55900.0
2019,data.Atlantic provinces,data.Male lone-parent families,,59300.0
2019,data.Atlantic provinces,data.Female lone-parent families,,52800.0
2019,data.Atlantic provinces,data.Other non-elderly families,,70800.0
2019,data.Atlantic provinces,data.Persons not in an economic family,,29900.0
2019,data.Atlantic provinces,data.Elderly persons not in an economic family,,27700.0
2019,data.Atlantic provinces,data.Elderly males not in an economic family,,28800.0
2019,data.Atlantic provinces,data.Elderly females not in an economic family,,26700.0
2019,data.Atlantic provinces,data.Non-elderly persons not in an economic family,,31400.0
2019,data.Atlantic provinces,data.Non-elderly males not in an economic family,,32400.0
2019,data.Atlantic provinces,data.Non-elderly females not in an economic family,,29600.0
2019,data.Newfoundland and Labrador,data.Economic families and persons not in an economic family,10,57800.0
2019,data.Newfoundland and Labrador,data.Economic families,10,76600.0
2019,data.Newfoundland and Labrador,data.Elderly families,10,50000.0
2019,data.Newfoundland and Labrador,data.Elderly couples,10,47800.0
2019,data.Newfoundland and Labrador,data.Other elderly families,10,72400.0
2019,data.Newfoundland and Labrador,data.Non-elderly families,10,86400.0
2019,data.Newfoundland and Labrador,data.Couples,10,79100.0
2019,data.Newfoundland and Labrador,data.Couples with children,10,99300.0
2019,data.Newfoundland and Labrador,data.Couples with other relatives,10,123000.0
2019,data.Newfoundland and Labrador,data.Lone-parent families,10,48300.0
2019,data.Newfoundland and Labrador,data.Male lone-parent families,10,
2019,data.Newfoundland and Labrador,data.Female lone-parent families,10,47400.0
2019,data.Newfoundland and Labrador,data.Other non-elderly families,10,57100.0
2019,data.Newfoundland and Labrador,data.Persons not in an economic family,10,31300.0
2019,data.Newfoundland and Labrador,data.Elderly persons not in an economic family,10,26700.0
2019,data.Newfoundland and Labrador,data.Elderly males not in an economic family,10,26900.0
2019,data.Newfoundland and Labrador,data.Elderly females not in an economic family,10,26600.0
2019,data.Newfoundland and Labrador,data.Non-elderly persons not in an economic family,10,35100.0
2019,data.Newfoundland and Labrador,data.Non-elderly males not in an economic family,10,36000.0
2019,data.Newfoundland and Labrador,data.Non-elderly females not in an economic family,10,33100.0
2019,data.Prince Edward Island,data.Economic families and persons not in an economic family,11,59100.0
2019,data.Prince Edward Island,data.Economic families,11,79400.0
2019,data.Prince Edward Island,data.Elderly families,11,60500.0
2019,data.Prince Edward Island,data.Elderly couples,11,59500.0
2019,data.Prince Edward Island,data.Other elderly families,11,81400.0
2019,data.Prince Edward Island,data.Non-elderly families,11,83800.0
2019,data.Prince Edward Island,data.Couples,11,79400.0
2019,data.Prince Edward Island,data.Couples with children,11,94100.0
2019,data.Prince Edward Island,data.Couples with other relatives,11,123900.0
2019,data.Prince Edward Island,data.Lone-parent families,11,54200.0
2019,data.Prince Edward Island,data.Male lone-parent families,11,
2019,data.Prince Edward Island,data.Female lone-parent families,11,54200.0
2019,data.Prince Edward Island,data.Other non-elderly families,11,70300.0
2019,data.Prince Edward Island,data.Persons not in an economic family,11,30100.0
2019,data.Prince Edward Island,data.Elderly persons not in an economic family,11,34500.0
2019,data.Prince Edward Island,data.Elderly males not in an economic family,11,36300.0
2019,data.Prince Edward Island,data.Elderly females not in an economic family,11,34500.0
2019,data.Prince Edward Island,data.Non-elderly persons not in an economic family,11,27600.0
2019,data.Prince Edward Island,data.Non-elderly males not in an economic family,11,28500.0
2019,data.Prince Edward Island,data.Non-elderly females not in an economic family,11,26800.0
2019,data.Nova Scotia,data.Economic families and persons not in an economic family,12,55100.0
2019,data.Nova Scotia,data.Economic families,12,78200.0
2019,data.Nova Scotia,data.Elderly families,12,62000.0
2019,data.Nova Scotia,data.Elderly couples,12,61600.0
2019,data.Nova Scotia,data.Other elderly families,12,66000.0
2019,data.Nova Scotia,data.Non-elderly families,12,85500.0
2019,data.Nova Scotia,data.Couples,12,80500.0
2019,data.Nova Scotia,data.Couples with children,12,97100.0
2019,data.Nova Scotia,data.Couples with other relatives,12,122400.0
2019,data.Nova Scotia,data.Lone-parent families,12,60500.0
2019,data.Nova Scotia,data.Male lone-parent families,12,
2019,data.Nova Scotia,data.Female lone-parent families,12,59800.0
2019,data.Nova Scotia,data.Other non-elderly families,12,73400.0
2019,data.Nova Scotia,data.Persons not in an economic family,12,29500.0
2019,data.Nova Scotia,data.Elderly persons not in an economic family,12,28300.0
2019,data.Nova Scotia,data.Elderly males not in an economic family,12,32000.0
2019,data.Nova Scotia,data.Elderly females not in an economic family,12,26400.0
2019,data.Nova Scotia,data.Non-elderly persons not in an economic family,12,30100.0
2019,data.Nova Scotia,data.Non-elderly males not in an economic family,12,31800.0
2019,data.Nova Scotia,data.Non-elderly females not in an economic family,12,28800.0
2019,data.New Brunswick,data.Economic families and persons not in an economic family,13,56700.0
2019,data.New Brunswick,data.Economic families,13,75600.0
2019,data.New Brunswick,data.Elderly families,13,60300.0
2019,data.New Brunswick,data.Elderly couples,13,60300.0
2019,data.New Brunswick,data.Other elderly families,13,60100.0
2019,data.New Brunswick,data.Non-elderly families,13,81000.0
2019,data.New Brunswick,data.Couples,13,76000.0
2019,data.New Brunswick,data.Couples with children,13,94900.0
2019,data.New Brunswick,data.Couples with other relatives,13,122100.0
2019,data.New Brunswick,data.Lone-parent families,13,52200.0
2019,data.New Brunswick,data.Male lone-parent families,13,
2019,data.New Brunswick,data.Female lone-parent families,13,49400.0
2019,data.New Brunswick,data.Other non-elderly families,13,72500.0
2019,data.New Brunswick,data.Persons not in an economic family,13,29900.0
2019,data.New Brunswick,data.Elderly persons not in an economic family,13,27200.0
2019,data.New Brunswick,data.Elderly males not in an economic family,13,27300.0
2019,data.New Brunswick,data.Elderly females not in an economic family,13,27200.0
2019,data.New Brunswick,data.Non-elderly persons not in an economic family,13,32400.0
2019,data.New Brunswick,data.Non-elderly males not in an economic family,13,33000.0
2019,data.New Brunswick,data.Non-elderly females not in an economic family,13,31300.0
2019,data.Quebec,data.Economic families and persons not in an economic family,24,57200.0
2019,data.Quebec,data.Economic families,24,83900.0
2019,data.Quebec,data.Elderly families,24,58200.0
2019,data.Quebec,data.Elderly couples,24,57200.0
2019,data.Quebec,data.Other elderly families,24,59900.0
2019,data.Quebec,data.Non-elderly families,24,91800.0
2019,data.Quebec,data.Couples,24,78400.0
2019,data.Quebec,data.Couples with children,24,105300.0
2019,data.Quebec,data.Couples with other relatives,24,125000.0
2019,data.Quebec,data.Lone-parent families,24,69000.0
2019,data.Quebec,data.Male lone-parent families,24,75900.0
2019,data.Quebec,data.Female lone-parent families,24,64100.0
2019,data.Quebec,data.Other non-elderly families,24,79600.0
2019,data.Quebec,data.Persons not in an economic family,24,30200.0
2019,data.Quebec,data.Elderly persons not in an economic family,24,26600.0
2019,data.Quebec,data.Elderly males not in an economic family,24,27700.0
2019,data.Quebec,data.Elderly females not in an economic family,24,25700.0
2019,data.Quebec,data.Non-elderly persons not in an economic family,24,33300.0
2019,data.Quebec,data.Non-elderly males not in an economic family,24,33900.0
2019,data.Quebec,data.Non-elderly females not in an economic family,24,33000.0
2019,data.Ontario,data.Economic families and persons not in an economic family,35,67300.0
2019,data.Ontario,data.Economic families,35,93600.0
2019,data.Ontario,data.Elderly families,35,69800.0
2019,data.Ontario,data.Elderly couples,35,69200.0
2019,data.Ontario,data.Other elderly families,35,73700.0
2019,data.Ontario,data.Non-elderly families,35,101300.0
2019,data.Ontario,data.Couples,35,86500.0
2019,data.Ontario,data.Couples with children,35,113100.0
2019,data.Ontario,data.Couples with other relatives,35,145900.0
2019,data.Ontario,data.Lone-parent families,35,61400.0
2019,data.Ontario,data.Male lone-parent families,35,75200.0
2019,data.Ontario,data.Female lone-parent families,35,54600.0
2019,data.Ontario,data.Other non-elderly families,35,82400.0
2019,data.Ontario,data.Persons not in an economic family,35,35400.0
2019,data.Ontario,data.Elderly persons not in an economic family,35,34200.0
2019,data.Ontario,data.Elderly males not in an economic family,35,38500.0
2019,data.Ontario,data.Elderly females not in an economic family,35,32800.0
2019,data.Ontario,data.Non-elderly persons not in an economic family,35,35700.0
2019,data.Ontario,data.Non-elderly males not in an economic family,35,40900.0
2019,data.Ontario,data.Non-elderly females not in an economic family,35,31900.0
2019,data.Prairie provinces,data.Economic families and persons not in an economic family,,72100.0
2019,data.Prairie provinces,data.Economic families,,96700.0
2019,data.Prairie provinces,data.Elderly families,,71500.0
2019,data.Prairie provinces,data.Elderly couples,,70400.0
2019,data.Prairie provinces,data.Other elderly families,,77400.0
2019,data.Prairie provinces,data.Non-elderly families,,105600.0
2019,data.Prairie provinces,data.Couples,,92400.0
2019,data.Prairie provinces,data.Couples with children,,115700.0
2019,data.Prairie provinces,data.Couples with other relatives,,156800.0
2019,data.Prairie provinces,data.Lone-parent families,,60300.0
2019,data.Prairie provinces,data.Male lone-parent families,,81200.0
2019,data.Prairie provinces,data.Female lone-parent families,,56000.0
2019,data.Prairie provinces,data.Other non-elderly families,,84000.0
2019,data.Prairie provinces,data.Persons not in an economic family,,37600.0
2019,data.Prairie provinces,data.Elderly persons not in an economic family,,31800.0
2019,data.Prairie provinces,data.Elderly males not in an economic family,,31800.0
2019,data.Prairie provinces,data.Elderly females not in an economic family,,31800.0
2019,data.Prairie provinces,data.Non-elderly persons not in an economic family,,39400.0
2019,data.Prairie provinces,data.Non-elderly males not in an economic family,,41500.0
2019,data.Prairie provinces,data.Non-elderly females not in an economic family,,37400.0
2019,data.Manitoba,data.Economic families and persons not in an economic family,46,62700.0
2019,data.Manitoba,data.Economic families,46,82900.0
2019,data.Manitoba,data.Elderly families,46,66900.0
2019,data.Manitoba,data.Elderly couples,46,65900.0
2019,data.Manitoba,data.Other elderly families,46,77400.0
2019,data.Manitoba,data.Non-elderly families,46,87700.0
2019,data.Manitoba,data.Couples,46,79400.0
2019,data.Manitoba,data.Couples with children,46,92400.0
2019,data.Manitoba,data.Couples with other relatives,46,136600.0
2019,data.Manitoba,data.Lone-parent families,46,43100.0
2019,data.Manitoba,data.Male lone-parent families,46,
2019,data.Manitoba,data.Female lone-parent families,46,41800.0
2019,data.Manitoba,data.Other non-elderly families,46,71600.0
2019,data.Manitoba,data.Persons not in an economic family,46,32600.0
2019,data.Manitoba,data.Elderly persons not in an economic family,46,29600.0
2019,data.Manitoba,data.Elderly males not in an economic family,46,27500.0
2019,data.Manitoba,data.Elderly females not in an economic family,46,30400.0
2019,data.Manitoba,data.Non-elderly persons not in an economic family,46,33900.0
2019,data.Manitoba,data.Non-elderly males not in an economic family,46,35900.0
2019,data.Manitoba,data.Non-elderly females not in an economic family,46,32000.0
2019,data.Saskatchewan,data.Economic families and persons not in an economic family,47,66600.0
2019,data.Saskatchewan,data.Economic families,47,90300.0
2019,data.Saskatchewan,data.Elderly families,47,73800.0
2019,data.Saskatchewan,data.Elderly couples,47,72200.0
2019,data.Saskatchewan,data.Other elderly families,47,102800.0
2019,data.Saskatchewan,data.Non-elderly families,47,95400.0
2019,data.Saskatchewan,data.Couples,47,81600.0
2019,data.Saskatchewan,data.Couples with children,47,104700.0
2019,data.Saskatchewan,data.Couples with other relatives,47,147600.0
2019,data.Saskatchewan,data.Lone-parent families,47,55700.0
2019,data.Saskatchewan,data.Male lone-parent families,47,
2019,data.Saskatchewan,data.Female lone-parent families,47,55100.0
2019,data.Saskatchewan,data.Other non-elderly families,47,76700.0
2019,data.Saskatchewan,data.Persons not in an economic family,47,34000.0
2019,data.Saskatchewan,data.Elderly persons not in an economic family,47,32700.0
2019,data.Saskatchewan,data.Elderly males not in an economic family,47,35600.0
2019,data.Saskatchewan,data.Elderly females not in an economic family,47,32000.0
2019,data.Saskatchewan,data.Non-elderly persons not in an economic family,47,35000.0
2019,data.Saskatchewan,data.Non-elderly males not in an economic family,47,35700.0
2019,data.Saskatchewan,data.Non-elderly females not in an economic family,47,33600.0
2019,data.Alberta,data.Economic families and persons not in an economic family,48,76900.0
2019,data.Alberta,data.Economic families,48,105800.0
2019,data.Alberta,data.Elderly families,48,73800.0
2019,data.Alberta,data.Elderly couples,48,73400.0
2019,data.Alberta,data.Other elderly families,48,74500.0
2019,data.Alberta,data.Non-elderly families,48,116000.0
2019,data.Alberta,data.Couples,48,97900.0
2019,data.Alberta,data.Couples with children,48,122700.0
2019,data.Alberta,data.Couples with other relatives,48,161900.0
2019,data.Alberta,data.Lone-parent families,48,75700.0
2019,data.Alberta,data.Male lone-parent families,48,84000.0
2019,data.Alberta,data.Female lone-parent families,48,67000.0
2019,data.Alberta,data.Other non-elderly families,48,87800.0
2019,data.Alberta,data.Persons not in an economic family,48,39600.0
2019,data.Alberta,data.Elderly persons not in an economic family,48,32500.0
2019,data.Alberta,data.Elderly males not in an economic family,48,32600.0
2019,data.Alberta,data.Elderly females not in an economic family,48,32000.0
2019,data.Alberta,data.Non-elderly persons not in an economic family,48,41600.0
2019,data.Alberta,data.Non-elderly males not in an economic family,48,45400.0
2019,data.Alberta,data.Non-elderly females not in an economic family,48,39100.0
2019,data.British Columbia,data.Economic families and persons not in an economic family,59,65100.0
2019,data.British Columbia,data.Economic families,59,93000.0
2019,data.British Columbia,data.Elderly families,59,69400.0
2019,data.British Columbia,data.Elderly couples,59,69400.0
2019,data.British Columbia,data.Other elderly families,59,67700.0
2019,data.British Columbia,data.Non-elderly families,59,99300.0
2019,data.British Columbia,data.Couples,59,92300.0
2019,data.British Columbia,data.Couples with children,59,108500.0
2019,data.British Columbia,data.Couples with other relatives,59,141800.0
2019,data.British Columbia,data.Lone-parent families,59,57500.0
2019,data.British Columbia,data.Male lone-parent families,59,57300.0
2019,data.British Columbia,data.Female lone-parent families,59,61300.0
2019,data.British Columbia,data.Other non-elderly families,59,87300.0
2019,data.British Columbia,data.Persons not in an economic family,59,33300.0
2019,data.British Columbia,data.Elderly persons not in an economic family,59,33100.0
2019,data.British Columbia,data.Elderly males not in an economic family,59,40500.0
2019,data.British Columbia,data.Elderly females not in an economic family,59,29700.0
2019,data.British Columbia,data.Non-elderly persons not in an economic family,59,33300.0
2019,data.British Columbia,data.Non-elderly males not in an economic family,59,34800.0
2019,data.British Columbia,data.Non-elderly females not in an economic family,59,28600.0
2019,"data.Québec, Quebec",data.Economic families and persons not in an economic family,,59900.0
2019,"data.Québec, Quebec",data.Economic families,,93600.0
2019,"data.Québec, Quebec",data.Elderly families,,67600.0
2019,"data.Québec, Quebec",data.Elderly couples,,67600.0
2019,"data.Québec, Quebec",data.Other elderly families,,
2019,"data.Québec, Quebec",data.Non-elderly families,,101300.0
2019,"data.Québec, Quebec",data.Couples,,86500.0
2019,"data.Québec, Quebec",data.Couples with children,,117100.0
2019,"data.Québec, Quebec",data.Couples with other relatives,,
2019,"data.Québec, Quebec",data.Lone-parent families,,79000.0
2019,"data.Québec, Quebec",data.Male lone-parent families,,
2019,"data.Québec, Quebec",data.Female lone-parent families,,
2019,"data.Québec, Quebec",data.Other non-elderly families,,
2019,"data.Québec, Quebec",data.Persons not in an economic family,,30700.0
2019,"data.Québec, Quebec",data.Elderly persons not in an economic family,,26700.0
2019,"data.Québec, Quebec",data.Elderly males not in an economic family,,27400.0
2019,"data.Québec, Quebec",data.Elderly females not in an economic family,,26000.0
2019,"data.Québec, Quebec",data.Non-elderly persons not in an economic family,,35100.0
2019,"data.Québec, Quebec",data.Non-elderly males not in an economic family,,36500.0
2019,"data.Québec, Quebec",data.Non-elderly females not in an economic family,,33100.0
2019,"data.Montréal, Quebec",data.Economic families and persons not in an economic family,,58700.0
2019,"data.Montréal, Quebec",data.Economic families,,88700.0
2019,"data.Montréal, Quebec",data.Elderly families,,60500.0
2019,"data.Montréal, Quebec",data.Elderly couples,,58200.0
